corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
shot_noise/s5,11136.0,0.11164109408855438,0.11280305790240656,0.1893912538369531,5.950820454373753
shot_noise/s5,11264.0,0.12079135328531265,0.11425547524475312,0.1848920790148198,5.942038766293472
shot_noise/s5,11392.0,0.1054396852850914,0.11265260434299643,0.1989256892578546,5.967391010582352
shot_noise/s5,11520.0,0.13786819577217102,0.11723725733011907,0.1876589324783985,5.888421024774161
shot_noise/s5,11648.0,0.10884005576372147,0.11571049340895585,0.17081920273347337,5.9015969293953825
shot_noise/s5,11776.0,0.11327516287565231,0.11526770603926428,0.19802773075546565,5.911811174825031
shot_noise/s5,11904.0,0.13613158464431763,0.11906113851291034,0.21081815034043566,5.868981483323277
shot_noise/s5,12032.0,0.15596839785575867,0.1257715493025191,0.2245456213022751,5.801536365827705
shot_noise/s5,12160.0,0.1509225219488144,0.13034445342002732,0.22624541591309322,5.7569784014919865
shot_noise/s5,12288.0,0.12154851853847504,0.12874519253247235,0.20723866685091363,5.78588692318429
shot_noise/s5,12416.0,0.1317461133003235,0.12929081449026347,0.2092362149993719,5.787745235187405
shot_noise/s5,12544.0,0.14946046471595764,0.13295802362220785,0.21703002822272,5.742655285656205
shot_noise/s5,12672.0,0.13548535108566284,0.13341753770647238,0.2181151428598373,5.74569295626074
shot_noise/s5,12800.0,0.1401733011007309,0.13464585832361028,0.21445104604666793,5.731831855786764
shot_noise/s5,12928.0,0.1401171088218689,0.13564063114147548,0.19572755975024875,5.719245807561719
shot_noise/s5,13056.0,0.12839201092720032,0.13432270019342543,0.19584861437826567,5.759847847841567
shot_noise/s5,13184.0,0.15708300471305847,0.13846093737881326,0.20780981623669023,5.716646309283263
shot_noise/s5,13312.0,0.14171305298805237,0.13905223112594764,0.20212888524935457,5.701023028922621
shot_noise/s5,13440.0,0.16968604922294617,0.14462201623449283,0.19832594797684064,5.638694107509809
shot_noise/s5,13568.0,0.16082322597503662,0.1475676907327735,0.2004289403811908,5.614245976775718
shot_noise/s5,13696.0,0.13510537147521973,0.14530181450412735,0.2144916873626153,5.6763681911187085
shot_noise/s5,13824.0,0.13534584641456604,0.14349163848784346,0.2060853444328251,5.700996459157089
shot_noise/s5,13952.0,0.15047265589237213,0.14476091437957594,0.2092389495789986,5.68557854420469
shot_noise/s5,14080.0,0.18124379217624664,0.1513941648880615,0.22348847037932965,5.593881353370462
shot_noise/s5,14208.0,0.13996371626853943,0.14931590150269386,0.20410178595641074,5.611778199797501
shot_noise/s5,14336.0,0.20960193872451782,0.16027699917938912,0.22314871621875426,5.4792078423941435
shot_noise/s5,14464.0,0.16190113127231598,0.16057229592355762,0.20568219846048838,5.50511941236897
shot_noise/s5,14592.0,0.2213057279586792,0.17161473811176153,0.22369014938264095,5.379620367069721
shot_noise/s5,14720.0,0.19326111674308777,0.17555044331745723,0.22102398429747033,5.332743930719395
shot_noise/s5,14848.0,0.17314261198043823,0.1751126558016356,0.23344374155450492,5.3700412111183
shot_noise/s5,14976.0,0.19545090198516846,0.17881051874409612,0.23994994269351155,5.323842426742649
shot_noise/s5,15104.0,0.20655949413776398,0.18385578699749028,0.25360285419978873,5.2661835545436775
shot_noise/s5,15232.0,0.19470393657684326,0.18582817783009992,0.2482795966130817,5.258474315596215
shot_noise/s5,15360.0,0.21998374164104462,0.19203828034118076,0.2584041101294183,5.180563816984821
shot_noise/s5,15488.0,0.1902129352092743,0.19170639940810683,0.23909696628498245,5.235349550181403
shot_noise/s5,15616.0,0.19531258940696716,0.1923620703169905,0.24270127495110388,5.224816575203352
shot_noise/s5,15744.0,0.20773640275001526,0.19515740348663135,0.26939093612429266,5.20987203675258
shot_noise/s5,15872.0,0.21867163479328156,0.19943271826965864,0.26168938699229505,5.16038827853242
shot_noise/s5,16000.0,0.18564602732658386,0.19692604718909956,0.26014950699484213,5.220015985028474
shot_noise/s5,16128.0,0.1889856457710266,0.195482337840359,0.23949057906266286,5.236785549785633
