corruption,t_frac,r_l,r_s,large_acc_run,small_acc_run,duo_acc_run,large_ent_run,small_ent_run,duo_ent_run
brightness/s5,0.0,0.6515827178955078,0.4387477934360504,0.71875,0.7109375,0.7265625,2.219430685043335,3.8334720134735107,0.491349995136261
brightness/s5,0.01282051282051282,0.7346671223640442,0.3820459246635437,0.69140625,0.703125,0.6953125,1.9073094725608826,4.068898558616638,0.4120482951402664
brightness/s5,0.02564102564102564,0.726028323173523,0.3515365719795227,0.6875,0.6979166666666666,0.6901041666666666,1.7657437721888225,4.193146626154582,0.4177691439787547
brightness/s5,0.038461538461538464,0.7862007021903992,0.4259481728076935,0.701171875,0.70703125,0.703125,1.5832830965518951,4.117189526557922,0.38266677409410477
brightness/s5,0.05128205128205128,0.8010141849517822,0.44573646783828735,0.7125,0.7125,0.7140625,1.4658088684082031,4.056300830841065,0.36914138197898866
brightness/s5,0.0641025641025641,0.7706838250160217,0.4622206687927246,0.7057291666666666,0.7135416666666666,0.70703125,1.3994661172231038,3.9889438152313232,0.3702353884776433
brightness/s5,0.07692307692307693,0.8249707818031311,0.4855666160583496,0.7165178571428571,0.7198660714285714,0.7176339285714286,1.3156068665640694,3.9210119588034495,0.36088880045073374
brightness/s5,0.08974358974358974,0.8062328100204468,0.41677743196487427,0.71875,0.71875,0.7197265625,1.2615843266248703,3.9278519451618195,0.3561259023845196
brightness/s5,0.10256410256410256,0.787655234336853,0.4409012198448181,0.7135416666666666,0.7178819444444444,0.7144097222222222,1.226336677869161,3.9168207115597196,0.3570233749018775
brightness/s5,0.11538461538461539,0.8041824698448181,0.4770984649658203,0.715625,0.71796875,0.71640625,1.1851802349090577,3.8739051103591917,0.3514677345752716
brightness/s5,0.1282051282051282,0.8400066494941711,0.5687420964241028,0.7215909090909091,0.7223011363636364,0.7223011363636364,1.1316674134948037,3.7777655774896797,0.3394408280199224
brightness/s5,0.14102564102564102,0.8082103729248047,0.5586127042770386,0.720703125,0.7259114583333334,0.7213541666666666,1.0970917095740635,3.7032965819040933,0.33537768572568893
brightness/s5,0.15384615384615385,0.8038949370384216,0.4971398115158081,0.7145432692307693,0.7223557692307693,0.7151442307692307,1.0746991955316985,3.667561329328097,0.3311049204606276
brightness/s5,0.16666666666666666,0.8546525239944458,0.590025007724762,0.7181919642857143,0.7248883928571429,0.71875,1.0401819731507982,3.600135292325701,0.32176732484783443
brightness/s5,0.1794871794871795,0.8229135274887085,0.5473574995994568,0.7208333333333333,0.7260416666666667,0.7213541666666666,1.0116621216138204,3.554445250829061,0.31864962677160896
brightness/s5,0.19230769230769232,0.8242303729057312,0.5708264112472534,0.7197265625,0.724609375,0.72021484375,0.9934079945087433,3.5076056718826294,0.31568064261227846
brightness/s5,0.20512820512820512,0.8366160988807678,0.6175461411476135,0.7205882352941176,0.7279411764705882,0.7210477941176471,0.9676388361874748,3.4390425401575424,0.3112310942481546
