corruption,t_frac,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
impulse_noise/s5,0.0,0.2755470275878906,0.04919549077749252,0.2755470275878906,0.04919549077749252,0.3515625,0.1328125,4.546974182128906,6.54270601272583
impulse_noise/s5,0.01282051282051282,0.48779764771461487,0.04360424727201462,0.31413804942911316,0.04817890104922381,0.3643465909090909,0.13707386363636365,4.262865933504971,6.551195621490478
impulse_noise/s5,0.02564102564102564,0.4994305372238159,0.034647732973098755,0.3478275926645137,0.04571868867174652,0.3492381198347107,0.12777634297520662,4.008933213131486,6.5661883354187
impulse_noise/s5,0.038461538461538464,0.5718338489532471,0.044407062232494354,0.38855600289882886,0.04548021113733704,0.3567630071374906,0.13295337152516906,3.6951311610857394,6.569262634624134
impulse_noise/s5,0.05128205128205128,0.6002998948097229,0.048525962978601456,0.4270548923371732,0.04603398419938511,0.35865836947612867,0.14855275852059285,3.425919764371331,6.563906082437057
impulse_noise/s5,0.0641025641025641,0.6008349657058716,0.04572734981775284,0.4586512693133002,0.04597823249363379,0.363050029571378,0.13858862060775778,3.182166895919184,6.5638801798974535
impulse_noise/s5,0.07692307692307693,0.6626245975494385,0.04025488346815109,0.49573732899259804,0.04493762357990966,0.3765863878311274,0.14179978049725636,2.897651782079019,6.569049489424044
impulse_noise/s5,0.08974358974358974,0.6314600706100464,0.043937794864177704,0.5204141911048613,0.04475583654068566,0.3862411354981951,0.150108911315937,2.70704120162683,6.5698939875516675
impulse_noise/s5,0.10256410256410256,0.6552399396896362,0.056129440665245056,0.5449279635748203,0.04682376456333282,0.39556092904397777,0.15832774562213028,2.5069110970352777,6.553751635206291
impulse_noise/s5,0.11538461538461539,0.7097260355949402,0.04642321914434433,0.5748912493966603,0.04675093812351673,0.39892485103598174,0.15794997369083386,2.3030185087692754,6.552021119528913
impulse_noise/s5,0.1282051282051282,0.6609911918640137,0.04042122885584831,0.5905457843907245,0.04560008189303156,0.403097605393076,0.15906134211068224,2.1762302938514417,6.561630671837577
impulse_noise/s5,0.14102564102564102,0.6723085045814514,0.05174409970641136,0.6054117335163112,0.046717176040918795,0.3965684953216076,0.1585501889996491,2.0577250575542556,6.553123820059935
impulse_noise/s5,0.15384615384615385,0.6616306304931641,0.05343398451805115,0.6156333511484662,0.04793841394585195,0.38128331435404256,0.15102970009062197,1.9586448226885447,6.539977270012638
impulse_noise/s5,0.16666666666666666,0.7262728214263916,0.05383191630244255,0.6357496184717253,0.04900995982886842,0.3929249844714894,0.16050157280141797,1.8182794902419324,6.532507536881789
impulse_noise/s5,0.1794871794871795,0.6860754489898682,0.05489938333630562,0.6448997694750239,0.05008076410294791,0.3910863509312186,0.15404674138297833,1.7264357794709049,6.5227481327872034
impulse_noise/s5,0.19230769230769232,0.6844996213912964,0.0581376776099205,0.6520997425507098,0.051545657467852016,0.36685474167099696,0.15728824294970953,1.6462173128171707,6.511058314476816
impulse_noise/s5,0.20512820512820512,0.6524161696434021,0.0768299251794815,0.6521572747493811,0.05614279705178465,0.35555160682172476,0.15994038059521687,1.6075498567963682,6.4753542248507046
impulse_noise/s5,0.21794871794871795,0.6697457432746887,0.06468299776315689,0.6553551781176188,0.05769556081748869,0.3406217692177748,0.1635307659415411,1.5560545303831081,6.46199644999881
impulse_noise/s5,0.23076923076923078,0.668377161026001,0.061478402465581894,0.6577228113736883,0.058383350208051084,0.321304174814543,0.16646835395216997,1.4925206286048005,6.453810388910602
impulse_noise/s5,0.24358974358974358,0.6791130304336548,0.05981050431728363,0.6616119421118639,0.058642832773366085,0.3182829612118988,0.16034910777904815,1.423546534966483,6.446820358038893
