corruption,t_frac,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
brightness/s5,0.0,0.6515827178955078,0.4387477934360504,0.6515827178955078,0.4387477934360504,0.71875,0.7109375,2.219430685043335,3.8334720134735107
brightness/s5,0.01282051282051282,0.7346668243408203,0.3820459246635437,0.6666889190673828,0.4284383627501401,0.7088068181818181,0.7080965909090909,2.105932062322443,3.9190816662528296
brightness/s5,0.02564102564102564,0.7260286808013916,0.3515365719795227,0.6774779666553844,0.41445621897366414,0.7035123966942147,0.7043517561983471,1.992601231109997,4.014092774430582
brightness/s5,0.038461538461538464,0.7862005233764648,0.4259481728076935,0.6972457042410354,0.4165456651253058,0.710544233658903,0.7098105277986476,1.8186557472065634,3.991406493219193
brightness/s5,0.05128205128205128,0.8010144233703613,0.44573646783828735,0.7161127440827311,0.4218530838003933,0.7191384639027387,0.7142767954716207,1.6690659127708631,3.9589227759018186
brightness/s5,0.0641025641025641,0.770684003829956,0.4622206687927246,0.7260347913094993,0.4291926447080899,0.7105451068295134,0.7150901053858714,1.559736176139362,3.9031474961346913
brightness/s5,0.07692307692307693,0.8249709010124207,0.4855666160583496,0.7440231748918487,0.4394424576808644,0.7234005419514201,0.7228578134975311,1.4238662100430894,3.832288100516785
brightness/s5,0.08974358974358974,0.8062328100204468,0.41677743196487427,0.7553340176425027,0.4353215439143207,0.7253958979602528,0.7206904837707072,1.3256044314609252,3.85836878218108
brightness/s5,0.10256410256410256,0.7876549959182739,0.4409012198448181,0.7612105591471883,0.4363360304471384,0.7156648256038433,0.7189172139942149,1.256286485057496,3.852950975010505
brightness/s5,0.11538461538461539,0.8041823506355286,0.4770984649658203,0.7690236121450683,0.44374738217780785,0.7190666754940536,0.7188868114498121,1.1760111476031945,3.786535288563948
brightness/s5,0.1282051282051282,0.8400067687034607,0.5687420964241028,0.7819296406102305,0.4664736938589523,0.7303727344951347,0.7273846639134827,1.0706525573715302,3.610141644969513
brightness/s5,0.14102564102564102,0.8082106113433838,0.5586127042770386,0.7867079989253493,0.48322624120769525,0.7268390554960193,0.7343374522928494,1.0063082572751207,3.4781409150591736
brightness/s5,0.15384615384615385,0.803895115852356,0.4971398115158081,0.789832929275714,0.4857559812637158,0.7111637726785612,0.724401097330513,0.9698865790475197,3.4346131665786213
brightness/s5,0.16666666666666666,0.8546525835990906,0.590025007724762,0.8016183209708734,0.5047139860748151,0.7210658140097319,0.7304758978158743,0.9010814519883925,3.3053374656178818
brightness/s5,0.1794871794871795,0.8229138851165771,0.5473574995994568,0.8054902417246377,0.5124673521702044,0.7277470296443261,0.7326052800311698,0.8485910208790194,3.2343278663921025
brightness/s5,0.19230769230769232,0.8242304921150208,0.5708264112472534,0.8088975599774346,0.5230780901842134,0.7232702969817213,0.7272452291164115,0.8251374075441488,3.156270433900112
brightness/s5,0.20512820512820512,0.8366161584854126,0.6175461411476135,0.8139373051607033,0.5402540994502861,0.7252893338941356,0.7370642783679731,0.7760819339992454,3.0082271609284827
brightness/s5,0.21794871794871795,0.8030916452407837,0.5569471120834351,0.811965366993445,0.5432891926563131,0.7113162731861109,0.7237912277556142,0.7674696562703509,2.972262012436581
