corruption,t_frac,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
motion_blur/s5,0.0,0.40021979808807373,0.10047940909862518,0.40021979808807373,0.10047940909862518,0.328125,0.28125,3.511429786682129,6.08659029006958
motion_blur/s5,0.01282051282051282,0.5486248731613159,0.11365563422441483,0.418770432472229,0.10212643723934889,0.3349609375,0.28515625,3.400732100009918,6.076227247714996
motion_blur/s5,0.02564102564102564,0.5667250156402588,0.09220262616872787,0.4372647553682327,0.10088596085552126,0.3448486328125,0.28173828125,3.267350487411022,6.081834606826305
motion_blur/s5,0.038461538461538464,0.6224335432052612,0.11927160620689392,0.4604108538478613,0.10318416652444284,0.3652191162109375,0.29046630859375,3.103829667903483,6.06609679851681
motion_blur/s5,0.05128205128205128,0.6786658763885498,0.11639398336410522,0.48769273166544735,0.10483539362940064,0.3752307891845703,0.29224395751953125,2.927789877052419,6.053542270208709
motion_blur/s5,0.0641025641025641,0.6343811750411987,0.10852453112602234,0.5060287870874163,0.10529653581647835,0.383014440536499,0.29770565032958984,2.789602683405974,6.047061857781955
motion_blur/s5,0.07692307692307693,0.7055230736732483,0.11335493624210358,0.5309655729106453,0.1063038358696815,0.39959076046943665,0.2976018190383911,2.6190134094340465,6.036672477972388
motion_blur/s5,0.08974358974358974,0.7253592014312744,0.10870437324047089,0.5552647764757239,0.10660390304103018,0.41702472791075706,0.3033703416585922,2.469239083966613,6.0321269228263645
motion_blur/s5,0.10256410256410256,0.7203417420387268,0.13807228207588196,0.5758993971710993,0.11053745042038665,0.42739663692191243,0.3084177989512682,2.3277317454773936,6.003575163079148
motion_blur/s5,0.11538461538461539,0.7375507354736328,0.13937854766845703,0.596105814458916,0.11414258757639545,0.4442845573066734,0.31185776158235967,2.184539288189402,5.977664090562602
motion_blur/s5,0.1282051282051282,0.7145357131958008,0.1294713318347931,0.6109095518010266,0.11605868060869515,0.4502724251433392,0.3119380413845647,2.0696258581361096,5.959063137767362
motion_blur/s5,0.14102564102564102,0.7510960102081299,0.12339727580547333,0.6284328591019145,0.11697600500829242,0.4603946220004218,0.3120082862114941,1.9447829159196024,5.947043910173518
motion_blur/s5,0.15384615384615385,0.6817572116851807,0.12221202254295349,0.6350984031748228,0.11763050720012505,0.4526499817503691,0.30425725043505736,1.8707303507212627,5.939702285060733
motion_blur/s5,0.16666666666666666,0.7588430047035217,0.1442401111125946,0.6505664783659102,0.12095670768918375,0.45759217153157294,0.3052875941306752,1.7616190925437558,5.916426043846476
motion_blur/s5,0.1794871794871795,0.7407300472259521,0.12299618870019913,0.6618369244734155,0.12121164281556067,0.4580103375901263,0.3013063323643408,1.6721268756487524,5.904039739068334
motion_blur/s5,0.19230769230769232,0.7282935380935669,0.1373460739850998,0.6701440011759344,0.12322844671175306,0.45642310789136054,0.3027055408187982,1.609610277452691,5.8924386041204
motion_blur/s5,0.20512820512820512,0.7125400900840759,0.18626128137111664,0.6754435122894521,0.13110755104417351,0.46968271940494044,0.3039298482164484,1.551706814054445,5.834033180746921
motion_blur/s5,0.21794871794871795,0.7336817383766174,0.16206330060958862,0.6827232905503478,0.1349770197398504,0.46565987947932286,0.3001183046893924,1.5017411017152877,5.805498985736869
motion_blur/s5,0.23076923076923078,0.7330492734909058,0.14586737751960754,0.6890140384179175,0.13633831446232003,0.4670227070444075,0.29775976660321835,1.457320272005256,5.793858090791245
motion_blur/s5,0.24358974358974358,0.7759202122688293,0.12534886598587036,0.6998773101492815,0.13496463340276382,0.4691917436638566,0.29569604577781605,1.3871937907656768,5.799808596356707
motion_blur/s5,0.2564102564102564,0.7689835429191589,0.1695270836353302,0.7085155892455162,0.1392849396818346,0.4710896507058745,0.30170279005558903,1.333502792051002,5.770836912528671
motion_blur/s5,0.2692307692307692,0.7724338173866272,0.1918151080608368,0.716505367763155,0.14585121072920987,0.47958625686764017,0.3128180662986404,1.2754256624869944,5.721322727768618
motion_blur/s5,0.28205128205128205,0.7480140924453735,0.1613861322402954,0.7204439583484323,0.14779307591809557,0.48311453725918513,0.31473143301131035,1.2274125875563309,5.69763551999914
motion_blur/s5,0.2948717948717949,0.7727622389793396,0.1863553822040558,0.7269837434272958,0.15261336420384058,0.480342407601787,0.31640562888489654,1.1821405941088523,5.661791925565043
motion_blur/s5,0.3076923076923077,0.7251230478286743,0.1632666438817978,0.7267511564774681,0.15394502416358524,0.47791679415156363,0.31298773777428446,1.152196359843968,5.647756685136442
motion_blur/s5,0.32051282051282054,0.7665305137634277,0.2377575784921646,0.731723576138213,0.16442159345465768,0.4806771948826182,0.3217158330524989,1.1126475365803528,5.578088020934511
motion_blur/s5,0.3333333333333333,0.7346246242523193,0.20705203711986542,0.7320862071524763,0.16975039891280863,0.4752800455222909,0.32154041642093656,1.0903119770551872,5.533165821132181
motion_blur/s5,0.34615384615384615,0.7529364228248596,0.19717882573604584,0.7346924841115242,0.17317895226571328,0.46567472733200455,0.3145509893683195,1.0668661655865121,5.50618209700781
motion_blur/s5,0.358974358974359,0.7633280158042908,0.19379477202892303,0.73827192557312,0.1757559297361145,0.464106011415504,0.31331805319727957,1.0334564277675506,5.482228134854368
motion_blur/s5,0.3717948717948718,0.8199378252029419,0.22004127502441406,0.7484801630268478,0.18129159789715196,0.465663072488566,0.3171220465476196,0.9879577979945553,5.445701115266249
motion_blur/s5,0.38461538461538464,0.7988961338996887,0.20834454894065857,0.7547821593859529,0.1846732167775903,0.46604893842749523,0.3272864782291672,0.9493783386861767,5.4142561493504
motion_blur/s5,0.3974358974358974,0.7892870903015137,0.2328093945980072,0.759095275750398,0.19069023900514243,0.46541000862405835,0.33032098095052126,0.9254296956733912,5.366691636136617
motion_blur/s5,0.41025641025641024,0.8118501901626587,0.23847351968288422,0.7656896400519306,0.19666314908986016,0.47266344504605107,0.3349292958317061,0.8873976564398948,5.319659333631411
motion_blur/s5,0.4230769230769231,0.7597241401672363,0.18514366447925568,0.7649439525663438,0.1952232135135346,0.4702211394152947,0.33017250885274285,0.8736590230457585,5.324421314949182
motion_blur/s5,0.4358974358974359,0.7666280269622803,0.23570740222930908,0.7651544618658359,0.20028373710300643,0.46515443448838284,0.32991657024615,0.8634275792532689,5.285585621977934
motion_blur/s5,0.44871794871794873,0.788602352142334,0.22617270052433014,0.7680854481503981,0.2035198575306719,0.466580442677335,0.33652856146538124,0.8343298955442344,5.2586737399170325
motion_blur/s5,0.46153846153846156,0.767728328704834,0.20346033573150635,0.7680408082197027,0.2035124173057762,0.4688047623426681,0.3393843662822086,0.8231931932987377,5.251335087841833
motion_blur/s5,0.47435897435897434,0.7687847018241882,0.19165165722370148,0.7681337949202633,0.20202982229551686,0.4668447920498346,0.3399300704969325,0.8276751048558856,5.2528064951279
motion_blur/s5,0.48717948717948717,0.7758007645606995,0.24868041276931763,0.7690921661253178,0.20786114610474196,0.46122356804360526,0.33454818668481595,0.8142734325224823,5.202941151147679
motion_blur/s5,0.5,0.7612237334251404,0.2537747621536255,0.7681086120377957,0.2136003481108524,0.4523987470381546,0.33472185084921396,0.800645886536224,5.15225714964161
motion_blur/s5,0.5128205128205128,0.7632920742034912,0.24075374007225037,0.7675065448085077,0.21699452210602715,0.44077077865838526,0.32999099449306224,0.780310577493221,5.127043289017463
motion_blur/s5,0.5256410256410257,0.8111720085144043,0.30464842915534973,0.7729647277717447,0.22795126048719247,0.4452447438260871,0.3365936826814295,0.7505840639756586,5.047879553648642
motion_blur/s5,0.5384615384615384,0.7617291808128357,0.2458568811416626,0.7715602844018811,0.23018946306900123,0.4403704008478262,0.3286991598462508,0.7432611269678332,5.019538516512721
motion_blur/s5,0.5512820512820513,0.7692627906799316,0.30577120184898376,0.7712730976866374,0.23963718041649906,0.4448944132418479,0.33253363986546947,0.738747144496436,4.9505082173867105
motion_blur/s5,0.5641025641025641,0.8015595078468323,0.329828143119812,0.7750588989566618,0.25091105075441317,0.4508060490866169,0.34174818488228575,0.7311699307575779,4.863751200661827
motion_blur/s5,0.5769230769230769,0.7386751770973206,0.29258009791374207,0.7705109337242442,0.2561196816493293,0.4384006054507898,0.347857786772,0.7294256540177352,4.82353907262042
motion_blur/s5,0.5897435897435898,0.7689638137817383,0.26122182607650757,0.7703175437314309,0.25675744970272657,0.4392645922694411,0.34636775092550004,0.7145469507111436,4.814717250619436
