corruption,t_frac,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema
defocus_blur/s5,0.0,0.3903014063835144,0.06535355001688004,0.3903014063835144,0.06535355001688004,0.34375,0.1171875,3.7224555015563965,6.326333045959473
defocus_blur/s5,0.01282051282051282,0.5308391451835632,0.06383746862411499,0.4158537225289778,0.06507789885455911,0.34375,0.1328125,3.5508423285050825,6.329408558932217
defocus_blur/s5,0.02564102564102564,0.5404496192932129,0.05720951408147812,0.43850752194065684,0.06364728344127166,0.33948863636363635,0.1356534090909091,3.355714313254868,6.33796129936029
defocus_blur/s5,0.038461538461538464,0.596610426902771,0.07227100431919098,0.4672535046610412,0.06521523269180243,0.35304752066115697,0.1393982438016529,3.124285734837257,6.325342262176353
defocus_blur/s5,0.05128205128205128,0.6151758432388306,0.07108110189437866,0.4941484753115483,0.06628175436499811,0.36272069872276475,0.13962129038317053,2.922372501393613,6.318433916883857
defocus_blur/s5,0.0641025641025641,0.6225576996803284,0.06394486874341965,0.5174956070149628,0.06585686607016566,0.3422260262277166,0.13270151031350316,2.738469038199666,6.320839922252452
defocus_blur/s5,0.07692307692307693,0.6618108749389648,0.07540084421634674,0.5437347466375086,0.06759213482401677,0.36096902145904086,0.14408532662013895,2.537442245638871,6.306283723730788
defocus_blur/s5,0.08974358974358974,0.6861733198165894,0.06891436874866486,0.5696326690337051,0.0678325409921346,0.36209965392103344,0.14061526723465914,2.3619687220371612,6.297206172687583
defocus_blur/s5,0.10256410256410256,0.6576260328292847,0.08518573641777039,0.5856314624510832,0.07098766743315928,0.3715474441172092,0.14913976410108476,2.2284095011719396,6.273901795264893
defocus_blur/s5,0.11538461538461539,0.6973973512649536,0.07479210197925568,0.6059525331445141,0.0716793828051768,0.38069790882317117,0.14617117062816024,2.0595035110740496,6.2663291272115815
defocus_blur/s5,0.1282051282051282,0.6718291640281677,0.08124242722988129,0.6179301023960875,0.07341811815512307,0.3825028344916855,0.14658323051394928,1.9486930008499703,6.251304191073946
defocus_blur/s5,0.14102564102564102,0.6898654699325562,0.08105489611625671,0.6310092601299908,0.07480662323896554,0.3939227736750154,0.14407946132959484,1.8334749532641779,6.239425909834427
defocus_blur/s5,0.15384615384615385,0.6554479002952576,0.07754914462566376,0.6354526492509484,0.0753052634910925,0.38195954209773986,0.13634910472421397,1.7753281587553411,6.233663157157455
defocus_blur/s5,0.16666666666666666,0.7366916537284851,0.08043387532234192,0.6538597409741368,0.07623773836950148,0.39631917080724166,0.15133108568344777,1.656939310988978,6.225001786675524
defocus_blur/s5,0.1794871794871795,0.6672579050064087,0.08117193728685379,0.6562957707981862,0.07713486544538373,0.3810793215695613,0.15364588828645726,1.6011730241460111,6.2155750674495405
defocus_blur/s5,0.19230769230769232,0.6878077983856201,0.07040660828351974,0.6620252303595378,0.07591154596140845,0.3714512631023683,0.1470170904161923,1.5427775551797995,6.217047828096366
defocus_blur/s5,0.20512820512820512,0.7121278047561646,0.09332114458084106,0.6711347893407427,0.079076927528578,0.3749373970837559,0.1430139830677937,1.4726893389703508,6.188628221905948
