corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
gaussian_blur,1,0.3944697380065918,0.13237321376800537,0.3944697380065918,0.13237321376800537,-0.21428105633120478,-0.9400681711568092,0.9480018615722656,0.051998138427734375,0.34375,0.203125,0.3515625,128
gaussian_blur,2,0.35159605741500854,0.11665184795856476,0.35159605741500854,0.11665184795856476,-0.41315598708834717,-1.4822968684871451,0.9863000512123108,0.013699948787689209,0.1640625,0.09375,0.1640625,128
gaussian_blur,3,0.38155853748321533,0.1263163685798645,0.38155853748321533,0.1263163685798645,-0.4480471254457613,-1.7081127895415316,0.9935696125030518,0.006430387496948242,0.3125,0.1953125,0.3125,128
gaussian_blur,4,0.3645893335342407,0.12233104556798935,0.3645893335342407,0.12233104556798935,-0.501773513793725,-1.8393257044393754,0.9952752590179443,0.004724740982055664,0.3046875,0.2265625,0.3125,128
gaussian_blur,5,0.3336073160171509,0.12550675868988037,0.3336073160171509,0.12550675868988037,-0.5968440127089164,-1.8903053295052037,0.9943690896034241,0.005630910396575928,0.2890625,0.1875,0.2890625,128
gaussian_blur,6,0.360675573348999,0.11753586679697037,0.360675573348999,0.11753586679697037,-0.5846385913491297,-1.9531399694414244,0.9958231449127197,0.0041768550872802734,0.265625,0.1796875,0.2734375,128
gaussian_blur,7,0.3428748548030853,0.12001699954271317,0.3428748548030853,0.12001699954271317,-0.6175737728289081,-1.97270458173008,0.9955946803092957,0.004405319690704346,0.3203125,0.1875,0.3203125,128
gaussian_blur,8,0.3592269718647003,0.11733996868133545,0.3592269718647003,0.11733996868133545,-0.5981473272265265,-1.9952846280549934,0.9962735176086426,0.003726482391357422,0.2578125,0.1484375,0.2578125,128
gaussian_blur,9,0.35155025124549866,0.11401194334030151,0.35155025124549866,0.11401194334030151,-0.6051895881142724,-2.0228424447256272,0.996566116809845,0.0034338831901550293,0.328125,0.1953125,0.328125,128
gaussian_blur,10,0.3413241505622864,0.11238918453454971,0.3413241505622864,0.11238918453454971,-0.6312942525954521,-2.044704055474587,0.996507465839386,0.0034925341606140137,0.2734375,0.1015625,0.265625,128
gaussian_blur,11,0.32818400859832764,0.10802511870861053,0.32818400859832764,0.10802511870861053,-0.6738521401989335,-2.0778891234770227,0.9963745474815369,0.0036254525184631348,0.265625,0.203125,0.265625,128
gaussian_blur,12,0.34286510944366455,0.10814725607633591,0.34286510944366455,0.10814725607633591,-0.6622021737963728,-2.093848188263414,0.9967523813247681,0.0032476186752319336,0.234375,0.1484375,0.234375,128
