corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,0.71875,0.7109375,0.71875,0.7109375,0.9382696385929302,0.8999415938726256,0.5009582042694092,0.4990417957305908,0.71875,0.7109375,0.7578125
brightness/s5,2,0.6640625,0.6953125,0.6640625,0.6953125,0.6814511407967541,0.8250747236024933,0.49640944600105286,0.5035905539989471,0.6640625,0.6953125,0.734375
brightness/s5,3,0.671875,0.6796875,0.671875,0.6796875,0.7166776779701394,0.752336051950276,0.49910852313041687,0.5008914768695831,0.671875,0.6796875,0.7421875
brightness/s5,4,0.7265625,0.734375,0.7265625,0.734375,0.9772514316638422,1.0169342576538425,0.4990078806877136,0.5009921193122864,0.7265625,0.734375,0.7890625
brightness/s5,5,0.734375,0.734375,0.734375,0.734375,1.0169342576538425,1.0169342576538425,0.5,0.5,0.734375,0.734375,0.78125
brightness/s5,6,0.6484375,0.71875,0.6484375,0.71875,0.6121781180262782,0.9382696385929302,0.4918484389781952,0.5081515610218048,0.6484375,0.71875,0.6953125
brightness/s5,7,0.7578125,0.7578125,0.7578125,0.7578125,1.1407237740182365,1.1407237740182365,0.5,0.5,0.7578125,0.7578125,0.8046875
brightness/s5,8,0.6484375,0.7109375,0.6484375,0.7109375,0.6121781180262782,0.8999415938726256,0.49280640482902527,0.5071935951709747,0.6484375,0.7109375,0.734375
brightness/s5,9,0.6796875,0.71875,0.6796875,0.71875,0.752336051950276,0.9382696385929302,0.49535179138183594,0.5046482086181641,0.6796875,0.71875,0.7578125
brightness/s5,10,0.6875,0.71875,0.6875,0.71875,0.7884573603642703,0.9382696385929302,0.49625474214553833,0.5037452578544617,0.6875,0.71875,0.75
brightness/s5,11,0.734375,0.78125,0.734375,0.78125,1.0169342576538425,1.2729656758128876,0.4935995638370514,0.5064004361629486,0.734375,0.78125,0.765625
brightness/s5,12,0.7109375,0.765625,0.7109375,0.765625,0.8999415938726256,1.1837700970084166,0.49290475249290466,0.5070952475070953,0.7109375,0.765625,0.75
brightness/s5,13,0.671875,0.6796875,0.671875,0.6796875,0.7166776779701394,0.752336051950276,0.49910852313041687,0.5008914768695831,0.671875,0.6796875,0.6953125
brightness/s5,14,0.7734375,0.7578125,0.7734375,0.7578125,1.2278240201481159,1.1407237740182365,0.5021774768829346,0.49782252311706543,0.7734375,0.7578125,0.78125
brightness/s5,15,0.7421875,0.7421875,0.7421875,0.7421875,1.0573693301340605,1.0573693301340605,0.5,0.5,0.7421875,0.7421875,0.796875
brightness/s5,16,0.703125,0.703125,0.703125,0.703125,0.8622235106038793,0.8622235106038793,0.5,0.5,0.703125,0.703125,0.7578125
brightness/s5,17,0.703125,0.7734375,0.703125,0.7734375,0.8622235106038793,1.2278240201481159,0.4908609688282013,0.5091390311717987,0.703125,0.7734375,0.765625
brightness/s5,18,0.6328125,0.65625,0.6328125,0.65625,0.5443015529623801,0.6466271649250525,0.4974418580532074,0.5025581419467926,0.6328125,0.65625,0.703125
brightness/s5,19,0.6875,0.7109375,0.6875,0.7109375,0.7884573603642703,0.8999415938726256,0.49721288681030273,0.5027871131896973,0.6875,0.7109375,0.7421875
brightness/s5,20,0.7109375,0.7421875,0.7109375,0.7421875,0.8999415938726256,1.0573693301340605,0.4960644245147705,0.5039355754852295,0.7109375,0.7421875,0.765625
brightness/s5,21,0.6875,0.7265625,0.6875,0.7265625,0.7884573603642703,0.9772514316638422,0.49528029561042786,0.5047197043895721,0.6875,0.7265625,0.7421875
brightness/s5,22,0.765625,0.734375,0.765625,0.734375,1.1837700970084166,1.0169342576538425,0.5041707754135132,0.4958292245864868,0.765625,0.734375,0.8125
brightness/s5,23,0.71875,0.6875,0.71875,0.6875,0.9382696385929302,0.7884573603642703,0.5037452578544617,0.49625474214553833,0.71875,0.6875,0.734375
brightness/s5,24,0.7265625,0.734375,0.7265625,0.734375,0.9772514316638422,1.0169342576538425,0.4990078806877136,0.5009921193122864,0.7265625,0.734375,0.7734375
brightness/s5,25,0.7578125,0.6484375,0.7578125,0.6484375,1.1407237740182365,0.6121781180262782,0.5132105350494385,0.4867894649505615,0.7578125,0.6484375,0.75
brightness/s5,26,0.7265625,0.7109375,0.7265625,0.7109375,0.9772514316638422,0.8999415938726256,0.5019327402114868,0.4980672597885132,0.7265625,0.7109375,0.734375
brightness/s5,27,0.6796875,0.6953125,0.6796875,0.6953125,0.752336051950276,0.8250747236024933,0.49818155169487,0.50181844830513,0.6796875,0.6953125,0.7578125
brightness/s5,28,0.7265625,0.703125,0.7265625,0.703125,0.9772514316638422,0.8622235106038793,0.5028756856918335,0.4971243143081665,0.7265625,0.703125,0.7734375
brightness/s5,29,0.765625,0.7265625,0.765625,0.7265625,1.1837700970084166,0.9772514316638422,0.50516277551651,0.49483722448349,0.765625,0.7265625,0.796875
brightness/s5,30,0.6796875,0.7265625,0.6796875,0.7265625,0.752336051950276,0.9772514316638422,0.49437737464904785,0.5056226253509521,0.6796875,0.7265625,0.7265625
brightness/s5,31,0.7734375,0.765625,0.7734375,0.765625,1.2278240201481159,1.1837700970084166,0.5011013746261597,0.49889862537384033,0.7734375,0.765625,0.8125
brightness/s5,32,0.6953125,0.7578125,0.6953125,0.7578125,0.8250747236024933,1.1407237740182365,0.4921094477176666,0.5078905522823334,0.6953125,0.7578125,0.75
brightness/s5,33,0.765625,0.78125,0.765625,0.78125,1.1837700970084166,1.2729656758128876,0.49777016043663025,0.5022298395633698,0.765625,0.78125,0.796875
brightness/s5,34,0.7265625,0.6953125,0.7265625,0.6953125,0.9772514316638422,0.8250747236024933,0.5038043260574341,0.4961956739425659,0.7265625,0.6953125,0.7421875
brightness/s5,35,0.671875,0.7734375,0.671875,0.7734375,0.7166776779701394,1.2278240201481159,0.48722413182258606,0.5127758681774139,0.671875,0.7734375,0.7578125
brightness/s5,36,0.6875,0.7578125,0.6875,0.7578125,0.7884573603642703,1.1407237740182365,0.4911942780017853,0.5088057219982147,0.6875,0.7578125,0.7421875
brightness/s5,37,0.7734375,0.734375,0.7734375,0.734375,1.2278240201481159,1.0169342576538425,0.5052720308303833,0.4947279691696167,0.7734375,0.734375,0.78125
brightness/s5,38,0.6875,0.7265625,0.6875,0.7265625,0.7884573603642703,0.9772514316638422,0.49528029561042786,0.5047197043895721,0.6875,0.7265625,0.765625
brightness/s5,39,0.7265625,0.7265625,0.7265625,0.7265625,0.9772514316638422,0.9772514316638422,0.5,0.5,0.7265625,0.7265625,0.765625
brightness/s5,40,0.7109375,0.6875,0.7109375,0.6875,0.8999415938726256,0.7884573603642703,0.5027870535850525,0.4972129464149475,0.7109375,0.6875,0.7265625
