corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,0.4258013963699341,0.14495408535003662,0.4258013963699341,0.14495408535003662,0.0,0.0,0.5,0.5,0.71875,0.7109375,0.7265625
brightness/s5,2,0.4258013963699341,0.14495408535003662,0.4258013963699341,0.14495408535003662,0.0,0.0,0.5,0.5,0.6640625,0.6953125,0.6953125
brightness/s5,3,0.4258013963699341,0.14495408535003662,0.4258013963699341,0.14495408535003662,0.0,0.0,0.5,0.5,0.6640625,0.6640625,0.703125
brightness/s5,4,0.6429108381271362,0.3730121850967407,0.6429108381271362,0.3730121850967407,0.294010272724376,-0.2596580097740355,0.5687698721885681,0.4312301278114319,0.71875,0.734375,0.765625
brightness/s5,5,0.6429108381271362,0.3730121850967407,0.6429108381271362,0.3730121850967407,0.294010272724376,-0.2596580097740355,0.5687698721885681,0.4312301278114319,0.71875,0.734375,0.765625
brightness/s5,6,0.6429108381271362,0.3730121850967407,0.6429108381271362,0.3730121850967407,0.294010272724376,-0.2596580097740355,0.5687698721885681,0.4312301278114319,0.640625,0.71875,0.6796875
brightness/s5,7,0.6429108381271362,0.3730121850967407,0.6429108381271362,0.3730121850967407,0.294010272724376,-0.2596580097740355,0.5687698721885681,0.4312301278114319,0.7578125,0.7578125,0.796875
brightness/s5,8,0.6412808895111084,0.39604631066322327,0.6412808895111084,0.39604631066322327,0.437469089313425,-0.34081219047487743,0.5960757732391357,0.40392422676086426,0.640625,0.703125,0.671875
brightness/s5,9,0.6412808895111084,0.39604631066322327,0.6412808895111084,0.39604631066322327,0.437469089313425,-0.34081219047487743,0.5960757732391357,0.40392422676086426,0.6640625,0.71875,0.7109375
brightness/s5,10,0.6412808895111084,0.39604631066322327,0.6412808895111084,0.39604631066322327,0.437469089313425,-0.34081219047487743,0.5960757732391357,0.40392422676086426,0.671875,0.71875,0.7265625
brightness/s5,11,0.6412808895111084,0.39604631066322327,0.6412808895111084,0.39604631066322327,0.437469089313425,-0.34081219047487743,0.5960757732391357,0.40392422676086426,0.7421875,0.765625,0.7734375
brightness/s5,12,0.6409662961959839,0.42359161376953125,0.6409662961959839,0.42359161376953125,0.5085148491351066,-0.3244293939048395,0.6026387214660645,0.39736127853393555,0.703125,0.7578125,0.75
brightness/s5,13,0.6409662961959839,0.42359161376953125,0.6409662961959839,0.42359161376953125,0.5085148491351066,-0.3244293939048395,0.6026387214660645,0.39736127853393555,0.6484375,0.6796875,0.671875
brightness/s5,14,0.6409662961959839,0.42359161376953125,0.6409662961959839,0.42359161376953125,0.5085148491351066,-0.3244293939048395,0.6026387214660645,0.39736127853393555,0.7421875,0.7578125,0.7578125
brightness/s5,15,0.6409662961959839,0.42359161376953125,0.6409662961959839,0.42359161376953125,0.5085148491351066,-0.3244293939048395,0.6026387214660645,0.39736127853393555,0.7265625,0.7421875,0.7578125
brightness/s5,16,0.6323798298835754,0.43906790018081665,0.6323798298835754,0.43906790018081665,0.525477400345393,-0.2846875933405827,0.599908173084259,0.40009182691574097,0.7109375,0.703125,0.734375
brightness/s5,17,0.6323798298835754,0.43906790018081665,0.6323798298835754,0.43906790018081665,0.525477400345393,-0.2846875933405827,0.599908173084259,0.40009182691574097,0.703125,0.7734375,0.7265625
brightness/s5,18,0.6323798298835754,0.43906790018081665,0.6323798298835754,0.43906790018081665,0.525477400345393,-0.2846875933405827,0.599908173084259,0.40009182691574097,0.6328125,0.6640625,0.6328125
brightness/s5,19,0.6323798298835754,0.43906790018081665,0.6323798298835754,0.43906790018081665,0.525477400345393,-0.2846875933405827,0.599908173084259,0.40009182691574097,0.6640625,0.7109375,0.7109375
brightness/s5,20,0.6227307319641113,0.4258139729499817,0.6227307319641113,0.4258139729499817,0.513316221221946,-0.29181922920625236,0.5993044376373291,0.4006955623626709,0.671875,0.734375,0.703125
brightness/s5,21,0.6227307319641113,0.4258139729499817,0.6227307319641113,0.4258139729499817,0.513316221221946,-0.29181922920625236,0.5993044376373291,0.4006955623626709,0.6640625,0.71875,0.7109375
brightness/s5,22,0.6227307319641113,0.4258139729499817,0.6227307319641113,0.4258139729499817,0.513316221221946,-0.29181922920625236,0.5993044376373291,0.4006955623626709,0.75,0.765625,0.78125
brightness/s5,23,0.6227307319641113,0.4258139729499817,0.6227307319641113,0.4258139729499817,0.513316221221946,-0.29181922920625236,0.5993044376373291,0.4006955623626709,0.671875,0.6875,0.71875
brightness/s5,24,0.6319403052330017,0.43375474214553833,0.6319403052330017,0.43375474214553833,0.5269330090540525,-0.2791836336083947,0.5994222164154053,0.4005777835845947,0.6796875,0.71875,0.7109375
brightness/s5,25,0.6319403052330017,0.43375474214553833,0.6319403052330017,0.43375474214553833,0.5269330090540525,-0.2791836336083947,0.5994222164154053,0.4005777835845947,0.7109375,0.6640625,0.75
brightness/s5,26,0.6319403052330017,0.43375474214553833,0.6319403052330017,0.43375474214553833,0.5269330090540525,-0.2791836336083947,0.5994222164154053,0.4005777835845947,0.71875,0.703125,0.734375
