corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.7109375,0.6328125,0.6953125
brightness/s5,2,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.6953125,0.6484375,0.6796875
brightness/s5,3,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.6640625,0.6328125,0.6953125
brightness/s5,4,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.734375,0.59375,0.703125
brightness/s5,5,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.734375,0.6015625,0.6640625
brightness/s5,6,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.71875,0.6171875,0.7265625
brightness/s5,7,-0.9156688409275375,-0.834897889115382,0.39435688101389754,0.40125562679430105,0.0,0.0,0.5,0.5,0.7578125,0.6484375,0.7734375
brightness/s5,8,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.703125,0.5546875,0.734375
brightness/s5,9,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.71875,0.5625,0.6796875
brightness/s5,10,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.71875,0.6171875,0.765625
brightness/s5,11,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.765625,0.5859375,0.7734375
brightness/s5,12,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.7578125,0.625,0.75
brightness/s5,13,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.6796875,0.5234375,0.6484375
brightness/s5,14,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.7578125,0.6328125,0.7578125
brightness/s5,15,-0.7835029695997946,-0.7154102366766892,0.5379409188124754,0.48330718644725,0.0760279867669736,-0.03339803928173155,0.7058697938919067,0.29413020610809326,0.7421875,0.5703125,0.75
brightness/s5,16,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.703125,0.59375,0.703125
brightness/s5,17,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.7734375,0.6484375,0.7734375
brightness/s5,18,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.6640625,0.5546875,0.6796875
brightness/s5,19,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.7109375,0.578125,0.71875
brightness/s5,20,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.734375,0.5859375,0.75
brightness/s5,21,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.71875,0.625,0.734375
brightness/s5,22,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.765625,0.671875,0.78125
brightness/s5,23,-0.7592171457363293,-0.7124787817592733,0.5643248605710424,0.4853202015422591,0.16738059689404877,-0.046067056775148475,0.846522331237793,0.15347766876220703,0.6875,0.6328125,0.7109375
brightness/s5,24,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.71875,0.6484375,0.7265625
brightness/s5,25,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.6640625,0.578125,0.6796875
brightness/s5,26,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.703125,0.59375,0.7109375
brightness/s5,27,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.7109375,0.5546875,0.7109375
brightness/s5,28,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.6875,0.6171875,0.6953125
brightness/s5,29,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.71875,0.625,0.7421875
brightness/s5,30,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.703125,0.65625,0.7109375
brightness/s5,31,-0.7431373518193141,-0.7188195158378221,0.5817938312998678,0.48096605188854086,0.2487611013151953,-0.06111982950026813,0.9226599335670471,0.07734006643295288,0.75,0.6328125,0.75
brightness/s5,32,-0.7651296961703338,-0.7135744304978289,0.5579015089412037,0.484567825158629,0.24070542656949465,-0.06143407058131406,0.918123185634613,0.08187681436538696,0.75,0.6328125,0.75
brightness/s5,33,-0.7651296961703338,-0.7135744304978289,0.5579015089412037,0.484567825158629,0.24070542656949465,-0.06143407058131406,0.918123185634613,0.08187681436538696,0.7890625,0.6328125,0.7890625
brightness/s5,34,-0.7651296961703338,-0.7135744304978289,0.5579015089412037,0.484567825158629,0.24070542656949465,-0.06143407058131406,0.918123185634613,0.08187681436538696,0.65625,0.59375,0.6875
