corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,12,0.7578125,0.625,0.7578125,0.625,1.1015751533405107,0.44109643276344485,0.6593679189682007,0.3406320810317993,0.7578125,0.625,0.7578125
brightness/s5,13,0.6796875,0.5234375,0.6796875,0.5234375,0.9269556026453933,0.26745759399054986,0.6591476202011108,0.34085237979888916,0.6796875,0.5234375,0.671875
brightness/s5,14,0.7578125,0.6328125,0.7578125,0.6328125,1.033839688331815,0.40587957347646497,0.6520267724990845,0.3479732275009155,0.7578125,0.6328125,0.765625
brightness/s5,15,0.7421875,0.5703125,0.7421875,0.5703125,1.0456045092329378,0.34450291469619265,0.6684319972991943,0.33156800270080566,0.7421875,0.5703125,0.75
brightness/s5,16,0.703125,0.59375,0.703125,0.59375,0.9539140099184085,0.3619962682005482,0.6438050866127014,0.3561949133872986,0.703125,0.59375,0.703125
brightness/s5,17,0.7734375,0.6484375,0.7734375,0.6484375,1.0908690150332623,0.4870871931134132,0.6465210318565369,0.35347896814346313,0.7734375,0.6484375,0.78125
brightness/s5,18,0.6640625,0.5546875,0.6640625,0.5546875,0.8861600779150082,0.35335790116008925,0.6301364302635193,0.3698635697364807,0.6640625,0.5546875,0.6875
brightness/s5,19,0.7109375,0.578125,0.7109375,0.578125,0.893050835893817,0.33421947389999235,0.6361820697784424,0.3638179302215576,0.7109375,0.578125,0.71875
brightness/s5,20,0.734375,0.5859375,0.734375,0.5859375,0.9549925467738297,0.34070783694209045,0.648917555809021,0.351082444190979,0.734375,0.5859375,0.75
brightness/s5,21,0.71875,0.625,0.71875,0.625,0.94663109268338,0.42576673035404056,0.627349853515625,0.372650146484375,0.71875,0.625,0.75
brightness/s5,22,0.765625,0.671875,0.765625,0.671875,1.0652005948458982,0.57122220416209,0.6210432052612305,0.37895679473876953,0.765625,0.671875,0.7890625
brightness/s5,23,0.6875,0.6328125,0.6875,0.6328125,0.9268289776050842,0.5577618785622351,0.591233491897583,0.408766508102417,0.6875,0.6328125,0.7265625
brightness/s5,24,0.71875,0.6484375,0.71875,0.6484375,0.9325493080990073,0.5849699982942567,0.5860304236412048,0.41396957635879517,0.71875,0.6484375,0.7578125
brightness/s5,25,0.6640625,0.578125,0.6640625,0.578125,0.8070002244478807,0.45002552246707606,0.5883078575134277,0.41169214248657227,0.6640625,0.578125,0.703125
brightness/s5,26,0.703125,0.59375,0.703125,0.59375,0.83461186752588,0.41475757208598985,0.6034483313560486,0.3965516686439514,0.703125,0.59375,0.71875
brightness/s5,27,0.7109375,0.5546875,0.7109375,0.5546875,0.8672767306992528,0.3171930906463776,0.6341549754142761,0.3658450245857239,0.7109375,0.5546875,0.7265625
brightness/s5,28,0.6875,0.6171875,0.6875,0.6171875,0.8278670455317616,0.3974103225013862,0.6059827208518982,0.3940172791481018,0.6875,0.6171875,0.6953125
brightness/s5,29,0.71875,0.625,0.71875,0.625,0.883068342062346,0.45411797313368846,0.6056230068206787,0.3943769931793213,0.71875,0.625,0.75
brightness/s5,30,0.703125,0.65625,0.703125,0.65625,0.8726459263331126,0.5503725690293705,0.5798781514167786,0.42012184858322144,0.703125,0.65625,0.7109375
brightness/s5,31,0.75,0.6328125,0.75,0.6328125,0.9856291075006112,0.5473370609958753,0.6078519821166992,0.3921480178833008,0.75,0.6328125,0.75
brightness/s5,32,0.75,0.6328125,0.75,0.6328125,1.0421206980843605,0.5458193069791277,0.6215897798538208,0.3784102201461792,0.75,0.6328125,0.7421875
brightness/s5,33,0.7890625,0.6328125,0.7890625,0.6328125,1.1807021744606454,0.545060429970754,0.6537676453590393,0.3462323546409607,0.7890625,0.6328125,0.7734375
brightness/s5,34,0.65625,0.59375,0.65625,0.59375,0.913664669692849,0.46227502583782887,0.610969603061676,0.389030396938324,0.65625,0.59375,0.6875
brightness/s5,35,0.7265625,0.6015625,0.7265625,0.6015625,0.9454580506783457,0.43712740748359347,0.6244150400161743,0.3755849599838257,0.7265625,0.6015625,0.7265625
brightness/s5,36,0.7578125,0.625,0.7578125,0.625,1.043090912348291,0.4739765156247921,0.6385588049888611,0.3614411950111389,0.7578125,0.625,0.78125
brightness/s5,37,0.71875,0.6171875,0.71875,0.6171875,0.9906802754706105,0.4758020349905935,0.6259493827819824,0.3740506172180176,0.71875,0.6171875,0.71875
brightness/s5,38,0.7109375,0.625,0.7109375,0.625,0.9453109346716181,0.4933138293782921,0.611113965511322,0.388886034488678,0.7109375,0.625,0.7265625
brightness/s5,39,0.6875,0.609375,0.6875,0.609375,0.8668841475179442,0.46899982531986895,0.5981792211532593,0.4018207788467407,0.6875,0.609375,0.6953125
brightness/s5,40,0.6953125,0.625,0.6953125,0.625,0.8459794355602188,0.48991272454292983,0.5880879759788513,0.4119120240211487,0.6953125,0.625,0.7109375
brightness/s5,41,0.6484375,0.5234375,0.6484375,0.5234375,0.7290787767932485,0.29186573988029235,0.6075947284698486,0.39240527153015137,0.6484375,0.5234375,0.6328125
brightness/s5,42,0.6875,0.6484375,0.6875,0.6484375,0.7587680685787594,0.4520219289532853,0.5760908126831055,0.42390918731689453,0.6875,0.6484375,0.6640625
brightness/s5,43,0.6796875,0.5859375,0.6796875,0.5859375,0.7555520602645177,0.3996090644687369,0.5880579948425293,0.4119420051574707,0.6796875,0.5859375,0.7109375
brightness/s5,44,0.71875,0.703125,0.71875,0.703125,0.846910849428724,0.6309162875363081,0.5537896752357483,0.4462103247642517,0.71875,0.703125,0.7421875
brightness/s5,45,0.75,0.65625,0.75,0.65625,0.9727615690484168,0.6387717262306802,0.5827298164367676,0.4172701835632324,0.75,0.65625,0.75
brightness/s5,46,0.671875,0.4921875,0.671875,0.4921875,0.8447196235092781,0.3037595913632879,0.6320357322692871,0.3679642677307129,0.671875,0.4921875,0.6875
brightness/s5,47,0.7578125,0.6015625,0.7578125,0.6015625,0.9927216987637573,0.357869690246323,0.6535888314247131,0.34641116857528687,0.7578125,0.6015625,0.75
brightness/s5,48,0.7265625,0.65625,0.7265625,0.65625,0.9849865652137997,0.5022484275856878,0.6183942556381226,0.38160574436187744,0.7265625,0.65625,0.7421875
brightness/s5,49,0.78125,0.703125,0.78125,0.703125,1.1289761205133435,0.6822359690947835,0.6098638772964478,0.39013612270355225,0.78125,0.703125,0.8046875
brightness/s5,50,0.6875,0.609375,0.6875,0.609375,0.9587167404388068,0.5634608951781146,0.5975472927093506,0.4024527072906494,0.6875,0.609375,0.703125
brightness/s5,51,0.671875,0.53125,0.671875,0.53125,0.8376972092044731,0.3443120190660603,0.6209035515785217,0.37909644842147827,0.671875,0.53125,0.65625
brightness/s5,52,0.7421875,0.703125,0.7421875,0.703125,0.9475332696692669,0.6032677648349698,0.58522629737854,0.41477370262145996,0.7421875,0.703125,0.7578125
brightness/s5,53,0.6796875,0.578125,0.6796875,0.578125,0.8499346608097714,0.4591744057374326,0.5964657068252563,0.40353429317474365,0.6796875,0.578125,0.6796875
brightness/s5,54,0.71875,0.625,0.71875,0.625,0.8941021497013508,0.48500001475171167,0.6008725762367249,0.39912742376327515,0.71875,0.625,0.7109375
brightness/s5,55,0.7421875,0.625,0.7421875,0.625,0.9757357399177057,0.4979128192588512,0.6172336935997009,0.3827663064002991,0.7421875,0.625,0.7421875
brightness/s5,56,0.6796875,0.5703125,0.6796875,0.5703125,0.8640358959339909,0.3905195375873858,0.6162156462669373,0.38378435373306274,0.6796875,0.5703125,0.6875
brightness/s5,57,0.5703125,0.4921875,0.5703125,0.4921875,0.5735810759249556,0.17963349704164067,0.5972326397895813,0.4027673602104187,0.5703125,0.4921875,0.578125
brightness/s5,58,0.7265625,0.6640625,0.7265625,0.6640625,0.7754162537943989,0.43054231891919736,0.5853739976882935,0.41462600231170654,0.7265625,0.6640625,0.734375
brightness/s5,59,0.796875,0.671875,0.796875,0.671875,1.0711462645285938,0.5736099984446683,0.6218802332878113,0.3781197667121887,0.796875,0.671875,0.7890625
brightness/s5,60,0.7265625,0.671875,0.7265625,0.671875,1.024198848096218,0.6451438382074038,0.5936451554298401,0.4063548445701599,0.7265625,0.671875,0.7265625
brightness/s5,61,0.6796875,0.6328125,0.6796875,0.6328125,0.888267450023247,0.594722695584892,0.572863757610321,0.42713624238967896,0.6796875,0.6328125,0.734375
brightness/s5,62,0.7265625,0.609375,0.7265625,0.609375,0.9327594408435447,0.5197042584231688,0.6018202304840088,0.3981797695159912,0.7265625,0.609375,0.75
brightness/s5,63,0.7109375,0.625,0.7109375,0.625,0.9163505173580851,0.5152649410945798,0.5989484786987305,0.40105152130126953,0.7109375,0.625,0.7109375
brightness/s5,64,0.703125,0.5703125,0.703125,0.5703125,0.8892870139809822,0.39919559850525,0.6201279759407043,0.37987202405929565,0.703125,0.5703125,0.6953125
brightness/s5,65,0.71875,0.5703125,0.71875,0.5703125,0.9137783262869562,0.3411609272105851,0.6393669247627258,0.36063307523727417,0.71875,0.5703125,0.71875
brightness/s5,66,0.6484375,0.53125,0.6484375,0.53125,0.7629782221566173,0.23316203508229555,0.6294402480125427,0.3705597519874573,0.6484375,0.53125,0.6796875
brightness/s5,67,0.734375,0.6640625,0.734375,0.6640625,0.8899562399052299,0.45730658793952483,0.6065062284469604,0.39349377155303955,0.734375,0.6640625,0.78125
brightness/s5,68,0.765625,0.640625,0.765625,0.640625,1.0368631684568232,0.5176922193573414,0.6269538998603821,0.3730461001396179,0.765625,0.640625,0.7734375
brightness/s5,69,0.65625,0.59375,0.65625,0.59375,0.8417451666909379,0.4485909205311226,0.5970417857170105,0.4029582142829895,0.65625,0.59375,0.6640625
brightness/s5,70,0.703125,0.609375,0.703125,0.609375,0.8519843386474086,0.44663837089628416,0.5999714136123657,0.4000285863876343,0.703125,0.609375,0.703125
brightness/s5,71,0.6640625,0.53125,0.6640625,0.53125,0.7667177397220813,0.28590075692514505,0.6179407835006714,0.3820592164993286,0.6640625,0.53125,0.65625
brightness/s5,72,0.7265625,0.6953125,0.7265625,0.6953125,0.8719845856929618,0.5554877402638192,0.5784702897071838,0.42152971029281616,0.7265625,0.6953125,0.7734375
brightness/s5,73,0.6875,0.59375,0.6875,0.59375,0.8302209730286161,0.46748868098436147,0.5897017121315002,0.41029828786849976,0.6875,0.59375,0.703125
brightness/s5,74,0.7265625,0.671875,0.7265625,0.671875,0.9037362023462292,0.5920831794772504,0.5772886872291565,0.4227113127708435,0.7265625,0.671875,0.75
brightness/s5,75,0.65625,0.5625,0.65625,0.5625,0.7751816836356409,0.4216988038790783,0.5874618887901306,0.4125381112098694,0.65625,0.5625,0.6640625
brightness/s5,76,0.6640625,0.59375,0.6640625,0.59375,0.7283164122161975,0.40059421279199103,0.5812050700187683,0.4187949299812317,0.6640625,0.59375,0.6875
brightness/s5,77,0.734375,0.65625,0.734375,0.65625,0.8726253349350199,0.5236106888585217,0.5863786339759827,0.41362136602401733,0.734375,0.65625,0.7421875
brightness/s5,78,0.734375,0.6640625,0.734375,0.6640625,0.9447797962944312,0.6025309148276379,0.584736704826355,0.415263295173645,0.734375,0.6640625,0.75
brightness/s5,79,0.734375,0.6640625,0.734375,0.6640625,0.9447797962944312,0.6025309148276379,0.584736704826355,0.415263295173645,0.625,0.6875,0.75
contrast/s5,80,0.1953125,0.1171875,0.1953125,0.1171875,-0.7079265816807175,-1.0096688088050652,0.574868381023407,0.425131618976593,0.1953125,0.1171875,0.234375
contrast/s5,81,0.203125,0.0859375,0.203125,0.0859375,-1.0374014284717534,-1.6869737354022254,0.6569141149520874,0.3430858850479126,0.203125,0.0859375,0.21875
contrast/s5,82,0.2421875,0.0859375,0.2421875,0.0859375,-1.0890626012449949,-2.0256261987008055,0.7184049487113953,0.28159505128860474,0.2421875,0.0859375,0.25
contrast/s5,83,0.171875,0.0625,0.171875,0.0625,-1.330729620999373,-2.366838199901508,0.7380985021591187,0.26190149784088135,0.171875,0.0625,0.1875
contrast/s5,84,0.2109375,0.0703125,0.2109375,0.0703125,-1.3250066359181516,-2.474368557838409,0.7593943476676941,0.2406056523323059,0.2109375,0.0703125,0.2109375
contrast/s5,85,0.1875,0.0859375,0.1875,0.0859375,-1.3956718523557892,-2.419323609918897,0.735683262348175,0.26431673765182495,0.1875,0.0859375,0.1953125
contrast/s5,86,0.2578125,0.1171875,0.2578125,0.1171875,-1.2265205912449249,-2.2193306137645137,0.7296425700187683,0.2703574299812317,0.2578125,0.1171875,0.2578125
contrast/s5,87,0.2265625,0.0703125,0.2265625,0.0703125,-1.2271723056965205,-2.400614764769912,0.7637667059898376,0.23623329401016235,0.2265625,0.0703125,0.2109375
contrast/s5,88,0.1875,0.1328125,0.1875,0.1328125,-1.3467546872449736,-2.138465811013015,0.6881986260414124,0.31180137395858765,0.1875,0.1328125,0.21875
contrast/s5,89,0.203125,0.140625,0.203125,0.140625,-1.3568154812538813,-1.9742872094546333,0.6496433615684509,0.3503566384315491,0.203125,0.140625,0.2421875
contrast/s5,90,0.2109375,0.125,0.2109375,0.125,-1.338049566045406,-1.9600986792549735,0.6506844162940979,0.3493155837059021,0.2109375,0.125,0.203125
contrast/s5,91,0.21875,0.1328125,0.21875,0.1328125,-1.3055076209291467,-1.9182077682555458,0.6485564708709717,0.3514435291290283,0.21875,0.1328125,0.2109375
contrast/s5,92,0.1953125,0.109375,0.1953125,0.109375,-1.3606803921452908,-2.0076744435173914,0.6563327312469482,0.34366726875305176,0.1953125,0.109375,0.1875
contrast/s5,93,0.21875,0.125,0.21875,0.125,-1.3168230339790892,-1.9767922962863524,0.6592535376548767,0.3407464623451233,0.21875,0.125,0.234375
contrast/s5,94,0.21875,0.09375,0.21875,0.09375,-1.2948943548959884,-2.1227379188023585,0.6958987712860107,0.30410122871398926,0.21875,0.09375,0.2421875
contrast/s5,95,0.171875,0.1484375,0.171875,0.1484375,-1.4336454978248698,-1.9348234109325309,0.6227360963821411,0.3772639036178589,0.171875,0.1484375,0.1953125
contrast/s5,96,0.2421875,0.1328125,0.2421875,0.1328125,-1.287184635921553,-1.9055701340943245,0.6498512625694275,0.3501487374305725,0.2421875,0.1328125,0.25
contrast/s5,97,0.234375,0.0703125,0.234375,0.0703125,-1.235477366464985,-2.2437345249348173,0.7326788902282715,0.2673211097717285,0.234375,0.0703125,0.2265625
contrast/s5,98,0.1953125,0.0859375,0.1953125,0.0859375,-1.32566526491321,-2.3040065934671015,0.7267789840698242,0.2732210159301758,0.1953125,0.0859375,0.21875
contrast/s5,99,0.1875,0.109375,0.1875,0.109375,-1.3960011668533183,-2.200573856123169,0.6909517645835876,0.30904823541641235,0.1875,0.109375,0.21875
contrast/s5,100,0.25,0.0859375,0.25,0.0859375,-1.247306727760714,-2.2824262590612774,0.7379071712493896,0.26209282875061035,0.25,0.0859375,0.265625
contrast/s5,101,0.2421875,0.109375,0.2421875,0.109375,-1.1940152508894752,-2.189783688920257,0.7302257418632507,0.26977425813674927,0.2421875,0.109375,0.2421875
contrast/s5,102,0.2421875,0.109375,0.2421875,0.109375,-1.167369512453856,-2.143462403849747,0.7263322472572327,0.27366775274276733,0.2421875,0.109375,0.2421875
contrast/s5,103,0.265625,0.140625,0.265625,0.140625,-1.0921518850538492,-1.9767855058729993,0.7077814936637878,0.29221850633621216,0.265625,0.140625,0.3046875
contrast/s5,104,0.2109375,0.0859375,0.2109375,0.0859375,-1.2057177679453899,-2.1705320839361923,0.7240846753120422,0.27591532468795776,0.2109375,0.0859375,0.1875
contrast/s5,105,0.2890625,0.125,0.2890625,0.125,-1.0528296809090079,-2.058221116495753,0.7321172952651978,0.26788270473480225,0.2890625,0.125,0.28125
contrast/s5,106,0.234375,0.09375,0.234375,0.09375,-1.1182998889587124,-2.1634523289070584,0.73984295129776,0.26015704870224,0.234375,0.09375,0.21875
contrast/s5,107,0.21875,0.0703125,0.21875,0.0703125,-1.1956327823858,-2.372675622341184,0.7644156813621521,0.2355843186378479,0.21875,0.0703125,0.2265625
contrast/s5,108,0.2109375,0.15625,0.2109375,0.15625,-1.257458216611365,-2.0295372879557063,0.6839705109596252,0.31602948904037476,0.2109375,0.15625,0.2109375
contrast/s5,109,0.265625,0.1796875,0.265625,0.1796875,-1.1371962371326036,-1.77400171109204,0.654030978679657,0.345969021320343,0.265625,0.1796875,0.3203125
contrast/s5,110,0.296875,0.1328125,0.296875,0.1328125,-0.9997098738682415,-1.8251592841740791,0.695391833782196,0.30460816621780396,0.296875,0.1328125,0.3125
contrast/s5,111,0.1875,0.0859375,0.1875,0.0859375,-1.2330234713308341,-2.0947189730867324,0.7030147910118103,0.2969852089881897,0.1875,0.0859375,0.1796875
contrast/s5,112,0.1875,0.1171875,0.1875,0.1171875,-1.3496802700621306,-2.0570282953484313,0.669814944267273,0.33018505573272705,0.1875,0.1171875,0.171875
contrast/s5,113,0.1640625,0.1328125,0.1640625,0.1328125,-1.488993333400307,-1.9666725763022748,0.617199718952179,0.38280028104782104,0.1640625,0.1328125,0.203125
contrast/s5,114,0.1953125,0.1015625,0.1953125,0.1015625,-1.452423248380871,-2.073327673601994,0.6504241824150085,0.34957581758499146,0.1953125,0.1015625,0.2109375
contrast/s5,115,0.234375,0.140625,0.234375,0.140625,-1.3180966726946437,-1.9417181407491229,0.6510417461395264,0.34895825386047363,0.234375,0.140625,0.2578125
contrast/s5,116,0.28125,0.140625,0.28125,0.140625,-1.128183155643787,-1.8759133743226872,0.6786839365959167,0.32131606340408325,0.28125,0.140625,0.296875
contrast/s5,117,0.203125,0.1015625,0.203125,0.1015625,-1.247529715453288,-2.0279480726122,0.6857702732086182,0.31422972679138184,0.203125,0.1015625,0.203125
contrast/s5,118,0.1875,0.1328125,0.1875,0.1328125,-1.3569333921233575,-1.9521324649341592,0.6445571184158325,0.3554428815841675,0.1875,0.1328125,0.1953125
contrast/s5,119,0.1953125,0.0703125,0.1953125,0.0703125,-1.3863932777423962,-2.2670156903547345,0.7069512009620667,0.29304879903793335,0.1953125,0.0703125,0.1875
contrast/s5,120,0.1796875,0.03125,0.1796875,0.03125,-1.4524297059853848,-2.8505014474199406,0.8018777370452881,0.19812226295471191,0.1796875,0.03125,0.1796875
contrast/s5,121,0.2890625,0.1171875,0.2890625,0.1171875,-1.176185649929005,-2.4349195325150355,0.778808057308197,0.22119194269180298,0.2890625,0.1171875,0.28125
contrast/s5,122,0.2421875,0.0859375,0.2421875,0.0859375,-1.1584547119736208,-2.3995990972572105,0.7757631540298462,0.2242368459701538,0.2421875,0.0859375,0.2421875
contrast/s5,123,0.203125,0.1328125,0.203125,0.1328125,-1.2626654936182051,-2.137957977256664,0.7058457136154175,0.2941542863845825,0.203125,0.1328125,0.2265625
contrast/s5,124,0.296875,0.15625,0.296875,0.15625,-1.0624445021110422,-1.9121784654134464,0.7005113363265991,0.2994886636734009,0.296875,0.15625,0.328125
contrast/s5,125,0.1953125,0.1328125,0.1953125,0.1328125,-1.2391488327362388,-1.8942476613347823,0.658158540725708,0.341841459274292,0.1953125,0.1328125,0.1953125
contrast/s5,126,0.21875,0.109375,0.21875,0.109375,-1.256057254274563,-1.9956943900570097,0.6769165396690369,0.32308346033096313,0.21875,0.109375,0.234375
contrast/s5,127,0.265625,0.1484375,0.265625,0.1484375,-1.1364957559642028,-1.8713016465598564,0.6758590340614319,0.3241409659385681,0.265625,0.1484375,0.28125
contrast/s5,128,0.265625,0.125,0.265625,0.125,-1.0767150068090228,-1.9086058978075848,0.6967546343803406,0.3032453656196594,0.265625,0.125,0.2890625
contrast/s5,129,0.2265625,0.125,0.2265625,0.125,-1.1522695134785694,-1.9272580234314491,0.684598982334137,0.31540101766586304,0.2265625,0.125,0.21875
contrast/s5,130,0.1640625,0.078125,0.1640625,0.078125,-1.3902879551085263,-2.197678777451534,0.6915531754493713,0.30844682455062866,0.1640625,0.078125,0.1640625
contrast/s5,131,0.25,0.09375,0.25,0.09375,-1.2444501218883182,-2.233181159384949,0.7288371920585632,0.27116280794143677,0.25,0.09375,0.28125
contrast/s5,132,0.203125,0.140625,0.203125,0.140625,-1.3056631985755538,-2.0216448836406,0.6717215776443481,0.32827842235565186,0.203125,0.140625,0.2265625
contrast/s5,133,0.234375,0.1015625,0.234375,0.1015625,-1.2447166477919853,-2.100813827271157,0.7018445730209351,0.29815542697906494,0.234375,0.1015625,0.2421875
contrast/s5,134,0.1875,0.078125,0.1875,0.078125,-1.355526858292706,-2.284456679371388,0.7168581485748291,0.2831418514251709,0.1875,0.078125,0.1875
contrast/s5,135,0.25,0.0859375,0.25,0.0859375,-1.2270695734804078,-2.324367670685387,0.749753475189209,0.250246524810791,0.25,0.0859375,0.25
contrast/s5,136,0.15625,0.078125,0.15625,0.078125,-1.4567342635253184,-2.396233601078503,0.7189984917640686,0.2810015082359314,0.15625,0.078125,0.171875
contrast/s5,137,0.2421875,0.109375,0.2421875,0.109375,-1.2987290187717775,-2.24668735992887,0.7207044363021851,0.27929556369781494,0.2421875,0.109375,0.2890625
contrast/s5,138,0.2734375,0.2109375,0.2734375,0.2109375,-1.1379902252178098,-1.7829855053829,0.6558817625045776,0.34411823749542236,0.2734375,0.2109375,0.296875
contrast/s5,139,0.171875,0.078125,0.171875,0.078125,-1.3551934329857804,-2.1255425184272596,0.6835963726043701,0.3164036273956299,0.171875,0.078125,0.1953125
contrast/s5,140,0.2421875,0.171875,0.2421875,0.171875,-1.2479586035020085,-1.8489695795905055,0.645887553691864,0.354112446308136,0.2421875,0.171875,0.2734375
contrast/s5,141,0.21875,0.1328125,0.21875,0.1328125,-1.2604621396574478,-1.8626432184233117,0.6461551189422607,0.35384488105773926,0.21875,0.1328125,0.2109375
contrast/s5,142,0.203125,0.1015625,0.203125,0.1015625,-1.3136692074601184,-2.0213129946625124,0.6698803305625916,0.33011966943740845,0.203125,0.1015625,0.234375
contrast/s5,143,0.21875,0.1171875,0.21875,0.1171875,-1.293317441636503,-2.0203253061363213,0.6741483211517334,0.3258516788482666,0.21875,0.1171875,0.2421875
contrast/s5,144,0.2109375,0.078125,0.2109375,0.078125,-1.3063005462367165,-2.2442124188039703,0.7186776995658875,0.28132230043411255,0.2109375,0.078125,0.203125
contrast/s5,145,0.2421875,0.1171875,0.2421875,0.1171875,-1.2235121601274765,-2.1317750182070503,0.7126445174217224,0.2873554825782776,0.2421875,0.1171875,0.21875
contrast/s5,146,0.21875,0.1484375,0.21875,0.1484375,-1.2482389179701818,-1.9393419606348767,0.666212260723114,0.333787739276886,0.21875,0.1484375,0.2734375
contrast/s5,147,0.2578125,0.1484375,0.2578125,0.1484375,-1.1528041240521212,-1.84312543184879,0.6660383343696594,0.3339616656303406,0.2578125,0.1484375,0.296875
contrast/s5,148,0.2109375,0.09375,0.2109375,0.09375,-1.2360438874445259,-2.055904486583577,0.694206714630127,0.30579328536987305,0.2109375,0.09375,0.21875
contrast/s5,149,0.25,0.171875,0.25,0.171875,-1.1673280880563177,-1.8141505636686641,0.6562941074371338,0.3437058925628662,0.25,0.171875,0.265625
contrast/s5,150,0.2265625,0.0390625,0.2265625,0.0390625,-1.1975760541022167,-2.5084485033034905,0.7876591086387634,0.21234089136123657,0.2265625,0.0390625,0.2421875
contrast/s5,151,0.2734375,0.0625,0.2734375,0.0625,-1.0874137428830295,-2.6082493522028503,0.8206614851951599,0.1793385148048401,0.2734375,0.0625,0.28125
contrast/s5,152,0.2421875,0.1015625,0.2421875,0.1015625,-1.114068758450633,-2.394116061552282,0.7824578285217285,0.21754217147827148,0.2421875,0.1015625,0.2421875
contrast/s5,153,0.3046875,0.125,0.3046875,0.125,-0.9695717410265632,-2.1700131053037977,0.7686033248901367,0.23139667510986328,0.3046875,0.125,0.3125
contrast/s5,154,0.234375,0.109375,0.234375,0.109375,-1.07667091901749,-2.1335771120415172,0.742098867893219,0.257901132106781,0.234375,0.109375,0.2421875
contrast/s5,155,0.1875,0.09375,0.1875,0.09375,-1.2715039939054584,-2.201130326679941,0.7169994711875916,0.28300052881240845,0.1875,0.09375,0.1953125
contrast/s5,156,0.2265625,0.15625,0.2265625,0.15625,-1.2496640070267873,-1.9437646401250848,0.6668785214424133,0.33312147855758667,0.2265625,0.15625,0.265625
contrast/s5,157,0.25,0.0859375,0.25,0.0859375,-1.1741381478474486,-2.1540216510622354,0.7270851135253906,0.2729148864746094,0.25,0.0859375,0.28125
contrast/s5,158,0.25,0.0859375,0.25,0.0859375,-1.1741381478474486,-2.1540216510622354,0.7270851135253906,0.2729148864746094,0.1875,0.0,0.1875
defocus_blur/s5,159,0.1171875,0.125,0.1171875,0.125,-1.0096688088050652,-0.9729550745276567,0.49082261323928833,0.5091773867607117,0.1171875,0.125,0.15625
defocus_blur/s5,160,0.203125,0.078125,0.203125,0.078125,-1.188272542033927,-1.720527302999638,0.6300088167190552,0.3699911832809448,0.203125,0.078125,0.21875
defocus_blur/s5,161,0.1484375,0.078125,0.1484375,0.078125,-1.4675907225483151,-2.094313417235629,0.6517459750175476,0.3482540249824524,0.1484375,0.078125,0.125
defocus_blur/s5,162,0.15625,0.1015625,0.15625,0.1015625,-1.576994838059272,-2.137148094068671,0.6364880204200745,0.36351197957992554,0.15625,0.1015625,0.171875
defocus_blur/s5,163,0.140625,0.0703125,0.140625,0.0703125,-1.693551722977762,-2.3595235049219907,0.6606006026268005,0.33939939737319946,0.140625,0.0703125,0.1640625
defocus_blur/s5,164,0.109375,0.0859375,0.109375,0.0859375,-1.8953464208784994,-2.361901083460688,0.6145679354667664,0.38543206453323364,0.109375,0.0859375,0.1328125
defocus_blur/s5,165,0.1953125,0.0625,0.1953125,0.0625,-1.6555997921199672,-2.534975642281449,0.7066928148269653,0.29330718517303467,0.1953125,0.0625,0.1875
defocus_blur/s5,166,0.109375,0.0859375,0.109375,0.0859375,-1.8763704554496021,-2.449627152140417,0.6395142674446106,0.3604857325553894,0.109375,0.0859375,0.125
