corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,0.6640625,0.703125,0.6640625,0.703125,0.6814511407967541,0.8622235106038793,0.28825753927230835,0.7117424607276917,0.6640625,0.703125,0.7265625
brightness/s5,2,0.6640625,0.6640625,0.6640625,0.6640625,0.6814511407967541,0.6814511407967541,0.5,0.5,0.6640625,0.6640625,0.7109375
brightness/s5,3,0.671875,0.6796875,0.671875,0.6796875,0.7166776779701394,0.752336051950276,0.45554471015930176,0.5444552898406982,0.671875,0.6796875,0.71875
brightness/s5,4,0.6796875,0.7265625,0.6796875,0.7265625,0.752336051950276,0.9772514316638422,0.24516332149505615,0.7548366785049438,0.6796875,0.7265625,0.7578125
brightness/s5,5,0.6640625,0.65625,0.6640625,0.65625,0.6814511407967541,0.6466271649250525,0.5434203147888184,0.45657968521118164,0.6640625,0.65625,0.6875
brightness/s5,6,0.734375,0.734375,0.734375,0.734375,1.0169342576538425,1.0169342576538425,0.5,0.5,0.734375,0.734375,0.7578125
brightness/s5,7,0.765625,0.765625,0.765625,0.765625,1.1837700970084166,1.1837700970084166,0.5,0.5,0.765625,0.765625,0.8203125
brightness/s5,8,0.7109375,0.703125,0.7109375,0.703125,0.8999415938726256,0.8622235106038793,0.5470083951950073,0.4529916048049927,0.7109375,0.703125,0.75
brightness/s5,9,0.7421875,0.7265625,0.7421875,0.7265625,1.0573693301340605,0.9772514316638422,0.5988292694091797,0.4011707305908203,0.7421875,0.7265625,0.7890625
brightness/s5,10,0.6640625,0.65625,0.6640625,0.65625,0.6814511407967541,0.6466271649250525,0.5434203147888184,0.45657968521118164,0.6640625,0.65625,0.7265625
brightness/s5,11,0.65625,0.6875,0.65625,0.6875,0.6466271649250525,0.7884573603642703,0.3297864496707916,0.6702135503292084,0.65625,0.6875,0.7265625
brightness/s5,12,0.7265625,0.703125,0.7265625,0.703125,0.9772514316638422,0.8622235106038793,0.6399482488632202,0.3600517511367798,0.7265625,0.703125,0.7734375
brightness/s5,13,0.734375,0.7578125,0.734375,0.7578125,1.0169342576538425,1.1407237740182365,0.3500208556652069,0.6499791443347931,0.734375,0.7578125,0.7890625
brightness/s5,14,0.6328125,0.6484375,0.6328125,0.6484375,0.5443015529623801,0.6121781180262782,0.4159593880176544,0.5840406119823456,0.6328125,0.6484375,0.6875
brightness/s5,15,0.671875,0.78125,0.671875,0.78125,0.7166776779701394,1.2729656758128876,0.05833539739251137,0.9416646026074886,0.671875,0.78125,0.78125
brightness/s5,16,0.737500011920929,0.7875000238418579,0.737500011920929,0.7875000238418579,1.0330150677593315,1.309921524807676,0.20028208196163177,0.7997179180383682,0.737500011920929,0.7875000238418579,0.8125
defocus_blur/s5,17,0.3359375,0.109375,0.3359375,0.109375,-0.6814511407967541,-2.097141118779237,0.9991576671600342,0.0008423328399658203,0.3359375,0.109375,0.3359375
defocus_blur/s5,18,0.2578125,0.15625,0.2578125,0.15625,-1.0573693301340605,-1.6863989535702288,0.9587171077728271,0.04128289222717285,0.2578125,0.15625,0.265625
defocus_blur/s5,19,0.34375,0.1171875,0.34375,0.1171875,-0.6466271649250525,-2.0193376176101303,0.9989558458328247,0.001044154167175293,0.34375,0.1171875,0.34375
defocus_blur/s5,20,0.2890625,0.1640625,0.2890625,0.1640625,-0.8999415938726256,-1.6283063967384832,0.9744646549224854,0.02553534507751465,0.2890625,0.1640625,0.2890625
defocus_blur/s5,21,0.2578125,0.15625,0.2578125,0.15625,-1.0573693301340605,-1.6863989535702288,0.9587171077728271,0.04128289222717285,0.2578125,0.15625,0.265625
defocus_blur/s5,22,0.3125,0.1796875,0.3125,0.1796875,-0.7884573603642702,-1.5184661342283736,0.9746683835983276,0.025331616401672363,0.3125,0.1796875,0.3125
defocus_blur/s5,23,0.3515625,0.1328125,0.3515625,0.1328125,-0.6121781180262782,-1.8763168572561182,0.9982044696807861,0.0017955303192138672,0.3515625,0.1328125,0.3515625
defocus_blur/s5,24,0.3203125,0.109375,0.3203125,0.109375,-0.752336051950276,-2.097141118779237,0.9987996816635132,0.0012003183364868164,0.3203125,0.109375,0.3203125
defocus_blur/s5,25,0.34375,0.140625,0.34375,0.140625,-0.6466271649250525,-1.8101086078962516,0.9970334768295288,0.0029665231704711914,0.34375,0.140625,0.34375
defocus_blur/s5,26,0.2734375,0.1171875,0.2734375,0.1171875,-0.9772514316638422,-2.0193376176101303,0.9945703148841858,0.005429685115814209,0.2734375,0.1171875,0.2734375
defocus_blur/s5,27,0.3359375,0.2109375,0.3359375,0.2109375,-0.6814511407967541,-1.3192836508369303,0.9604244232177734,0.03957557678222656,0.3359375,0.2109375,0.3359375
defocus_blur/s5,28,0.328125,0.1796875,0.328125,0.1796875,-0.7166776779701395,-1.5184661342283736,0.9821710586547852,0.017828941345214844,0.328125,0.1796875,0.328125
defocus_blur/s5,29,0.2890625,0.109375,0.2890625,0.109375,-0.8999415938726256,-2.097141118779237,0.9974926710128784,0.002507328987121582,0.2890625,0.109375,0.2890625
defocus_blur/s5,30,0.28125,0.109375,0.28125,0.109375,-0.9382696385929302,-2.097141118779237,0.9969645142555237,0.0030354857444763184,0.28125,0.109375,0.28125
defocus_blur/s5,31,0.3046875,0.203125,0.3046875,0.203125,-0.8250747236024933,-1.3668762752627892,0.9375560879707336,0.06244391202926636,0.3046875,0.203125,0.3125
defocus_blur/s5,32,0.3125,0.20000000298023224,0.3125,0.20000000298023224,-0.7884573603642702,-1.3862943424934393,0.9520831108093262,0.04791688919067383,0.3125,0.20000000298023224,0.3125
fog/s5,33,0.40625,0.578125,0.40625,0.578125,-0.3794896217049037,0.31508104663989545,0.030094582587480545,0.9699054174125195,0.40625,0.578125,0.5859375
fog/s5,34,0.375,0.53125,0.375,0.53125,-0.5108256237659907,0.125163142954006,0.03992748633027077,0.9600725136697292,0.375,0.53125,0.546875
fog/s5,35,0.53125,0.640625,0.53125,0.640625,0.125163142954006,0.578077850775158,0.09409976750612259,0.9059002324938774,0.53125,0.640625,0.6484375
fog/s5,36,0.515625,0.625,0.515625,0.625,0.06252035698133393,0.5108256237659907,0.0960828959941864,0.9039171040058136,0.515625,0.625,0.6328125
fog/s5,37,0.4453125,0.53125,0.4453125,0.53125,-0.21962860920676522,0.125163142954006,0.15136195719242096,0.848638042807579,0.4453125,0.53125,0.5625
fog/s5,38,0.5,0.6171875,0.5,0.6171875,0.0,0.47762755435639487,0.08408173173666,0.91591826826334,0.5,0.6171875,0.6328125
fog/s5,39,0.5625,0.6796875,0.5625,0.6796875,0.25131442828090617,0.752336051950276,0.07550086081027985,0.9244991391897202,0.5625,0.6796875,0.71875
fog/s5,40,0.515625,0.625,0.515625,0.625,0.06252035698133393,0.5108256237659907,0.0960828959941864,0.9039171040058136,0.515625,0.625,0.6328125
