corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
fog/s5,129,0.5078125,0.5625,0.5078125,0.5625,0.03125254350410453,0.25131442828090617,0.4452054798603058,0.5547945201396942,0.5078125,0.5625,0.5859375
fog/s5,130,0.3671875,0.484375,0.3671875,0.484375,-0.5443015529623801,-0.06252035698133393,0.3818315863609314,0.6181684136390686,0.3671875,0.484375,0.4609375
fog/s5,131,0.5625,0.6171875,0.5625,0.6171875,0.25131442828090617,0.47762755435639487,0.44366198778152466,0.5563380122184753,0.5625,0.6171875,0.6484375
fog/s5,132,0.4921875,0.5703125,0.4921875,0.5703125,-0.031252543504104426,0.2831262559159203,0.4220462739467621,0.5779537260532379,0.4921875,0.5703125,0.6015625
fog/s5,133,0.453125,0.5625,0.453125,0.5625,-0.1880522315029396,0.25131442828090617,0.3918918967247009,0.6081081032752991,0.453125,0.5625,0.578125
fog/s5,134,0.4921875,0.578125,0.4921875,0.578125,-0.031252543504104426,0.31508104663989545,0.4142718017101288,0.5857281982898712,0.4921875,0.578125,0.625
fog/s5,135,0.453125,0.5234375,0.453125,0.5234375,-0.1880522315029396,0.09381875521765491,0.4299951195716858,0.5700048804283142,0.453125,0.5234375,0.5234375
fog/s5,136,0.3984375,0.46875,0.3984375,0.46875,-0.41197978912935806,-0.12516314295400605,0.4287833571434021,0.5712166428565979,0.3984375,0.46875,0.5
fog/s5,137,0.5234375,0.578125,0.5234375,0.578125,0.09381875521765491,0.31508104663989545,0.444909006357193,0.555090993642807,0.5234375,0.578125,0.6484375
fog/s5,138,0.53125,0.625,0.53125,0.625,0.125163142954006,0.5108256237659907,0.4047619104385376,0.5952380895614624,0.53125,0.625,0.6328125
fog/s5,139,0.5,0.609375,0.5,0.609375,0.0,0.44468582126144574,0.390625,0.609375,0.5,0.609375,0.6171875
fog/s5,140,0.4296875,0.59375,0.4296875,0.59375,-0.28312625591592017,0.3794896217049037,0.34015220403671265,0.6598477959632874,0.4296875,0.59375,0.5625
fog/s5,141,0.4453125,0.578125,0.4453125,0.578125,-0.21962860920676522,0.31508104663989545,0.3694190979003906,0.6305809020996094,0.4453125,0.578125,0.5859375
fog/s5,142,0.4609375,0.515625,0.4609375,0.515625,-0.15656906069153992,0.06252035698133393,0.4454456865787506,0.5545543134212494,0.4609375,0.515625,0.5390625
fog/s5,143,0.4453125,0.546875,0.4453125,0.546875,-0.21962860920676522,0.18805223150293962,0.399468332529068,0.600531667470932,0.4453125,0.546875,0.5625
fog/s5,144,0.46875,0.5703125,0.46875,0.5703125,-0.12516314295400605,0.2831262559159203,0.39932236075401306,0.6006776392459869,0.46875,0.5703125,0.625
fog/s5,145,0.5078125,0.625,0.5078125,0.625,0.03125254350410453,0.5108256237659907,0.38235294818878174,0.6176470518112183,0.5078125,0.625,0.625
fog/s5,146,0.453125,0.6015625,0.453125,0.6015625,-0.1880522315029396,0.41197978912935806,0.35433635115623474,0.6456636488437653,0.453125,0.6015625,0.609375
fog/s5,147,0.515625,0.6015625,0.515625,0.6015625,0.06252035698133393,0.41197978912935806,0.41351351141929626,0.5864864885807037,0.515625,0.6015625,0.609375
fog/s5,148,0.4921875,0.578125,0.4921875,0.578125,-0.031252543504104426,0.31508104663989545,0.4142718017101288,0.5857281982898712,0.4921875,0.578125,0.5546875
fog/s5,149,0.4375,0.4765625,0.4375,0.4765625,-0.25131442828090605,-0.09381875521765486,0.46070727705955505,0.539292722940445,0.4375,0.4765625,0.5078125
fog/s5,150,0.4375,0.5078125,0.4375,0.5078125,-0.25131442828090605,0.03125254350410453,0.4298245906829834,0.5701754093170166,0.4375,0.5078125,0.5625
fog/s5,151,0.5,0.6953125,0.5,0.6953125,0.0,0.8250747236024933,0.3046875,0.6953125,0.5,0.6953125,0.671875
fog/s5,152,0.4609375,0.6015625,0.4609375,0.6015625,-0.15656906069153992,0.41197978912935806,0.361571729183197,0.638428270816803,0.4609375,0.6015625,0.625
fog/s5,153,0.5078125,0.5703125,0.5078125,0.5703125,0.03125254350410453,0.2831262559159203,0.43736234307289124,0.5626376569271088,0.5078125,0.5703125,0.625
fog/s5,154,0.484375,0.515625,0.484375,0.515625,-0.06252035698133393,0.06252035698133393,0.468780517578125,0.531219482421875,0.484375,0.515625,0.5546875
fog/s5,155,0.4140625,0.5625,0.4140625,0.5625,-0.3471961999841886,0.25131442828090617,0.3546845018863678,0.6453154981136322,0.4140625,0.5625,0.5703125
fog/s5,156,0.453125,0.6328125,0.453125,0.6328125,-0.1880522315029396,0.5443015529623801,0.3246784210205078,0.6753215789794922,0.453125,0.6328125,0.6171875
fog/s5,157,0.4765625,0.609375,0.4765625,0.609375,-0.09381875521765486,0.44468582126144574,0.36853548884391785,0.6314645111560822,0.4765625,0.609375,0.6328125
fog/s5,158,0.4765625,0.609375,0.4765625,0.609375,-0.09381875521765486,0.44468582126144574,0.36853548884391785,0.6314645111560822,0.25,0.625,0.375
gaussian_noise/s5,159,0.328125,0.1640625,0.328125,0.1640625,-0.7166776779701395,-1.6283063967384832,0.7133333086967468,0.2866666913032532,0.328125,0.1640625,0.3203125
gaussian_noise/s5,160,0.3671875,0.15625,0.3671875,0.15625,-0.5443015529623801,-1.6863989535702288,0.7580644488334656,0.24193555116653442,0.3671875,0.15625,0.375
gaussian_noise/s5,161,0.296875,0.109375,0.296875,0.109375,-0.8622235106038793,-2.097141118779237,0.774678111076355,0.22532188892364502,0.296875,0.109375,0.296875
gaussian_noise/s5,162,0.359375,0.1484375,0.359375,0.1484375,-0.578077850775158,-1.7469089030627032,0.7629336714744568,0.2370663285255432,0.359375,0.1484375,0.3515625
gaussian_noise/s5,163,0.375,0.1484375,0.375,0.1484375,-0.5108256237659907,-1.7469089030627032,0.7748814821243286,0.2251185178756714,0.375,0.1484375,0.375
gaussian_noise/s5,164,0.3125,0.125,0.3125,0.125,-0.7884573603642702,-1.9459101490553135,0.760869562625885,0.239130437374115,0.3125,0.125,0.3203125
gaussian_noise/s5,165,0.3046875,0.140625,0.3046875,0.140625,-0.8250747236024933,-1.8101086078962516,0.728105902671814,0.27189409732818604,0.3046875,0.140625,0.3046875
gaussian_noise/s5,166,0.3515625,0.09375,0.3515625,0.09375,-0.6121781180262782,-2.268683541318364,0.8397683501243591,0.16023164987564087,0.3515625,0.09375,0.3515625
gaussian_noise/s5,167,0.390625,0.1796875,0.390625,0.1796875,-0.44468582126144557,-1.5184661342283736,0.7453151941299438,0.25468480587005615,0.390625,0.1796875,0.390625
