"name","mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","duo/aurc","duo/e_aurc","duo/augrc","duo/auroc","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","large/aurc","large/e_aurc","large/augrc","large/auroc","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier","small/aurc","small/e_aurc","small/augrc","small/auroc","intersection/agree_rate","intersection/disagree_rate","intersection/agree_acc_large","intersection/agree_acc_duo","intersection/dis_acc_large","intersection/dis_acc_small","intersection/dis_acc_duo","intersection/dis_oracle_acc","intersection/follows_large_rate","intersection/follows_small_rate","intersection/follows_neither_rate","intersection/consensus_follow_rate","intersection/dis_follows_large_rate","intersection/dis_follows_small_rate","intersection/dis_follows_neither_rate","intersection/rescue_by_large_rate","intersection/rescue_by_small_rate"
"fixed_ts","no_adapt","average","0","0.0794472906287294","2.5338038855236253","0.502325","0.6507499999999999","0.7021","0.49422383997754227","0.3639500141143799","0.27024812650905244","0.07917074555777585","0.17467409","0.9797940323355421","0.12982045861203223","3.1332583668674845","0.43205000000000005","0.57985","0.634375","0.43804495432758855","0.42862647771835327","0.36449752218466247","0.12270657633800314","0.2178758225","0.9678489703834484","0.23989836401231587","3.824822175192967","0.403075","0.5330499999999999","0.58265","0.3904822822024132","0.5086279511451721","0.43107980615186536","0.11823853584565254","0.2459959175","0.9427118928602919","0.35109999999999997","0.6489","0.8156267416953992","0.8156267416953992","0.204689132865149","0.20184817562022414","0.3391636734895052","0.40653730848537317","0.730375","0.472075","0.14865","1","0.5520041184162989","0.23305067861948273","0.21494520296421832","0.8666401477536746","0.5372569394891413"
"oracle_ts","no_adapt","average","0","0.041293437852617354","2.4361410583730088","0.5121249999999999","0.6591750000000001","0.7098749999999999","0.5015351462660139","0.3464477062225342","0.2628683019854683","0.07901762664397552","0.17037183","0.9795148242824533","0.12982045861203223","3.1332583668674845","0.43205000000000005","0.57985","0.634375","0.43804495432758855","0.42862647771835327","0.36449752218466247","0.12270657633800314","0.2178758225","0.9678489703834484","0.23989836401231587","3.824822175192967","0.403075","0.5330499999999999","0.58265","0.3904822822024132","0.5086279511451721","0.43107980615186536","0.11823853584565254","0.2459959175","0.9427118928602919","0.35109999999999997","0.6489","0.8156267416953992","0.8156267416953992","0.204689132865149","0.20184817562022414","0.3585741121264478","0.40653730848537317","0.646975","0.5367","0.167425","1","0.4179780014690129","0.3462078287707121","0.23581416976027497","0.7767220457295309","0.6862793680115032"
"coca_ts","no_adapt","average","0","0.16151358906608076","2.762462215058265","0.49665000000000004","0.642375","0.695125","0.4899402238649083","0.37427961826324463","0.29913294114389477","0.10278726606666405","0.18552817500000002","0.9763370741274362","0.12982045861203223","3.1332583668674845","0.43205000000000005","0.57985","0.634375","0.43804495432758855","0.42862647771835327","0.36449752218466247","0.12270657633800314","0.2178758225","0.9678489703834484","0.23989836401231587","3.824822175192967","0.403075","0.5330499999999999","0.58265","0.3904822822024132","0.5086279511451721","0.43107980615186536","0.11823853584565254","0.2459959175","0.9427118928602919","0.35109999999999997","0.6489","0.8156267416953992","0.8156267416953992","0.204689132865149","0.20184817562022414","0.3312326918947879","0.40653730848537317","0.77315","0.45362499999999994","0.12432499999999999","1","0.6049932635003441","0.20877542925338","0.1862313072462759","0.8867890198075337","0.47440574959095005"
"proxy_weighted_ac_mc","no_adapt","average","0","0.13555033702775834","2.815857933789859","0.46165","0.6166750000000001","0.671575","0.4629561109439254","0.37714022397994995","0.3094297889798609","0.08575072371239345","0.19665228499999998","0.9718760739350595","0.12982045861203223","3.1332583668674845","0.43205000000000005","0.57985","0.634375","0.43804495432758855","0.42862647771835327","0.36449752218466247","0.12270657633800314","0.2178758225","0.9678489703834484","0.23989836401231587","3.824822175192967","0.403075","0.5330499999999999","0.58265","0.3904822822024132","0.5086279511451721","0.43107980615186536","0.11823853584565254","0.2459959175","0.9427118928602919","0.35109999999999997","0.6489","0.8156267416953992","0.8156267416953992","0.204689132865149","0.20184817562022414","0.26820689027042055","0.40653730848537317","0.938375","0.4089","0.0038250000000000003","1","0.8668527883184072","0.12583526202240156","0.0073119496591912535","0.948425845958206","0.2301817517369648"
"proxy_weighted_nuclear_norm","no_adapt","average","0","0.13106674612695352","2.7991255778201802","0.46304999999999996","0.6165000000000002","0.6721999999999999","0.464028261706097","0.37540578842163086","0.3073946540856757","0.08450251305776976","0.1956277675","0.9715576177563237","0.12982045861203223","3.1332583668674845","0.43205000000000005","0.57985","0.634375","0.43804495432758855","0.42862647771835327","0.36449752218466247","0.12270657633800314","0.2178758225","0.9678489703834484","0.23989836401231587","3.824822175192967","0.403075","0.5330499999999999","0.58265","0.3904822822024132","0.5086279511451721","0.43107980615186536","0.11823853584565254","0.2459959175","0.9427118928602919","0.35109999999999997","0.6489","0.8156267416953992","0.8156267416953992","0.204689132865149","0.20184817562022414","0.2711470942635896","0.40653730848537317","0.933825","0.41312499999999996","0.00415","1","0.8577829496214943","0.13430780650848914","0.007909243870016658","0.9424846757370438","0.24343225543371377"
