corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
fog/s5,127,0.546875,0.6484375,0.546875,0.6484375,0.05494937920672671,0.46788255092089415,0.39820900559425354,0.6017909944057465,0.546875,0.6484375,0.6484375
fog/s5,128,0.5,0.578125,0.5,0.578125,0.027474689603363356,0.3914817987803948,0.4099898934364319,0.5900101065635681,0.5,0.578125,0.609375
fog/s5,129,0.5078125,0.5625,0.5078125,0.5625,0.029363616553733943,0.3213981135306505,0.42750585079193115,0.5724941492080688,0.5078125,0.5625,0.5859375
fog/s5,130,0.3671875,0.484375,0.3671875,0.484375,-0.2574689682043231,0.12943887827465828,0.40446192026138306,0.5955380797386169,0.3671875,0.484375,0.4609375
fog/s5,131,0.5625,0.6171875,0.5625,0.6171875,-0.0030772699617084565,0.30353321631552654,0.42394229769706726,0.5760577023029327,0.5625,0.6171875,0.6484375
fog/s5,132,0.4921875,0.5703125,0.4921875,0.5703125,-0.01716490673290644,0.29332973611572344,0.42299404740333557,0.5770059525966644,0.4921875,0.5703125,0.6015625
fog/s5,133,0.453125,0.5625,0.453125,0.5625,-0.10260856911792302,0.2723220821983148,0.4073501527309418,0.5926498472690582,0.453125,0.5625,0.5625
fog/s5,134,0.4921875,0.578125,0.4921875,0.578125,-0.06693055631101372,0.2937015644191051,0.4108065962791443,0.5891934037208557,0.4921875,0.578125,0.625
fog/s5,135,0.453125,0.5234375,0.453125,0.5234375,-0.12749139390697667,0.19376015981838002,0.42037075757980347,0.5796292424201965,0.453125,0.5234375,0.5234375
fog/s5,136,0.3984375,0.46875,0.3984375,0.46875,-0.2697355915181674,0.034298508432186986,0.4245716333389282,0.5754283666610718,0.3984375,0.46875,0.5
fog/s5,137,0.5234375,0.578125,0.5234375,0.578125,-0.08795841815025623,0.1746897775360412,0.43471282720565796,0.565287172794342,0.5234375,0.578125,0.6484375
fog/s5,138,0.53125,0.625,0.53125,0.625,0.018602362401874878,0.34275770065101596,0.4196633994579315,0.5803366005420685,0.53125,0.625,0.640625
fog/s5,139,0.5,0.609375,0.5,0.609375,0.009301181200937439,0.39372176095623085,0.40506118535995483,0.5949388146400452,0.5,0.609375,0.609375
fog/s5,140,0.4296875,0.59375,0.4296875,0.59375,-0.13691253735749137,0.38660569133056727,0.3720299303531647,0.6279700696468353,0.4296875,0.59375,0.546875
fog/s5,141,0.4453125,0.578125,0.4453125,0.578125,-0.1782705732821283,0.3508433689852314,0.37072354555130005,0.6292764544487,0.4453125,0.578125,0.5859375
fog/s5,142,0.4609375,0.515625,0.4609375,0.515625,-0.1674198169868341,0.20668186298328267,0.40755030512809753,0.5924496948719025,0.4609375,0.515625,0.5546875
fog/s5,143,0.4453125,0.546875,0.4453125,0.546875,-0.19352421309679968,0.19736704724311116,0.40350276231765747,0.5964972376823425,0.4453125,0.546875,0.5625
fog/s5,144,0.46875,0.5703125,0.46875,0.5703125,-0.15934367802540286,0.24024665157951572,0.4014107584953308,0.5985892415046692,0.46875,0.5703125,0.625
fog/s5,145,0.5078125,0.625,0.5078125,0.625,-0.06404556726064917,0.37553613767275323,0.3918406665325165,0.6081593334674835,0.5078125,0.625,0.6328125
fog/s5,146,0.453125,0.6015625,0.453125,0.6015625,-0.12604889938179437,0.3937579634010556,0.3728973865509033,0.6271026134490967,0.453125,0.6015625,0.6015625
fog/s5,147,0.515625,0.6015625,0.515625,0.6015625,-0.03176427120023022,0.40286887626520684,0.39302051067352295,0.606979489326477,0.515625,0.6015625,0.609375
fog/s5,148,0.4921875,0.578125,0.4921875,0.578125,-0.031508407352167325,0.35897496145255114,0.40360093116760254,0.5963990688323975,0.4921875,0.578125,0.5546875
fog/s5,149,0.4375,0.4765625,0.4375,0.4765625,-0.14141141781653668,0.13257810311744814,0.4319279193878174,0.5680720806121826,0.4375,0.4765625,0.5078125
