corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.71875,0.7109375,0.7578125
brightness/s5,2,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.6640625,0.6953125,0.734375
brightness/s5,3,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.671875,0.6796875,0.7421875
brightness/s5,4,0.6953125,0.705078125,0.6953125,0.705078125,0.8250747236024933,0.8715981215179566,0.44210657477378845,0.5578934252262115,0.7265625,0.734375,0.7890625
brightness/s5,5,0.6953125,0.705078125,0.6953125,0.705078125,0.8250747236024933,0.8715981215179566,0.44210657477378845,0.5578934252262115,0.734375,0.734375,0.78125
brightness/s5,6,0.6953125,0.705078125,0.6953125,0.705078125,0.8250747236024933,0.8715981215179566,0.44210657477378845,0.5578934252262115,0.6484375,0.71875,0.703125
brightness/s5,7,0.6953125,0.705078125,0.6953125,0.705078125,0.8250747236024933,0.8715981215179566,0.44210657477378845,0.5578934252262115,0.7578125,0.7578125,0.8203125
brightness/s5,8,0.697265625,0.73046875,0.697265625,0.73046875,0.8343106648603924,0.9970021122573273,0.30715426802635193,0.6928457319736481,0.6484375,0.7109375,0.7421875
brightness/s5,9,0.697265625,0.73046875,0.697265625,0.73046875,0.8343106648603924,0.9970021122573273,0.30715426802635193,0.6928457319736481,0.6796875,0.71875,0.78125
brightness/s5,10,0.697265625,0.73046875,0.697265625,0.73046875,0.8343106648603924,0.9970021122573273,0.30715426802635193,0.6928457319736481,0.6875,0.71875,0.7421875
brightness/s5,11,0.697265625,0.73046875,0.697265625,0.73046875,0.8343106648603924,0.9970021122573273,0.30715426802635193,0.6928457319736481,0.734375,0.78125,0.7578125
brightness/s5,12,0.703125,0.74609375,0.703125,0.74609375,0.8622235106038793,1.0778861581509929,0.2538253366947174,0.7461746633052826,0.7109375,0.765625,0.75
brightness/s5,13,0.703125,0.74609375,0.703125,0.74609375,0.8622235106038793,1.0778861581509929,0.2538253366947174,0.7461746633052826,0.671875,0.6796875,0.71875
brightness/s5,14,0.703125,0.74609375,0.703125,0.74609375,0.8622235106038793,1.0778861581509929,0.2538253366947174,0.7461746633052826,0.78125,0.7578125,0.78125
brightness/s5,15,0.703125,0.74609375,0.703125,0.74609375,0.8622235106038793,1.0778861581509929,0.2538253366947174,0.7461746633052826,0.7421875,0.7421875,0.796875
brightness/s5,16,0.724609375,0.720703125,0.724609375,0.720703125,0.9674421722292669,0.9479520137806199,0.5243434309959412,0.47565656900405884,0.703125,0.703125,0.765625
brightness/s5,17,0.724609375,0.720703125,0.724609375,0.720703125,0.9674421722292669,0.9479520137806199,0.5243434309959412,0.47565656900405884,0.703125,0.7734375,0.7578125
brightness/s5,18,0.724609375,0.720703125,0.724609375,0.720703125,0.9674421722292669,0.9479520137806199,0.5243434309959412,0.47565656900405884,0.6328125,0.6640625,0.6875
brightness/s5,19,0.724609375,0.720703125,0.724609375,0.720703125,0.9674421722292669,0.9479520137806199,0.5243434309959412,0.47565656900405884,0.6875,0.703125,0.734375
brightness/s5,20,0.681640625,0.720703125,0.681640625,0.720703125,0.7613217213956649,0.9479520137806199,0.28228577971458435,0.7177142202854156,0.703125,0.7421875,0.78125
brightness/s5,21,0.681640625,0.720703125,0.681640625,0.720703125,0.7613217213956649,0.9479520137806199,0.28228577971458435,0.7177142202854156,0.6875,0.7265625,0.734375
brightness/s5,22,0.681640625,0.720703125,0.681640625,0.720703125,0.7613217213956649,0.9479520137806199,0.28228577971458435,0.7177142202854156,0.765625,0.734375,0.796875
brightness/s5,23,0.681640625,0.720703125,0.681640625,0.720703125,0.7613217213956649,0.9479520137806199,0.28228577971458435,0.7177142202854156,0.71875,0.6875,0.734375
brightness/s5,24,0.72265625,0.720703125,0.72265625,0.720703125,0.9576759480370094,0.9479520137806199,0.5121525526046753,0.4878474473953247,0.71875,0.734375,0.765625
brightness/s5,25,0.72265625,0.720703125,0.72265625,0.720703125,0.9576759480370094,0.9479520137806199,0.5121525526046753,0.4878474473953247,0.75,0.6484375,0.75
brightness/s5,26,0.72265625,0.720703125,0.72265625,0.720703125,0.9576759480370094,0.9479520137806199,0.5121525526046753,0.4878474473953247,0.7265625,0.71875,0.734375
brightness/s5,27,0.72265625,0.720703125,0.72265625,0.720703125,0.9576759480370094,0.9479520137806199,0.5121525526046753,0.4878474473953247,0.6875,0.6875,0.75
brightness/s5,28,0.724609375,0.689453125,0.724609375,0.689453125,0.9674421722292669,0.7975638547130653,0.7004395127296448,0.2995604872703552,0.734375,0.703125,0.7578125
brightness/s5,29,0.724609375,0.689453125,0.724609375,0.689453125,0.9674421722292669,0.7975638547130653,0.7004395127296448,0.2995604872703552,0.765625,0.734375,0.7734375
brightness/s5,30,0.724609375,0.689453125,0.724609375,0.689453125,0.9674421722292669,0.7975638547130653,0.7004395127296448,0.2995604872703552,0.6796875,0.7265625,0.703125
brightness/s5,31,0.724609375,0.689453125,0.724609375,0.689453125,0.9674421722292669,0.7975638547130653,0.7004395127296448,0.2995604872703552,0.7734375,0.765625,0.796875
brightness/s5,32,0.728515625,0.744140625,0.728515625,0.744140625,0.9871044865131239,1.0676020519255494,0.40071478486061096,0.599285215139389,0.6953125,0.75,0.765625
brightness/s5,33,0.728515625,0.744140625,0.728515625,0.744140625,0.9871044865131239,1.0676020519255494,0.40071478486061096,0.599285215139389,0.765625,0.7890625,0.796875
brightness/s5,34,0.728515625,0.744140625,0.728515625,0.744140625,0.9871044865131239,1.0676020519255494,0.40071478486061096,0.599285215139389,0.7265625,0.6875,0.734375
brightness/s5,35,0.728515625,0.744140625,0.728515625,0.744140625,0.9871044865131239,1.0676020519255494,0.40071478486061096,0.599285215139389,0.671875,0.7578125,0.8046875
brightness/s5,36,0.712890625,0.75,0.712890625,0.75,0.9094647668037551,1.0986122886681098,0.2797428369522095,0.7202571630477905,0.6875,0.765625,0.765625
brightness/s5,37,0.712890625,0.75,0.712890625,0.75,0.9094647668037551,1.0986122886681098,0.2797428369522095,0.7202571630477905,0.7734375,0.734375,0.765625
brightness/s5,38,0.712890625,0.75,0.712890625,0.75,0.9094647668037551,1.0986122886681098,0.2797428369522095,0.7202571630477905,0.6875,0.7265625,0.75
brightness/s5,39,0.712890625,0.75,0.712890625,0.75,0.9094647668037551,1.0986122886681098,0.2797428369522095,0.7202571630477905,0.734375,0.734375,0.765625
brightness/s5,40,0.724609375,0.724609375,0.724609375,0.724609375,0.9674421722292669,0.9674421722292669,0.5,0.5,0.703125,0.703125,0.7265625
brightness/s5,41,0.724609375,0.724609375,0.724609375,0.724609375,0.9674421722292669,0.9674421722292669,0.5,0.5,0.640625,0.65625,0.6640625
brightness/s5,42,0.724609375,0.724609375,0.724609375,0.724609375,0.9674421722292669,0.9674421722292669,0.5,0.5,0.703125,0.7109375,0.78125
brightness/s5,43,0.724609375,0.724609375,0.724609375,0.724609375,0.9674421722292669,0.9674421722292669,0.5,0.5,0.6796875,0.6953125,0.71875
brightness/s5,44,0.693359375,0.697265625,0.693359375,0.697265625,0.8158719841271078,0.8343106648603924,0.4769679605960846,0.5230320394039154,0.75,0.7265625,0.78125
brightness/s5,45,0.693359375,0.697265625,0.693359375,0.697265625,0.8158719841271078,0.8343106648603924,0.4769679605960846,0.5230320394039154,0.7578125,0.75,0.796875
brightness/s5,46,0.693359375,0.697265625,0.693359375,0.697265625,0.8158719841271078,0.8343106648603924,0.4769679605960846,0.5230320394039154,0.671875,0.6875,0.75
brightness/s5,47,0.693359375,0.697265625,0.693359375,0.697265625,0.8158719841271078,0.8343106648603924,0.4769679605960846,0.5230320394039154,0.6640625,0.7890625,0.75
brightness/s5,48,0.720703125,0.744140625,0.720703125,0.744140625,0.9479520137806199,1.0676020519255494,0.3547441363334656,0.6452558636665344,0.7890625,0.75,0.7890625
brightness/s5,49,0.720703125,0.744140625,0.720703125,0.744140625,0.9479520137806199,1.0676020519255494,0.3547441363334656,0.6452558636665344,0.7421875,0.78125,0.8203125
brightness/s5,50,0.720703125,0.744140625,0.720703125,0.744140625,0.9479520137806199,1.0676020519255494,0.3547441363334656,0.6452558636665344,0.734375,0.71875,0.7578125
brightness/s5,51,0.720703125,0.744140625,0.720703125,0.744140625,0.9479520137806199,1.0676020519255494,0.3547441363334656,0.6452558636665344,0.59375,0.65625,0.6796875
brightness/s5,52,0.697265625,0.7265625,0.697265625,0.7265625,0.8343106648603924,0.9772514316638422,0.3285602927207947,0.6714397072792053,0.71875,0.75,0.8046875
brightness/s5,53,0.697265625,0.7265625,0.697265625,0.7265625,0.8343106648603924,0.9772514316638422,0.3285602927207947,0.6714397072792053,0.6875,0.6953125,0.75
brightness/s5,54,0.697265625,0.7265625,0.697265625,0.7265625,0.8343106648603924,0.9772514316638422,0.3285602927207947,0.6714397072792053,0.7109375,0.7109375,0.7734375
brightness/s5,55,0.697265625,0.7265625,0.697265625,0.7265625,0.8343106648603924,0.9772514316638422,0.3285602927207947,0.6714397072792053,0.71875,0.7421875,0.7578125
brightness/s5,56,0.69921875,0.712890625,0.69921875,0.712890625,0.8435803839870712,0.9094647668037551,0.4183812737464905,0.5816187262535095,0.6796875,0.703125,0.7265625
brightness/s5,57,0.69921875,0.712890625,0.69921875,0.712890625,0.8435803839870712,0.9094647668037551,0.4183812737464905,0.5816187262535095,0.6640625,0.578125,0.6640625
brightness/s5,58,0.69921875,0.712890625,0.69921875,0.712890625,0.8435803839870712,0.9094647668037551,0.4183812737464905,0.5816187262535095,0.7109375,0.75,0.7578125
brightness/s5,59,0.69921875,0.712890625,0.69921875,0.712890625,0.8435803839870712,0.9094647668037551,0.4183812737464905,0.5816187262535095,0.8359375,0.8046875,0.84375
brightness/s5,60,0.732421875,0.716796875,0.732421875,0.716796875,1.0069451001422858,0.9286281056339959,0.5966641902923584,0.4033358097076416,0.71875,0.734375,0.78125
brightness/s5,61,0.732421875,0.716796875,0.732421875,0.716796875,1.0069451001422858,0.9286281056339959,0.5966641902923584,0.4033358097076416,0.7109375,0.7421875,0.734375
brightness/s5,62,0.732421875,0.716796875,0.732421875,0.716796875,1.0069451001422858,0.9286281056339959,0.5966641902923584,0.4033358097076416,0.734375,0.734375,0.7421875
brightness/s5,63,0.732421875,0.716796875,0.732421875,0.716796875,1.0069451001422858,0.9286281056339959,0.5966641902923584,0.4033358097076416,0.75,0.7265625,0.78125
brightness/s5,64,0.7265625,0.724609375,0.7265625,0.724609375,0.9772514316638422,0.9674421722292669,0.5122591257095337,0.4877408742904663,0.7109375,0.6953125,0.7109375
brightness/s5,65,0.7265625,0.724609375,0.7265625,0.724609375,0.9772514316638422,0.9674421722292669,0.5122591257095337,0.4877408742904663,0.7109375,0.7421875,0.7578125
brightness/s5,66,0.7265625,0.724609375,0.7265625,0.724609375,0.9772514316638422,0.9674421722292669,0.5122591257095337,0.4877408742904663,0.734375,0.7265625,0.78125
brightness/s5,67,0.7265625,0.724609375,0.7265625,0.724609375,0.9772514316638422,0.9674421722292669,0.5122591257095337,0.4877408742904663,0.78125,0.7421875,0.796875
brightness/s5,68,0.734375,0.744140625,0.734375,0.744140625,1.0169342576538425,1.0676020519255494,0.4370017945766449,0.5629982054233551,0.7109375,0.765625,0.796875
brightness/s5,69,0.734375,0.744140625,0.734375,0.744140625,1.0169342576538425,1.0676020519255494,0.4370017945766449,0.5629982054233551,0.7109375,0.671875,0.7578125
brightness/s5,70,0.734375,0.744140625,0.734375,0.744140625,1.0169342576538425,1.0676020519255494,0.4370017945766449,0.5629982054233551,0.7109375,0.6875,0.71875
brightness/s5,71,0.734375,0.744140625,0.734375,0.744140625,1.0169342576538425,1.0676020519255494,0.4370017945766449,0.5629982054233551,0.6953125,0.671875,0.734375
brightness/s5,72,0.712890625,0.703125,0.712890625,0.703125,0.9094647668037551,0.8622235106038793,0.5587785243988037,0.4412214756011963,0.734375,0.78125,0.75
brightness/s5,73,0.712890625,0.703125,0.712890625,0.703125,0.9094647668037551,0.8622235106038793,0.5587785243988037,0.4412214756011963,0.75,0.7265625,0.75
brightness/s5,74,0.712890625,0.703125,0.712890625,0.703125,0.9094647668037551,0.8622235106038793,0.5587785243988037,0.4412214756011963,0.7734375,0.71875,0.75
brightness/s5,75,0.712890625,0.703125,0.712890625,0.703125,0.9094647668037551,0.8622235106038793,0.5587785243988037,0.4412214756011963,0.625,0.640625,0.671875
brightness/s5,76,0.720703125,0.693359375,0.720703125,0.693359375,0.9479520137806199,0.8158719841271078,0.6593502759933472,0.34064972400665283,0.734375,0.6875,0.765625
brightness/s5,77,0.720703125,0.693359375,0.720703125,0.693359375,0.9479520137806199,0.8158719841271078,0.6593502759933472,0.34064972400665283,0.7421875,0.75,0.7578125
