corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
brightness/s5,1,0.40970683097839355,0.14533409476280212,0.40970683097839355,0.14533409476280212,0.0,0.0,0.5,0.5,0.71875,0.7109375,0.7265625
brightness/s5,2,0.40970683097839355,0.14533409476280212,0.40970683097839355,0.14533409476280212,0.0,0.0,0.5,0.5,0.6640625,0.6953125,0.6953125
brightness/s5,3,0.40970683097839355,0.14533409476280212,0.40970683097839355,0.14533409476280212,0.0,0.0,0.5,0.5,0.6640625,0.6640625,0.703125
brightness/s5,4,0.5985715389251709,0.3603910803794861,0.5985715389251709,0.3603910803794861,0.19975835492641716,-0.28683357514111146,0.5605257153511047,0.43947428464889526,0.71875,0.734375,0.765625
brightness/s5,5,0.5985715389251709,0.3603910803794861,0.5985715389251709,0.3603910803794861,0.19975835492641716,-0.28683357514111146,0.5605257153511047,0.43947428464889526,0.71875,0.734375,0.765625
brightness/s5,6,0.5985715389251709,0.3603910803794861,0.5985715389251709,0.3603910803794861,0.19975835492641716,-0.28683357514111146,0.5605257153511047,0.43947428464889526,0.640625,0.71875,0.6796875
brightness/s5,7,0.5985715389251709,0.3603910803794861,0.5985715389251709,0.3603910803794861,0.19975835492641716,-0.28683357514111146,0.5605257153511047,0.43947428464889526,0.7578125,0.7578125,0.796875
brightness/s5,8,0.587968111038208,0.3751249313354492,0.587968111038208,0.3751249313354492,0.27766516083959925,-0.39856309702201886,0.5837323665618896,0.41626763343811035,0.640625,0.703125,0.6640625
brightness/s5,9,0.587968111038208,0.3751249313354492,0.587968111038208,0.3751249313354492,0.27766516083959925,-0.39856309702201886,0.5837323665618896,0.41626763343811035,0.6640625,0.71875,0.7109375
brightness/s5,10,0.587968111038208,0.3751249313354492,0.587968111038208,0.3751249313354492,0.27766516083959925,-0.39856309702201886,0.5837323665618896,0.41626763343811035,0.671875,0.71875,0.7265625
brightness/s5,11,0.587968111038208,0.3751249313354492,0.587968111038208,0.3751249313354492,0.27766516083959925,-0.39856309702201886,0.5837323665618896,0.41626763343811035,0.7421875,0.765625,0.7734375
brightness/s5,12,0.5818135142326355,0.3920615315437317,0.5818135142326355,0.3920615315437317,0.30394383185500917,-0.4186089874869122,0.5893493890762329,0.4106506109237671,0.703125,0.7578125,0.75
brightness/s5,13,0.5818135142326355,0.3920615315437317,0.5818135142326355,0.3920615315437317,0.30394383185500917,-0.4186089874869122,0.5893493890762329,0.4106506109237671,0.6484375,0.6796875,0.671875
brightness/s5,14,0.5818135142326355,0.3920615315437317,0.5818135142326355,0.3920615315437317,0.30394383185500917,-0.4186089874869122,0.5893493890762329,0.4106506109237671,0.7421875,0.7578125,0.765625
brightness/s5,15,0.5818135142326355,0.3920615315437317,0.5818135142326355,0.3920615315437317,0.30394383185500917,-0.4186089874869122,0.5893493890762329,0.4106506109237671,0.7265625,0.7421875,0.765625
brightness/s5,16,0.5751705765724182,0.4092676639556885,0.5751705765724182,0.4092676639556885,0.3034613759246237,-0.3928013125577707,0.5861644148826599,0.4138355851173401,0.7109375,0.703125,0.75
brightness/s5,17,0.5751705765724182,0.4092676639556885,0.5751705765724182,0.4092676639556885,0.3034613759246237,-0.3928013125577707,0.5861644148826599,0.4138355851173401,0.703125,0.7734375,0.734375
brightness/s5,18,0.5751705765724182,0.4092676639556885,0.5751705765724182,0.4092676639556885,0.3034613759246237,-0.3928013125577707,0.5861644148826599,0.4138355851173401,0.6328125,0.6640625,0.6484375
brightness/s5,19,0.5751705765724182,0.4092676639556885,0.5751705765724182,0.4092676639556885,0.3034613759246237,-0.3928013125577707,0.5861644148826599,0.4138355851173401,0.6640625,0.7109375,0.7109375
brightness/s5,20,0.5738332271575928,0.3967059254646301,0.5738332271575928,0.3967059254646301,0.3004847149008688,-0.4060054059509324,0.5874043107032776,0.4125956892967224,0.671875,0.734375,0.703125
brightness/s5,21,0.5738332271575928,0.3967059254646301,0.5738332271575928,0.3967059254646301,0.3004847149008688,-0.4060054059509324,0.5874043107032776,0.4125956892967224,0.6640625,0.71875,0.71875
brightness/s5,22,0.5738332271575928,0.3967059254646301,0.5738332271575928,0.3967059254646301,0.3004847149008688,-0.4060054059509324,0.5874043107032776,0.4125956892967224,0.75,0.765625,0.78125
brightness/s5,23,0.5738332271575928,0.3967059254646301,0.5738332271575928,0.3967059254646301,0.3004847149008688,-0.4060054059509324,0.5874043107032776,0.4125956892967224,0.671875,0.6875,0.7109375
brightness/s5,24,0.5843136310577393,0.4095134437084198,0.5843136310577393,0.4095134437084198,0.32049576897463,-0.38599127117672405,0.5874038934707642,0.41259610652923584,0.6796875,0.71875,0.71875
brightness/s5,25,0.5843136310577393,0.4095134437084198,0.5843136310577393,0.4095134437084198,0.32049576897463,-0.38599127117672405,0.5874038934707642,0.41259610652923584,0.7109375,0.6640625,0.7421875
brightness/s5,26,0.5843136310577393,0.4095134437084198,0.5843136310577393,0.4095134437084198,0.32049576897463,-0.38599127117672405,0.5874038934707642,0.41259610652923584,0.71875,0.703125,0.734375
brightness/s5,27,0.5843136310577393,0.4095134437084198,0.5843136310577393,0.4095134437084198,0.32049576897463,-0.38599127117672405,0.5874038934707642,0.41259610652923584,0.6953125,0.7109375,0.7265625
brightness/s5,28,0.6096516847610474,0.39464011788368225,0.6096516847610474,0.39464011788368225,0.3831720489679142,-0.40692007159620003,0.5974968075752258,0.40250319242477417,0.6875,0.6875,0.734375
brightness/s5,29,0.6096516847610474,0.39464011788368225,0.6096516847610474,0.39464011788368225,0.3831720489679142,-0.40692007159620003,0.5974968075752258,0.40250319242477417,0.7421875,0.71875,0.7421875
brightness/s5,30,0.6096516847610474,0.39464011788368225,0.6096516847610474,0.39464011788368225,0.3831720489679142,-0.40692007159620003,0.5974968075752258,0.40250319242477417,0.671875,0.703125,0.6796875
brightness/s5,31,0.6096516847610474,0.39464011788368225,0.6096516847610474,0.39464011788368225,0.3831720489679142,-0.40692007159620003,0.5974968075752258,0.40250319242477417,0.75,0.75,0.78125
brightness/s5,32,0.5916129350662231,0.3980928659439087,0.5916129350662231,0.3980928659439087,0.3769046154330744,-0.4101689665279152,0.5971338152885437,0.4028661847114563,0.671875,0.75,0.7109375
brightness/s5,33,0.5916129350662231,0.3980928659439087,0.5916129350662231,0.3980928659439087,0.3769046154330744,-0.4101689665279152,0.5971338152885437,0.4028661847114563,0.7578125,0.7890625,0.78125
brightness/s5,34,0.5916129350662231,0.3980928659439087,0.5916129350662231,0.3980928659439087,0.3769046154330744,-0.4101689665279152,0.5971338152885437,0.4028661847114563,0.671875,0.65625,0.6953125
brightness/s5,35,0.5916129350662231,0.3980928659439087,0.5916129350662231,0.3980928659439087,0.3769046154330744,-0.4101689665279152,0.5971338152885437,0.4028661847114563,0.671875,0.7265625,0.6875
brightness/s5,36,0.5820780992507935,0.3670700788497925,0.5820780992507935,0.3670700788497925,0.3541073352796117,-0.47748794654487936,0.6024772524833679,0.3975227475166321,0.6875,0.7578125,0.6953125
brightness/s5,37,0.5820780992507935,0.3670700788497925,0.5820780992507935,0.3670700788497925,0.3541073352796117,-0.47748794654487936,0.6024772524833679,0.3975227475166321,0.7109375,0.71875,0.734375
