corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
fog/s5,41,0.4921875,0.5546875,0.4921875,0.5546875,-0.031252543504104426,0.21962860920676536,0.22193841636180878,0.7780615836381912,0.4921875,0.5546875,0.609375
fog/s5,42,0.484375,0.5546875,0.484375,0.5546875,-0.06252035698133393,0.21962860920676536,0.1961166113615036,0.8038833886384964,0.484375,0.5546875,0.609375
fog/s5,43,0.5859375,0.5859375,0.5859375,0.5859375,0.34719619998418855,0.34719619998418855,0.5,0.5,0.5859375,0.5859375,0.6875
fog/s5,44,0.46875,0.5859375,0.46875,0.5859375,-0.12516314295400605,0.34719619998418855,0.08613266795873642,0.9138673320412636,0.46875,0.5859375,0.5859375
fog/s5,45,0.578125,0.640625,0.578125,0.640625,0.31508104663989545,0.578077850775158,0.21165403723716736,0.7883459627628326,0.578125,0.640625,0.7109375
fog/s5,46,0.453125,0.5390625,0.453125,0.5390625,-0.1880522315029396,0.15656906069153992,0.15147145092487335,0.8485285490751266,0.453125,0.5390625,0.5703125
fog/s5,47,0.4921875,0.5859375,0.4921875,0.5859375,-0.031252543504104426,0.34719619998418855,0.13098885118961334,0.8690111488103867,0.4921875,0.5859375,0.609375
fog/s5,48,0.5375000238418579,0.625,0.5375000238418579,0.625,0.1502822989562464,0.5108256237659907,0.141520693898201,0.858479306101799,0.5375000238418579,0.625,0.699999988079071
gaussian_noise/s5,49,0.3046875,0.109375,0.3046875,0.109375,-0.8250747236024933,-2.097141118779237,0.9982742071151733,0.0017257928848266602,0.3046875,0.109375,0.3046875
gaussian_noise/s5,50,0.3515625,0.1328125,0.3515625,0.1328125,-0.6121781180262782,-1.8763168572561182,0.9982044696807861,0.0017955303192138672,0.3515625,0.1328125,0.3515625
gaussian_noise/s5,51,0.40625,0.1640625,0.40625,0.1640625,-0.3794896217049037,-1.6283063967384832,0.9980618357658386,0.001938164234161377,0.40625,0.1640625,0.40625
gaussian_noise/s5,52,0.359375,0.1015625,0.359375,0.1015625,-0.578077850775158,-2.1799827709017134,0.9996678829193115,0.00033211708068847656,0.359375,0.1015625,0.359375
gaussian_noise/s5,53,0.3359375,0.1640625,0.3359375,0.1640625,-0.6814511407967541,-1.6283063967384832,0.9912877678871155,0.008712232112884521,0.3359375,0.1640625,0.3359375
gaussian_noise/s5,54,0.3359375,0.1171875,0.3359375,0.1171875,-0.6814511407967541,-2.0193376176101303,0.9987576007843018,0.0012423992156982422,0.3359375,0.1171875,0.3359375
gaussian_noise/s5,55,0.3359375,0.1171875,0.3359375,0.1171875,-0.6814511407967541,-2.0193376176101303,0.9987576007843018,0.0012423992156982422,0.3359375,0.1171875,0.3359375
gaussian_noise/s5,56,0.34375,0.171875,0.34375,0.171875,-0.6466271649250525,-1.5723966407537513,0.9903284907341003,0.009671509265899658,0.34375,0.171875,0.34375
gaussian_noise/s5,57,0.390625,0.1875,0.390625,0.1875,-0.44468582126144557,-1.466337068793427,0.9939897060394287,0.006010293960571289,0.390625,0.1875,0.390625
gaussian_noise/s5,58,0.328125,0.1796875,0.328125,0.1796875,-0.7166776779701395,-1.5184661342283736,0.9821710586547852,0.017828941345214844,0.328125,0.1796875,0.328125
gaussian_noise/s5,59,0.390625,0.140625,0.390625,0.140625,-0.44468582126144557,-1.8101086078962516,0.9989172220230103,0.001082777976989746,0.390625,0.140625,0.390625
gaussian_noise/s5,60,0.3984375,0.125,0.3984375,0.125,-0.41197978912935806,-1.9459101490553135,0.9995334148406982,0.0004665851593017578,0.3984375,0.125,0.3984375
gaussian_noise/s5,61,0.421875,0.15625,0.421875,0.15625,-0.3150810466398954,-1.6863989535702288,0.9989486336708069,0.0010513663291931152,0.421875,0.15625,0.421875
gaussian_noise/s5,62,0.328125,0.140625,0.328125,0.140625,-0.7166776779701395,-1.8101086078962516,0.9957945346832275,0.004205465316772461,0.328125,0.140625,0.3203125
gaussian_noise/s5,63,0.3359375,0.15625,0.3359375,0.15625,-0.6814511407967541,-1.6863989535702288,0.9934695959091187,0.006530404090881348,0.3359375,0.15625,0.3359375
gaussian_noise/s5,64,0.42500001192092896,0.20000000298023224,0.42500001192092896,0.20000000298023224,-0.3022808230916389,-1.3862943424934393,0.9955926537513733,0.004407346248626709,0.42500001192092896,0.20000000298023224,0.42500001192092896
jpeg_compression/s5,65,0.484375,0.375,0.484375,0.375,-0.06252035698133393,-0.5108256237659907,0.9039170742034912,0.09608292579650879,0.484375,0.375,0.4921875
jpeg_compression/s5,66,0.4921875,0.4140625,0.4921875,0.4140625,-0.031252543504104426,-0.3471961999841886,0.8291646242141724,0.17083537578582764,0.4921875,0.4140625,0.5
jpeg_compression/s5,67,0.546875,0.4765625,0.546875,0.4765625,0.18805223150293962,-0.09381875521765486,0.8036641478538513,0.19633585214614868,0.546875,0.4765625,0.546875
jpeg_compression/s5,68,0.5390625,0.453125,0.5390625,0.453125,0.15656906069153992,-0.1880522315029396,0.8485285043716431,0.15147149562835693,0.5390625,0.453125,0.546875
jpeg_compression/s5,69,0.453125,0.375,0.453125,0.375,-0.1880522315029396,-0.5108256237659907,0.8339475989341736,0.16605240106582642,0.453125,0.375,0.453125
jpeg_compression/s5,70,0.5234375,0.4296875,0.5234375,0.4296875,0.09381875521765491,-0.28312625591592017,0.8681528568267822,0.13184714317321777,0.5234375,0.4296875,0.53125
jpeg_compression/s5,71,0.5703125,0.421875,0.5703125,0.421875,0.2831262559159203,-0.3150810466398954,0.9521675109863281,0.047832489013671875,0.5703125,0.421875,0.5859375
jpeg_compression/s5,72,0.53125,0.453125,0.53125,0.453125,0.125163142954006,-0.1880522315029396,0.8272235989570618,0.17277640104293823,0.53125,0.453125,0.5390625
jpeg_compression/s5,73,0.5703125,0.453125,0.5703125,0.453125,0.2831262559159203,-0.1880522315029396,0.9134014844894409,0.08659851551055908,0.5703125,0.453125,0.578125
jpeg_compression/s5,74,0.4765625,0.359375,0.4765625,0.359375,-0.09381875521765486,-0.578077850775158,0.9184368252754211,0.08156317472457886,0.4765625,0.359375,0.484375
jpeg_compression/s5,75,0.59375,0.421875,0.59375,0.421875,0.3794896217049037,-0.3150810466398954,0.9699053764343262,0.030094623565673828,0.59375,0.421875,0.6015625
jpeg_compression/s5,76,0.5546875,0.421875,0.5546875,0.421875,0.21962860920676536,-0.3150810466398954,0.935447633266449,0.06455236673355103,0.5546875,0.421875,0.5546875
jpeg_compression/s5,77,0.5703125,0.3828125,0.5703125,0.3828125,0.2831262559159203,-0.4776275543563949,0.9781991839408875,0.02180081605911255,0.5703125,0.3828125,0.5703125
jpeg_compression/s5,78,0.5,0.34375,0.5,0.34375,0.0,-0.6466271649250525,0.962062418460846,0.03793758153915405,0.5,0.34375,0.4921875
jpeg_compression/s5,79,0.453125,0.359375,0.453125,0.359375,-0.1880522315029396,-0.578077850775158,0.8754605650901794,0.12453943490982056,0.453125,0.359375,0.4765625
jpeg_compression/s5,80,0.6000000238418579,0.42500001192092896,0.6000000238418579,0.42500001192092896,0.40546520744924,-0.3022808230916389,0.9717698693275452,0.028230130672454834,0.6000000238418579,0.42500001192092896,0.6000000238418579
