global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
24,gaussian_noise/s5,0.0,16.498193740844727,0.0013795269187539816,0.22375,7.14454836845398,1.3930719173233956,0.171875,5.261027812957764,6.471773624420166,0.1596875,5.341142349243164,6.456719799041748,0.0,18.397695541381836,6.1154942159191705e-06,0.22375,9.5501708984375,0.5116133673441436,0.8117870688438416
25,gaussian_noise/s5,0.0,17.1899471282959,0.0008157884003594518,0.21514423076923078,7.530909859217131,1.3395236046725096,0.234375,4.838057041168213,6.044305801391602,0.16256009615384615,5.3217929143172045,6.44085772220905,0.0,14.784571647644043,0.00196185358799994,0.21514423076923078,9.751494004176212,0.4920113860458304,0.5688939690589905
26,gaussian_noise/s5,0.0,17.558637619018555,0.000553458696231246,0.20717592592592593,7.90230718365422,1.2899321177844993,0.234375,4.810252666473389,6.139134407043457,0.1652199074074074,5.3028469792118775,6.429682784610325,0.0,12.02198600769043,0.018098199740052223,0.20717592592592593,9.835586300602666,0.47445904581228304,0.47544366121292114
27,gaussian_noise/s5,0.0,17.685169219970703,0.0005496070953086019,0.19977678571428573,8.251695113522667,1.2438827424027425,0.140625,5.250487804412842,6.190872669219971,0.16434151785714285,5.300977008683341,6.421153851917812,0.0,12.985311508178711,0.011891086585819721,0.19977678571428573,9.948076486587524,0.4579387615541951,0.48990967869758606
28,gaussian_noise/s5,0.0,17.23863410949707,0.0010536045301705599,0.19288793103448276,8.561589561659714,1.2010265652347227,0.15625,4.968550682067871,6.149633884429932,0.1640625,5.289514031903497,6.41179109441823,0.0,11.625577926635742,0.03522442281246185,0.19288793103448276,10.005921363830566,0.44336240504585944,0.4674735963344574
29,gaussian_noise/s5,0.0,16.595699310302734,0.0031397216953337193,0.18645833333333334,8.829393219947814,1.1610970037834099,0.2421875,4.618150234222412,6.012739181518555,0.16666666666666666,5.267135238647461,6.398489363988241,0.0,7.110655784606934,1.1054370403289795,0.18645833333333334,9.909412511189778,0.4654315595552968,0.34913960099220276
30,gaussian_noise/s5,0.0,16.49458122253418,0.004261867143213749,0.18044354838709678,9.076657349063504,1.1237797413111454,0.21875,4.892997741699219,6.082298278808594,0.16834677419354838,5.255066287133001,6.388289651563091,0.0,6.465707302093506,2.1035189628601074,0.18044354838709678,9.798325246380221,0.5182730886941617,0.31386005878448486
31,gaussian_noise/s5,0.0,16.68807029724121,0.003046080470085144,0.1748046875,9.314514003694057,1.0887568144098623,0.1640625,4.977774143218994,6.090115547180176,0.168212890625,5.246400907635689,6.378971710801125,0.0,7.999490737915039,0.7378369569778442,0.1748046875,9.742111667990685,0.5251344595780267,0.3668636679649353
32,gaussian_noise/s5,0.0,17.344669342041016,0.0012409649789333344,0.16950757575757575,9.557852044250026,1.055801788669531,0.203125,4.5206122398376465,6.080900192260742,0.16927083333333334,5.224407311641809,6.369939240542325,0.0,7.8868536949157715,0.5301976799964905,0.16950757575757575,9.685891729412656,0.5252878904997984,0.36447614431381226
33,gaussian_noise/s5,0.0,17.56562042236328,0.0008289567194879055,0.1645220588235294,9.793374643606299,1.024773175965118,0.2265625,4.694216728210449,6.079117774963379,0.17095588235294118,5.208813470952651,6.361385668025298,0.0,7.9626970291137695,0.5199743509292603,0.1645220588235294,9.635209532345042,0.5251316099241943,0.3565959632396698
