corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
gaussian_noise/s5,52,0.08838478475809097,0.1541920304298401,0.08838478475809097,0.1541920304298401,-2.333515767245509,-1.6755281770761217,0.06711024045944214,0.9328897595405579,0.0,0.265625,0.265625,128
gaussian_noise/s5,53,0.08838445693254471,0.18755507469177246,0.08838445693254471,0.18755507469177246,-2.3335189935788208,-1.57075188538866,0.04517136514186859,0.9548286348581314,0.0,0.15625,0.15625,128
gaussian_noise/s5,54,0.08838509023189545,0.19450554251670837,0.08838509023189545,0.19450554251670837,-2.3335166767683475,-1.4958737741297758,0.0338764488697052,0.9661235511302948,0.0,0.1953125,0.1875,128
gaussian_noise/s5,55,0.08838561922311783,0.20654968917369843,0.08838561922311783,0.20654968917369843,-2.3335122356958236,-1.4208618414424516,0.025317851454019547,0.9746821485459805,0.0,0.2109375,0.2109375,128
gaussian_noise/s5,56,0.08838565647602081,0.21122390031814575,0.08838565647602081,0.21122390031814575,-2.333509783986478,-1.3692128174326026,0.020690202713012695,0.9793097972869873,0.0,0.1953125,0.1953125,128
gaussian_noise/s5,57,0.08838527649641037,0.21550263464450836,0.08838527649641037,0.21550263464450836,-2.333510916101389,-1.330641448014135,0.017784595489501953,0.982215404510498,0.0078125,0.2265625,0.234375,128
gaussian_noise/s5,58,0.08838534355163574,0.21281886100769043,0.08838534355163574,0.21281886100769043,-2.3335110660459,-1.3193292238784609,0.01701117306947708,0.9829888269305229,0.0,0.21875,0.21875,128
gaussian_noise/s5,59,0.08838585764169693,0.23261353373527527,0.08838585764169693,0.23261353373527527,-2.3335079508283836,-1.2564706713631522,0.013279709964990616,0.9867202900350094,0.0,0.2578125,0.2578125,128
gaussian_noise/s5,60,0.08838558197021484,0.2607937455177307,0.08838558197021484,0.2607937455177307,-2.3335081038990135,-1.1491589024753508,0.008685328997671604,0.9913146710023284,0.0,0.2421875,0.2421875,128
gaussian_noise/s5,61,0.08838575333356857,0.24417872726917267,0.08838575333356857,0.24417872726917267,-2.3335071170384665,-1.1395316965056121,0.008359999395906925,0.9916400006040931,0.0,0.28125,0.28125,128
gaussian_noise/s5,62,0.08838529139757156,0.26492631435394287,0.08838529139757156,0.26492631435394287,-2.3335094901578155,-1.0800253574971252,0.006600834429264069,0.9933991655707359,0.0,0.234375,0.234375,128
gaussian_noise/s5,63,0.08838538825511932,0.250447541475296,0.08838538825511932,0.250447541475296,-2.3335100756656417,-1.088126090312404,0.006816726177930832,0.9931832738220692,0.0,0.25,0.25,128
gaussian_noise/s5,64,0.0883854478597641,0.24569568037986755,0.0883854478597641,0.24569568037986755,-2.33350999854179,-1.1049141426575897,0.007286756299436092,0.9927132437005639,0.0,0.21875,0.21875,128
gaussian_noise/s5,65,0.08838530629873276,0.2228459119796753,0.08838530629873276,0.2228459119796753,-2.3335108384399232,-1.1770361149445896,0.009699839167296886,0.9903001608327031,0.0,0.1640625,0.1640625,128
gaussian_noise/s5,66,0.08838531374931335,0.2759508788585663,0.08838531374931335,0.2759508788585663,-2.3335112121542183,-1.0708362385908363,0.00636408943682909,0.9936359105631709,0.0,0.1953125,0.1953125,128
gaussian_noise/s5,67,0.08838576078414917,0.28021538257598877,0.08838576078414917,0.28021538257598877,-2.3335086249315085,-1.0071148662140423,0.0049393256194889545,0.995060674380511,0.0,0.2890625,0.2890625,128
gaussian_noise/s5,68,0.08838441222906113,0.3331148624420166,0.08838441222906113,0.3331148624420166,-2.3335156998329314,-0.8506226634888499,0.002647279528900981,0.997352720471099,0.0,0.2890625,0.2890625,128
gaussian_noise/s5,69,0.08838552981615067,0.27296823263168335,0.08838552981615067,0.27296823263168335,-2.333512302043876,-0.9151187060788479,0.0034238004591315985,0.9965761995408684,0.0,0.1640625,0.1640625,128
gaussian_noise/s5,70,0.08838578313589096,0.28221026062965393,0.08838578313589096,0.28221026062965393,-2.333509031172677,-0.9243214959777151,0.0035517732612788677,0.9964482267387211,0.0,0.203125,0.203125,128
gaussian_noise/s5,71,0.08838528394699097,0.32383453845977783,0.08838528394699097,0.32383453845977783,-2.333510493459703,-0.8302633030398341,0.002440792741253972,0.997559207258746,0.0,0.25,0.25,128
gaussian_noise/s5,72,0.08838539570569992,0.25756439566612244,0.08838539570569992,0.25756439566612244,-2.3335105310818527,-0.9444648363449999,0.003848626744002104,0.9961513732559979,0.0078125,0.2734375,0.2734375,128
gaussian_noise/s5,73,0.0883854404091835,0.30409500002861023,0.0883854404091835,0.30409500002861023,-2.3335102724846037,-0.8861689201934477,0.0030505890026688576,0.9969494109973311,0.0,0.2265625,0.2265625,128
gaussian_noise/s5,74,0.08838574588298798,0.3129756450653076,0.08838574588298798,0.3129756450653076,-2.3335082475658258,-0.8362066433549356,0.002499389462172985,0.997500610537827,0.0,0.2109375,0.2109375,128
gaussian_noise/s5,75,0.08838583528995514,0.3009142279624939,0.08838583528995514,0.3009142279624939,-2.333506680291901,-0.8395774088163678,0.002533246763050556,0.9974667532369494,0.0,0.2109375,0.2109375,128
gaussian_noise/s5,76,0.08838557451963425,0.33639317750930786,0.08838557451963425,0.33639317750930786,-2.333507514865417,-0.7594933005516764,0.0018401675624772906,0.9981598324375227,0.0,0.140625,0.140625,128
gaussian_noise/s5,77,0.0883864313364029,0.36055684089660645,0.0883864313364029,0.36055684089660645,-2.3335026151910783,-0.6662207087965536,0.0012678963830694556,0.9987321036169305,0.0,0.28125,0.28125,128
gaussian_noise/s5,78,0.08838608860969543,0.33744344115257263,0.08838608860969543,0.33744344115257263,-2.333502292132762,-0.6704643601795501,0.0012895757099613547,0.9987104242900386,0.0,0.2421875,0.2421875,128
gaussian_noise/s5,79,0.24999792873859406,0.27715086936950684,0.24999792873859406,0.27715086936950684,-1.716062813779439,-0.8145514382779875,0.026440924033522606,0.9735590759664774,0.0,0.25,0.25,16
fog/s5,80,0.22311198711395264,0.17626804113388062,0.22311198711395264,0.17626804113388062,-0.6238111913226194,-0.7709196934275011,0.6430057287216187,0.35699427127838135,0.4921875,0.6484375,0.59375,128
fog/s5,81,0.41831907629966736,0.22340932488441467,0.41831907629966736,0.22340932488441467,-0.47674438294589927,-1.0084137384077563,0.8934692144393921,0.10653078556060791,0.40625,0.6171875,0.484375,128
fog/s5,82,0.5653985738754272,0.195317804813385,0.5653985738754272,0.195317804813385,-0.10682140464991849,-1.2121165745411622,0.9881227612495422,0.011877238750457764,0.453125,0.5859375,0.453125,128
fog/s5,83,0.5558180809020996,0.1877269744873047,0.5558180809020996,0.1877269744873047,0.058692718612314995,-1.3384822262977565,0.9962741136550903,0.003725886344909668,0.4296875,0.5546875,0.4296875,128
fog/s5,84,0.595754861831665,0.20825587213039398,0.595754861831665,0.20825587213039398,0.22325026191315156,-1.3369765084437666,0.9980556964874268,0.0019443035125732422,0.4296875,0.6015625,0.4296875,128
fog/s5,85,0.5669505000114441,0.19994312524795532,0.5669505000114441,0.19994312524795532,0.24633511005695347,-1.3618131873394013,0.9983943104743958,0.001605689525604248,0.3984375,0.59375,0.3984375,128
fog/s5,86,0.5740354061126709,0.18407006561756134,0.5740354061126709,0.18407006561756134,0.27233497886127883,-1.4254125986816937,0.9988773465156555,0.0011226534843444824,0.4453125,0.625,0.4453125,128
fog/s5,87,0.47857365012168884,0.21069936454296112,0.47857365012168884,0.21069936454296112,0.09328852982741198,-1.373063787806145,0.9971721768379211,0.0028278231620788574,0.328125,0.625,0.328125,128
fog/s5,88,0.37686216831207275,0.22221830487251282,0.37686216831207275,0.22221830487251282,-0.20479984192472978,-1.3129247105551907,0.9882549047470093,0.011745095252990723,0.265625,0.640625,0.28125,128
fog/s5,89,0.20529904961585999,0.20568209886550903,0.20529904961585999,0.20568209886550903,-0.7791490140023487,-1.3320383517548762,0.901282548904419,0.09871745109558105,0.09375,0.5625,0.1015625,128
fog/s5,90,0.15199418365955353,0.22761768102645874,0.15199418365955353,0.22761768102645874,-1.2490971269731512,-1.2769253135692253,0.5277994871139526,0.47220051288604736,0.0546875,0.640625,0.1875,128
fog/s5,91,0.09705832600593567,0.23240268230438232,0.09705832600593567,0.23240268230438232,-1.7397214950547517,-1.235859508312221,0.1175905093550682,0.8824094906449318,0.0078125,0.65625,0.6796875,128
fog/s5,92,0.09311773627996445,0.22892484068870544,0.09311773627996445,0.22892484068870544,-2.0079347271486236,-1.2251258084676513,0.041837047785520554,0.9581629522144794,0.0078125,0.5625,0.5625,128
