proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
nuclear_norm,linear,1024,80,0.875,70,80,0.8604118993135011,0.8947368421052632,0.8260869565217391,57,23,0.012803987791913564,0.784371100643649,0.6816012521137781,0.9852473530720672,0.9925962689190743,0.9629894476073744,0.9774435112257087,0.9886574286504445,0.9635798917448366
nuclear_norm,beta,1024,80,0.85,68,80,0.8428680396643784,0.8596491228070176,0.8260869565217391,57,23,0.004672860283046415,0.6072182952281324,0.7278551754882465,0.9789886473372952,0.9894385515722011,0.9629894476073744,0.9804337608213256,0.9901685517230516,0.9635798917448366
nuclear_norm,platt,1024,80,0.8625,69,80,0.8386727688787186,0.8947368421052632,0.782608695652174,57,23,0.008632631221047063,0.5318044025981153,0.6980211928219022,0.9883214820455035,0.9941435922669841,0.9629894476073744,0.9883296896714556,0.9941477202465716,0.9635798917448366
nuclear_norm,linear,2048,40,0.8,32,40,0.8095238095238095,0.7857142857142857,0.8333333333333334,28,12,0.004053798435709408,1.0605356701713506,0.749186392623623,0.9919698661891113,0.9959768401871156,0.9604504134763296,0.9802338566501411,0.9900676020606578,0.962803134414413
ac_mc,linear,2048,40,0.775,31,40,0.7916666666666667,0.75,0.8333333333333334,28,12,-0.000317264145700378,1.098902832658025,0.7884843748746125,0.9629048767470206,0.9812771661192472,0.9655172679436723,0.9504797722097243,0.9749255213654653,0.975749332655589
ac_mc,linear,512,160,0.7735849056603774,123,159,0.7835978835978836,0.7523809523809524,0.8148148148148148,105,54,0.0033454199274117287,0.6862696696658529,0.6376156678481478,0.9498378078710348,0.974596228122721,0.9608264758568346,0.9392294963832635,0.9691385331227231,0.9686420491331585
ac_mc,linear,1024,80,0.7625,61,80,0.7814645308924485,0.7368421052631579,0.8260869565217391,57,23,0.0013794869164467278,0.9599708086353472,0.7348569809128124,0.9584334321618107,0.9789961349064717,0.9693190437623476,0.9480122368745779,0.9736591995531999,0.9693002059325364
nuclear_norm,platt,2048,40,0.75,30,40,0.7738095238095238,0.7142857142857143,0.8333333333333334,28,12,0.0003545126580994499,0.7897288555695391,0.760620193231816,0.9951323309529629,0.9975631964707614,0.9604504134763296,0.9946089505267045,0.9973008325107848,0.962803134414413
ac_mc,platt,1024,80,0.75,60,80,0.7726926010678872,0.7192982456140351,0.8260869565217391,57,23,-0.002872910414656404,0.8374875950261926,0.7498392183250966,0.9702125309928341,0.984993670534402,0.9693190437623476,0.9655726122895123,0.9826355439782912,0.9693002059325364
nuclear_norm,linear,512,160,0.7610062893081762,121,159,0.765079365079365,0.7523809523809524,0.7777777777777778,105,54,0.007795076463181967,0.6416151066692093,0.6035263861301877,0.9793624589574541,0.9896274344203753,0.9643675279820841,0.9649862727521655,0.9823371482093943,0.9657075515570372
