proxy_kind,calib_method,proxy_batch_size,corruption,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
ac_mc,beta,512,fog_s5,40,1.0,40,40,nan,nan,1.0,0,40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,frost_s5,40,0.05,2,40,0.5,0.0,1.0,38,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,gaussian_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,glass_blur_s5,40,0.175,7,40,0.5,0.0,1.0,33,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,impulse_noise_s5,40,0.0,0,39,nan,0.0,nan,39,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,jpeg_compression_s5,40,0.0,0,40,nan,0.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,motion_blur_s5,40,0.0,0,40,nan,0.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,pixelate_s5,40,0.0,0,40,nan,0.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,shot_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,snow_s5,40,1.0,40,40,nan,nan,1.0,0,40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,512,zoom_blur_s5,40,0.925,37,40,0.5,0.0,1.0,3,37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,brightness_s5,20,0.45,9,20,0.5,0.0,1.0,11,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,clean,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,contrast_s5,20,0.2,4,20,0.5,0.0,1.0,16,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,defocus_blur_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,elastic_transform_s5,20,1.0,20,20,nan,nan,1.0,0,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,fog_s5,20,1.0,20,20,nan,nan,1.0,0,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,frost_s5,20,0.05,1,20,0.5,0.0,1.0,19,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,gaussian_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,glass_blur_s5,20,0.2,4,20,0.5,0.0,1.0,16,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,impulse_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,jpeg_compression_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,motion_blur_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,pixelate_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,shot_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,snow_s5,20,1.0,20,20,nan,nan,1.0,0,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,1024,zoom_blur_s5,20,0.95,19,20,0.5,0.0,1.0,1,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,brightness_s5,10,0.5555555555555556,5,9,0.5,0.0,1.0,4,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,clean,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,contrast_s5,10,0.2,2,10,0.5,0.0,1.0,8,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,defocus_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,elastic_transform_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,fog_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,frost_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,gaussian_noise_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,glass_blur_s5,10,0.2,2,10,0.5,0.0,1.0,8,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,impulse_noise_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,jpeg_compression_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,motion_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,pixelate_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,shot_noise_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,snow_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,beta,2048,zoom_blur_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ac_mc,identity,128,brightness_s5,157,0.4897959183673469,72,147,0.4925027767493521,0.8904109589041096,0.0945945945945946,73,74,0.054127547457025346,-0.24786080954492176,-0.145627145648931,-0.07404897194263578,0.22930799517453007,0.47886114393896073,0.456344250241132,0.03655816724475417,0.19120190178121704,0.24575077170534487
ac_mc,identity,128,clean,157,0.773972602739726,113,146,0.6915848527349229,0.8347826086956521,0.5483870967741935,115,31,0.023216482805368834,0.10794977286154925,0.08162324978108357,0.09369635941591993,0.06582324762259267,0.25656041710013,0.27371432067022217,0.00806812761428576,0.08982275666158193,0.1728972538221044
ac_mc,identity,128,contrast_s5,157,0.8516129032258064,132,155,0.54,1.0,0.08,130,25,0.19872544960246905,0.06918335342892559,0.06071161186702567,-0.049953582879322514,0.6740890082258941,0.8210292371322072,0.8073209723638971,0.0031294822819286686,0.0559417758202997,0.06708119728667915
ac_mc,identity,128,defocus_blur_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.36358329583108,-0.16646640319977565,-0.07502095003916942,-0.05022282483846417,0.5364040555299773,0.7323961056217989,0.7202658848509541,0.4601601784886056,0.6783510731830573,0.6826160998499871
ac_mc,identity,128,elastic_transform_s5,157,0.05844155844155844,9,154,0.5,1.0,0.0,9,145,0.1771076034961963,0.4614009634089835,0.29255042970816336,0.3423321510375643,0.015491286051431982,-0.12446399500028907,-0.1373291652169768,0.2879288342250821,0.5365900057074136,0.5363491421246639
ac_mc,identity,128,fog_s5,157,0.0,0,157,nan,nan,0.0,0,157,0.16283327076640514,-0.25564306231865813,-0.5681512429313443,-0.16215003845121562,0.9516760623185115,-0.975538857410873,-0.8531881475871929,0.18565673432895496,0.4308790251671053,0.44132275055443176
ac_mc,identity,128,frost_s5,157,0.8506493506493507,131,154,0.5,1.0,0.0,131,23,0.19909107615120475,-0.4860587005682483,-0.2605897861679386,-0.23514152714596434,0.2887112060367152,0.5373185331223139,0.6762406569661895,0.09328073634787874,0.30541895217533366,0.3188084538668392
ac_mc,identity,128,gaussian_noise_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.14253300503442062,0.9000732669873731,0.43593663529563265,0.45136514914008224,0.18584354159468577,0.4310957452755545,0.4626033759853763,0.5200979426126096,0.7211781628783622,0.7423374225355268
ac_mc,identity,128,glass_blur_s5,157,0.8141025641025641,127,156,0.5,1.0,0.0,127,29,0.36543308866154567,0.004472257777142475,0.006329512824130228,0.11526710588666847,0.06690882811339989,-0.258667408293739,-0.06615767323581517,0.40334170129547964,0.6350918841360513,0.6524161039102006
ac_mc,identity,128,impulse_noise_s5,157,1.0,156,156,nan,1.0,nan,156,0,0.15157572653862006,0.8439088606163971,0.3307052049599549,0.33286530389390306,0.28849030985442103,0.5371129395708327,0.5811850046054806,0.5519905483548235,0.7429606640696556,0.7747859070230693
ac_mc,identity,128,jpeg_compression_s5,157,0.9936305732484076,156,157,0.5,1.0,0.0,156,1,0.14810459472637977,0.7529201658642858,0.22786941144614603,0.29844617666722956,0.47460893162691675,0.6889186683687101,0.6616621419186949,0.41731147873526636,0.6459965005596132,0.6877248376907305
ac_mc,identity,128,motion_blur_s5,157,0.967948717948718,151,156,0.5,1.0,0.0,151,5,0.24853315216444605,-0.12830784065047976,-0.06337480090508145,-0.07997604121753885,0.6316469085145817,0.794762171038973,0.7570637872944226,0.4206253788820205,0.6485563806501486,0.6417487467377406
ac_mc,identity,128,pixelate_s5,157,0.9605263157894737,146,152,0.5,1.0,0.0,146,6,0.22325097570583788,-0.42189461804464395,-0.14448536314936136,-0.0812068392927283,0.6356512665993623,0.7972774088103602,0.7835255601658119,0.4305484035242848,0.6561618729584071,0.6723498116542461
ac_mc,identity,128,shot_noise_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.10448048933714826,1.2436196896939036,0.519261620715654,0.5369099072691428,0.30374042944076085,0.5511265094701586,0.5501165999033478,0.6043504875961309,0.7773998247981092,0.7769884417421045
ac_mc,identity,128,snow_s5,157,0.05194805194805195,8,154,0.5,1.0,0.0,8,146,0.1899123832984241,-0.21519865692763052,-0.5788036672510658,-0.5124385520761761,0.779912199608343,-0.8831263780503575,-0.8260414030601526,0.363104786370838,0.6025817673733898,0.6070318097979456
ac_mc,identity,128,zoom_blur_s5,157,0.21710526315789475,33,152,0.5,1.0,0.0,33,119,0.1537251014562228,-0.483776356006035,-0.2256687164080736,-0.19506061701320523,0.6083686454413983,0.7799799006650097,0.7612828372874225,0.33497488981718215,0.578770152838916,0.5922680748758934
ac_mc,identity,512,brightness_s5,40,0.5641025641025641,22,39,0.5526315789473684,1.0,0.10526315789473684,20,19,0.0521925951163897,-0.6676598871381583,-0.2512476317088096,-0.19213985003985454,0.3303115418674881,0.5747273630753004,0.566612271187048,0.04533172850492548,0.2129124902511017,0.3137478839210984
ac_mc,identity,512,clean,40,0.8974358974358975,35,39,0.7094594594594594,0.918918918918919,0.5,37,2,0.019757215375684343,0.3271124270067834,0.1487633419802642,0.25684273531472934,0.057279056948499454,0.23933043464737086,0.10348737144875249,0.004365750038230395,-0.0660738226397595,0.08227185573284737
ac_mc,identity,512,contrast_s5,40,0.8,32,40,0.5,1.0,0.0,32,8,0.19448099918207637,0.09358435072976665,0.07769246959164952,-0.0735597686060867,0.7795691196035398,0.8829321149462963,0.8310579632825177,0.015365768665250194,0.12395873775273042,0.017466438091072654
ac_mc,identity,512,defocus_blur_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.5546460887799446,-1.0968149812074355,-0.26990423235959893,-0.2308199184293365,0.7826285212693567,0.8846629421815727,0.8159205741548861,0.7170396604217741,0.8467819438449158,0.8398819742284829
ac_mc,identity,512,elastic_transform_s5,40,0.0,0,40,nan,nan,0.0,0,40,0.19213372321465014,0.5993820200401854,0.3147942300711455,0.385843142989428,0.09610162935997194,-0.3100026279888155,-0.24109288059677442,0.4477245922677094,0.6691222550982066,0.6418549089730842
ac_mc,identity,512,fog_s5,40,0.0,0,40,nan,nan,0.0,0,40,0.15434527792046623,-0.26864993356914274,-0.6212997546641654,-0.12564512086465393,0.9704669611162097,-0.9851228152449875,-0.8477371915125205,0.32909206231292504,0.5736654620185226,0.6125899711425051
ac_mc,identity,512,frost_s5,40,0.95,38,40,0.5,1.0,0.0,38,2,0.24776266056463153,-1.2908551210393997,-0.5002337744758913,-0.5709056968792567,0.36295386750628794,0.602456527482513,0.7914594958711594,0.11116707365159213,0.3334172665768708,0.45553597408491103
ac_mc,identity,512,gaussian_noise_s5,40,1.0,40,40,nan,1.0,nan,40,0,-0.016435297620077872,1.870241703444045,0.6065676596596592,0.6195795989096783,0.25849573430929795,0.5084247577658841,0.5564643641296702,0.7904891273566266,0.8890945547896616,0.911378401980868
ac_mc,identity,512,glass_blur_s5,40,0.825,33,40,0.5,1.0,0.0,33,7,0.371621676914925,-0.07478361375654118,-0.11695696221076803,0.07191477668891323,0.13434363535305324,-0.3665291739453399,-0.12462463340484614,0.638695507357853,0.7991842762203551,0.7928641992833759
ac_mc,identity,512,impulse_noise_s5,40,1.0,39,39,nan,1.0,nan,39,0,0.07149795615416513,1.2990369862010778,0.43032685570592344,0.5624561712053254,0.48020271022108546,0.69296660108629,0.7747210443620935,0.7792547434140021,0.8827540673449215,0.9142267911370565
ac_mc,identity,512,jpeg_compression_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.025200413758712816,1.8538395861044443,0.315873881752307,0.4169015922333241,0.7222262194018773,0.8498389373298197,0.8374320832407438,0.6657569521801543,0.8159393066767615,0.8431928599673988
ac_mc,identity,512,motion_blur_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.31704025457808266,-0.8098317945583842,-0.26845615376954357,-0.2104621922530703,0.8724402806631535,0.9340451170383332,0.8608988918393389,0.5632570640941504,0.7505045396892349,0.737628339813848
ac_mc,identity,512,pixelate_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.301499223992938,-1.5119524492058223,-0.30285536427840787,-0.22317211385568644,0.8396841762121127,0.9163428267914322,0.8693572050580516,0.6712049842617575,0.8192710078244911,0.8480668765659597
ac_mc,identity,512,shot_noise_s5,40,1.0,40,40,nan,1.0,nan,40,0,-0.08851151200037788,2.503244893821558,0.730802561877118,0.7288685826522372,0.4996045556017454,0.7068271044617244,0.6024788555912192,0.8150652224245988,0.9028096269007098,0.880735701594953
ac_mc,identity,512,snow_s5,40,0.0,0,40,nan,nan,0.0,0,40,0.18462027489374294,-0.2406468543607676,-0.6982019629890891,-0.6239091924040957,0.8444237698666632,-0.918925334217456,-0.8586574180823676,0.5288518031671873,0.7272219765430548,0.7424576949974079
ac_mc,identity,512,zoom_blur_s5,40,0.075,3,40,0.5,1.0,0.0,3,37,0.13994492807351716,-0.7342738207131378,-0.2585037468461865,-0.3557246591048202,0.8073721595084463,0.8985389026127062,0.8905158631719637,0.6128062164922541,0.7828194022201124,0.7827108431007131
ac_mc,identity,1024,brightness_s5,20,0.6,12,20,0.5555555555555556,1.0,0.1111111111111111,11,9,0.053371304672993586,-2.0615358498113525,-0.5333435663131554,-0.43641848321337373,0.5555840937468286,0.7453751362547778,0.6478557138736462,0.04570430321631719,0.21378564782584725,0.19374360693256548
ac_mc,identity,1024,clean,20,0.95,19,20,nan,0.95,nan,20,0,0.0240696139949584,0.030891813809729947,0.010567814581506699,0.23409875667256838,0.002950717826766511,-0.054320510185072,0.0007524456607127133,0.011294574863734069,-0.1062759373693503,-0.004518077412904602
ac_mc,identity,1024,contrast_s5,20,0.8,16,20,0.5,1.0,0.0,16,4,0.20260316060357567,0.013219549355340714,0.010661473854572473,-0.20751879699248119,0.8196934393465224,0.9053692281862259,0.8285714285714285,2.8872722244469984e-05,0.005373334369315759,0.012080134351471315
ac_mc,identity,1024,defocus_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.6050680364791606,-1.3428308208648174,-0.28056211769904094,-0.15210860623445494,0.8511661372761491,0.9225866557002378,0.863157894736842,0.8096726717913567,0.8998181326197848,0.8842105263157894
ac_mc,identity,1024,elastic_transform_s5,20,0.0,0,20,nan,nan,0.0,0,20,0.19121054387935127,0.6113193723962002,0.34719891570646844,0.4610756249345423,0.11062396232992659,-0.3326018074664156,-0.2721804511278195,0.7769535537602963,0.8814496887289123,0.7697519109091058
ac_mc,identity,1024,fog_s5,20,0.0,0,20,nan,nan,0.0,0,20,0.1498602752438769,-0.27702591364098517,-0.6380462858380975,-0.10075187969924812,0.9739695075959348,-0.9868989348438546,-0.8791631060648618,0.5063046193333758,0.7115508550577223,0.7138022317502131
ac_mc,identity,1024,frost_s5,20,0.95,19,20,0.5,1.0,0.0,19,1,0.3006153331118235,-2.2957414011745256,-0.6970263734534747,-0.706766917293233,0.48804555315810244,0.6986025716801381,0.8720845207660348,0.3434161040386941,0.5860171533655769,0.5538000062845571
ac_mc,identity,1024,gaussian_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,-0.1471545242218823,2.647941354023851,0.6991782017926924,0.646107604924587,0.4864168496975829,0.6974359108173187,0.6453320571432073,0.8745273943918678,0.9351616942496457,0.9533486521230077
ac_mc,identity,1024,glass_blur_s5,20,0.8,16,20,0.5,1.0,0.0,16,4,0.370731592689233,-0.0685337568227008,-0.10569444863697142,0.123401088356885,0.1334111642263551,-0.36525493046139035,-0.112866849106907,0.7372750572574424,0.8586472251497947,0.7873546607058087
ac_mc,identity,1024,impulse_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,-0.41318008983887344,3.9308807696544332,0.6428693238405072,0.6586379809919528,0.7135537317116126,0.8447210969968801,0.8740128485708615,0.9141499325600754,0.9561118828673114,0.9755547888093005
ac_mc,identity,1024,jpeg_compression_s5,20,1.0,20,20,nan,1.0,nan,20,0,-0.2675752264047634,4.533702064085438,0.48409354392913445,0.5881030765797489,0.8123629869413421,0.9013118144911572,0.853273379248217,0.8329331253281124,0.9126516998987688,0.9259120624705082
ac_mc,identity,1024,motion_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.30815161842262556,-0.7472627035491467,-0.18084116873332012,-0.04966141360703908,0.9529556921896517,0.976194495062153,0.9067669172932331,0.7991919782637352,0.8939753790030994,0.8345864661654135
ac_mc,identity,1024,pixelate_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.452278731574115,-3.4856378887605572,-0.4939958740515782,-0.3609022556390977,0.9171930713212296,0.957701974165883,0.9311772001125012,0.7940597354475982,0.8911002948308334,0.8867996114157018
ac_mc,identity,1024,shot_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,-0.31744607983371953,3.938741007923825,0.8803754564658048,0.804667430491883,0.7424731070064023,0.8616687919417776,0.7238527256056303,0.8891088231242914,0.942925672110104,0.900751879699248
ac_mc,identity,1024,snow_s5,20,0.0,0,20,nan,nan,0.0,0,20,0.1846024626064566,-0.2423933921341954,-0.6956531059466766,-0.6270676691729322,0.8527827154543138,-0.9234623519420344,-0.8661654135338346,0.8171572470114749,0.9039675032939375,0.8078225467858048
ac_mc,identity,1024,zoom_blur_s5,20,0.05,1,20,0.5,1.0,0.0,1,19,0.0686045425731079,-2.8468153404875554,-0.6424999353024259,-0.5067776831474662,0.933104695806225,0.965973444669275,0.9353383458646616,0.7047462299012562,0.8394916496912023,0.8860474488954172
ac_mc,identity,2048,brightness_s5,10,0.4444444444444444,4,9,0.5,1.0,0.0,4,5,0.05430003940335704,-2.9778854704673647,-0.6838316252381461,-0.44985010232324774,0.630520837095885,0.7940534220667304,0.7818181818181817,0.049983780245621966,0.2235705263348055,0.21276694028802262
ac_mc,identity,2048,clean,10,1.0,10,10,nan,1.0,nan,10,0,0.02545929845729,-0.049334274182734325,-0.014332250893386266,0.01823716631040194,0.11006831834572524,-0.33176545683016073,-0.2121212121212121,0.06638413305203436,-0.2576511848450039,0.006060606060606061
ac_mc,identity,2048,contrast_s5,10,0.8,8,10,0.5,1.0,0.0,8,2,0.20298592603283835,0.0017655853874092326,0.0014226852234653364,-0.23636363636363633,0.8315244996859639,0.9118796519749544,0.8666666666666665,0.002912956597171973,-0.05397181298763247,-0.09090909090909088
ac_mc,identity,2048,defocus_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.7014108446510995,-1.8094218606080708,-0.33334208680649224,-0.18787878787878787,0.8971137635881639,0.9471608963571944,0.9030303030303028,0.8612285887461187,0.9280240237979396,0.9272727272727272
ac_mc,identity,2048,elastic_transform_s5,10,0.0,0,10,nan,nan,0.0,0,10,0.2005979046860299,0.7195897334380781,0.38909375214885566,0.5151515151515151,0.12625056186599737,-0.35531755074299015,-0.309090909090909,0.9518936861607957,0.9756503913599357,0.9272727272727272
ac_mc,identity,2048,fog_s5,10,0.0,0,10,nan,nan,0.0,0,10,0.14802830676138076,-0.280712303602494,-0.6492086967990692,-0.09090909090909088,0.9829696637868732,-0.9914482658146482,-0.8875420937728943,0.6809325152050395,0.8251863518048753,0.8666666666666665
ac_mc,identity,2048,frost_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.3208016010111338,-2.646133841110811,-0.7557915456170774,-0.7538028741632801,0.5500172953881287,0.7416315091661955,0.8787878787878788,0.5172120022531405,0.7191745283678646,0.7454545454545454
ac_mc,identity,2048,gaussian_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,-0.215917302534957,3.0763474460462774,0.7696758834721715,0.6606060606060605,0.6471526959511911,0.8044580137901487,0.7112494861056756,0.9497368753712583,0.9745444450466373,0.9757575757575757
ac_mc,identity,2048,glass_blur_s5,10,0.8,8,10,0.5,1.0,0.0,8,2,0.37006498858479087,-0.06283220167111983,-0.09983719405196556,0.2006088294144213,0.13998235500152512,-0.3741421588133648,-0.10303030303030303,0.8095891590519784,0.899771726079442,0.8666666666666665
ac_mc,identity,2048,impulse_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,-0.5568032296657865,4.7272790317762565,0.7359962206100906,0.6969696969696969,0.879219637467105,0.9376671250860323,0.9999999999999999,0.9314358987730235,0.9651092677894164,0.9636363636363635
ac_mc,identity,2048,jpeg_compression_s5,10,1.0,10,10,nan,1.0,nan,10,0,-0.42677190995016,5.99627464666456,0.5491586572603661,0.5878787878787878,0.8723804607497563,0.9340130945279923,0.9030303030303028,0.9049832644546768,0.9513060834740188,0.9515151515151514
ac_mc,identity,2048,motion_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.37290869387657616,-1.3802913819485716,-0.27879919903701667,-0.32517785314411984,0.9755756598868003,0.9877123366075774,0.8545454545454544,0.9210047577147451,0.9596899279010618,0.9030303030303028
ac_mc,identity,2048,pixelate_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.5969934490767692,-5.38690459726165,-0.6353194019321046,-0.5393939393939393,0.9830337085159463,0.9914805638619177,0.9757575757575757,0.9261955254381682,0.962390526469462,0.9515151515151514
ac_mc,identity,2048,shot_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,-0.3841663277106428,4.3823988806933984,0.9457303563942927,0.9272727272727272,0.8704207529340048,0.9329634252927629,0.8060606060606059,0.9221930909142768,0.9603088518358439,0.9151515151515152
ac_mc,identity,2048,snow_s5,10,0.0,0,10,nan,nan,0.0,0,10,0.18502804560706332,-0.23753921415150153,-0.6995631922238882,-0.6121212121212121,0.8681029954186946,-0.9317204491792024,-0.8909090909090909,0.9475074071815238,0.9733999215027315,0.9272727272727272
ac_mc,identity,2048,zoom_blur_s5,10,0.0,0,10,nan,nan,0.0,0,10,0.025450281558144102,-4.06371970658154,-0.7660925286323447,-0.6606060606060605,0.9670074307324917,0.9833653597379215,0.9636363636363635,0.7822086284696725,0.884425592387326,0.8545454545454544
