proxy_kind,calib_method,proxy_batch_size,corruption,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
atc,beta,128,impulse_noise_s5,157,0.9745222929936306,153,157,nan,0.9745222929936306,nan,157,0,0.05102335979598901,0.04728126577686396,0.07076333207923223,0.09988081792034394,0.03347548835798713,0.18296307922088306,0.26482950887022816,0.05537757028409219,0.23532439372936284,0.21281190432566482
atc,beta,128,jpeg_compression_s5,157,0.7801418439716312,110,141,0.5,1.0,0.0,110,31,0.11047490728813407,0.015661475323417138,0.022768651779520054,0.020480312845397645,0.2146975661441737,0.4633546871934865,0.4504504849799315,0.11735503791551315,0.3425712158303922,0.36363135239287386
atc,beta,128,motion_blur_s5,157,0.9554140127388535,150,157,nan,0.9554140127388535,nan,157,0,0.023504138764269506,0.12456774792291674,0.21018737188646008,0.18235303709504028,0.24982130061913352,0.4998212686742467,0.47538440153951744,0.05453742920764264,0.23353250139465093,0.22808030783499514
atc,beta,128,pixelate_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.09716011437982838,0.11215673694020725,0.20980306428382273,0.21481030494486125,0.20014031498567464,0.4473704449174919,0.44542249003118034,0.06536723229940598,0.2556701630996585,0.2559380885209544
atc,beta,128,shot_noise_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.09311548594721891,0.011635522249780258,0.02278304897545933,0.02367519810029891,0.09621777148905271,0.3101898958526095,0.3122271747401402,0.0772782807764046,0.2779897134363151,0.25883554134909825
atc,beta,128,snow_s5,157,1.0,157,157,nan,1.0,nan,157,0,0.07200089109756419,0.09722089346578121,0.15754764442401345,0.1568888368661292,0.2159581187229054,0.46471294228039894,0.4144710526625876,0.0391269685174958,0.19780538040583173,0.19302680635487787
atc,beta,128,zoom_blur_s5,157,0.94,141,150,0.5,1.0,0.0,141,9,0.08098024443023814,0.1344496063150992,0.19602390955985668,0.20107281424691534,0.2641031056748313,0.5139096279257972,0.48928028441304994,0.08962124754018887,0.2993680803629353,0.28001204831552645
atc,beta,512,brightness_s5,40,0.8108108108108109,30,37,0.5,1.0,0.0,30,7,0.15105720698591152,0.23532918688972912,0.332146779632966,0.2442463674288785,0.49172983682418264,0.7012345091509563,0.3624400805558379,0.17221858487140276,0.41499227085742546,0.273726744301887
atc,beta,512,clean,40,0.5897435897435898,23,39,0.5,1.0,0.0,23,16,0.2862716770523721,-0.5165607247697989,-0.5876683457194064,-0.37141423076603314,0.11752029915180219,0.3428123380973943,0.3672221971221309,0.005082171060510547,0.07128934745465515,0.10334447970757188
atc,beta,512,contrast_s5,40,1.0,40,40,nan,nan,1.0,0,40,-0.18159101126992191,0.5870571777975948,0.27473838336534323,0.29638006643375175,0.0013776240225882776,0.03711635788420353,0.1459225939270187,0.8026211105968933,0.8958912381516483,0.5068448046253862
atc,beta,512,defocus_blur_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.10950801687265246,0.15768924370778695,0.24354585918931776,0.18575939036143393,0.3632784320961037,0.6027258349333499,0.604632587859425,0.057672143108295125,0.24015025111020627,0.26557286003890773
atc,beta,512,elastic_transform_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.07288084479809159,0.28865224313658927,0.41237417262903403,0.10748148382505114,0.47046331079519127,0.6859032809333917,0.48963572322008475,0.009491445748867317,0.09742405118279221,0.1739397327011225
atc,beta,512,fog_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.20891690311374841,0.05714257333960858,0.027150156582579844,0.08841624404191757,0.00013724714079585513,-0.011715252485365184,-0.0036916956213690435,0.42538150354207327,0.6522127747461508,0.6693937516852574
atc,beta,512,frost_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.014230170441079982,-0.15505570463500787,-0.29482656955904685,-0.027887336237229117,0.1794777032064433,0.42364808887382377,0.42703312344831434,0.004574845482323896,-0.06763760405516961,0.19860856506689653
atc,beta,512,gaussian_noise_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.10313445051069178,-0.09808856769329903,-0.1673344427874729,-0.17038258153939997,0.0016989073188853356,0.041217803421401966,0.05136298488303028,0.09338022833433111,0.30558178665347696,0.27641011129975473
atc,beta,512,glass_blur_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.04668280903426421,0.3602583860107247,0.3580765653099698,0.29378913636084947,0.010634335128320915,-0.1031229127222506,0.32434489952487433,0.04878894678070896,0.220882201140583,-0.07484316384966601
atc,beta,512,impulse_noise_s5,40,0.975,39,40,nan,0.975,nan,40,0,-0.009285441813649585,0.2708757010985556,0.6500204235329254,0.34801194126170704,0.06560725152144485,0.2561391253234165,0.2756972396206595,0.23156328596416206,0.4812102305273258,0.511028552328065
atc,beta,512,jpeg_compression_s5,40,0.972972972972973,36,37,0.5,1.0,0.0,36,1,0.1075130214632654,0.10627027886452584,0.1642439740586206,0.1748016842676831,0.3740837931705199,0.6116238984625436,0.595051121681694,0.0067798389465828605,0.08233977742611927,0.11784343990388206
atc,beta,512,motion_blur_s5,40,0.975,39,40,nan,0.975,nan,40,0,0.053335528899300426,-0.0779658309308042,-0.11549137469022927,-0.021325589803471254,0.3094322805518571,0.5562663755359092,0.41258197987784684,0.09820501283692565,0.3133767905204941,0.159941762603487
atc,beta,512,pixelate_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.10289874225397345,0.07060693414758036,0.1876126789441913,0.376896105070584,0.03689471262043255,0.19207996413065198,0.11157123512469734,0.025817909664754543,0.1606795247215853,0.24626234241447284
atc,beta,512,shot_noise_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.09566329544721608,-0.0010263815324529548,-0.0021744952542321616,0.02292265453853181,0.14365362623191413,0.37901665693200626,0.13393625659756972,0.07228129096054703,0.2688518011108481,0.09698712821379893
atc,beta,512,snow_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.07619392784281799,0.058838058409309675,0.07698850577933389,0.10435362731214969,0.24616160362685982,0.49614675613860443,0.5401401549316976,0.04745207690729207,0.21783497631760623,0.20756138850805608
atc,beta,512,zoom_blur_s5,40,1.0,40,40,nan,1.0,nan,40,0,0.09146232765268525,-0.08156799522906115,-0.1055728518373319,-0.11581280150844335,0.19997224716039028,0.4471825658054999,0.4824569996290784,0.024000896494976828,0.15492222724637297,0.14534009834905345
atc,beta,1024,brightness_s5,20,0.9,18,20,0.5,1.0,0.0,18,2,0.1542448150925608,-0.005425699173190343,-0.007130205943543022,0.06782232855547751,0.16067764841047452,0.40084616551798835,0.38507956320758174,0.009860840624585506,0.0993017654656024,0.09362056091990906
atc,beta,1024,clean,20,0.55,11,20,0.5,1.0,0.0,11,9,0.2862326842481886,-0.3422349683074646,-0.3605573533727201,-0.34664745706132954,0.2521521326649829,0.5021475208193135,0.5286798475530352,0.00889894275762991,0.09433420778079345,0.04034695388775919
atc,beta,1024,contrast_s5,20,1.0,20,20,nan,nan,1.0,0,20,-0.2419911190143554,0.023582371346171964,0.004648839811243109,0.04226434353322527,0.028709149070236414,0.1694377439363391,0.17763840174279463,0.01596056753022927,0.1263351397285382,0.20257043765380178
atc,beta,1024,defocus_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.10636537372591442,0.17909093338322968,0.2921522921703728,0.37725946397753424,0.42919863179854906,0.6551325299498942,0.6183121574783098,0.2481314428430184,0.49812793822773926,0.37910246831998423
atc,beta,1024,elastic_transform_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.13906286635976672,0.0005236781109502524,0.0010229890179649023,-0.12198809014842424,0.16227191021466056,0.4028298775099242,0.3220212077117738,0.20340889064993542,0.45100874786409123,0.46724397590361444
atc,beta,1024,fog_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.2020947174030133,0.1289924551249024,0.10939291958936714,0.21218967632098518,0.016667182913294342,0.12910144427268946,0.14424384822363753,0.46004856491230556,0.6782687998959598,0.7020720112817104
atc,beta,1024,frost_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.056169470452129305,0.06963203055652624,0.2145215913079497,0.1785985449710311,0.08178688209501593,0.2859840591624224,0.3213887270516995,0.26789869099644603,0.5175893072663365,0.47298832238164995
atc,beta,1024,gaussian_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.1825950266894539,-0.4085047271957404,-0.594966363323697,-0.5587355733958691,0.19979278125782707,-0.44698185786206923,-0.3959201636114286,0.042107369233293335,0.2052008022238055,0.3330203662536535
atc,beta,1024,glass_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.09266454382658519,-0.022238304392542346,-0.028209114182619545,0.013559346078638715,0.3127944948491824,0.5592803365479448,0.5339368034190535,0.13990639858049542,-0.3740406376057225,-0.4239799116499658
atc,beta,1024,impulse_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.04863458551787346,0.06527297219679012,0.2440407405742453,0.3654135338345864,0.24258335722900995,0.4925275192606094,0.49470853076342697,0.3279407384112603,0.5726611025827233,0.569102133305902
atc,beta,1024,jpeg_compression_s5,20,0.95,19,20,0.5,1.0,0.0,19,1,0.10392111332313267,0.2600121761204383,0.4006506164147067,0.39006068331409727,0.3727393604292908,0.6105238409999161,0.6368785524899558,0.0028089055891711,0.05299910932431884,0.1493778590521984
atc,beta,1024,motion_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.03659863410593157,0.03855595644743158,0.08844090028716145,0.06024103217206136,0.3405139024207682,0.5835356907857207,0.5506210401268575,0.03739952006448048,0.19338955521041068,0.2545180722891566
atc,beta,1024,pixelate_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.09639456371437528,0.1151001042149152,0.2188495819927902,0.1189760385398212,0.006170314660746041,0.07855135047054278,0.11450094974134394,0.0014350198274548475,-0.037881655553246976,-0.12603777174447553
atc,beta,1024,shot_noise_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.10249035116172195,-0.030445381348317018,-0.06004366911540204,-0.12118938850251931,0.0010608747801625618,0.03257107275117849,-0.07727101943571496,0.10691192546663107,0.32697389110849673,0.29440740845580526
atc,beta,1024,snow_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.07821861177057488,0.04247561713125432,0.05120877270113408,0.054949225842757216,0.07438731057685355,0.27274037210661267,0.3181306217908417,0.20161427726678846,0.44901478513161286,0.4947209653092006
atc,beta,1024,zoom_blur_s5,20,1.0,20,20,nan,1.0,nan,20,0,0.08585417895865091,0.02728843820376335,0.040903668792131476,-0.025583152464232255,0.16613985652757812,0.40760257178724735,0.3059842143698805,0.007268381536216527,0.08525480359614071,0.3062147109858968
atc,beta,2048,brightness_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.14812448649893714,0.36803784035848414,0.35988011315630214,0.3939393939393939,0.2755290355601465,0.5249085973387619,0.6006097560975611,0.0655883809646803,0.256102286137161,0.3761485478655337
atc,beta,2048,clean,10,0.7,7,10,0.5,1.0,0.0,7,3,0.2850356260755194,0.2598685176698761,0.2431180329946352,0.21341860166168644,0.19940499674929768,0.446547866134525,0.43161293601284584,0.1822820123630697,0.4269449758025848,0.406060606060606
atc,beta,2048,contrast_s5,10,1.0,10,10,nan,nan,1.0,0,10,-0.15078592460988052,0.5869419364845812,0.09485514024899006,0.17575757575757575,0.13939846887697302,0.3733610435985161,0.18887712050782354,0.03268031561787418,-0.18077697756593392,-0.12804878048780488
atc,beta,2048,defocus_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.07519854382836835,0.47228470854716237,0.5711180277746133,0.7073302226501608,0.5498250503081111,0.7415018882700914,0.6848484848484848,0.4297701702808501,0.6555685854896115,0.5515151515151515
atc,beta,2048,elastic_transform_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.1272099659205479,0.054143556911783845,0.1211009188317066,0.35757575757575755,0.23078478252091628,0.48040064791891807,0.3890595479552414,0.6724513739028545,0.8200313249521962,0.7212121212121211
atc,beta,2048,fog_s5,10,0.0,0,10,nan,0.0,nan,10,0,-0.1934996335727275,0.05029515571105436,0.04100958373266786,0.07294866524160776,0.016056981258330515,-0.12671614442655094,-0.18237166310401937,0.5789646849764588,0.760897289373841,0.5878787878787878
atc,beta,2048,frost_s5,10,0.0,0,10,nan,0.0,nan,10,0,-0.07173495570166394,0.1497965491385912,0.5021371001621906,0.4424242424242424,0.15089820344015573,0.388456179562323,0.3536651113250804,0.5354098575030588,0.7317170610987958,0.6121212121212121
atc,beta,2048,gaussian_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.19303781849952256,-0.4506662344904169,-0.6448373558882348,-0.6484848484848483,0.11325729242435306,-0.3365372080830782,-0.3058232680906557,0.005368374171453916,0.0732691897829771,0.2439024390243903
atc,beta,2048,glass_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.0584847867854403,0.24869889400504513,0.33453257161794725,0.38181818181818183,0.48654760575413614,0.6975296450719038,0.6911347302244767,0.02932739204525009,-0.17125242201279983,-0.10303030303030303
atc,beta,2048,impulse_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.06843737053871504,-0.006159678421404787,-0.035160780741652936,0.05454545454545454,0.013160136108950553,0.11471763643376964,0.2289312561948293,0.1981785602292898,0.4451725061471,0.40121765882884264
atc,beta,2048,jpeg_compression_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.10349114597896253,0.28849528981198536,0.4467530917805801,0.5349568784384567,0.5712074040782928,0.7557826434089981,0.7333333333333332,0.20551533826592483,0.45333799561246224,0.2978737164032316
atc,beta,2048,motion_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.01490968510936757,0.1827146552819235,0.5424849899119139,0.406060606060606,0.3157495178934296,0.561915934899011,0.5515151515151515,0.2655999308650367,0.515363881995078,0.5288778230016562
atc,beta,2048,pixelate_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.04568865075286794,0.4433892715724197,0.43428842265294065,0.15197638592001614,0.0025072579712435462,0.050072527110617715,-0.06666666666666665,0.07529667148769552,-0.27440238972664854,-0.06079055436800646
atc,beta,2048,shot_noise_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.12387398730645521,-0.12666155881260865,-0.2146245449356186,-0.2553203283456271,0.0004851701617514896,0.022026578530300378,0.09090909090909088,0.00883067264550958,0.0939716587355442,0.19207317073170735
atc,beta,2048,snow_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.10812925518702074,-0.22832333585937856,-0.25561257349730904,-0.05454545454545454,0.4548863730003475,0.67445264696667,0.6363636363636362,0.22260309757685193,0.47180832715929455,0.4939024390243903
atc,beta,2048,zoom_blur_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.09916786631178215,-0.2591295444296299,-0.4922067568384317,-0.40729671426564323,0.0065592455022083305,0.08098916904258452,0.006060606060606061,0.032892426205636434,-0.18136269243048977,-0.09090909090909088
atc,identity,128,brightness_s5,157,0.3284671532846715,45,137,0.5106382978723404,0.02127659574468085,1.0,94,43,-0.10346633670401098,0.12974686290504556,0.08404525442840195,0.0861541827221693,0.2831049014054539,0.5320760297226834,0.4711250357534161,0.08319202171788322,0.2884302718472581,0.2473491272135123
atc,identity,128,clean,157,0.5037593984962406,67,133,0.49942528735632186,0.5333333333333333,0.46551724137931033,75,58,0.0030442142977019646,-0.21201105263788836,-0.15833757516091657,-0.14236887483824753,0.12902822195206748,0.3592049859788523,0.3269333859946338,0.05887310159161722,0.2426377991814491,0.24726292090726681
atc,identity,128,contrast_s5,157,1.0,157,157,nan,nan,1.0,0,157,-0.31097363438730785,0.23597992711366236,0.23257735612794772,0.11304148042195512,0.005093245401697713,0.07136697696902758,0.0767603008979953,0.27208672825102326,0.521619332704438,0.38459437631524673
atc,identity,128,defocus_blur_s5,157,0.6242038216560509,98,157,nan,0.6242038216560509,nan,157,0,0.006366835930866618,0.09288477141078133,0.08160052131029524,0.02396660816777328,0.22905100896047537,0.4785927380983495,0.3937775974970886,0.09608598608328166,0.30997739608442687,0.3088326955051469
atc,identity,128,elastic_transform_s5,157,0.47770700636942676,75,157,nan,0.47770700636942676,nan,157,0,-0.0423431444576091,0.18502165361224274,0.1514194821137927,0.0764598189769565,0.20477597459623384,0.45252179460909264,0.43730250433326295,0.01973334105283335,0.14047541084771153,0.1489222786957157
atc,identity,128,fog_s5,157,0.025477707006369428,4,157,0.5,0.0,1.0,153,4,-0.48467236358238924,0.1776627668289829,0.1948616605492684,0.2097206676694065,0.03578262232646459,0.18916295178090395,0.17760591041896007,0.27838191410156227,0.5276190994472834,0.510236326197551
atc,identity,128,frost_s5,157,0.0,0,157,nan,0.0,nan,157,0,-0.3058197576926659,-0.0046677281678650685,-0.005082528727525841,-0.0017926557816222099,0.050727592600294844,0.22522786816976012,0.19208665513591802,0.09546437461225661,0.30897309690692587,0.2592785543276985
atc,identity,128,gaussian_noise_s5,157,0.05732484076433121,9,157,nan,0.05732484076433121,nan,157,0,-0.05078837479615834,0.030423604151799826,0.04326414835682041,0.008735812101241507,0.033239658624445605,0.18231746659178216,0.1498979871751444,0.11730688430284718,0.34250092598830617,0.29587416594198324
atc,identity,128,glass_blur_s5,157,0.12101910828025478,19,157,nan,0.12101910828025478,nan,157,0,-0.0709746715271422,0.16724480149448792,0.1335967835648178,0.15564820910900626,0.0923677340345868,0.30392060482071104,0.32584938084073367,0.01208524450387005,0.10993290910309819,0.08487230370453185
atc,identity,128,impulse_noise_s5,157,0.012738853503184714,2,157,nan,0.012738853503184714,nan,157,0,-0.08250355999916582,0.100878036572112,0.15640122595089406,0.11220157828015381,0.06758006066116308,0.2599616522896465,0.26482950887022816,0.051076201172507295,0.22600044507148054,0.21281190432566482
atc,identity,128,jpeg_compression_s5,157,0.2198581560283688,31,141,0.5,0.0,1.0,110,31,-0.13988614949155997,0.0999045023553565,0.0745792535547311,0.05257088146209812,0.2150662705453488,0.46375238063577506,0.4504504849799315,0.1186856165849731,0.3445077888596615,0.36363135239287386
atc,identity,128,motion_blur_s5,157,0.0,0,157,nan,0.0,nan,157,0,-0.24944032086198212,0.2712669594600705,0.21502878512309936,0.18108976010781455,0.24912064886005567,0.49911987423869997,0.47538440153951744,0.05434478790545635,0.23311968579563663,0.22808030783499514
atc,identity,128,pixelate_s5,157,0.050955414012738856,8,157,nan,0.050955414012738856,nan,157,0,-0.10964896852541345,0.24365745952030485,0.22204645799200068,0.2248673672187967,0.20075556422685253,0.44805754566445205,0.44542249003118034,0.06602840368242853,0.25695992621891167,0.2559380885209544
atc,identity,128,shot_noise_s5,157,0.1910828025477707,30,157,nan,0.1910828025477707,nan,157,0,-0.028320574149325702,0.01576315084397606,0.022039216794898096,0.02532952655777787,0.09573855838923,0.30941648047450543,0.3122271747401402,0.07430613063263293,0.2725915087317155,0.25883554134909825
atc,identity,128,snow_s5,157,0.006369426751592357,1,157,nan,0.006369426751592357,nan,157,0,-0.13043110514921077,0.22529697426856488,0.16835349507746672,0.1654819879591632,0.2158696194598478,0.464617713243746,0.4144710526625876,0.039529864919312034,0.19882118830575385,0.19302680635487787
atc,identity,128,zoom_blur_s5,157,0.08,12,150,0.5106382978723404,0.02127659574468085,1.0,141,9,-0.1040346897484724,0.26527103194211765,0.1868138001312281,0.17895240793327954,0.26480204369973553,0.51458919897306,0.48928028441304994,0.08958169323055813,0.29930201006768753,0.28001204831552645
atc,identity,512,brightness_s5,40,0.1891891891891892,7,37,0.5,0.0,1.0,30,7,-0.10497944412949295,0.2572485841287024,0.2448050790114639,0.19111426653774424,0.4697610924121942,0.6853911966258351,0.3624400805558379,0.1609711130868188,0.4012120550118339,0.273726744301887
atc,identity,512,clean,40,0.38461538461538464,15,39,0.38315217391304346,0.391304347826087,0.375,23,16,0.0038089719994537706,-0.607235077962062,-0.5464879783130755,-0.3968350742024515,0.11432374011523624,0.3381179381742948,0.3672221971221309,0.0042474977550308966,0.06517282988355574,0.10334447970757188
atc,identity,512,contrast_s5,40,1.0,40,40,nan,nan,1.0,0,40,-0.1938335433561367,1.1205591703728865,0.78540585493279,0.4004895517653823,0.001511527509081747,0.03887836813810151,0.1459225939270187,0.8105873181284088,0.9003262287240158,0.5068448046253862
atc,identity,512,defocus_blur_s5,40,0.775,31,40,nan,0.775,nan,40,0,-0.013255684113007078,0.2856706795017829,0.24016682928674504,0.20467369178993852,0.3632711696560897,0.6027198102402888,0.604632587859425,0.061822448513687685,0.2486412043762813,0.26557286003890773
atc,identity,512,elastic_transform_s5,40,0.5,20,40,nan,0.5,nan,40,0,-0.13294409352836872,0.5783519081391422,0.4052887665439504,0.14321963802653423,0.47199040601661985,0.687015579165873,0.48963572322008475,0.00937335778577713,0.0968161029259964,0.1739397327011225
atc,identity,512,fog_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.509043314856237,0.4456219596942321,0.38990990063047254,0.44848172269670517,4.6102202619234725e-05,0.006789860279802135,-0.0036916956213690435,0.42555707107127455,0.652347354613533,0.6693937516852574
atc,identity,512,frost_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.2598245031150695,-0.2486418163314356,-0.2942559035448627,-0.060849544484465966,0.1822482344235542,0.42690541624996303,0.42703312344831434,0.0054852526768621465,-0.0740624917003347,0.19860856506689653
atc,identity,512,gaussian_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.009023116698045687,-0.1361665514624492,-0.18967465541832,-0.17655907241830118,0.0024732118562316896,0.04973139708706854,0.05136298488303028,0.09179458942671721,0.3029762192428924,0.27641011129975473
atc,identity,512,glass_blur_s5,40,0.05,2,40,nan,0.05,nan,40,0,-0.12462661760457493,0.6133971362750843,0.3260852972371074,0.21368085156892935,0.014383627309761471,-0.11993176105503275,0.32434489952487433,0.04527639044795664,0.21278249563335006,-0.07484316384966601
atc,identity,512,impulse_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.1850737584930157,0.4666863452459442,0.7030450821071421,0.38172784342168503,0.06844683828433831,0.2616234666163154,0.2756972396206595,0.20379168239044287,0.4514329212523638,0.511028552328065
atc,identity,512,jpeg_compression_s5,40,0.02702702702702703,1,37,0.5,0.0,1.0,36,1,-0.1425988791087085,0.17415347439511836,0.13530243599644137,0.13181650090626368,0.3763547223047189,0.6134775646302959,0.595051121681694,0.0068991384601395775,0.08306105260673968,0.11784343990388206
atc,identity,512,motion_blur_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.19088680106826636,-0.12177119758225192,-0.09289253316892648,-0.007192555149307539,0.3077904530670279,0.5547886562169669,0.41258197987784684,0.09693392119911844,0.311342128853643,0.159941762603487
atc,identity,512,pixelate_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.09924137603639946,0.17120874921622495,0.1963538371223354,0.33021444312194925,0.037261588768836305,0.1930326106357066,0.11157123512469734,0.02593991031817918,0.16105871698911295,0.24626234241447284
atc,identity,512,shot_noise_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.021044008818095105,-0.017746440320561534,-0.02650511971990569,0.0073837182040929475,0.12613188186431665,0.3551505059327899,0.13393625659756972,0.0660176781119271,0.25693905524837424,0.09698712821379893
atc,identity,512,snow_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.1254844430687906,0.18170549288136406,0.11771464108771201,0.11717979896914159,0.24823102506378478,0.4982278846710457,0.5401401549316976,0.04786810597935063,0.2187878103993699,0.20756138850805608
atc,identity,512,zoom_blur_s5,40,0.0,0,40,nan,0.0,nan,40,0,-0.08164839571992731,-0.2004606642172295,-0.12791573976263437,-0.1555827325058445,0.19946945678904807,0.446620036260184,0.4824569996290784,0.023942590474171976,0.15473393446226325,0.14534009834905345
atc,identity,1024,brightness_s5,20,0.1,2,20,0.5,0.0,1.0,18,2,-0.099302239801147,-0.11109819727678517,-0.08621636735157609,-0.11760292276817672,0.1613531109981711,0.4016878277943845,0.38507956320758174,0.009397603090626865,0.09694123524397069,0.09362056091990906
atc,identity,1024,clean,20,0.4,8,20,0.40404040404040403,0.36363636363636365,0.4444444444444444,11,9,0.003885507783039489,-0.5458515469065346,-0.49379350708789665,-0.5465570490950598,0.25393052229376084,0.5039151935532018,0.5286798475530352,0.00917071819001156,0.09576386682883874,0.04034695388775919
atc,identity,1024,contrast_s5,20,1.0,20,20,nan,nan,1.0,0,20,-0.35089094753991346,-0.06703517842444949,-0.06386902096448685,0.019652327822185487,0.020459851640698676,0.14303793776721851,0.17763840174279463,0.015460293073798977,0.12433942686774367,0.20257043765380178
atc,identity,1024,defocus_blur_s5,20,0.9,18,20,nan,0.9,nan,20,0,-0.020986231923324026,0.3449375586377202,0.3042079843092029,0.36110066643617034,0.43315225172239785,0.6581430328753757,0.6183121574783098,0.24771937470894212,0.49771414959687665,0.37910246831998423
atc,identity,1024,elastic_transform_s5,20,0.45,9,20,nan,0.45,nan,20,0,-0.0036613896747426937,0.015509879949967794,0.014781670782827085,-0.0777358711956945,0.16201518532995515,0.4025110996357183,0.3220212077117738,0.2059467043154221,0.45381351270695114,0.46724397590361444
atc,identity,1024,fog_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.5175574858684358,0.5572206903846044,0.5140008431567695,0.5527507221332605,0.011420304729213028,0.1068658258247838,0.14424384822363753,0.46000572768949116,0.6782372208080969,0.7020720112817104
atc,identity,1024,frost_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.32303829110711774,0.0863357058769924,0.1517463316235415,0.16880669467429069,0.07299682565070911,0.2701792472613489,0.3213887270516995,0.2680002943014601,0.5176874484681467,0.47298832238164995
atc,identity,1024,gaussian_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,0.08735070862517437,-0.5130331508856918,-0.6022523315243937,-0.5685758961820655,0.19987471214618915,-0.4470734974768569,-0.3959201636114286,0.0433794633560061,0.20827737120485773,0.3330203662536535
atc,identity,1024,glass_blur_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.031019102758552748,-0.16072590780425425,-0.10658603090317348,-0.015825187529078702,0.313986551564029,0.5603450290348162,0.5339368034190535,0.14145884190320357,-0.3761101459721654,-0.4239799116499658
atc,identity,1024,impulse_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.0666530882725126,0.04613672420221471,0.18265114717421244,0.2901432800453121,0.250500375965893,0.5005001258400371,0.49470853076342697,0.3270548054152121,0.5718870565200895,0.569102133305902
atc,identity,1024,jpeg_compression_s5,20,0.05,1,20,0.5,0.0,1.0,19,1,-0.14871304452864464,0.42837113230423357,0.3183709937295337,0.2983052751797825,0.3717786366557536,0.6097365305242533,0.6368785524899558,0.0030638920722472376,0.05535243510675242,0.1493778590521984
atc,identity,1024,motion_blur_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.22643028437888885,0.11743637076286648,0.12385066538614428,0.05241327300150829,0.3403541575159976,0.5833987980069874,0.5506210401268575,0.03738012766399229,0.19333941052975281,0.2545180722891566
atc,identity,1024,pixelate_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.10498096117805895,0.2145754592223021,0.20006780423346496,0.1914092480188796,0.006356381169208115,0.0797269162153417,0.11450094974134394,0.0014984898042851862,-0.0387103320094931,-0.12603777174447553
atc,identity,1024,shot_noise_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.019347289142825887,-0.023872954893295356,-0.03340155995081548,-0.1152976639035418,0.001477113159832053,0.03843322989070855,-0.07727101943571496,0.10601179618500876,0.3255945272651381,0.29440740845580526
atc,identity,1024,snow_s5,20,0.0,0,20,nan,0.0,nan,20,0,-0.12449450792008902,0.1792650934310515,0.10469344604844966,0.113413715146948,0.0746161220407701,0.27315951757310253,0.3181306217908417,0.20410279337107987,0.45177737146860275,0.4947209653092006
