"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"both_duo","brightness","5","0.7539972066879272","6.471213023567804","0.7556","0.8925","0.92476","0.7524461057913492","0.9978611469268799","0.7236372828483582","6.4760017652496025","0.72524","0.8697","0.90648","0.7214930011319023","0.9978733658790588","0.7253696322441101","6.483544220614615","0.72696","0.87398","0.91034","0.7237071540227087","0.997891902923584"
"both_duo","contrast","5","0.36900848150253296","6.748747118118769","0.37024","0.51852","0.58084","0.39170158030988544","0.998641848564148","0.31878843903541565","6.757061873385957","0.32002","0.46064","0.51924","0.34322189507290285","0.9986604452133179","0.2973118722438812","6.766510607728181","0.29854","0.44012","0.5035","0.3095107115418732","0.9986860752105713"
"both_duo","defocus_blur","5","0.3081698417663574","6.755677287823256","0.3094","0.45844","0.52344","0.3070401903929036","0.9986572861671448","0.29404979944229126","6.759097603694378","0.29528","0.44186","0.50502","0.29300735378079473","0.9986648559570312","0.209725022315979","6.788478855570146","0.21094","0.33498","0.40024","0.2027524192612689","0.9987385272979736"
"both_duo","elastic_transform","5","0.6018592715263367","6.577735403859227","0.60332","0.7636","0.8147","0.60037092634916","0.9981750249862671","0.5693392753601074","6.584716979299384","0.5708","0.73132","0.78336","0.5673019191157898","0.9981917142868042","0.546959638595581","6.5993260606659545","0.5484","0.71484","0.77088","0.5423085502486169","0.9982332587242126"
"both_duo","fog","5","0.6633591651916504","6.567950096615987","0.66482","0.82104","0.86556","0.6621900219168496","0.998151957988739","0.6086791753768921","6.576276343868446","0.61014","0.77348","0.82266","0.6104281748816845","0.9981719255447388","0.6319320797920227","6.592088040612896","0.63336","0.79534","0.84212","0.6291861246078447","0.9982220530509949"
"both_duo","frost","5","0.5913884043693542","6.596700324010391","0.59282","0.74976","0.80038","0.5971068530107745","0.9982303977012634","0.556788444519043","6.603233936256224","0.55822","0.71814","0.76998","0.5622744862378393","0.9982460737228394","0.516812801361084","6.624376250476936","0.51822","0.68118","0.73746","0.5207054893077914","0.9983038306236267"
"both_duo","gaussian_noise","5","0.3926257789134979","6.7160583473170465","0.3939","0.55742","0.62304","0.39794665610567914","0.9985565543174744","0.3667857348918915","6.7211030601233315","0.36806","0.52364","0.58972","0.3713186742580433","0.998568058013916","0.2821563482284546","6.747185893728946","0.28342","0.42946","0.4978","0.2851256278762365","0.9986345171928406"
"both_duo","glass_blur","5","0.28985336422920227","6.7642887750303595","0.29108","0.433","0.49684","0.28094198883749794","0.9986789226531982","0.27729332447052","6.767867827258373","0.27852","0.41778","0.48032","0.26805889371636077","0.9986869692802429","0.20911912620067596","6.7879804863637","0.21034","0.336","0.39506","0.19634797838085777","0.9987366199493408"
"both_duo","impulse_noise","5","0.38305699825286865","6.7238213199705665","0.38432","0.54686","0.61136","0.3903036413718321","0.9985770583152771","0.35747697949409485","6.728409719810946","0.35874","0.51474","0.5812","0.3632727291562187","0.9985873699188232","0.2762252688407898","6.753137952759919","0.27748","0.42202","0.48846","0.2803625180237523","0.9986497163772583"
"both_duo","jpeg_compression","5","0.612272322177887","6.581442266140305","0.61372","0.77886","0.82936","0.6108792597129628","0.9981892704963684","0.5901723504066466","6.585369437817991","0.59162","0.76158","0.81458","0.5885025507071696","0.9981988072395325","0.5275145769119263","6.621114358666311","0.52892","0.69956","0.75916","0.5253426424227092","0.9982985258102417"
"both_duo","motion_blur","5","0.49382779002189636","6.667735696487254","0.49516","0.66546","0.72732","0.4936558317981204","0.9984312653541565","0.4586077332496643","6.674228869196663","0.45994","0.62806","0.69116","0.4581859048982212","0.9984463453292847","0.4059739112854004","6.6995194412605334","0.40728","0.57492","0.64254","0.40330128067847854","0.9985149502754211"
"both_duo","pixelate","5","0.6337711215019226","6.566070037580815","0.63524","0.79906","0.84812","0.6318234444243553","0.9981459379196167","0.601931095123291","6.572009710676391","0.6034","0.77","0.82086","0.600004977953237","0.9981602430343628","0.5669513940811157","6.601071837368142","0.56838","0.73976","0.79688","0.5634425623237443","0.9982432723045349"
"both_duo","shot_noise","5","0.38652148842811584","6.726072785863442","0.38778","0.54946","0.61518","0.3920551384755779","0.9985829591751099","0.3599814474582672","6.730866281034649","0.36124","0.5149","0.5802","0.36360153841937937","0.9985937476158142","0.2864750325679779","6.755988249086207","0.28772","0.4304","0.49884","0.2890679720140097","0.9986580610275269"
"both_duo","snow","5","0.6037341952323914","6.585298120431266","0.60518","0.7663","0.81874","0.6041937331399286","0.9981980323791504","0.5545941591262817","6.59432948882053","0.55604","0.72048","0.77598","0.555645143220812","0.9982197880744934","0.545306921005249","6.602601049037272","0.54674","0.71514","0.77198","0.5437440579877222","0.9982429146766663"
"both_duo","zoom_blur","5","0.5349465608596802","6.638034684923495","0.53632","0.70906","0.77012","0.5344369201863951","0.9983503818511963","0.4891665577888489","6.6465965264985165","0.49054","0.66268","0.72498","0.4871240386354567","0.9983705282211304","0.4806268513202667","6.65985482074378","0.48198","0.65612","0.72068","0.4779836061459231","0.9984089136123657"
"both_duo","average","0","0.5078927993774414","6.645789685849332","0.5092599999999999","0.6672893333333332","0.7233173333333335","0.5098061527882182","0.9978611469268799","0.47515278657277427","6.651811294866093","0.4765199999999999","0.6339333333333333","0.6910493333333334","0.47689608541238754","0.9978733658790588","0.4338973651329676","6.672185208312235","0.4352453333333334","0.5895879999999999","0.6490626666666665","0.43285924632290246","0.997891902923584"
