corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
elastic_transform/s5,93,0.41527819633483887,0.5051849484443665,0.41527819633483887,0.5051849484443665,small,1.4699639081954956,0.3515625,0.4453125,0.4609375,small,True
elastic_transform/s5,94,0.4020547866821289,0.5074976682662964,0.4020547866821289,0.5074976682662964,small,1.4728208780288696,0.3125,0.4140625,0.4609375,small,True
elastic_transform/s5,95,0.4253562390804291,0.5161850452423096,0.4253562390804291,0.5161850452423096,small,1.4682526588439941,0.3671875,0.4609375,0.4453125,small,True
elastic_transform/s5,96,0.46374931931495667,0.5346006155014038,0.46374931931495667,0.5346006155014038,small,1.4654645919799805,0.4453125,0.53125,0.5703125,small,True
elastic_transform/s5,97,0.4563182294368744,0.5154650807380676,0.4563182294368744,0.5154650807380676,small,1.4622870683670044,0.453125,0.578125,0.6015625,small,True
elastic_transform/s5,98,0.4310849905014038,0.5115043520927429,0.4310849905014038,0.5115043520927429,small,1.4693098068237305,0.3828125,0.4453125,0.4453125,small,True
elastic_transform/s5,99,0.42813193798065186,0.5243996381759644,0.42813193798065186,0.5243996381759644,small,1.465847373008728,0.4453125,0.5,0.5078125,small,True
elastic_transform/s5,100,0.45063087344169617,0.526131272315979,0.45063087344169617,0.526131272315979,small,1.464158296585083,0.4296875,0.453125,0.5625,small,True
elastic_transform/s5,101,0.4077650308609009,0.5172629356384277,0.4077650308609009,0.5172629356384277,small,1.4721018075942993,0.375,0.4140625,0.4921875,small,True
elastic_transform/s5,102,0.447961688041687,0.5146241188049316,0.447961688041687,0.5146241188049316,small,1.4603264331817627,0.390625,0.5,0.484375,small,True
elastic_transform/s5,103,0.4276571571826935,0.5021052956581116,0.4276571571826935,0.5021052956581116,small,1.4713131189346313,0.375,0.4140625,0.484375,small,True
elastic_transform/s5,104,0.43673190474510193,0.5227625370025635,0.43673190474510193,0.5227625370025635,small,1.4631576538085938,0.4296875,0.4921875,0.5390625,small,True
elastic_transform/s5,105,0.4669893980026245,0.5027979016304016,0.4669893980026245,0.5027979016304016,small,1.470753788948059,0.4140625,0.484375,0.5234375,small,True
elastic_transform/s5,106,0.41282156109809875,0.5049002170562744,0.41282156109809875,0.5049002170562744,small,1.4741084575653076,0.3203125,0.40625,0.4375,small,True
elastic_transform/s5,107,0.44217100739479065,0.5244734287261963,0.44217100739479065,0.5244734287261963,small,1.4692639112472534,0.359375,0.46875,0.5078125,small,True
elastic_transform/s5,108,0.43243783712387085,0.500278115272522,0.43243783712387085,0.500278115272522,small,1.4731858968734741,0.4296875,0.5078125,0.5390625,small,True
elastic_transform/s5,109,0.4491254389286041,0.5234237909317017,0.4491254389286041,0.5234237909317017,small,1.4663193225860596,0.4375,0.46875,0.5546875,small,True
elastic_transform/s5,110,0.4241630434989929,0.5206426382064819,0.4241630434989929,0.5206426382064819,small,1.4674102067947388,0.390625,0.4375,0.4765625,small,True
elastic_transform/s5,111,0.4249683618545532,0.5115926861763,0.4249683618545532,0.5115926861763,small,1.4656872749328613,0.453125,0.515625,0.5234375,small,True
elastic_transform/s5,112,0.43349194526672363,0.5159488916397095,0.43349194526672363,0.5159488916397095,small,1.4684295654296875,0.3515625,0.4453125,0.5078125,small,True
elastic_transform/s5,113,0.44304731488227844,0.5094718933105469,0.44304731488227844,0.5094718933105469,small,1.4628065824508667,0.390625,0.4921875,0.5078125,small,True
elastic_transform/s5,114,0.4425354599952698,0.5147190690040588,0.4425354599952698,0.5147190690040588,small,1.4653493165969849,0.4296875,0.5390625,0.5859375,small,True
elastic_transform/s5,115,0.46461719274520874,0.5384747385978699,0.46461719274520874,0.5384747385978699,small,1.4622271060943604,0.453125,0.59375,0.5859375,small,True
elastic_transform/s5,116,0.4296427369117737,0.5157523155212402,0.4296427369117737,0.5157523155212402,small,1.4645516872406006,0.3828125,0.4609375,0.5078125,small,True
elastic_transform/s5,117,0.4296373128890991,0.5097964406013489,0.4296373128890991,0.5097964406013489,small,1.4653759002685547,0.421875,0.4296875,0.4921875,small,True
elastic_transform/s5,118,0.4223405718803406,0.5045444965362549,0.4223405718803406,0.5045444965362549,small,1.4642611742019653,0.4375,0.515625,0.546875,small,True
elastic_transform/s5,119,0.4478803277015686,0.528457522392273,0.4478803277015686,0.528457522392273,small,1.460405707359314,0.453125,0.5390625,0.625,small,True
elastic_transform/s5,120,0.3153379559516907,0.5069609880447388,0.3153379559516907,0.5069609880447388,small,1.5054316520690918,0.125,0.375,0.5,small,True
fog/s5,121,0.32136270403862,0.5054235458374023,0.32136270403862,0.5054235458374023,small,1.5049775838851929,0.5,0.609375,0.6640625,small,True
fog/s5,122,0.33356988430023193,0.5089946985244751,0.33356988430023193,0.5089946985244751,small,1.504717469215393,0.53125,0.6171875,0.671875,small,True
fog/s5,123,0.3255460858345032,0.5152038335800171,0.3255460858345032,0.5152038335800171,small,1.5081086158752441,0.46875,0.59375,0.6484375,small,True
fog/s5,124,0.3200949430465698,0.5004957914352417,0.3200949430465698,0.5004957914352417,small,1.5091580152511597,0.4765625,0.6171875,0.6171875,small,True
fog/s5,125,0.31560900807380676,0.5018605589866638,0.31560900807380676,0.5018605589866638,small,1.5125857591629028,0.390625,0.515625,0.5859375,small,True
fog/s5,126,0.33560624718666077,0.5153843760490417,0.33560624718666077,0.5153843760490417,small,1.5028091669082642,0.515625,0.6640625,0.703125,small,True
fog/s5,127,0.32581549882888794,0.4960074722766876,0.32581549882888794,0.4960074722766876,small,1.503214716911316,0.4921875,0.515625,0.6328125,small,True
fog/s5,128,0.3263784646987915,0.5072051882743835,0.3263784646987915,0.5072051882743835,small,1.5085086822509766,0.421875,0.5703125,0.546875,small,True
fog/s5,129,0.3223172724246979,0.4992624521255493,0.3223172724246979,0.4992624521255493,small,1.5009557008743286,0.453125,0.6328125,0.6796875,small,True
fog/s5,130,0.3255693316459656,0.49874764680862427,0.3255693316459656,0.49874764680862427,small,1.506915807723999,0.4609375,0.5859375,0.6796875,small,True
fog/s5,131,0.32117968797683716,0.4976757764816284,0.32117968797683716,0.4976757764816284,small,1.5081758499145508,0.390625,0.5703125,0.609375,small,True
fog/s5,132,0.3388344645500183,0.502537190914154,0.3388344645500183,0.502537190914154,small,1.5020190477371216,0.5546875,0.5546875,0.703125,tie,False
fog/s5,133,0.3155275285243988,0.49098753929138184,0.3155275285243988,0.49098753929138184,small,1.5130950212478638,0.421875,0.578125,0.625,small,True
