"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"no_adapt","brightness","5","0.10323103343725204","1.1716397061045922","0.74264","0.88404","0.91912","0.7412541749949457","0.37650179862976074","0.04630965352319181","1.4334050753033396","0.68546","0.8397","0.88072","0.6852394263249253","0.43164241313934326","0.29013159658730026","1.634648345704117","0.7105","0.86114","0.9012","0.7072978429390187","0.5059425234794617"
"no_adapt","contrast","5","0.26076210267603395","4.503527827500181","0.32384","0.45168","0.50568","0.36295331855696616","0.9395803809165955","0.12299903611481189","5.179553651871094","0.18384","0.28186","0.32588","0.23857205268553283","0.9625310897827148","0.16293224442303184","4.866419422807157","0.2255","0.34764","0.40282","0.22478751137822917","0.9475616216659546"
"no_adapt","defocus_blur","5","0.029017113748416305","3.440075429397871","0.3416","0.49846","0.56386","0.34175106151786555","0.7933006286621094","0.059909583490490914","3.7208663260412234","0.31048","0.45836","0.5206","0.31288047317076223","0.819546639919281","0.09723464470416307","5.299127948465855","0.14258","0.24276","0.29756","0.13446956016643546","0.9716025590896606"
"no_adapt","elastic_transform","5","0.03125552699699998","2.562831568180743","0.49136","0.65346","0.71224","0.4967324161386551","0.66129070520401","0.10602246275559069","3.309532660249478","0.3939","0.54458","0.604","0.40403709426078355","0.7616146206855774","0.30622416802167896","3.2725586759828382","0.47336","0.63934","0.70032","0.46176163928695346","0.7971699237823486"
"no_adapt","fog","5","0.36211212312340735","2.275000064888639","0.63584","0.78872","0.83292","0.6412565369165997","0.659238338470459","0.2642623067930341","2.9217188472233238","0.48726","0.66332","0.72032","0.538899750393042","0.7719883322715759","0.4267917798575759","2.915692260051986","0.58656","0.74918","0.79848","0.5802896307183054","0.7823913097381592"
"no_adapt","frost","5","0.1759780539149046","2.201067039843289","0.57918","0.73526","0.7859","0.5837413496424915","0.5976139903068542","0.13705264289796354","2.5416825858396246","0.52566","0.67556","0.7275","0.5345757490113869","0.6493293642997742","0.3310933562004566","3.4967033883452685","0.4632","0.61962","0.6774","0.4643665711595952","0.8368937373161316"
"no_adapt","gaussian_noise","5","0.09424518258854747","3.268587808903373","0.38532","0.53896","0.60198","0.3916110016468572","0.7637143731117249","0.061927275695353744","3.468698519868894","0.35682","0.50116","0.56084","0.3660098041070258","0.78183913230896","0.13343684247583149","5.462149453896644","0.16422","0.26798","0.32154","0.1621437100376616","0.975666344165802"
"no_adapt","glass_blur","5","0.08854103571102023","4.204546446642874","0.25436","0.38768","0.44778","0.2504882796792746","0.8855656385421753","0.14437416575163603","4.6771567695979614","0.21488","0.33072","0.38754","0.21301998780530298","0.927302360534668","0.11290797992318868","5.262566573651264","0.15888","0.26186","0.31634","0.14530550463730904","0.9676671624183655"
"no_adapt","impulse_noise","5","0.12274146323718131","3.2320311655449943","0.3969","0.55356","0.61696","0.403560277023852","0.7653740048408508","0.09177044485792518","3.4156726743059043","0.36884","0.51738","0.57852","0.3793515500967507","0.7820325493812561","0.13239135354161263","5.487811676309832","0.16094","0.26598","0.31904","0.1606968372380763","0.9771426320075989"
"no_adapt","jpeg_compression","5","0.034287721459269525","1.9925824754581392","0.57236","0.74536","0.79992","0.5728054173923465","0.562857985496521","0.04082751140892506","2.2215313803624817","0.53282","0.70742","0.7662","0.5339421800985038","0.6036247611045837","0.29343080437362196","3.7500558358520117","0.40998","0.57274","0.63334","0.40336480261733926","0.8616352081298828"
"no_adapt","motion_blur","5","0.031882803726270795","3.077088314347786","0.40048","0.56176","0.62758","0.41802011630245284","0.7475622892379761","0.08277201931677759","3.624247803679637","0.33174","0.47812","0.54072","0.3541750198923245","0.8050470352172852","0.2137174395661056","4.294541067065075","0.30028","0.4473","0.51288","0.2929285451933953","0.9130697846412659"
"no_adapt","pixelate","5","0.03752666656956077","2.2414161289558048","0.53178","0.70812","0.7652","0.5366569082093456","0.6149952411651611","0.04824768673241139","2.7188345109765906","0.46202","0.62964","0.69028","0.47072952875044166","0.6808722019195557","0.30623014614403254","3.498983831674263","0.4382","0.6096","0.6752","0.43130356869315173","0.8420331478118896"
"no_adapt","shot_noise","5","0.06711545485004783","3.2804259283483566","0.3748","0.5321","0.59746","0.381998461203431","0.7662676572799683","0.02784265555202961","3.509564784192127","0.3435","0.49174","0.5538","0.35399842039313323","0.7874842286109924","0.13812989149689675","5.4084158531438","0.16958","0.27246","0.32584","0.16823236490699806","0.974531888961792"
"no_adapt","snow","5","0.05664403868943453","2.4721241172459356","0.50298","0.673","0.73276","0.5152582066508044","0.6533645987510681","0.057222371887639165","3.1924472288064014","0.39246","0.5537","0.61782","0.4117551335564477","0.7518023252487183","0.2764274510920048","3.2617406518752254","0.46106","0.62474","0.6857","0.45761819757088623","0.7863619327545166"
"no_adapt","zoom_blur","5","0.03767829231083393","2.851002360742476","0.42474","0.6002","0.67016","0.4347668192976082","0.7306958436965942","0.09736365580037236","3.575293880912115","0.33548","0.4855","0.5512","0.34714738252081156","0.8108663558959961","0.28487415202707056","3.6244307665935667","0.40998","0.57656","0.6424","0.40368106287130434","0.8562653660774231"
"no_adapt","average","0","0.1022012408692787","2.8515964254736708","0.46387866666666666","0.620824","0.6786346666666667","0.47152362301156636","0.37650179862976074","0.09259356483854356","3.3006804466153468","0.39501066666666657","0.5439173333333333","0.6017293333333333","0.409622236871145","0.43164241313934326","0.2337302566956381","4.102389716761261","0.3516546666666666","0.4905933333333334","0.5473373333333333","0.34654982329431055","0.5059425234794617"
