proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
nuclear_norm,linear,512,160,0.7320261437908496,112,153,0.7453703703703703,0.9722222222222222,0.5185185185185185,72,81,-0.004998794069158425,1.3320102806834306,0.7485260709283329,0.8956336920247548,0.9463792538009035,0.8465379587587794,0.98540650593292,0.9926764356692064,0.9612541604127114
nuclear_norm,platt,512,160,0.7320261437908496,112,153,0.7453703703703703,0.9722222222222222,0.5185185185185185,72,81,-0.008368106624342422,1.2371899756228633,0.7227135257050461,0.8806464569090662,0.9384276513983729,0.8465379587587794,0.9840224512858544,0.991979057886735,0.9612541604127114
nuclear_norm,beta,512,160,0.7254901960784313,111,153,0.7391975308641976,0.9722222222222222,0.5061728395061729,72,81,-0.004243687635604773,1.4349217319197232,0.7898108350611285,0.9256230795602923,0.9620930721922346,0.8465379587587794,0.9821150542315178,0.9910171816025783,0.9612541604127114
ac_mc,linear,512,160,0.7254901960784313,111,153,0.7391975308641976,0.9722222222222222,0.5061728395061729,72,81,-0.002224272929629874,1.3826294701685877,0.7498159030531786,0.9034126660156699,0.9504802291555937,0.9108659540258294,0.9891647241245076,0.9945676066132999,0.9682044295522063
ac_mc,platt,512,160,0.7254901960784313,111,153,0.7391975308641976,0.9722222222222222,0.5061728395061729,72,81,-0.005532256474118784,1.3004345766084109,0.7377928989222052,0.9006919230772299,0.9490479034681178,0.9108659540258294,0.9874399912806963,0.9937001515953876,0.9682044295522063
ac_mc,beta,512,160,0.7254901960784313,111,153,0.7391975308641976,0.9722222222222222,0.5061728395061729,72,81,0.009556231784993763,1.5492836039451545,0.8110339612011412,0.9349121298129736,0.9669085426310875,0.9108659540258294,0.9837675354560255,0.9918505610504162,0.9682044295522063
nuclear_norm,identity,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,0.034826058081035595,0.7162966162789022,0.6110684155291402,0.9016654450372832,0.9495606589561739,0.8290081367056817,0.9904685382439224,0.995222858581897,0.9609686353100136
nuclear_norm,linear,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,-0.0051750517491495705,1.383944405088697,0.8060452792580826,0.9016654450372834,0.949560658956174,0.8290081367056817,0.9904685382439233,0.9952228585818974,0.9609686353100136
nuclear_norm,platt,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,-0.008084523594199342,1.2529645502781297,0.7693597842579413,0.8783786938509792,0.9372185944863552,0.8290081367056817,0.9888215066056449,0.9943950455456045,0.9609686353100136
nuclear_norm,beta,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,-0.006166412350632556,1.5572585471957308,0.8299191591708392,0.9237748847731552,0.9611320849774786,0.8290081367056817,0.988997075380623,0.9944833208157002,0.9609686353100136
nuclear_norm,identity,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,0.04021421644332876,0.8549318844975371,0.6321674969886654,0.9087097245047979,0.9532626734037151,0.7956848030018762,0.9958774649791298,0.9979366036873935,0.9666948161503343
nuclear_norm,linear,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,-0.005659488689977169,1.6561739648338398,0.8335231525037304,0.9087097245047979,0.9532626734037151,0.7956848030018762,0.99587746497913,0.9979366036873936,0.9666948161503343
nuclear_norm,platt,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,-0.009253400137738557,1.539930310991839,0.8062986136532562,0.8963778818122579,0.9467723495182239,0.7956848030018762,0.9964455912468076,0.9982212135828449,0.9666948161503343
nuclear_norm,beta,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,-0.004346453826281521,1.7550702381623093,0.8802850075369015,0.9352377048967588,0.9670768867555252,0.7956848030018762,0.9879191893544335,0.9939412403932304,0.9666948161503343
ac_mc,identity,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,0.049643660986952054,0.8429648404761855,0.5980150778195743,0.9091075006377568,0.9534712898864637,0.9062404785990977,0.9943664049802079,0.99717922410177,0.9709198754165952
ac_mc,linear,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,-0.001395018746549258,1.590840014097552,0.8089285067127486,0.909107500637757,0.9534712898864638,0.9062404785990977,0.9943664049802081,0.9971792241017701,0.9709198754165952
ac_mc,platt,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,-0.004753454579487098,1.4959326136433033,0.7957738913128376,0.9065710748911213,0.9521402600936069,0.9062404785990977,0.9928718736819955,0.996429562830206,0.9709198754165952
ac_mc,beta,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,0.010442424804631858,1.7827996414778178,0.8727987175826006,0.9404769122896791,0.9697818890295277,0.9062404785990977,0.9881789568699484,0.9940719072934052,0.9709198754165952
ac_mc,identity,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,0.049875054312064564,0.8969191988868024,0.6203939332320803,0.9121027086963928,0.9550406843147535,0.9343339587242028,0.9966982215024672,0.9983477457792286,0.9681020776257084
ac_mc,linear,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,-0.001010697651401229,1.6848500758977987,0.8356154293915113,0.9121027086963925,0.9550406843147534,0.9343339587242028,0.9966982215024668,0.9983477457792284,0.9681020776257084
ac_mc,platt,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,-0.004392015910870942,1.5844572016032887,0.821711942205174,0.9095081772137605,0.9536813813920038,0.9343339587242028,0.9951403415212474,0.9975672115307557,0.9681020776257084
ac_mc,beta,2048,40,0.725,29,40,0.7380952380952381,1.0,0.47619047619047616,19,21,0.01081575750847188,1.8898250149138598,0.9022884888423596,0.9434258055016662,0.9713010890046743,0.9343339587242028,0.9906891511928148,0.9953336883642665,0.9681020776257084
cot,identity,1024,80,0.7215189873417721,57,79,0.7380952380952381,1.0,0.47619047619047616,37,42,0.021935179926580308,0.45532125237944976,0.5547741819413676,0.8564662834565778,0.9254546360878948,0.7938204769145094,0.9461413952067846,0.9726979979452948,0.8991513911143582
