"mode","corruption","severity","duo/ece","duo/nll","duo/accuracy","duo/acc3","duo/acc5","duo/f1","duo/brier","large/ece","large/nll","large/accuracy","large/acc3","large/acc5","large/f1","large/brier","small/ece","small/nll","small/accuracy","small/acc3","small/acc5","small/f1","small/brier"
"both_duo","brightness","5","0.040685719823762775","0.9829490189372422","0.75986","0.89504","0.9272","0.7575733229491337","0.33833742141723633","0.08457104316309094","1.1612179883971323","0.73526","0.87792","0.91294","0.7323021908892502","0.37837815284729004","0.09235379273474217","1.3536794851720864","0.71598","0.86584","0.905","0.713543109293787","0.41666147112846375"
"both_duo","contrast","5","0.12563124614402651","2.2964350283300083","0.53372","0.70266","0.76088","0.5368826356716795","0.6255843639373779","0.18976849101364612","2.659551567471049","0.50294","0.67182","0.73048","0.5068337383936338","0.6869794726371765","0.15194387144327165","3.483325695001779","0.3826","0.544","0.60972","0.3833010429999899","0.8077071905136108"
"both_duo","defocus_blur","5","0.17529613018378615","2.7604197185561556","0.45962","0.63316","0.6975","0.45244378282674425","0.7212495803833008","0.23654042894378302","3.0490724603690254","0.44956","0.62132","0.68518","0.44175867565430244","0.7693034410476685","0.17701405155040323","4.1764003609272615","0.2769","0.4286","0.49932","0.2660602302315349","0.9147979617118835"
"both_duo","elastic_transform","5","0.08294650598451495","1.674665077621916","0.6316","0.78888","0.8364","0.6296158965616124","0.49935901165008545","0.15058782794602216","2.017761886073929","0.59756","0.75694","0.80664","0.5969828686523797","0.5619729161262512","0.13320651692166924","2.2917190738913655","0.55994","0.72966","0.7846","0.5546705960125217","0.616945743560791"
"both_duo","fog","5","0.0491565822327137","1.398887112900882","0.68334","0.83552","0.87844","0.6814620648801614","0.4404900372028351","0.10887799298152326","1.7624366369258855","0.63522","0.7935","0.84066","0.636949845086993","0.510779619216919","0.09782694273963571","1.8051738710673182","0.63722","0.79882","0.84788","0.6333322229931796","0.5230498313903809"
"both_duo","frost","5","0.07486899952530861","1.7570917665450851","0.6219","0.77888","0.82668","0.6207513589586112","0.5102438926696777","0.13478386344201865","2.0343960704639206","0.59534","0.75338","0.80274","0.5929625529270344","0.5629859566688538","0.11829086334735156","2.561425084248439","0.5151","0.6786","0.73742","0.5147046077899629","0.6600217223167419"
"both_duo","gaussian_noise","5","0.15540656760051846","2.789345703523536","0.45762","0.6251","0.69054","0.45681299607924414","0.7184073328971863","0.23181890777289868","3.2508841695052917","0.42698","0.5886","0.6537","0.4252697613035339","0.7921879887580872","0.1543704816941917","3.8765753082537047","0.315","0.47032","0.5379","0.3121692671846702","0.8640798330307007"
"both_duo","glass_blur","5","0.3051246534223855","3.8395148926179985","0.38096","0.5724","0.6412","0.3987689692897296","0.9155099391937256","0.3916375670128316","4.722637826677702","0.3448","0.54176","0.61452","0.36938796505885796","1.0213452577590942","0.17277001794710756","4.17246475981789","0.27696","0.42458","0.4943","0.2639033502680146","0.9150897860527039"
"both_duo","impulse_noise","5","0.14173554765969515","2.6540988704814383","0.47502","0.642","0.70484","0.4723744650117336","0.6920579671859741","0.21523232168287038","3.0649545659417003","0.44712","0.61144","0.67452","0.44347651041664915","0.7601860761642456","0.15525983792066578","3.8368184818624798","0.32244","0.4764","0.54424","0.3191697705343013","0.8576655983924866"
"both_duo","jpeg_compression","5","0.08140624544419348","1.5768783544603315","0.64614","0.80674","0.85384","0.6431587214582553","0.4841865301132202","0.13691641979411245","1.7760710783801867","0.6261","0.7934","0.84312","0.6226045189438109","0.5244782567024231","0.1179185130378604","2.382610793126921","0.52844","0.70136","0.76184","0.5254615633077233","0.6421200037002563"
"both_duo","motion_blur","5","0.1120149183408171","2.1063558935673763","0.55538","0.72714","0.78272","0.552320646688295","0.5943242311477661","0.18485515680864453","2.4616322045743395","0.52514","0.69704","0.75676","0.5213718072945606","0.6590954661369324","0.16123576419055463","3.1134146223259687","0.43098","0.60294","0.66872","0.4258669880585979","0.7641639709472656"
"both_duo","pixelate","5","0.07142428140148521","1.4394351859482872","0.66786","0.82578","0.87074","0.6650462808082845","0.4537191092967987","0.12552273302495479","1.6598478278668243","0.64722","0.80876","0.85532","0.6442625956623221","0.49611809849739075","0.12276608748048544","2.1773203281947606","0.56918","0.74428","0.79862","0.5648121573850785","0.6018878817558289"
"both_duo","shot_noise","5","0.1377144324260205","2.5861425844673875","0.48412","0.65296","0.71508","0.48127677456471724","0.6794481873512268","0.21450740200668572","3.02000464258549","0.4523","0.61592","0.68032","0.4486486533861476","0.7522438168525696","0.16090071312934162","3.733737426381493","0.34322","0.50128","0.56904","0.3394610056292404","0.8441296219825745"
"both_duo","snow","5","0.0779219611401856","1.7437587000064232","0.62046","0.77946","0.82972","0.6188877244193318","0.5142686367034912","0.15706523610994222","2.167700367833186","0.57286","0.73474","0.78812","0.5721421808109378","0.5935034155845642","0.12473432677626611","2.371222942317586","0.5395","0.70892","0.7657","0.5367063142990461","0.6291962265968323"
"both_duo","zoom_blur","5","0.10176047733157874","1.9664370221510998","0.57882","0.74882","0.80472","0.5788430463647715","0.5727102160453796","0.18371957645326853","2.4282613278704863","0.53394","0.70328","0.76086","0.5339836166787898","0.6523799300193787","0.14722349974095822","2.6229569041490985","0.5067","0.68324","0.74644","0.5036362487425866","0.6854817867279053"
"both_duo","average","0","0.1155396179107328","2.104827662007678","0.5704279999999999","0.7343026666666667","0.7880333333333334","0.569747912435487","0.33833742141723633","0.18309366454375287","2.4824287080624097","0.5394893333333334","0.7046546666666668","0.7603919999999998","0.5392624987439468","0.37837815284729004","0.13918768537696702","2.9305896757825436","0.46134400000000003","0.6239226666666666","0.684716","0.45711989831534894","0.41666147112846375"
