proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
atc,platt,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.07739066909678578,-0.12012445632837927,-0.1356344791597679,-0.3837068817086492,0.5079331223232066,0.7126942698823996,0.558684184530401,0.9281576846274324,0.9634094065491744,0.9585933617604269
atc,beta,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.05428062711761096,-0.09737292228515279,-0.059409256109497925,-0.3618846478608226,0.27827876778314814,0.5275213434384889,0.558684184530401,0.9145385361803302,0.9563150820625649,0.9585933617604269
prototype,linear,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.03433334148050415,0.41787940427780235,0.33898995065023496,0.5430060446794771,0.7004274867467165,0.8369154597369537,0.6665492743038908,0.9463194196302729,0.9727895042763737,0.9692326730232754
prototype,platt,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.025330255273570596,0.3447676099847796,0.3195525056197107,0.5271966595645994,0.7046711129818207,0.8394469089715089,0.6665492743038908,0.9467160822616774,0.9729933618795543,0.9692326730232754
prototype,beta,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.043473892284272085,0.3314164862298721,0.2859484686216738,0.5256995110833699,0.7033772210913233,0.8386758736790533,0.6665492743038908,0.9432016273460523,0.9711856811887479,0.9692326730232754
ac_mc,linear,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.03024244657766237,-0.03956494569704676,-0.028642225445742138,-0.2890726384380242,0.4865908810143478,0.6975606647556525,0.5739386912880039,0.9495147290652153,0.9744304639455887,0.9706442451725117
ac_mc,platt,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.028771646475648477,-0.009047742463650997,-0.0076527544576608375,-0.21005727109864358,0.5265234502942199,0.7256193563392723,0.5739386912880039,0.9514270697492796,0.975411231096546,0.9706442451725117
ac_mc,beta,128,785,0.6969292389853138,522,749,0.41163208376323135,0.7719821162444114,0.05128205128205128,671,78,0.06092382828366861,0.006963150642000632,0.005224911202164811,-0.1886332875478053,0.5326048503717183,0.7297978147211174,0.5739386912880039,0.9324959953024999,0.9656583222354064,0.9706442451725117
prototype,isotonic,1024,100,0.78,78,100,0.4020618556701031,0.8041237113402062,0.0,97,3,0.07493445025593569,0.16717219587188956,0.19934114529026842,0.5105252407774097,0.7588313173568455,0.8711092453629714,0.8762612947698925,0.8166409534332068,0.9036818872995114,0.8845186087072944
prototype,isotonic,512,200,0.7680412371134021,149,194,0.40053763440860213,0.8010752688172043,0.0,186,8,0.07626782793766329,0.17002409079786587,0.21238584145695527,0.5015007358017513,0.7425735892259707,0.8617270967226055,0.8643283236472841,0.8229265888266741,0.907153012907235,0.8890512180090573
nuclear_norm,linear,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,-0.019986840795452245,0.11657718287386365,0.08905781429232393,0.18213243106521843,0.4795400928819908,0.6924883341125616,0.6003090454194869,0.9813798033369209,0.9906461544552226,0.9764037768848908
nuclear_norm,platt,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,-0.004431108906543508,0.09706457705038232,0.1043651346788811,0.2503008150142716,0.5631032576105738,0.7504020639700918,0.6003090454194869,0.9815772699562713,0.9907458150082045,0.9764037768848908
nuclear_norm,beta,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.0061311366069917005,0.5094151235946123,0.49578528848064846,0.5542409482552038,0.5944638600663117,0.7710148248032016,0.6003090454194869,0.9742733855299679,0.9870528787911861,0.9764037768848908
