proxy_kind,calib_method,proxy_batch_size,corruption,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,isotonic,2048,brightness_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,clean,10,0.1111111111111111,1,9,0.5,0.0,1.0,8,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,contrast_s5,10,0.0,0,10,nan,0.0,nan,10,0,-0.11684351610767142,0.08707058268160543,0.1065690083892392,0.25860327353409435,nan,nan,nan,0.3685377250648958,0.6070730804976414,0.7457476873046737
prototype,isotonic,2048,defocus_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,elastic_transform_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,fog_s5,10,1.0,10,10,nan,nan,1.0,0,10,-0.08805736854734886,0.003901585763189113,0.021317069271736447,0.12077192797110836,nan,nan,nan,0.07037531206814528,0.2652834560769768,0.292395194035315
prototype,isotonic,2048,frost_s5,10,0.0,0,10,nan,0.0,nan,10,0,-0.03311495726041084,0.3924372493369083,0.4477599521183916,0.20976176963403032,nan,nan,nan,0.42183802498575235,0.6494905888353982,0.24865491809470194
prototype,isotonic,2048,gaussian_noise_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,glass_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,impulse_noise_s5,10,1.0,10,10,nan,nan,1.0,0,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
