proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,identity,128,628,0.6106346483704974,356,583,0.5172301118512002,0.8876712328767123,0.14678899082568808,365,218,0.027277771075511752,0.11951579580449893,0.24799453505579466,0.27782403185086385,0.8578472176881581,0.9262004198272413,0.9424053506028375,0.8507769797772268,0.9223757259258435,0.95155724052222
atc,beta,1024,80,0.5569620253164557,44,79,0.5148148148148148,0.6296296296296297,0.4,54,25,0.005212706869842654,0.18525220280488766,0.2074487124763293,0.2397589897148779,0.9078028466596221,0.9527868841769507,0.9567008985776365,0.9795282169179896,0.9897111785354299,0.9541553828953798
cot,linear,128,628,0.6157804459691252,359,583,0.5074839763730049,0.936986301369863,0.0779816513761468,365,218,0.011677231973537087,0.00775583601528236,0.048533456234832156,0.061904540420166396,0.5441871302481803,0.7376904027084671,0.7420418516264196,0.5927399658118483,0.7698960746827122,0.7959821383941961
cot,platt,128,628,0.6157804459691252,359,583,0.5074839763730049,0.936986301369863,0.0779816513761468,365,218,0.011672164358954061,0.007669562287356109,0.04794596084710559,0.06168615760846431,0.5442858167140482,0.737757288485887,0.7420418516264196,0.5919361966339014,0.7693738991114147,0.7959821383941961
nuclear_norm,identity,128,628,0.37392795883361923,218,583,0.5,0.0,1.0,365,218,-0.16721761334275356,0.44555722979007895,0.29301956785937455,0.23057569029301347,0.9295858676556162,0.9641503345721643,0.9476651389191131,0.9288897721074111,0.9637892778545584,0.959165432390693
nuclear_norm,identity,512,160,0.3419354838709677,53,155,0.5,0.0,1.0,102,53,-0.15316208062137404,0.5636552731901513,0.31154884545713524,0.23631369293681026,0.9680417222378629,0.9838911129987215,0.9603644026357006,0.9734145426309628,0.9866177287232187,0.9655411927386317
nuclear_norm,identity,1024,80,0.31645569620253167,25,79,0.5,0.0,1.0,54,25,-0.13939116978699376,0.7211972454809605,0.3868872664729087,0.2737071652497279,0.9850458212224296,0.9924947461938676,0.9668559846764978,0.9760008030361244,0.9879275292429726,0.9609541737570402
nuclear_norm,identity,2048,40,0.275,11,40,0.5,0.0,1.0,29,11,-0.15963925595213804,0.9385061939154782,0.4211469637324141,0.23289857355195753,0.9872994908599104,0.9936294534985919,0.9504505174128627,0.9779346169437998,0.988905767474232,0.9359726076247294
atc,identity,1024,80,0.6835443037974683,54,79,0.5,1.0,0.0,54,25,0.10396841946856936,0.2640151876191427,0.38034332187731845,0.4342080602011916,0.9350115496393007,0.9669599524485493,0.9567008985776365,0.9801051313193343,0.9900025915720293,0.9541553828953798
atc,identity,2048,40,0.725,29,40,0.5,1.0,0.0,29,11,0.10407326749251572,0.2731830380993567,0.4461088415701254,0.518815699828765,0.942521277170397,0.9708353501858062,0.9709084768121522,0.9835940362822696,0.9917630948378093,0.9447415329768272
