corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,nuclear_norm_identity_pbs128_duo_acc_ema,fixed_ts_duo_acc_ema,coca_ts_duo_acc_ema,proxy_weighted_nuclear_norm_duo_acc_ema
contrast/s5,128.0,0.17919732630252838,0.15553030371665955,0.17919732630252838,0.15553030371665955,0.23863636363636362,0.37215909090909083,5.34940632906827,5.370521892200816,0.3196022727272727,0.3167613636363636,0.3196022727272727,0.3167613636363636
contrast/s5,256.0,0.2012770175933838,0.14012086391448975,0.18321181562813846,0.15272858738899228,0.24833302028549958,0.3609598046581517,5.292219393419914,5.433187976983326,0.30640730653643866,0.32103446656649126,0.31493003380916595,0.32103446656649126
contrast/s5,384.0,0.2495819628238678,0.1661238819360733,0.19527911511827106,0.15516409548846155,0.27884276564566496,0.3743821832835561,5.14609502096136,5.4327809263530025,0.3319234861938143,0.3636677007593867,0.3526081218061358,0.3636677007593867
contrast/s5,512.0,0.2734203338623047,0.20717044174671173,0.20948660943536807,0.1646197948081434,0.308305900969412,0.4187496433551077,4.98674431594869,5.334201860846792,0.3588186147247847,0.39169077488851506,0.37860543691154547,0.39169077488851506
contrast/s5,640.0,0.28200584650039673,0.19632631540298462,0.22267192526537327,0.17038461673447816,0.33345271056630055,0.41358447199804727,4.8481722432527246,5.293726969045703,0.3775975850636988,0.4132909319501629,0.40401479661020806,0.4132909319501629
contrast/s5,768.0,0.32638218998908997,0.2230032980442047,0.24152833703332177,0.17995164969988298,0.343313384759259,0.42381481183340347,4.63614232646074,5.199431270203861,0.3757058214062777,0.4507360784129189,0.44168552500352765,0.4507360784129189
contrast/s5,896.0,0.32031962275505066,0.22203558683395386,0.25585402534636337,0.1876032746333504,0.3749659848388428,0.4420268575083114,4.511909182721781,5.162964721005085,0.4098216655694916,0.4825175400945986,0.4684527068205433,0.4825175400945986
contrast/s5,1024.0,0.35669296979904175,0.24954624474048615,0.27418837888321396,0.19886563283464778,0.3703284691896385,0.44905310296010925,4.308889572976764,5.055849804513338,0.4096740075299902,0.48519769212944197,0.47578239051623145,0.48519769212944197
contrast/s5,1152.0,0.3688214421272278,0.250386118888855,0.29139439038212556,0.20823299393541272,0.37626327276331173,0.44058513503941193,4.191335608133744,4.971340273502504,0.4049264017349521,0.47717779390483306,0.4731993688579731,0.47717779390483306
contrast/s5,1280.0,0.35407280921936035,0.2545100748538971,0.30279046653435004,0.2166470086478644,0.3797196288746136,0.45402806560489556,4.122243511242435,4.92223847593261,0.40872139289695136,0.4751665397214171,0.4655301560123621,0.47284215955612785
