corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,nuclear_norm_identity_pbs128_duo_acc_ema,fixed_ts_duo_acc_ema,coca_ts_duo_acc_ema,proxy_weighted_nuclear_norm_duo_acc_ema
elastic_transform/s5,128.0,0.27607834339141846,0.48322594165802,0.27607834339141846,0.48322594165802,0.2443181818181818,0.4190340909090909,4.356830596923828,2.9887588240883565,0.39346590909090906,0.3963068181818182,0.3650568181818182,0.3963068181818182
elastic_transform/s5,256.0,0.2879810631275177,0.4262339472770691,0.2782424742525274,0.47286376086148346,0.23070060105184068,0.3907893501126971,4.272530208934437,3.0707576656413202,0.37134907963936886,0.36524464688204356,0.3448417543200601,0.36524464688204356
elastic_transform/s5,384.0,0.30864712595939636,0.44075921177864075,0.2837705927446854,0.4670265701191484,0.2295908982247859,0.38763584594321043,4.137928470465404,3.088283582093172,0.36661591281643696,0.34935798675574814,0.3328589429745856,0.34935798675574814
elastic_transform/s5,512.0,0.3112953305244446,0.45298904180526733,0.2887750905228234,0.46447429224389725,0.2466682872413856,0.393272756375207,4.038290167182617,3.084933703994209,0.3792015614721603,0.33898137956376523,0.3250956560408383,0.34130575972905447
elastic_transform/s5,640.0,0.2958665192127228,0.4331473708152771,0.2900644411937142,0.45877848834778445,0.2289163741037374,0.3996288699701799,3.929443136150881,3.1078275328356684,0.3827196403243387,0.33126026235260314,0.3191239515645281,0.3328162523806067
elastic_transform/s5,768.0,0.26736900210380554,0.4282793700695038,0.2859379977228217,0.4532331941153698,0.22323120911076633,0.3806399873354096,3.9357497360334808,3.1379563978583453,0.3693205856716647,0.32040976240132935,0.31228545517956013,0.3214513755605714
elastic_transform/s5,896.0,0.2858378291130066,0.44093358516693115,0.28591978524830985,0.45099690157929,0.22097502428076093,0.3699945369765965,3.883797881481821,3.0943157589738837,0.36241708627607305,0.3141792624339477,0.3058997675168956,0.3148765406645147
elastic_transform/s5,1024.0,0.3180834949016571,0.4363802373409271,0.29176773245800935,0.44833932626322404,0.22747088402265814,0.3533124586372257,3.726884932850508,3.0697204932206974,0.35108085940794964,0.31362413435660963,0.3034329022220541,0.31124999829608
elastic_transform/s5,1152.0,0.3170734941959381,0.4697885811328888,0.2963687800467236,0.4522391907849812,0.23181935211434138,0.3695211499968205,3.643935418115103,3.018350302545297,0.36518636043011504,0.318159544486656,0.31133731471063125,0.31657024679324364
elastic_transform/s5,1280.0,0.3061538338661194,0.44257014989852905,0.2981478807411592,0.4504811833510808,0.22930675637406323,0.35351209214663193,3.6048653044883663,3.043736320954163,0.3529346710317298,0.30544151325139773,0.2962258057153812,0.3043776032252291
elastic_transform/s5,1408.0,0.3008611500263214,0.4618540406227112,0.29864120242937053,0.4525489755822863,0.21755245674627371,0.36784693771799326,3.4531664932113406,3.0400906426843326,0.36746039961628196,0.3051922526724232,0.29334124184252786,0.3044800484400294
elastic_transform/s5,1536.0,0.2798745036125183,0.4253489375114441,0.295229075371761,0.44760351411486043,0.19857850410287742,0.3428355533484087,3.430459355217417,3.0539920030169263,0.3374115071811474,0.27971547492947335,0.26661686437392357,0.2792387101127469
elastic_transform/s5,1664.0,0.28507426381111145,0.44043612480163574,0.29338274599709746,0.44630035242154686,0.19414139530853775,0.3325490067869512,3.3361615721440367,3.039700899857084,0.3289180337328341,0.284613251812292,0.27532823152303976,0.28429409519944215
elastic_transform/s5,1792.0,0.3103918433189392,0.46103614568710327,0.2964753091465232,0.4489795875607389,0.19246242165282276,0.33237784751853755,3.265557793471225,3.0265135510677297,0.32194099778809554,0.2819518462545095,0.2687631136641836,0.2840625761252464
elastic_transform/s5,1920.0,0.2723931670188904,0.4801905155181885,0.2920967378505899,0.4546543017348206,0.18772277813122845,0.3423355838760458,3.135563368336997,2.966310574707126,0.332508023312692,0.2884347069968204,0.27159968765949477,0.2898476749268178
elastic_transform/s5,2048.0,0.26183217763900757,0.45851096510887146,0.2865940905393931,0.4553555132573752,0.17835161180685538,0.35339200242941904,3.0279507562614003,2.9528237630663785,0.3439723131266781,0.2796029856755574,0.25981053471420723,0.28054885676919206
