corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,nuclear_norm_identity_pbs128_duo_acc_ema,fixed_ts_duo_acc_ema,coca_ts_duo_acc_ema,proxy_weighted_nuclear_norm_duo_acc_ema
frost/s5,128.0,0.2195475697517395,0.3421594500541687,0.2195475697517395,0.3421594500541687,0.43181818181818177,0.5269886363636364,5.138558647849343,4.075613021850586,0.5198863636363636,0.5227272727272727,0.5326704545454545,0.5227272727272727
frost/s5,256.0,0.23666346073150635,0.3222355544567108,0.2226595499298789,0.33853692358190357,0.4117439894815927,0.5170337152516904,5.089683092061421,4.128801251245924,0.5179611194590533,0.5123732156273478,0.5120562546957175,0.5123732156273478
frost/s5,384.0,0.30016106367111206,0.3621654510498047,0.23675073424646675,0.3428330194851583,0.4282645714711488,0.554274635829644,4.916765485505451,4.0912964636979385,0.546889261786639,0.544439921205084,0.5385459225649017,0.544439921205084
frost/s5,512.0,0.3055912256240845,0.36409100890159607,0.24926718722421543,0.3466981084699651,0.4184043825550665,0.5466631859686045,4.760758661191944,4.040177071297077,0.5510167785513863,0.539046558823238,0.5345844605599754,0.539046558823238
frost/s5,640.0,0.34176868200302124,0.37973546981811523,0.2660856408203619,0.352704901442356,0.4458946693137222,0.5513819674665864,4.599259125791173,4.0063096647791,0.5625608186996882,0.5682357129312584,0.5629243083087438,0.5682357129312584
frost/s5,768.0,0.34877705574035645,0.3755004107952118,0.2811204435330882,0.35684953950651155,0.4379542827637314,0.5486007385520123,4.41664436595644,3.9683884605493476,0.5651233579725186,0.5627239070035697,0.552969991512465,0.5627239070035697
frost/s5,896.0,0.3769029974937439,0.38618960976600647,0.29853545334411646,0.36218409773551064,0.4538165033377044,0.5686914034934958,4.23964936986914,3.921585865423726,0.5740701817832562,0.5649742683247035,0.5532794984504931,0.5649742683247035
frost/s5,1024.0,0.34633755683898926,0.36548519134521484,0.30722674488863877,0.36278429657363864,0.41149079975499214,0.5573471378758111,4.1447752668085345,3.9231587753156107,0.5534581382185434,0.5398794688785205,0.5297263584668589,0.5398794688785205
frost/s5,1152.0,0.36188140511512756,0.3624701201915741,0.31716395583890944,0.36272717359508144,0.39865293206739144,0.5221187451895926,4.0548060116388855,3.9300561070624473,0.5355277619479505,0.5316031981748773,0.5196411986431038,0.5316031981748773
frost/s5,1280.0,0.36592286825180054,0.3901181221008301,0.32602921264125323,0.3677073460506721,0.4011643594831298,0.5388253583500577,3.9849637736586945,3.8868141727136036,0.5529669315519337,0.5394926367947526,0.5188300585957967,0.5394926367947526
frost/s5,1408.0,0.38673704862594604,0.39251139760017395,0.33706700100210646,0.37221717360512696,0.4152422571746571,0.535546314267394,3.8773254385716704,3.849940703489402,0.5460460450884845,0.5393504428130161,0.5175122706302441,0.5393504428130161
frost/s5,1536.0,0.3762112557888031,0.4048091471195221,0.34418413823605126,0.3781429869713806,0.3807613457119605,0.5209545574847844,3.801177460892212,3.799356222320354,0.5166196665468367,0.5098131063459034,0.49054540430619636,0.5098131063459034
frost/s5,1664.0,0.3644922971725464,0.4042646586894989,0.3478765307699595,0.38289238182922025,0.39357784299726284,0.5248745384815499,3.761417850272387,3.77114094792704,0.5351441569445765,0.5230980298679188,0.5021936177586933,0.5230980298679188
frost/s5,1792.0,0.42511940002441406,0.41183704137802124,0.36192068881622397,0.3881550472017295,0.39208516762626683,0.5117445257603762,3.6609536020038123,3.7145152378846555,0.5173279067149643,0.5092639704074498,0.4952701077558195,0.5092639704074498
frost/s5,1920.0,0.4140244722366333,0.4158381223678589,0.3713941039835711,0.3931883335955712,0.3916024675845257,0.511994269310665,3.549630191252485,3.660722093633315,0.5115996730901826,0.5038771206859788,0.4921849481671188,0.5038771206859788
frost/s5,2048.0,0.36285069584846497,0.40570902824401855,0.3698407570499154,0.3954648235316525,0.3672607427631948,0.4995064943319327,3.540533075421262,3.6242358249817634,0.4930439960355767,0.49071526260796927,0.46971678348377366,0.49071526260796927
frost/s5,2176.0,0.4206256568431854,0.44058847427368164,0.37907437519414633,0.40366912366656693,0.38763942284147745,0.5123245953792276,3.4558108055298145,3.5691788575487866,0.5136802783378653,0.49894988653921907,0.4797277641502947,0.49894988653921907
frost/s5,2304.0,0.39031583070755005,0.4338963031768799,0.38111827619658334,0.4091649744866238,0.36460779545586497,0.5085086134356813,3.363920838133423,3.5228969949799462,0.48927150863939745,0.476569758757659,0.46137767682788317,0.476569758757659
frost/s5,2432.0,0.41511404514312744,0.4534136950969696,0.38729932509595494,0.4172101964157776,0.37656596224731453,0.5116359313081834,3.2682456749379645,3.4465746831661845,0.49462596859331553,0.4768256236311601,0.4671722464715581,0.4768256236311601
frost/s5,2560.0,0.40640589594841003,0.49248138070106506,0.3907732470691286,0.4308958662858299,0.375531759851508,0.507789342445974,3.247147198545785,3.3314808387837433,0.49975994591783923,0.47699690507540465,0.4705347269768281,0.47699690507540465
frost/s5,2688.0,0.3915415406227112,0.44009947776794434,0.3909129368061436,0.43256925019166886,0.37406464915679455,0.4969498903977181,3.224113084382064,3.3404064494731105,0.4915748398292973,0.4716880108356014,0.4645211808687857,0.4716880108356014
frost/s5,2816.0,0.3789680600166321,0.47919899225234985,0.38874114102623236,0.44104738511179264,0.3648180709231434,0.46929083572078645,3.20140190539943,3.271723295528475,0.4806720002163064,0.4621940403114356,0.460237319424559,0.45986966014614633
frost/s5,2944.0,0.3856692314147949,0.466469943523407,0.38818261200597093,0.44566966845935885,0.3594030061551621,0.4471595677139148,3.1675756395579966,3.1886852330049984,0.460460181962982,0.43776006004319234,0.43645018903627497,0.43620407001518874
frost/s5,3072.0,0.3590012490749359,0.47266754508018494,0.38287690965487364,0.450578373299509,0.3353751528807283,0.44344979326303385,3.140893686309045,3.1525812059005185,0.4575187994958805,0.42398607325205434,0.4236257463796551,0.4229444600928123
frost/s5,3200.0,0.3892216980457306,0.4994943141937256,0.3840305075441203,0.4594721807348211,0.3634536147383387,0.45801184507690695,3.0238472629518003,3.0870309170433363,0.4754361385055067,0.44446588374724294,0.44654905336158723,0.44376860551667596
frost/s5,3328.0,0.3829255700111389,0.5207456946372986,0.38382960981085096,0.4706128196261806,0.3512582049074829,0.4770575161258633,2.869337953420534,3.0057685473768396,0.4869138613136036,0.4679895585415427,0.46473531671312857,0.4675227855111632
frost/s5,3456.0,0.38732004165649414,0.4939318299293518,0.38446423378278605,0.47485263968130265,0.3603980545248439,0.4634641223652473,2.802655440886293,2.9898676957932113,0.4752274608793544,0.44757978712285085,0.44824223680796205,0.4472673192264811
frost/s5,3584.0,0.3945043385028839,0.5470333099365234,0.38628970736825835,0.4879763979095246,0.3587685323678707,0.49387887530235564,2.704079964994049,2.885502095874353,0.49942912670436124,0.4664583698921563,0.4617365386896274,0.4662491971681402
frost/s5,3712.0,0.35551732778549194,0.4928016662597656,0.3806947292623008,0.4888537194277502,0.33546695141981425,0.46491065206190746,2.5193716405699984,2.88914416368632,0.46862610961201034,0.43803204926664996,0.4325467738335521,0.4378920245505731
frost/s5,3840.0,0.36567071080207825,0.531294584274292,0.3779630895422603,0.4965702403089396,0.3185770501240079,0.4840001059257396,2.4006974923943165,2.8391815428072187,0.4864873130460564,0.4448293057074268,0.43418420397122076,0.44473557015368936
frost/s5,3968.0,0.3224571645259857,0.49941784143447876,0.3678711031756649,0.49708798596812853,0.29874786000036885,0.4908389138841728,2.3058854266755744,2.856626409419354,0.49766919303083107,0.44860474183720306,0.4386377729063544,0.45086637340866803
frost/s5,4096.0,0.3455295264720917,0.5596718788146973,0.36380899832046976,0.5084668755765955,0.2981287327275196,0.5266669588811405,2.1435456629832172,2.7565020995065037,0.5312392945082423,0.48470648007283834,0.4705447074827661,0.48622046484381903
frost/s5,4224.0,0.26972484588623047,0.5220569372177124,0.3467027887869717,0.5109377958749803,0.25690849050354614,0.49073366668902785,1.966013695628359,2.7436749488646344,0.49379448640634394,0.43165268500743714,0.41416629178598385,0.4326661789450358
