corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,nuclear_norm_identity_pbs128_duo_acc_ema,fixed_ts_duo_acc_ema,coca_ts_duo_acc_ema,proxy_weighted_nuclear_norm_duo_acc_ema
snow/s5,128.0,0.25161212682724,0.49195992946624756,0.25161212682724,0.49195992946624756,0.3892045454545454,0.44602272727272724,4.80692872134122,2.9497493830594146,0.484375,0.4786931818181818,0.4758522727272727,0.4786931818181818
snow/s5,256.0,0.26250001788139343,0.44552502036094666,0.2535917433825406,0.48351721871982917,0.376760894064613,0.4266763711495116,4.753064883552396,3.054486803861599,0.4523502066115702,0.44751361758076624,0.43760565364387666,0.44751361758076624
snow/s5,384.0,0.3090246617794037,0.4773574471473694,0.26367045581833387,0.48239726025210916,0.3756622513986252,0.4470416203562846,4.614438418161398,3.0752607175537325,0.46655261764906764,0.45866614069456246,0.4497091565715207,0.45866614069456246
snow/s5,512.0,0.2932758331298828,0.4994335472583771,0.26905325169316097,0.4854947669805215,0.36614580465527796,0.45550926651949625,4.504923447535826,3.0304296127487955,0.4639215870212766,0.45399344955586407,0.4479974519197783,0.45399344955586407
snow/s5,640.0,0.299508661031723,0.48598620295524597,0.2745905988456268,0.48558411897592596,0.368556282455186,0.4565289304799933,4.427159020311886,3.0443517802453797,0.46216031858449086,0.44983239185144613,0.43368011244216564,0.44983239185144613
snow/s5,768.0,0.34206101298332214,0.49402791261672974,0.28685794687066235,0.4871193541833448,0.3771430485857029,0.46134374685024343,4.271029404943537,3.038711888322191,0.4651135190524277,0.45737746892534814,0.4465647860150034,0.45737746892534814
snow/s5,896.0,0.35636594891548157,0.5077466368675232,0.2994957654242658,0.49086976921683173,0.4154325366565449,0.47748011152784886,4.130308114002669,2.973078021670221,0.47483838878716234,0.47999028911531566,0.4727520468364898,0.47999028911531566
snow/s5,1024.0,0.32925692200660706,0.464119017124176,0.3049068848028733,0.48600599610907613,0.3687502931337201,0.4479928845764938,4.0042169889089525,3.0241922664777956,0.4462244586095879,0.45148110263091373,0.44095384953517086,0.45148110263091373
snow/s5,1152.0,0.3287855088710785,0.48305803537368774,0.30924845281527424,0.4854700032480964,0.35454565077546546,0.45278862521236357,3.9621842006205537,3.002205275946624,0.45444571196179023,0.4540906554801984,0.4475600149780895,0.4540906554801984
snow/s5,1280.0,0.31965160369873047,0.48222148418426514,0.3111399347940844,0.4848793634183089,0.3228260141554768,0.4482510631586897,3.8938071833235504,2.998694186202053,0.4493603526355786,0.4364677115198022,0.4246062910183905,0.4364677115198022
snow/s5,1408.0,0.3431742787361145,0.5081819295883179,0.3169643609653626,0.4891161936310378,0.34110667063300504,0.4658746786434203,3.8265180796309117,2.967441158091894,0.466617260855222,0.4603110300256526,0.45237074026850926,0.4603110300256526
