corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,nuclear_norm_identity_pbs128_duo_acc_ema,fixed_ts_duo_acc_ema,coca_ts_duo_acc_ema,proxy_weighted_nuclear_norm_duo_acc_ema
fog/s5,128.0,0.13968954980373383,0.16795676946640015,0.13968954980373383,0.16795676946640015,0.3565340909090909,0.4758522727272727,5.556253693320534,5.236512704329057,0.4786931818181818,0.4758522727272727,0.4474431818181818,0.4758522727272727
fog/s5,256.0,0.1335151195526123,0.16848310828208923,0.13856692612171173,0.16805246743288907,0.3166674492862509,0.46808086025544693,5.4888649624509975,5.2543696346899145,0.4550032870022539,0.4518101990984221,0.4229784936138241,0.4518101990984221
fog/s5,384.0,0.17526639997959137,0.1844506561756134,0.1452395577322353,0.17103395629520257,0.2979860610924489,0.4912876006668694,5.314141371358353,5.229560595262019,0.4569650103072939,0.4530196374129933,0.4192562643199979,0.4530196374129933
fog/s5,512.0,0.18779587745666504,0.18880516290664673,0.15297707040940434,0.1742650847700106,0.29271174337593686,0.48641979879352404,5.128371524902927,5.16603513347007,0.45827823004041984,0.44349868289630123,0.41573146619768453,0.44349868289630123
fog/s5,640.0,0.21589219570159912,0.1909383088350296,0.1644161840988943,0.1772965800545595,0.3080343075491808,0.49271697274607806,4.9768794927346836,5.139428626960521,0.4733618730022645,0.46217680425289576,0.42990081621497883,0.46217680425289576
fog/s5,768.0,0.24778896570205688,0.1959882378578186,0.17957487166310565,0.1806950632915157,0.33817792488829457,0.4984820230779531,4.8003141361337045,5.087072549516064,0.46951290672052415,0.46770719954119466,0.4380947612678784,0.46770719954119466
fog/s5,896.0,0.26747310161590576,0.20403248071670532,0.19555636801816023,0.1849382300960956,0.3490591893880318,0.5201615195811091,4.541815267865941,5.024400238479975,0.462287565655888,0.4703763071308823,0.44357996415453005,0.4703763071308823
fog/s5,1024.0,0.2844286561012268,0.18676874041557312,0.21171496585144506,0.18527105015418244,0.33671524248289725,0.49800068666173414,4.33022627469324,4.973390404737604,0.43033299849691675,0.4465948832859624,0.42684898426873497,0.4465948832859624
fog/s5,1152.0,0.2812769114971161,0.18802869319915771,0.22436259233247616,0.18577243979872338,0.33413375736458406,0.4560479803272765,4.159195935771342,4.913281946577033,0.4024853130433905,0.43532384748895003,0.4197811382294837,0.43532384748895003
fog/s5,1280.0,0.2802663743495941,0.20641925930976868,0.2345269163355885,0.1895264069825498,0.3246577218721595,0.44242674716123465,4.033055877223188,4.819542655972651,0.3760955401364845,0.4078924103025202,0.3928390264180841,0.4078924103025202
fog/s5,1408.0,0.2975529134273529,0.20288416743278503,0.2459861885340911,0.19195509070077438,0.33432665679045387,0.43614931008314045,3.836510950362227,4.733000231674788,0.37108461777731605,0.4065746713595383,0.3959810838005356,0.4065746713595383
fog/s5,1536.0,0.30391767621040344,0.1858443021774292,0.2565191862934206,0.19084403824198434,0.3028343735539401,0.3725462323697055,3.643623693397213,4.681923263527881,0.332606231735228,0.3708268461167157,0.36425179989953205,0.3708268461167157
fog/s5,1664.0,0.2902678847312927,0.18954524397850037,0.26265531328212455,0.1906078938304418,0.2938911922137946,0.37852268447889376,3.5127943802836845,4.644826658943569,0.3189864030624253,0.3629088804582972,0.35566649414762064,0.3629088804582972
fog/s5,1792.0,0.2942171096801758,0.20858223736286163,0.26839382171813386,0.19387595629088175,0.2778321204075815,0.35411435903132554,3.317755437394827,4.55850049844065,0.29463139378559045,0.3493439612985295,0.3346817026938617,0.3493439612985295
fog/s5,1920.0,0.3321622908115387,0.20848208665847778,0.2799880888260256,0.19653161635771738,0.27792894010755453,0.35352903373171374,3.1085493881230244,4.485899095384623,0.2863338255920068,0.3446538088031479,0.33199766874547765,0.3446538088031479
fog/s5,2048.0,0.23249927163124084,0.2130330204963684,0.27135375842697385,0.19953187165565392,0.2377044970967927,0.32963513828321334,2.9679911939702905,4.351407386190273,0.25650239564423594,0.3081980042401237,0.2945604228792041,0.3081980042401237
fog/s5,2176.0,0.2418171912431717,0.22167879343032837,0.26598347348446433,0.2035585847055947,0.2138765641722331,0.3386917041400023,2.7182836853444745,4.25648930023075,0.23214209956349674,0.27888668052438026,0.2674330103571531,0.27888668052438026
fog/s5,2304.0,0.20516210794448853,0.20015835762023926,0.2549250433862869,0.20294036159916642,0.18294629502438742,0.3083390746722329,2.485554947144888,4.155013411362541,0.1946571079722581,0.23059769522706444,0.2229303623052016,0.23059769522706444
fog/s5,2432.0,0.2172624170780182,0.21245601773262024,0.24807729314841986,0.20467048089615802,0.16714793303285438,0.28543772767314757,2.2867044350714663,4.055816664336842,0.17963616318804054,0.20601994473877866,0.20088726732827544,0.20601994473877866
fog/s5,2560.0,0.21198676526546478,0.22683024406433105,0.24151537898788256,0.20869952874491673,0.16122093037736532,0.2610678176985533,2.098897378830628,3.9204843709056396,0.18042792742339903,0.1957654175524055,0.19465387317016783,0.1957654175524055
fog/s5,2688.0,0.1729205995798111,0.21691596508026123,0.22904360091368772,0.21019342626043389,0.13142682116170734,0.22822515069076707,1.8995097637198666,3.793118680971688,0.16081332331649026,0.15971693241111445,0.16181374980812888,0.15971693241111445
fog/s5,2816.0,0.14832425117492676,0.22694031894207,0.21436735550664027,0.21323831583891317,0.10476712821568837,0.21708667112357133,1.7051404298844466,3.6433280388028484,0.14845767924492323,0.1311948059942171,0.13543936970626805,0.1311948059942171
fog/s5,2944.0,0.14286161959171295,0.19748558104038239,0.2013663126130171,0.21037418223918028,0.08743708583033682,0.19645884595875435,1.5443019283225916,3.519961788010988,0.11952538858544445,0.10512834120274035,0.1079697433570885,0.10512834120274035
fog/s5,3072.0,0.13222040235996246,0.21953906118869781,0.18879432893064352,0.21204052386636527,0.06653846241534943,0.17180302911288514,1.3719947834031914,3.3658943420430503,0.10015749153240494,0.0830301292348923,0.08725660505722453,0.0830301292348923
fog/s5,3200.0,0.12436485290527344,0.21096470952033997,0.17707987874421258,0.21184492125799703,0.052548474840027296,0.1488412839516008,1.2558935040256765,3.2429554369727267,0.08925832077789089,0.07211107824815102,0.07494037198045608,0.07211107824815102
fog/s5,3328.0,0.12187172472476959,0.22663071751594543,0.1670420325588593,0.21453324785035127,0.04550765671109265,0.1541313553725592,1.1690006176267216,3.16223161447232,0.10391466101660464,0.06144419287686141,0.06333818289600779,0.06144419287686141
fog/s5,3456.0,0.12802109122276306,0.20619048178195953,0.15994731595229633,0.21301638129246184,0.04647619994709508,0.12435652715022556,1.1069800751025076,3.0298741306551706,0.09074039291194194,0.05946883985971714,0.05841233731055066,0.05946883985971714
fog/s5,3584.0,0.11203271150588989,0.21604928374290466,0.15123556968931334,0.21356781810163325,0.03343654707202232,0.10494114627411792,1.0228752498996012,2.8876007136076614,0.07675596550303551,0.044458479575513125,0.04375123406739342,0.044458479575513125
fog/s5,3712.0,0.11794652044773102,0.20804795622825623,0.1451830152817529,0.2125642068519283,0.03219719266804799,0.09607630453060785,0.9590040256652883,2.8503438443240743,0.07488415872517254,0.04293294913732697,0.04245950379718071,0.04293294913732697
fog/s5,3840.0,0.09543345123529434,0.20417554676532745,0.1361376400005786,0.2110389959270918,0.02671878186869328,0.0906585179089193,0.8778587857356459,2.712429321694041,0.07130675088214028,0.039070817191103176,0.03875388270720362,0.039070817191103176
fog/s5,3968.0,0.10466799139976501,0.20363223552703857,0.1304158857095216,0.2096923122179912,0.0225348870360674,0.08651520620349143,0.7892253486226198,2.6221000644778156,0.06323013902027572,0.030803604896523614,0.030591442142838782,0.030803604896523614
fog/s5,4096.0,0.10426826030015945,0.2165621966123581,0.12566177199872847,0.21094138210787608,0.017926246693565778,0.07805976613622154,0.7514310976039656,2.499501835011262,0.05498257240200275,0.0234615041042844,0.02331947779809869,0.0234615041042844
fog/s5,4224.0,0.08972366899251938,0.22367501258850098,0.119127571452145,0.21325658764980787,0.012000214728750644,0.08427967815730532,0.6879215095275314,2.440273312718811,0.06314949061621672,0.015705634978901126,0.015610559517735486,0.015705634978901126
fog/s5,4352.0,0.10807202756404877,0.20745065808296204,0.11711747256340023,0.21220096409219952,0.01552287101676696,0.07888763579125396,0.662672163172963,2.358289083069042,0.06009387388358309,0.018003358952818106,0.017939713396170034,0.018003358952818106
fog/s5,4480.0,0.09579110890626907,0.1851271688938141,0.11323995189846729,0.20727845587431123,0.012715723573207632,0.06882147519910388,0.6300263407397583,2.2793244134810307,0.05391614697991924,0.017217124588250133,0.01717451888503944,0.017217124588250133
fog/s5,4608.0,0.10648221522569656,0.18893970549106598,0.11201127250341807,0.2039441376228121,0.013160938920907589,0.056917681744854655,0.5961910320445142,2.2004751959825395,0.04125791657333436,0.01617427348469637,0.01614575231147268,0.01617427348469637
fog/s5,4736.0,0.09771113097667694,0.19781334698200226,0.1094112467712833,0.20282944841539213,0.011134595475979458,0.04946555554820849,0.5486169376017498,2.1347617496719797,0.03330075406975275,0.010827406217028147,0.010808313530820552,0.010827406217028147
fog/s5,4864.0,0.09265045821666718,0.19388991594314575,0.106363830670444,0.2012040788749837,0.009778117632680463,0.054290991730618895,0.5040740478805517,2.1219296029803982,0.037788108096280755,0.009572478541977519,0.009559697487574086,0.009572478541977519
fog/s5,4992.0,0.08853327482938766,0.18289470672607422,0.10312191142661557,0.1978751021206365,0.00654568205162907,0.047190663885786195,0.4624106251918555,2.0482021787766125,0.030977989717344966,0.006408022825621314,0.0063994669131694285,0.006408022825621314
fog/s5,5120.0,0.09408974647521973,0.18726104497909546,0.10147969961727088,0.19594527354944719,0.00438182021637979,0.04140449400618744,0.46329753512323535,1.9830348410712157,0.02822700138103258,0.0042896681725233575,0.004283940660882013,0.0042896681725233575
fog/s5,5248.0,0.102055124938488,0.1989995837211609,0.10158432240294671,0.19650060267157693,0.005257664772948454,0.045020776979348615,0.4473591891898786,1.9137604241520774,0.03335857117242677,0.0075203563799536525,0.0075165222605904376,0.0075203563799536525
fog/s5,5376.0,0.09299882501363754,0.18602648377418518,0.10002332287761775,0.1945962174175057,0.006360502864535741,0.04046845401096891,0.4404833481708341,1.836655508717393,0.03266152285096337,0.005034288155175585,0.005031721513287813,0.005034288155175585
fog/s5,5504.0,0.09130135923624039,0.1806473731994629,0.09843751130645823,0.1920600639233161,0.006582237454771859,0.037421031197425465,0.4028296728813393,1.7733780299211674,0.02702961447047961,0.0033700606658613416,0.003368342500630684,0.0033700606658613416
fog/s5,5632.0,0.09388275444507599,0.18460600078105927,0.09760937369529782,0.19070477971563304,0.00673067135402083,0.03254011179331787,0.389776664866054,1.7273941684700203,0.025583874149659902,0.004580371189543542,0.0022548408475296313,0.0022559910242542862
fog/s5,5760.0,0.1134604662656784,0.18667170405387878,0.10049139052627609,0.18997149323167772,0.01716061470806353,0.02978924839056816,0.38857578795587194,1.6855722417548251,0.025132593439028524,0.01288024848225642,0.011323488501238842,0.011324258454252868
fog/s5,5888.0,0.09711793810129166,0.18611806631088257,0.09987803553991528,0.1892708701551695,0.01381206439134831,0.03259652164988447,0.3800575019305278,1.6857182645923432,0.026638347674060415,0.010946695264981567,0.009904566682647487,0.009905082105739524
fog/s5,6016.0,0.08899634331464767,0.170993834733963,0.09789954604441208,0.1859477728058592,0.009246092691729034,0.02414519217884828,0.35152100875703723,1.6251637988135257,0.020156662492552838,0.007327953028624023,0.00663032976276402,0.006630674798057036
fog/s5,6144.0,0.09112196415662766,0.16696935892105103,0.09666725842845127,0.18249715209953044,0.009030442215124394,0.027010417904848847,0.34557672635032677,1.5943784807999668,0.024340410428899006,0.010587307399326826,0.010120303394908145,0.010120534368947273
fog/s5,6272.0,0.08928953856229782,0.1630769670009613,0.09532585481642336,0.17896620935433605,0.006045172061364262,0.02892846157266741,0.33290685749582916,1.557260001399677,0.02197581194000677,0.007087371068970849,0.006774748553616195,0.006774903172601067
fog/s5,6400.0,0.0944150760769844,0.15623173117637634,0.0951602586819799,0.1748326678674343,0.0063711482394256625,0.024014094110628593,0.33314861775586835,1.5030512141506815,0.017035460885459076,0.004744438484187097,0.004535162254900097,0.004535265760170962
fog/s5,6528.0,0.08944515883922577,0.15648731589317322,0.09412114961966096,0.17149714932665955,0.0042649835321775095,0.016075550602982776,0.31499382136061305,1.4583713206320397,0.011403903567951942,0.0031760290679268993,0.003035935063197585,0.003036004351849982
fog/s5,6656.0,0.08777280151844025,0.15349653363227844,0.0929669045103481,0.16822431010949934,0.0028550716207138695,0.010761318998690948,0.298335212198282,1.4080207520331074,0.007634018090943035,0.002126102103322965,0.0020323201662727636,0.002032366549585525
fog/s5,6784.0,0.09013570100069046,0.16407467424869537,0.09245214023586489,0.16746983086208045,0.0019112462915522592,0.015726585445404683,0.2885485845321315,1.385110488330378,0.010792193928647817,0.004264167523712068,0.004201387879901602,0.004201418929887831
fog/s5,6912.0,0.08884824812412262,0.1474197804927826,0.09179688712463902,0.16382436715857174,0.0012794293356672146,0.010527714223783298,0.28111482073668415,1.334980994991686,0.007224526514218786,0.0028545253671130367,0.002812499324562229,0.0028125201100902006
fog/s5,7040.0,0.08786250650882721,0.1504906266927719,0.09108154519449141,0.1614000507102445,0.0008564774891656559,0.009888387207656587,0.2698449357148788,1.311822314507954,0.007677162377286955,0.0019108806176541815,0.00188274748173174,0.001882761396010795
fog/s5,7168.0,0.09147335588932037,0.13977478444576263,0.09115278350264214,0.15746818411670233,0.0005733444348960175,0.006619498874546971,0.26853939699366336,1.2486377078904152,0.005139257459175563,0.0012791845457023857,0.001260351620002239,0.001260360934519623
fog/s5,7296.0,0.08907971531152725,0.1372750997543335,0.09077586201334852,0.15379671423263527,0.00038380908451716864,0.006755614949076898,0.2561446718429079,1.217190546936641,0.0034403293734976905,0.0008563136215032497,0.0008437064563651351,0.0008437126917032186
fog/s5,7424.0,0.09040706604719162,0.13774755597114563,0.09070880820131999,0.15087868545781896,0.0002569300483131459,0.007363262899795278,0.2532184076838081,1.1862360279659827,0.0023030304070521725,0.0005732347383616795,0.0005647952311204622,0.0005647994051897579
fog/s5,7552.0,0.0956539511680603,0.1465345323085785,0.09160792510436369,0.15008883943068432,0.00017199449515177532,0.004929126403995185,0.25030086877517066,1.1837980212857673,0.0015416980410845119,0.0003837356512999672,0.00037808606380791265,0.00037808885801958995
