global_idx,corruption,n,model_acc,model_nll,model_ent,model_acc_run,model_nll_run,model_ent_run
83,shot_noise/s5,64,0.125,5.491334438323975,6.431258201599121,0.17708333333333334,5.284762689045498,6.457529204232352
84,shot_noise/s5,64,0.203125,4.820683479309082,6.290438652038574,0.17738970588235295,5.279302933636834,6.455563433030072
85,shot_noise/s5,64,0.1875,4.987980365753174,6.3646039962768555,0.17750726744186046,5.275915461917256,6.454505765160849
86,shot_noise/s5,64,0.15625,5.134298324584961,6.296022891998291,0.17726293103448276,5.274287678729529,6.45268412294059
87,shot_noise/s5,64,0.1875,5.5040082931518555,6.460410118103027,0.17737926136363635,5.276898140257055,6.452771918340162
88,shot_noise/s5,64,0.265625,4.6442999839782715,6.180685043334961,0.17837078651685392,5.269790295804484,6.449714762441228
89,shot_noise/s5,64,0.21875,4.945958137512207,6.300504684448242,0.17881944444444445,5.2661921607123485,6.448056872685751
90,shot_noise/s5,64,0.171875,4.812561988830566,6.221336364746094,0.17874313186813187,5.261207213768592,6.445565438532567
91,shot_noise/s5,64,0.078125,5.6578545570373535,6.4641218185424805,0.17764945652173914,5.265518597934557,6.445767138315284
92,shot_noise/s5,64,0.09375,5.442078590393066,6.359521865844727,0.176747311827957,5.267417092477122,6.444839769794095
93,shot_noise/s5,64,0.265625,5.0409321784973145,6.3176116943359375,0.17769281914893617,5.2650076784986135,6.443486279629647
94,shot_noise/s5,64,0.21875,5.051182270050049,6.290946960449219,0.178125,5.26275688472547,6.441880602585642
95,shot_noise/s5,64,0.234375,4.69396448135376,6.314755439758301,0.1787109375,5.256831963857015,6.4405563821395235
96,shot_noise/s5,64,0.140625,5.496352672576904,6.410411357879639,0.17831829896907217,5.259301249513921,6.440245608693545
97,shot_noise/s5,64,0.234375,4.825280666351318,6.173985481262207,0.17889030612244897,5.254872468053078,6.437528668617715
98,shot_noise/s5,64,0.234375,4.908280849456787,6.343746185302734,0.17945075757575757,5.251371542612712,6.436581370806453
99,shot_noise/s5,64,0.1875,5.225551128387451,6.323781967163086,0.17953125,5.251113338470459,6.4354533767700195
100,shot_noise/s5,64,0.21875,5.113577365875244,6.301069736480713,0.17991955445544555,5.2497515961675365,6.434122845678046
101,shot_noise/s5,64,0.171875,5.258409023284912,6.348868370056152,0.1798406862745098,5.249836472903981,6.433287017485675
102,shot_noise/s5,64,0.25,4.819259166717529,6.254030227661133,0.18052184466019416,5.245656110707996,6.431546660302912
103,shot_noise/s5,64,0.140625,5.0615057945251465,6.214289665222168,0.18013822115384615,5.243885434590853,6.429457650734828
104,shot_noise/s5,64,0.171875,5.040167331695557,6.312602996826172,0.1800595238095238,5.241945262182327,6.428344749269032
105,shot_noise/s5,64,0.21875,5.055868625640869,6.286555767059326,0.1804245283018868,5.240189822214954,6.427007117361392
106,shot_noise/s5,64,0.203125,4.945830821990967,6.221399307250977,0.18063668224299065,5.237438803521272,6.4250855490426035
107,shot_noise/s5,64,0.203125,4.764877796173096,6.202105522155762,0.1808449074074074,5.233063238638419,6.4230209191640215
108,shot_noise/s5,64,0.234375,4.886133193969727,6.265466690063477,0.18133600917431192,5.229880394191917,6.421575467520897
109,shot_noise/s5,64,0.1875,5.108961582183838,6.271524429321289,0.18139204545454546,5.2287811322645705,6.4202113671736285
110,shot_noise/s5,64,0.203125,5.383044242858887,6.247112274169922,0.18158783783783783,5.230170890017673,6.418651915885307
111,shot_noise/s5,64,0.171875,5.3158464431762695,6.347448348999023,0.18150111607142858,5.230935850313732,6.418016169752393
112,shot_noise/s5,64,0.1875,5.1350178718566895,6.328559875488281,0.18155420353982302,5.23008701864597,6.417224521130587
113,shot_noise/s5,64,0.234375,4.697214603424072,6.178680419921875,0.18201754385964913,5.225412699214199,6.415132029014721
114,shot_noise/s5,64,0.15625,5.228235721588135,6.320692539215088,0.18179347826086956,5.225437247234842,6.414310816059942
115,shot_noise/s5,64,0.25,4.926340103149414,6.155494689941406,0.18238146551724138,5.2228588235789335,6.41207964255892
116,shot_noise/s5,64,0.203125,4.860859394073486,6.330728530883789,0.18255876068376067,5.219764811360938,6.411384333912124
117,shot_noise/s5,64,0.140625,5.288928508758545,6.270168304443359,0.18220338983050846,5.220350944389732,6.410187587899677
118,shot_noise/s5,64,0.234375,5.045777320861816,6.2804107666015625,0.18264180672268907,5.218883939150001,6.4090970263761635
119,shot_noise/s5,64,0.234375,4.854977130889893,6.283066272735596,0.18307291666666667,5.2158513824145,6.408046770095825
120,shot_noise/s5,64,0.140625,5.089069843292236,6.215062141418457,0.18272210743801653,5.21480360109944,6.406451855809236
121,shot_noise/s5,64,0.171875,5.3389081954956055,6.300095558166504,0.18263319672131148,5.215820851873179,6.405580082877737
122,shot_noise/s5,64,0.1875,4.95709228515625,6.185412406921387,0.18267276422764228,5.213717367590927,6.403790101772401
123,shot_noise/s5,64,0.234375,4.687098503112793,6.1628923416137695,0.18308971774193547,5.209470441264491,6.401847377900155
124,shot_noise/s5,64,0.203125,4.939170837402344,6.250985145568848,0.18325,5.207308044433594,6.4006404800415035
125,shot_noise/s5,64,0.1875,5.029308795928955,6.101680755615234,0.18328373015873015,5.205895351985144,6.398267783815899
126,shot_noise/s5,64,0.15625,4.916337966918945,6.205010414123535,0.1830708661417323,5.203615372575174,6.396746072243518
127,shot_noise/s5,64,0.203125,4.762027263641357,6.010222434997559,0.1832275390625,5.200165465474129,6.393726356327534
128,shot_noise/s5,64,0.1875,4.945201396942139,6.141637802124023,0.18326065891472867,5.198188999826594,6.391772181488747
129,shot_noise/s5,64,0.171875,5.240664958953857,6.259215354919434,0.1831730769230769,5.198515737973727,6.3907525135920595
130,shot_noise/s5,64,0.21875,4.886422634124756,6.1511735916137695,0.18344465648854963,5.19613334786801,6.388923666859401
131,shot_noise/s5,64,0.234375,4.651446342468262,6.1419806480407715,0.18383049242424243,5.192006931160435,6.387052886413805
132,shot_noise/s5,64,0.203125,5.00772762298584,6.1635541915893555,0.18397556390977443,5.190621372452356,6.385372445099335
133,shot_noise/s5,64,0.265625,4.647974967956543,6.114073276519775,0.1845848880597015,5.186571772418805,6.383347824438294
134,shot_noise/s5,64,0.1875,5.0861029624938965,6.156075477600098,0.18460648148148148,5.185827559011954,6.381664325572826
135,shot_noise/s5,64,0.234375,4.549825668334961,6.02085018157959,0.18497242647058823,5.181151074521682,6.379011280396405
136,shot_noise/s5,64,0.1875,4.704352855682373,6.050320625305176,0.18499087591240876,5.177670795552052,6.376612078534426
137,shot_noise/s5,64,0.234375,4.613835334777832,6.089391231536865,0.18534873188405798,5.173585031343543,6.3745307680489365
138,shot_noise/s5,64,0.234375,4.447225570678711,6.041927337646484,0.18570143884892087,5.168359423712861,6.372137937614386
139,shot_noise/s5,64,0.1875,5.028189182281494,6.213244438171387,0.18571428571428572,5.1673582077026365,6.371002984046936
140,shot_noise/s5,64,0.234375,4.680009841918945,6.160771369934082,0.18605939716312056,5.1639018363141,6.369511979691525
141,shot_noise/s5,64,0.140625,5.182852268218994,6.190281391143799,0.1857394366197183,5.164035290059909,6.368249792448232
142,shot_noise/s5,64,0.3125,4.668969631195068,6.179844856262207,0.1866258741258741,5.16057329244547,6.366932275411966
