global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
4456,pixelate/s5,128,0.6640625,1.4236735105514526,1.00181245803833,0.5994090544871795,1.8913297553857167,1.467240258669242,0.640625,1.5335325002670288,0.9725772738456726,0.5278946314102564,2.3226732107309194,2.6612789787543125,0.7109375,1.4456450939178467,0.4365042448043823,0.6072215544871795,2.422941282009467,0.4669083670163766,0.7116331458091736
4457,pixelate/s5,128,0.6640625,1.5079431533813477,1.043752670288086,0.5998208598726115,1.888887802506708,1.4645428854948397,0.5703125,1.897771954536438,1.20106840133667,0.5281648089171974,2.3199668333029293,2.6519782744395504,0.671875,1.631551742553711,0.40882259607315063,0.6076333598726115,2.417900584305927,0.4665383939530439,0.72369384765625
4458,pixelate/s5,128,0.6640625,1.4836734533309937,1.0314722061157227,0.6002274525316456,1.8863231547271149,1.4618019318278832,0.59375,1.8299490213394165,1.124417781829834,0.5285799050632911,2.316865454746198,2.6423101700559446,0.7265625,1.685107707977295,0.40877267718315125,0.6083860759493671,2.4132626547089107,0.46617278815070284,0.7192569971084595
4459,pixelate/s5,128,0.6875,1.5002140998840332,0.9239758849143982,0.6007763364779874,1.883894795891624,1.4584193780737102,0.578125,2.10565185546875,1.1586788892745972,0.5288915094339622,2.315537067329359,2.632979155711408,0.6953125,1.8250083923339844,0.37308651208877563,0.6089327830188679,2.40956294236693,0.4655873398735838,0.7686166763305664
4460,pixelate/s5,128,0.65625,1.437119722366333,0.9172971248626709,0.601123046875,1.8811024516820907,1.4550373639911414,0.5625,2.0366315841674805,1.0048807859420776,0.5291015625,2.313793908059597,2.6228035409003496,0.703125,1.7099751234054565,0.37262946367263794,0.609521484375,2.405190518498421,0.4650063531473279,0.7283695936203003
4461,pixelate/s5,128,0.6171875,1.827945590019226,1.0210541486740112,0.6012228260869565,1.8807722848394643,1.4523418160699169,0.5234375,2.212617874145508,1.1342639923095703,0.5290663819875776,2.3131654854887023,2.613557953642022,0.6640625,2.2443625926971436,0.4275563061237335,0.609860248447205,2.4041915872822637,0.4647737441596037,0.7472624182701111
4462,pixelate/s5,128,0.515625,2.104518175125122,1.1005300283432007,0.6006944444444444,1.8821534323103635,1.4501701383679002,0.4921875,2.0753204822540283,1.2710645198822021,0.5288387345679012,2.3116973064563893,2.6052709571373316,0.5390625,2.47251033782959,0.466699481010437,0.609423225308642,2.4046133079646546,0.46478563142411505,0.7414032220840454
4463,pixelate/s5,128,0.7109375,1.2822198867797852,0.8917267322540283,0.601370782208589,1.8784728584114028,1.4467441052015573,0.609375,1.632220983505249,1.0091359615325928,0.5293328220858896,2.307528740057916,2.595478717900493,0.7421875,1.3657630681991577,0.342922180891037,0.6102377300613497,2.398239993610265,0.46403800289323727,0.7186533212661743
4464,pixelate/s5,128,0.625,1.7927099466323853,0.9251896142959595,0.6015148628048781,1.8779499138273843,1.4435638948911573,0.53125,2.388310432434082,1.0942060947418213,0.5293445121951219,2.3080213113528925,2.586324616539769,0.6484375,2.2092599868774414,0.3899300694465637,0.6104706554878049,2.3970876764960405,0.4635861252502697,0.7297325134277344
4465,pixelate/s5,128,0.6171875,1.831217885017395,0.8579492568969727,0.6016098484848484,1.8776666894103542,1.4400147152669502,0.5390625,2.0549049377441406,1.0321180820465088,0.5294034090909091,2.3064872727249606,2.5769051829973857,0.65625,2.235647678375244,0.3411499857902527,0.610748106060606,2.3961092522650054,0.46284408804142113,0.7553712725639343
4466,pixelate/s5,128,0.671875,1.6611065864562988,0.9020354747772217,0.6020331325301205,1.876362110476896,1.4367738764688194,0.5546875,2.1469085216522217,0.9167157411575317,0.5295557228915663,2.3055259549474143,2.566904041781483,0.6875,1.9183474779129028,0.3767315745353699,0.6112104668674698,2.3932311692869805,0.46232533796005937,0.6886966228485107
4467,pixelate/s5,128,0.6796875,1.6890507936477661,0.9137633442878723,0.602498128742515,1.8752404858252245,1.4336420768749214,0.59375,2.0594980716705322,0.9424392580986023,0.5299401197604791,2.3040527340894688,2.5571767077474536,0.6875,1.9740455150604248,0.3668483793735504,0.6116672904191617,2.3907210755490973,0.4617536196451701,0.6944994330406189
4468,pixelate/s5,128,0.78125,0.9608378410339355,0.8432817459106445,0.6035621279761905,1.8697976129395621,1.4301280272858483,0.609375,1.5109788179397583,0.8362309336662292,0.5304129464285714,2.299332056017149,2.546932982901732,0.796875,0.997273325920105,0.34598076343536377,0.6127697172619048,2.3824267437060676,0.4610644955010641,0.6670496463775635
4469,pixelate/s5,128,0.6171875,1.9958841800689697,1.1059174537658691,0.6036427514792899,1.8705436873012746,1.428209621525375,0.5390625,2.4047491550445557,1.1481581926345825,0.5304641272189349,2.2999558258338793,2.538656208994826,0.65625,2.403700590133667,0.4574321210384369,0.6130269970414202,2.3825526244541595,0.4610430021610486,0.6862730383872986
4470,pixelate/s5,128,0.6640625,1.4990832805633545,0.9528271555900574,0.6039981617647059,1.8683586260851692,1.4254132540786968,0.578125,1.8734675645828247,0.8851511478424072,0.5307444852941177,2.297447071355932,2.528929708635106,0.6875,1.6473661661148071,0.4262232780456543,0.6134650735294118,2.3782279982286343,0.4608381802544874,0.6174688339233398
4471,pixelate/s5,128,0.6171875,2.0725536346435547,1.062988519668579,0.6040752923976608,1.8695527489422357,1.4232938111874096,0.5703125,2.4109084606170654,1.0884101390838623,0.5309758771929824,2.2981105882521957,2.5205056175850986,0.625,2.402806043624878,0.46960753202438354,0.6135325292397661,2.3783717294882614,0.4608894630133757,0.6526748538017273
4472,pixelate/s5,128,0.5859375,1.8265968561172485,1.0852279663085938,0.6039698401162791,1.8693030053792998,1.4213283120892768,0.5234375,2.2070560455322266,1.0057311058044434,0.5309320494186046,2.297581201375917,2.5116987890282343,0.6328125,1.9605963230133057,0.508427083492279,0.6136446220930233,2.37594280270643,0.4611658445277879,0.5835233330726624
4473,pixelate/s5,128,0.671875,1.7086538076400757,1.00885808467865,0.6043623554913294,1.8683743972998823,1.4189440911215854,0.5859375,2.0380709171295166,0.9416916370391846,0.53125,2.296081141929406,2.5026236031785865,0.6796875,1.9091718196868896,0.41908693313598633,0.6140263728323699,2.373244704538687,0.4609226138261012,0.6071221232414246
4474,pixelate/s5,128,0.7265625,1.6056572198867798,0.8349825143814087,0.6050646551724138,1.8668645284641747,1.4155879901058372,0.578125,2.1655819416046143,0.980373740196228,0.5315193965517241,2.2953311465252404,2.4938750407476533,0.734375,2.0415961742401123,0.3392822742462158,0.6147180316091954,2.3713386785024886,0.46022353141472255,0.7239869236946106
4475,pixelate/s5,128,0.609375,1.656245470046997,0.8879244327545166,0.6050892857142857,1.8656609909875053,1.4125727697781154,0.53125,2.008220911026001,1.0687379837036133,0.5315178571428572,2.293690516608102,2.4857314004216877,0.6328125,2.080758810043335,0.34835943579673767,0.6148214285714285,2.3696782221112933,0.4595843080111912,0.7824769020080566
4476,pixelate/s5,128,0.65625,1.5258430242538452,0.8383252024650574,0.6053799715909091,1.8637302070856094,1.4093099995092913,0.6015625,1.8930244445800781,1.0516645908355713,0.5319158380681818,2.2914140048352154,2.477583293549039,0.6953125,1.9743843078613281,0.31711316108703613,0.6152787642045454,2.3674322339621456,0.4587748128582131,0.794214129447937
4477,pixelate/s5,128,0.6953125,1.4378951787948608,0.6667618751525879,0.6058880649717514,1.8613243594681477,1.405114812366033,0.5625,1.8612936735153198,0.9058694839477539,0.5320886299435028,2.2889839464661765,2.4687035545117437,0.703125,1.8277920484542847,0.25930488109588623,0.615775070621469,2.364383419354757,0.4576478640911943,0.8001636862754822
4478,pixelate/s5,128,0.6796875,1.3543684482574463,0.8430780172348022,0.6063026685393258,1.8584762925512335,1.401957302281026,0.6015625,1.6472132205963135,0.8536698818206787,0.5324789325842697,2.285378492950054,2.4596303316314567,0.703125,1.460433840751648,0.36735618114471436,0.6162658005617978,2.359305050935638,0.45714060744542756,0.7268428802490234
4479,pixelate/s5,128,0.71875,1.385364055633545,0.7338824272155762,0.6069308659217877,1.8558332074287884,1.398225040409152,0.578125,1.8783533573150635,0.8579776883125305,0.5327339385474861,2.283104609510752,2.4506825515011834,0.7421875,1.63462495803833,0.3029620051383972,0.6169692737430168,2.355256558796547,0.45627927447164524,0.7630327343940735
4480,pixelate/s5,128,0.6328125,1.7082899808883667,0.8671630620956421,0.6070746527777777,1.8550135228368971,1.395274696085188,0.578125,1.9219249486923218,0.9722412824630737,0.5329861111111112,2.2810980558395384,2.442468988895416,0.6640625,2.034498929977417,0.3672555685043335,0.6172309027777778,2.353474571969774,0.4557846983273824,0.7623040676116943
4481,pixelate/s5,128,0.7578125,1.066393256187439,0.6690086722373962,0.6079074585635359,1.8506565047891101,1.3912621766164157,0.59375,1.9347455501556396,0.8056068420410156,0.5333218232044199,2.2791845060843787,2.4334255516199774,0.7734375,1.3263205289840698,0.2975958585739136,0.6180939226519337,2.3477996877543834,0.45491072683703176,0.7703103423118591
4482,pixelate/s5,128,0.6484375,1.5799764394760132,0.8314355611801147,0.6081301510989011,1.849169251682994,1.3881862062019306,0.5546875,2.129870891571045,1.0820952653884888,0.533439217032967,2.278364101609031,2.426000659937387,0.671875,2.0242421627044678,0.2911614775657654,0.6183894230769231,2.346021899155208,0.4540110056871896,0.790084183216095
4483,pixelate/s5,128,0.5234375,2.3590753078460693,1.0721694231033325,0.6076673497267759,1.8519556235745955,1.3864593385347252,0.5234375,2.529359817504883,1.183121919631958,0.53338456284153,2.279735662898079,2.4192089728318926,0.5390625,2.9383983612060547,0.4964037537574768,0.6179559426229508,2.3492589290024806,0.45424266004822944,0.768357515335083
4484,pixelate/s5,128,0.59375,1.82365083694458,0.9195668697357178,0.6075917119565217,1.851801793212476,1.3839218794651653,0.6171875,1.714747667312622,0.9180408716201782,0.5338400135869565,2.27666507596555,2.4110504505426986,0.6796875,2.0598645210266113,0.3482486605644226,0.6182914402173914,2.347686133306959,0.45366660570320877,0.6855221390724182
4485,pixelate/s5,128,0.6640625,1.4695665836334229,0.8952287435531616,0.6078969594594594,1.8497356569444812,1.381280294946722,0.5546875,1.9548887014389038,0.9757209420204163,0.5339527027027027,2.2749257442113517,2.4032919126587946,0.671875,1.6672022342681885,0.36954331398010254,0.6185810810810811,2.3440078419608037,0.4532118852074082,0.7364559769630432
4486,pixelate/s5,128,0.671875,1.4130569696426392,0.8345251083374023,0.6082409274193549,1.8473879220665141,1.3783407509326935,0.6328125,1.7149279117584229,0.9231175184249878,0.5344842069892473,2.2719150031766584,2.395333985808075,0.7109375,1.595126986503601,0.368407666683197,0.6190776209677419,2.3399816008024317,0.45275594854867585,0.7412488460540771
4487,pixelate/s5,128,0.640625,1.475385069847107,0.921238899230957,0.6084141042780749,1.84539860200117,1.375896356003807,0.5859375,1.8644616603851318,1.0406887531280518,0.5347593582887701,2.26973610829542,2.388089893654706,0.65625,1.684481143951416,0.3901256322860718,0.6192764037433155,2.3364762507657955,0.45242102707133575,0.7158591747283936
4488,pixelate/s5,128,0.6328125,1.5221458673477173,0.9422625303268433,0.6085438829787234,1.8436791725615238,1.3735897931012702,0.5859375,2.3795230388641357,0.8609789609909058,0.5350315824468085,2.27032008133036,2.3799669631618134,0.6328125,2.0087454319000244,0.3779401183128357,0.6193484042553191,2.3347330017292753,0.45202485202474796,0.6508208513259888
4489,pixelate/s5,128,0.6796875,1.431365966796875,0.7600913643836975,0.6089203042328042,1.8414976212082717,1.370343769668902,0.5703125,1.9959067106246948,0.8745372891426086,0.535218253968254,2.268868158734034,2.3720017267913414,0.6953125,1.7794731855392456,0.32530927658081055,0.6197503306878307,2.3317951191039312,0.45135439924462134,0.6888481378555298
4490,pixelate/s5,128,0.640625,2.007781505584717,0.8831567168235779,0.6090871710526315,1.842372799547095,1.3677796272855056,0.5,2.4713943004608154,1.1641147136688232,0.5350328947368421,2.2699340857957537,2.3656444267222754,0.640625,2.682640552520752,0.35089734196662903,0.619860197368421,2.3336416740166515,0.45082567789052663,0.7882815599441528
4491,pixelate/s5,128,0.65625,1.3955801725387573,0.8503350615501404,0.6093340968586387,1.8400335711334388,1.365070493433488,0.5625,1.6933717727661133,1.0075981616973877,0.5351767015706806,2.2669154349421956,2.3585342368530355,0.671875,1.6936756372451782,0.36009132862091064,0.6201325261780105,2.3302910664942877,0.45035062894147104,0.8231929540634155
4492,pixelate/s5,128,0.6171875,1.7333353757858276,0.9568160176277161,0.609375,1.8394778513660033,1.3629441680386662,0.53125,2.1616055965423584,0.9961679577827454,0.53515625,2.2663669462005296,2.3514385791495442,0.6484375,2.1615192890167236,0.3799093961715698,0.6202799479166666,2.3294120468199253,0.44998374752079445,0.7459447383880615
4493,pixelate/s5,128,0.671875,1.6181057691574097,0.8922784924507141,0.6096988341968912,1.8383308457587049,1.3605054857817338,0.5390625,2.064845561981201,1.0115844011306763,0.5351764896373057,2.2653227939506886,2.3444963295225034,0.65625,1.9108819961547852,0.38259613513946533,0.6204663212435233,2.3272434973346137,0.4496345889074197,0.7412011623382568
4494,pixelate/s5,128,0.640625,1.6155730485916138,0.7898520231246948,0.6098582474226805,1.8371826096908332,1.3575639730876254,0.640625,1.9455790519714355,0.7620208263397217,0.5357200386597938,2.263674630332239,2.3363392392999116,0.6953125,1.913496732711792,0.3304491937160492,0.6208521262886598,2.3251107820530525,0.4490202312002477,0.6743009090423584
4495,pixelate/s5,128,0.7109375,1.3855053186416626,0.7837510108947754,0.6103766025641025,1.8348663158905811,1.3546213425122775,0.625,1.6696559190750122,0.9327526092529297,0.5361778846153846,2.2606283805309197,2.3291413591458245,0.734375,1.5511201620101929,0.34469112753868103,0.6214342948717949,2.3211415993861664,0.44848521015582943,0.7292802333831787
4496,pixelate/s5,128,0.6328125,1.6107820272445679,0.8876559138298035,0.6104910714285714,1.8337230287036117,1.3522388658353262,0.5546875,2.150951385498047,0.9314552545547485,0.5362723214285714,2.26006880402565,2.3220103075917886,0.6484375,1.7960020303726196,0.3780747950077057,0.6215720663265306,2.318462315870791,0.4481259733438492,0.6989400386810303
4497,pixelate/s5,128,0.6484375,1.4171452522277832,0.8142722249031067,0.610683692893401,1.8316084207011964,1.3495080707036904,0.625,1.460494041442871,0.9033390283584595,0.5367227157360406,2.256010048885636,2.3148089305398427,0.7109375,1.5347778797149658,0.3452647924423218,0.6220256979695431,2.314484222286244,0.44760383536972975,0.7021302580833435
