corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
glass_blur/s5,128.0,0.05897032469511032,0.05897032469511032,0.20596590909090906,6.373224518515847
glass_blur/s5,256.0,0.06237925961613655,0.05959013104438781,0.17739246806912093,6.3751454793985936
glass_blur/s5,384.0,0.07195816934108734,0.06183886528015135,0.1642048753189983,6.35303919959797
glass_blur/s5,512.0,0.06311213970184326,0.06207036972045897,0.1564098752135443,6.357412613895265
glass_blur/s5,640.0,0.06536005437374115,0.0626684942028739,0.16487975117600898,6.348899064270958
glass_blur/s5,768.0,0.06724542379379272,0.06350066321940459,0.1416240483079068,6.3425768939134555
glass_blur/s5,896.0,0.059852272272109985,0.06283731941080557,0.1348371728342186,6.35658865241443
glass_blur/s5,1024.0,0.069831483066082,0.06410898552994673,0.16515959503778269,6.32675516527604
glass_blur/s5,1152.0,0.06639179587364197,0.06452404195607313,0.1676378280831438,6.331000237890066
glass_blur/s5,1280.0,0.06437568366527557,0.06449706772138267,0.18866664524574087,6.340760990340736
glass_blur/s5,1408.0,0.06794867664575577,0.06512463298035959,0.1756260187182232,6.331284731816139
glass_blur/s5,1536.0,0.07282756268978119,0.06652516565479988,0.17464427699319074,6.322426368262993
glass_blur/s5,1664.0,0.07485489547252655,0.06803966198529564,0.17553666476403676,6.302741725966922
glass_blur/s5,1792.0,0.07550787180662155,0.0693975183164458,0.16631999872633865,6.290257456691575
glass_blur/s5,1920.0,0.07710826396942139,0.07079947207153227,0.17151380080027626,6.278461718248208
glass_blur/s5,2048.0,0.08065230399370193,0.0725908960573813,0.17266626334563948,6.2589968157096765
glass_blur/s5,2176.0,0.079951211810112,0.07392913528515051,0.1705968374462545,6.255699342517984
glass_blur/s5,2304.0,0.0791931003332138,0.07488621983934382,0.16817846143096374,6.250610223062304
glass_blur/s5,2432.0,0.07527356594800949,0.07495664640455575,0.1657847551727939,6.245684151498779
glass_blur/s5,2560.0,0.07791075110435486,0.07549375634997377,0.17063896833881242,6.247308028766542
glass_blur/s5,2688.0,0.07193602621555328,0.07484689632553368,0.18525211930118846,6.260203104171472
glass_blur/s5,2816.0,0.07099790126085281,0.07414707904104624,0.17230720382972117,6.262475692677585
glass_blur/s5,2944.0,0.07261229306459427,0.07386802704532769,0.17629655793559845,6.260698252795608
glass_blur/s5,3072.0,0.07583318650722504,0.07422532876567266,0.16863653878333448,6.258489943110221
glass_blur/s5,3200.0,0.07311191409826279,0.07402288973523449,0.16170090612768673,6.262802087748551
glass_blur/s5,3328.0,0.0741567462682724,0.07404722728669592,0.15989895368878201,6.262230667547785
glass_blur/s5,3456.0,0.07049750536680222,0.0734018233012607,0.14836210949414333,6.265135075756904
glass_blur/s5,3584.0,0.06863738596439362,0.07253556196728486,0.13650686668616202,6.272901869631574
glass_blur/s5,3712.0,0.07007192075252533,0.07208762720096494,0.14587443141800926,6.272450702595628
glass_blur/s5,3840.0,0.08044560253620148,0.07360725908009885,0.14878784251949378,6.252167013672111
glass_blur/s5,3968.0,0.08898839354515076,0.07640382898283556,0.15357905160395866,6.215440880647675
glass_blur/s5,4096.0,0.07503294199705124,0.07615457680360205,0.1469723403299227,6.233583490404391
glass_blur/s5,4224.0,0.08076880872249603,0.07699352806158277,0.14926454187374988,6.222052167504493
glass_blur/s5,4352.0,0.08430764079093933,0.0783233667396476,0.14899113960143584,6.2080240995316345
glass_blur/s5,4480.0,0.08313730359077454,0.07919862798530704,0.15371514303897768,6.207895667757311
glass_blur/s5,4608.0,0.07159055769443512,0.07781534247787578,0.14887129410047265,6.219852006335751
glass_blur/s5,4736.0,0.07377131283283234,0.07708006436059514,0.148469626629242,6.233887952450183
glass_blur/s5,4864.0,0.092134989798069,0.07981732353104493,0.16937842774354214,6.206055261154022
glass_blur/s5,4992.0,0.07852041721343994,0.07958152238238947,0.1683958896465034,6.209069588740853
glass_blur/s5,5120.0,0.09789696335792542,0.08291160255975964,0.1661885707550973,6.165329228549088
glass_blur/s5,5248.0,0.0860891342163086,0.08348933558822308,0.16341962174514776,6.156857885830163
