corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
zoom_blur/s5,128.0,0.15476086735725403,0.15476086735725403,0.4786931818181818,5.65879674391313
zoom_blur/s5,256.0,0.13061556220054626,0.15037081187421625,0.4353751878287002,5.721996999521348
zoom_blur/s5,384.0,0.12436716258525848,0.14564287563986028,0.40844330755474967,5.7806057085666005
zoom_blur/s5,512.0,0.14697983860969543,0.14588595981619396,0.4128835364622704,5.780850397289216
zoom_blur/s5,640.0,0.13782349228858948,0.14442005662935675,0.4140480698631727,5.811401925845365
zoom_blur/s5,768.0,0.13040044903755188,0.1418710370672104,0.3941664765199751,5.817886734398247
zoom_blur/s5,896.0,0.13890595734119415,0.14133193166248018,0.392737476017504,5.825266770552631
zoom_blur/s5,1024.0,0.1719123125076294,0.14689200090705276,0.419673434358825,5.7523695280935625
zoom_blur/s5,1152.0,0.1382785439491272,0.14532591782379356,0.4278908940749158,5.781446875056031
zoom_blur/s5,1280.0,0.179117351770401,0.1514698149049949,0.4277100200005634,5.7192621429314014
zoom_blur/s5,1408.0,0.1651688814163208,0.1539605542706905,0.44101869107475733,5.701616946793402
zoom_blur/s5,1536.0,0.15196743607521057,0.1535981691442396,0.44088854526492016,5.714767645368244
zoom_blur/s5,1664.0,0.16174250841140747,0.15507895810190647,0.43511960468147537,5.704661961069042
zoom_blur/s5,1792.0,0.1429944634437561,0.15288177725497004,0.4136957684231364,5.738118575700526
zoom_blur/s5,1920.0,0.18595783412456512,0.1588956057767146,0.40426121687829786,5.648744498909675
zoom_blur/s5,2048.0,0.17764544486999512,0.16230466743003835,0.416540566670596,5.6206261015867245
zoom_blur/s5,2176.0,0.17527243494987488,0.1646624433427359,0.4077151727299031,5.603651349744635
zoom_blur/s5,2304.0,0.1529213786125183,0.16252770430087815,0.4046481734803483,5.641533597319549
zoom_blur/s5,2432.0,0.17103317379951477,0.16407415330063024,0.4015620004289935,5.617598599841996
zoom_blur/s5,2560.0,0.15782533586025238,0.162938004675107,0.4025952234276733,5.6394195211714875
zoom_blur/s5,2688.0,0.18174630403518677,0.16635769546784876,0.41645837270778124,5.605182451219677
zoom_blur/s5,2816.0,0.15715937316417694,0.16468527323081752,0.37718494371347333,5.638966255436889
zoom_blur/s5,2944.0,0.1830194890499115,0.16801876701610735,0.40513000364290364,5.603829384647246
zoom_blur/s5,3072.0,0.1848691999912262,0.17108248210249258,0.4088576883890512,5.5756962048531005
zoom_blur/s5,3200.0,0.1922014057636261,0.17492228640451685,0.3886258079298607,5.523160951154909
zoom_blur/s5,3328.0,0.1639239490032196,0.17292258869519006,0.3926441358869315,5.579867665779295
zoom_blur/s5,3456.0,0.15902763605117798,0.17039623366900605,0.37467293394083845,5.588191518850462
zoom_blur/s5,3584.0,0.14281809329986572,0.16538202632916232,0.3750393194149414,5.648930914663531
zoom_blur/s5,3712.0,0.1576596200466156,0.16397795245960836,0.3670201229141342,5.654562264471703
zoom_blur/s5,3840.0,0.1999697983264923,0.17052192443540543,0.3975506607937593,5.556857406706731
zoom_blur/s5,3968.0,0.20288686454296112,0.17640645900041557,0.39913515309334296,5.483451672070782
zoom_blur/s5,4096.0,0.2034970074892044,0.18133201327110446,0.40381154876496506,5.468845308003989
zoom_blur/s5,4224.0,0.19627727568149567,0.1840493337093574,0.41339864008233196,5.44376438670933
zoom_blur/s5,4352.0,0.17901703715324402,0.18313437069915495,0.42033297393941227,5.468592655798289
zoom_blur/s5,4480.0,0.21379362046718597,0.18870877974788786,0.39475802387679654,5.41091581631774
zoom_blur/s5,4608.0,0.1562422662973404,0.18280577730233377,0.4106954540001696,5.48984906302134
zoom_blur/s5,4736.0,0.19972160458564758,0.18588138226293627,0.40561017995052673,5.445826456839505
zoom_blur/s5,4864.0,0.25156107544898987,0.19782314466040055,0.43913780641316247,5.328872339763816
zoom_blur/s5,4992.0,0.23685571551322937,0.20491997572455123,0.44660258115261287,5.267300322396734
zoom_blur/s5,5120.0,0.22857505083084106,0.20922089847114936,0.4317132981269557,5.233467889671133
zoom_blur/s5,5248.0,0.21677951514720917,0.21059519241225114,0.4387915466800281,5.232136930483539
zoom_blur/s5,5376.0,0.21859079599380493,0.21204893851798817,0.45592657257092783,5.251722929580272
zoom_blur/s5,5504.0,0.23699048161506653,0.21658376453563877,0.4743702675888029,5.214100707118867
zoom_blur/s5,5632.0,0.19378557801246643,0.21243863971324378,0.4585660468982895,5.299146974646337
zoom_blur/s5,5760.0,0.20876052975654602,0.21176989244838962,0.4552177669319128,5.295709211058083
zoom_blur/s5,5888.0,0.21911337971687317,0.21310507195175024,0.432831728276735,5.27633744324337
zoom_blur/s5,6016.0,0.19903510808944702,0.21054689670405874,0.41448859496211177,5.294313239119624
zoom_blur/s5,6144.0,0.24855417013168335,0.21745731005453595,0.43061839828042187,5.197710318769273
zoom_blur/s5,6272.0,0.21831023693084717,0.21761238766841068,0.44270735752656337,5.189302002397005
zoom_blur/s5,6400.0,0.21712175011634827,0.21752318084076297,0.43297971867480683,5.203234486963735
