corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
gaussian_noise/s5,128.0,0.04299397021532059,0.04299397021532059,0.14772727272727273,6.633181051774458
gaussian_noise/s5,256.0,0.03884267807006836,0.04223918982527473,0.13788974455296768,6.625674537928099
gaussian_noise/s5,384.0,0.04476813226938248,0.04269899754238523,0.15144891990735854,6.6024669903123225
gaussian_noise/s5,512.0,0.05529719591140747,0.044989579064025634,0.1780877067148433,6.568373692516708
gaussian_noise/s5,640.0,0.04328383505344391,0.044679443789374405,0.17474259705704384,6.569272191491847
gaussian_noise/s5,768.0,0.0402054488658905,0.04386599016692279,0.17999297819521115,6.574307849621782
gaussian_noise/s5,896.0,0.041570134460926056,0.04344856185674156,0.16801182837861242,6.579539737588911
gaussian_noise/s5,1024.0,0.050893258303403854,0.04480214302886197,0.16360709172452567,6.558405121499403
gaussian_noise/s5,1152.0,0.045102834701538086,0.04485681424207581,0.16117499528666593,6.562924305491722
gaussian_noise/s5,1280.0,0.04916061460971832,0.045639323399829,0.1722018563489251,6.559945920211053
gaussian_noise/s5,1408.0,0.03987988829612732,0.044592153380974144,0.165895457555892,6.571991937115008
gaussian_noise/s5,1536.0,0.04979218542575836,0.045537613752753094,0.17949406662832437,6.560664645215789
gaussian_noise/s5,1664.0,0.04508412629365921,0.04545516148746329,0.16716131732970474,6.559737999756591
gaussian_noise/s5,1792.0,0.057464346289634705,0.04763864963331264,0.1565811297826949,6.532355406733222
gaussian_noise/s5,1920.0,0.061580508947372437,0.05017353314495987,0.17222579762312634,6.5031357547714785
gaussian_noise/s5,2048.0,0.052281901240348816,0.05055687279866695,0.18011602981382835,6.504241795601457
gaussian_noise/s5,2176.0,0.07011452317237854,0.05411280923025087,0.1768751935117363,6.469324667199442
gaussian_noise/s5,2304.0,0.04602641984820366,0.052642556615333194,0.18219537747479866,6.49968153709931
gaussian_noise/s5,2432.0,0.06459314376115799,0.05481539064184679,0.17981674029304703,6.4709401285398584
gaussian_noise/s5,2560.0,0.050759393721818924,0.054077936656387174,0.16970170217964306,6.483552300745818
gaussian_noise/s5,2688.0,0.056628625839948654,0.05454169832612562,0.17274452790538086,6.48314684341253
gaussian_noise/s5,2816.0,0.055411916226148605,0.05469991976249343,0.1541203038044285,6.479142795458147
gaussian_noise/s5,2944.0,0.048585936427116394,0.05358828642878852,0.16851235213354301,6.496163206708262
gaussian_noise/s5,3072.0,0.06382688879966736,0.05544985049622103,0.17427273159352877,6.469154533525129
gaussian_noise/s5,3200.0,0.05387395620346069,0.055163324261173693,0.17993670462046138,6.477207128002996
gaussian_noise/s5,3328.0,0.048590999096632004,0.05396835604943884,0.16642457086163118,6.492683861927019
gaussian_noise/s5,3456.0,0.05331684648990631,0.053849899765887464,0.17158380363464565,6.4875472622825905
gaussian_noise/s5,3584.0,0.061089567840099335,0.0551662030521078,0.16083295945790327,6.47639235981802
gaussian_noise/s5,3712.0,0.04625483602285385,0.05354595450133435,0.1541526422817369,6.496826993155453
gaussian_noise/s5,3840.0,0.062148209661245346,0.05511000089404544,0.18351333904810485,6.477268027905966
gaussian_noise/s5,3968.0,0.06042292341589928,0.05607598680710977,0.18121554101567347,6.4584393601377466
gaussian_noise/s5,4096.0,0.04964260011911392,0.05490628013656507,0.15927445307660787,6.474767325142471
gaussian_noise/s5,4224.0,0.06710109114646912,0.05712351850200217,0.18280975784467135,6.4419915257683735
gaussian_noise/s5,4352.0,0.05598101019859314,0.05691578971956416,0.17583752384643286,6.4487605070953675
gaussian_noise/s5,4480.0,0.054751671850681305,0.056522313743403635,0.1709118961286038,6.457732053209183
gaussian_noise/s5,4608.0,0.05559205263853073,0.05635317536069947,0.16089969906129675,6.456164253483099
gaussian_noise/s5,4736.0,0.050947654992341995,0.05537035347554356,0.15135641011541354,6.478631610311427
gaussian_noise/s5,4864.0,0.05645238980650902,0.05556708735390091,0.16795346462271482,6.470376418031165
gaussian_noise/s5,4992.0,0.058519892394542694,0.05610396099765396,0.16356802177223057,6.463896406630753
gaussian_noise/s5,5120.0,0.0685504674911499,0.058366962178289586,0.18206826250868324,6.43138809611438
gaussian_noise/s5,5248.0,0.06651944667100906,0.05984923208605676,0.17637420878680446,6.421155476735404
gaussian_noise/s5,5376.0,0.06340382993221283,0.06049552260353968,0.18883314803083603,6.4110646566204785
gaussian_noise/s5,5504.0,0.08429276943206787,0.06482229475418116,0.20104739661568358,6.364725650470658
gaussian_noise/s5,5632.0,0.05865143984556198,0.06370032113443222,0.18752966219727576,6.396785496933217
gaussian_noise/s5,5760.0,0.07292681932449341,0.06537786625989789,0.18932770775189534,6.370753987271424
gaussian_noise/s5,5888.0,0.08397535979747772,0.06875922872127603,0.19233920932151669,6.332755265113947
gaussian_noise/s5,6016.0,0.06332762539386749,0.06777166447992902,0.18428285913258552,6.356898157849917
gaussian_noise/s5,6144.0,0.07931812852621078,0.06987102157925298,0.16985050900611096,6.330551527858894
gaussian_noise/s5,6272.0,0.06578469276428223,0.06912805270380375,0.18446604321896684,6.3460454098170995
gaussian_noise/s5,6400.0,0.07906420528888702,0.0709346259010916,0.19476652479947368,6.327701661946906
gaussian_noise/s5,6528.0,0.07504117488861084,0.07168127117154964,0.19572180585749888,6.3305508158667125
gaussian_noise/s5,6656.0,0.08621422946453094,0.07432362722481897,0.1656278204500612,6.292077023814796
gaussian_noise/s5,6784.0,0.07185408473014832,0.07387461949851522,0.15219713600375998,6.299508658663013
gaussian_noise/s5,6912.0,0.09647713601589203,0.0779841679562201,0.15586130591987235,6.251124294474613
gaussian_noise/s5,7040.0,0.07382689416408539,0.07722829999401377,0.16967781635958396,6.2688324870310055
gaussian_noise/s5,7168.0,0.09302674233913422,0.08010074405676294,0.17092068698451485,6.246271155551271
gaussian_noise/s5,7296.0,0.09616722166538239,0.08302192180378465,0.19809566649376611,6.218815306036686
gaussian_noise/s5,7424.0,0.07932664453983307,0.0823500532103389,0.1871032974049178,6.231532914545994
gaussian_noise/s5,7552.0,0.07040062546730042,0.0801774299843319,0.1849100585933747,6.266042200590097
gaussian_noise/s5,7680.0,0.07215472310781479,0.07871875600678334,0.20177863426498632,6.2764713412560935
gaussian_noise/s5,7808.0,0.08465245366096497,0.07979761012572545,0.18672784607821397,6.260043146302442
gaussian_noise/s5,7936.0,0.10638417303562164,0.08463153065479748,0.19602235977136634,6.190008811133799
gaussian_noise/s5,8064.0,0.09696993231773376,0.08687487641169497,0.18803976149984025,6.161664371731798
gaussian_noise/s5,8192.0,0.09129005670547485,0.0876776364651095,0.20206587340071946,6.170847039975381
gaussian_noise/s5,8320.0,0.09639526903629303,0.08926266056896105,0.20809781607816757,6.161948500144006
gaussian_noise/s5,8448.0,0.09789148718118668,0.09083153813482026,0.19250762894488901,6.144831981733393
gaussian_noise/s5,8576.0,0.0980357974767685,0.09214140346971994,0.19679229706228105,6.12548088472795
gaussian_noise/s5,8704.0,0.1136055588722229,0.09604397717926592,0.20560062861194017,6.069809446878228
gaussian_noise/s5,8832.0,0.10641629993915558,0.09792985404470039,0.19677604064105084,6.063751207746968
gaussian_noise/s5,8960.0,0.10277427732944489,0.0988106582782903,0.19835834125557947,6.071727011023066
gaussian_noise/s5,9088.0,0.11228036880493164,0.10125969655586145,0.20096715406365234,6.0439075517824055
gaussian_noise/s5,9216.0,0.11331285536289215,0.10345117997532158,0.19883958247236228,6.026250727365358
