corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
jpeg_compression/s5,128.0,0.12983083724975586,0.12983083724975586,0.4446022727272727,5.909618594429709
jpeg_compression/s5,256.0,0.11126326024532318,0.12645491415804083,0.4365725957926371,5.964238311902281
jpeg_compression/s5,384.0,0.13000738620758057,0.12710081816704805,0.4208667790016826,5.958823947460718
jpeg_compression/s5,512.0,0.1389891803264618,0.12926233855966873,0.4160347859432751,5.932019770773092
jpeg_compression/s5,640.0,0.11165410280227661,0.1260608411492338,0.41744890629260556,5.986622507834721
jpeg_compression/s5,768.0,0.11164532601833344,0.123439838398161,0.4034162099975293,6.009624901328593
jpeg_compression/s5,896.0,0.11533843725919724,0.12196685637289485,0.39453895049421384,6.0220389065338775
jpeg_compression/s5,1024.0,0.14580784738063812,0.12630158201066635,0.397119049504391,5.9567828844012976
jpeg_compression/s5,1152.0,0.13451656699180603,0.12779521564360083,0.3957470496682286,5.952069843334102
jpeg_compression/s5,1280.0,0.15631939470767975,0.1329814300188879,0.4219463720919546,5.90045547983119
jpeg_compression/s5,1408.0,0.13886438310146332,0.13405105785208343,0.40384426561527537,5.900193083761366
jpeg_compression/s5,1536.0,0.1711789071559906,0.14080157590733927,0.4064474009490686,5.829398816501607
jpeg_compression/s5,1664.0,0.14840765297412872,0.1421844990103919,0.42523545022210374,5.828564322025292
jpeg_compression/s5,1792.0,0.13976429402828217,0.1417444617409174,0.42412455758669754,5.846972778139755
jpeg_compression/s5,1920.0,0.17258483171463013,0.14735180173613788,0.439909827805971,5.7876897414078545
jpeg_compression/s5,2048.0,0.17841748893260956,0.1530001084991327,0.4197433558039971,5.740167595896484
jpeg_compression/s5,2176.0,0.19101157784461975,0.1599112847437667,0.40211125471176656,5.677881171012238
jpeg_compression/s5,2304.0,0.15594327449798584,0.1591898283354429,0.40347943497233957,5.724532395897239
jpeg_compression/s5,2432.0,0.17887501418590546,0.162768953035527,0.4312548283699132,5.6833277127477775
jpeg_compression/s5,2560.0,0.17846336960792542,0.1656224833214176,0.4116251330410162,5.677644479117111
jpeg_compression/s5,2688.0,0.15957941114902496,0.16452374292643712,0.4292180642671265,5.698059395121039
jpeg_compression/s5,2816.0,0.13352470099925995,0.15888755348513217,0.37797862153419204,5.765417560799445
jpeg_compression/s5,2944.0,0.17361819744110107,0.16156585238621743,0.3901654408617318,5.731401437356333
jpeg_compression/s5,3072.0,0.14956730604171753,0.15938429850539926,0.40762108024628324,5.756269214407595
jpeg_compression/s5,3200.0,0.16296344995498657,0.16003505331441512,0.4066513016524706,5.739798345401064
jpeg_compression/s5,3328.0,0.14238564670085907,0.15682607029376855,0.38250004490785217,5.781484682508803
