corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
motion_blur/s5,128.0,0.09995676577091217,0.09995676577091217,0.30823863636363635,6.052107550881125
motion_blur/s5,256.0,0.1087498739361763,0.1015555127100511,0.30319074004507884,6.036354371607526
motion_blur/s5,384.0,0.10647305846214294,0.10244961193770416,0.31169173507149905,6.0426151894071385
motion_blur/s5,512.0,0.10137148201465607,0.10225358831533177,0.3093762854610861,6.046233653649181
motion_blur/s5,640.0,0.10606038570404053,0.102945733295097,0.30860106712684277,6.047724498940431
motion_blur/s5,768.0,0.10957515984773636,0.10415108357739505,0.30472468129978725,6.0302905082724525
motion_blur/s5,896.0,0.09597329050302505,0.10266421210932777,0.291024373432089,6.050465220460701
motion_blur/s5,1024.0,0.14025668799877167,0.1094992077255903,0.3084543326280926,5.969591803903767
motion_blur/s5,1152.0,0.11276289820671082,0.11009260599488493,0.29971942927996276,5.985072635027876
motion_blur/s5,1280.0,0.11120010912418365,0.11029397020021198,0.30652705596427254,5.994167181212893
motion_blur/s5,1408.0,0.1201295554637909,0.11208225842995359,0.30850158291823204,5.979631262714659
motion_blur/s5,1536.0,0.12795184552669525,0.11496763790208843,0.31395560509402304,5.963105945000098
motion_blur/s5,1664.0,0.1028987467288971,0.11277329405241726,0.3075343306827757,5.985924461696863
motion_blur/s5,1792.0,0.11997098475694656,0.11408196508960441,0.2947130643413622,5.955583446252115
motion_blur/s5,1920.0,0.12588027119636536,0.11622711165447003,0.3003347786086804,5.93051356549474
motion_blur/s5,2048.0,0.1511012613773346,0.12256786614953631,0.32269311625870334,5.85668484702488
motion_blur/s5,2176.0,0.12597575783729553,0.12318748282003798,0.3255218381566526,5.871733395777227
motion_blur/s5,2304.0,0.12041468918323517,0.12268333852243746,0.329998090005693,5.893225536614809
motion_blur/s5,2432.0,0.14696252346038818,0.12709773578388303,0.3216309528137284,5.845323512832343
motion_blur/s5,2560.0,0.11954428255558014,0.12572438065146432,0.30544096841249585,5.870784024728244
motion_blur/s5,2688.0,0.13957886397838593,0.12824337761999552,0.3119067639786129,5.852740024460948
motion_blur/s5,2816.0,0.11397361010313034,0.12564887443511094,0.3046132056385755,5.884417893551772
motion_blur/s5,2944.0,0.1433447003364563,0.12886629732626464,0.31471007980764143,5.862974328829744
motion_blur/s5,3072.0,0.12003883719444275,0.1272613045750243,0.3106220368960244,5.890571332222057
motion_blur/s5,3200.0,0.1403966248035431,0.12964954461657316,0.31718293378990065,5.854200148351859
motion_blur/s5,3328.0,0.13165560364723206,0.1300142826221475,0.31563485650398304,5.866281933078405
motion_blur/s5,3456.0,0.1329115480184555,0.13054105814874897,0.3053010196431622,5.844062655307275
motion_blur/s5,3584.0,0.13258543610572815,0.1309127632318361,0.27255688091814984,5.83465158660329
motion_blur/s5,3712.0,0.12097044289112091,0.12910506862443333,0.2689740277220672,5.8504576358953155
motion_blur/s5,3840.0,0.13208690285682678,0.12964722030305031,0.2828462499627061,5.843887602966417
motion_blur/s5,3968.0,0.15380056202411652,0.1340387369796078,0.30220492766098506,5.780485391700502
motion_blur/s5,4096.0,0.12830805778503418,0.13299679530786715,0.3102570176904115,5.819194125791087
motion_blur/s5,4224.0,0.14905399084091187,0.13591628540478437,0.3153889953134159,5.783257565390269
motion_blur/s5,4352.0,0.1367088258266449,0.13606038366330447,0.32192362496187343,5.785903630184299
motion_blur/s5,4480.0,0.14141981303691864,0.13703482536759795,0.3198414348918326,5.77890945843511
motion_blur/s5,4608.0,0.11501747369766235,0.13303167051851875,0.3050178200515573,5.823315832495353
motion_blur/s5,4736.0,0.135404571890831,0.13346310713166643,0.30465035887748876,5.825431264233758
motion_blur/s5,4864.0,0.1719784438610077,0.1404658956279103,0.3338465212320379,5.737288738907579
motion_blur/s5,4992.0,0.1413867324590683,0.14063332050630264,0.34306048115533117,5.74710315839743
motion_blur/s5,5120.0,0.15992078185081482,0.14414013165985032,0.3432884212692712,5.712513007447733
motion_blur/s5,5248.0,0.15081211924552917,0.14535322031179193,0.32975299275050385,5.69797202325536
motion_blur/s5,5376.0,0.16960731148719788,0.14976305507095664,0.32534084638670085,5.653733164360251
motion_blur/s5,5504.0,0.1564355492591858,0.15097623583245284,0.33271783931671706,5.656541867143688
motion_blur/s5,5632.0,0.1424810290336609,0.14943165277812703,0.3275838428483808,5.702796814937802
motion_blur/s5,5760.0,0.16579502820968628,0.15240681194750144,0.3132999278571805,5.668915509898902
motion_blur/s5,5888.0,0.18055495619773865,0.15752465635663548,0.3091615219539803,5.600366464144555
motion_blur/s5,6016.0,0.16396528482437134,0.15869567971440562,0.3050998618039041,5.580454425228955
motion_blur/s5,6144.0,0.16793127357959747,0.16037487859898594,0.29489122980261345,5.566698136845887
motion_blur/s5,6272.0,0.1507384032011032,0.15862279216300726,0.287282558793485,5.585798794051606
motion_blur/s5,6400.0,0.15054675936698914,0.15715442256373124,0.2912284071262172,5.615099986194484
motion_blur/s5,6528.0,0.17580881714820862,0.16054613066999984,0.3075578593158974,5.587126619425948
motion_blur/s5,6656.0,0.17676323652267456,0.16349469537048614,0.30015236863295613,5.554287882476884
motion_blur/s5,6784.0,0.16184228658676147,0.16319425740980892,0.28254001536586315,5.5521734854260165
motion_blur/s5,6912.0,0.162146657705307,0.1630037847362631,0.2619689359060737,5.549574741938723
