corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
frost/s5,128.0,0.17386507987976074,0.17386507987976074,0.5198863636363636,5.764928687702525
frost/s5,256.0,0.14043232798576355,0.1677863977172158,0.49110161532682195,5.808625551921635
frost/s5,384.0,0.13574716448783875,0.16196108258460176,0.4715742218303518,5.859349015017377
frost/s5,512.0,0.15651440620422363,0.16097077778816937,0.46185960304345863,5.831335508917498
frost/s5,640.0,0.17106270790100098,0.16280567417232056,0.45690601526049707,5.783503780447688
frost/s5,768.0,0.12254704535007477,0.15548592347736678,0.43499493583553933,5.860652120188435
frost/s5,896.0,0.1422547847032547,0.15308026188207366,0.43169082481552634,5.858404874910996
frost/s5,1024.0,0.17382174730300903,0.15685144104951645,0.4576298083475837,5.795613413087895
frost/s5,1152.0,0.14387142658233643,0.15449143841912008,0.4303141692244155,5.808398298386551
frost/s5,1280.0,0.20626167953014374,0.16390420953021528,0.45567518766262516,5.693407763208807
frost/s5,1408.0,0.18595799803733826,0.1679139892587831,0.4692949603361375,5.664193152087735
frost/s5,1536.0,0.17533090710639954,0.16926251977653153,0.44561274204319945,5.661615276258859
frost/s5,1664.0,0.1849624067544937,0.17211704468161557,0.4527448934338773,5.6389484870011435
frost/s5,1792.0,0.16865426301956177,0.1714874480157876,0.45235401957143845,5.654513011846957
frost/s5,1920.0,0.19937941431999207,0.17655871461655204,0.4730117816965827,5.589634032357784
frost/s5,2048.0,0.19668498635292053,0.1802180367504372,0.47031160592911736,5.5660265276585825
frost/s5,2176.0,0.2033805251121521,0.184429398270749,0.4646300833079215,5.5347519505205724
frost/s5,2304.0,0.16851089894771576,0.18153512566656113,0.46211807229703833,5.580221167972611
frost/s5,2432.0,0.206319659948349,0.18604140462688618,0.46818441203355454,5.526229033239001
frost/s5,2560.0,0.1988854706287384,0.18837668935449567,0.4706957634274208,5.525099958588206
frost/s5,2688.0,0.20353206992149353,0.19113221309394982,0.4561062548563726,5.492501710846826
frost/s5,2816.0,0.12914720177650452,0.17986221103623248,0.4489223689534394,5.648886447230147
frost/s5,2944.0,0.20025035738945007,0.1835691467368175,0.4658075362415586,5.578478396853571
frost/s5,3072.0,0.19693639874458313,0.1859995561927749,0.45490008624434913,5.53937177926205
frost/s5,3200.0,0.19814756512641907,0.1882082850898011,0.4424331155850601,5.52694110655769
frost/s5,3328.0,0.13884574174880981,0.17923327720962084,0.42608125919330464,5.632259153080277
frost/s5,3456.0,0.16885359585285187,0.17734606241748102,0.43321348755915434,5.629208759195349
frost/s5,3584.0,0.17768026888370514,0.17740682722952175,0.43747142555612806,5.607264680424555
frost/s5,3712.0,0.18405978381633759,0.1786164556998519,0.4449705410747634,5.585875225325728
frost/s5,3840.0,0.22865018248558044,0.18771349693362072,0.45567242832277544,5.46744687673051
frost/s5,3968.0,0.21129930019378662,0.1920018247991054,0.4630947660673124,5.41594875488108
frost/s5,4096.0,0.18924863636493683,0.191501245083802,0.4523093062103496,5.452255638449272
frost/s5,4224.0,0.22004853188991547,0.19669166086673173,0.4549033372151926,5.411051553739983
frost/s5,4352.0,0.20294594764709473,0.19782880391770682,0.4643877711936413,5.408518620287453
frost/s5,4480.0,0.19289280474185944,0.19693134952209818,0.4410364418734293,5.4225725889892376
frost/s5,4608.0,0.22255387902259827,0.2015899912494618,0.43263596522105596,5.366690726168532
frost/s5,4736.0,0.21506021916866302,0.20403912359840748,0.440700522172773,5.335824688095805
