corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
impulse_noise/s5,20096.0,0.30978959798812866,0.2885225381903586,0.23338926817689912,4.3459096695174795
impulse_noise/s5,20224.0,0.28006288409233093,0.2869844192634445,0.21770273324238698,4.353106087200234
impulse_noise/s5,20352.0,0.3176443874835968,0.2925589589398358,0.23741877183994498,4.28931720235413
impulse_noise/s5,20480.0,0.27069202065467834,0.28858315197889806,0.22220802081847554,4.341009329621105
impulse_noise/s5,20608.0,0.3152981996536255,0.29344043337430303,0.20918470815121087,4.272568900558843
impulse_noise/s5,20736.0,0.29337960481643677,0.2934293736365091,0.205373647605356,4.299164786262067
impulse_noise/s5,20864.0,0.3182106018066406,0.29793505148562394,0.19016748310771764,4.259605023159327
impulse_noise/s5,20992.0,0.3167973756790161,0.3013645649753316,0.2099468275349184,4.206853333291216
impulse_noise/s5,21120.0,0.326177716255188,0.30587604702621457,0.21905531430023462,4.163830880926012
impulse_noise/s5,21248.0,0.36787155270576477,0.3171479571497692,0.22696058230015703,4.0274148973640544
impulse_noise/s5,21376.0,0.30147743225097656,0.31429877080453417,0.2157236129447332,4.123617746628148
impulse_noise/s5,21504.0,0.37580135464668274,0.3254810587758339,0.2575298565993668,4.027585327411344
impulse_noise/s5,21632.0,0.308385968208313,0.32237286049083,0.2715695734260224,4.094192507202604
impulse_noise/s5,21760.0,0.3503866493701935,0.32746627665071426,0.2672800450207257,4.033531084116082
impulse_noise/s5,21888.0,0.33833080530166626,0.32944164549634186,0.271898211956023,4.036065271824501
impulse_noise/s5,22016.0,0.35768646001815796,0.3345770663184902,0.2811880592432881,3.9327244755134934
impulse_noise/s5,22144.0,0.35708490014076233,0.3386693997407215,0.2827581223033581,3.8674227696451777
impulse_noise/s5,22272.0,0.3078327775001526,0.3330627411515272,0.25798270997166944,3.959485610034882
impulse_noise/s5,22400.0,0.34058839082717896,0.3344310410925548,0.2437218967578944,3.947288818400854
impulse_noise/s5,22528.0,0.3289608955383301,0.3334364691736048,0.2414068069205739,3.957652221423716
impulse_noise/s5,22656.0,0.3297656178474426,0.3327690416597571,0.25431984595509494,3.9779576387819895
impulse_noise/s5,22784.0,0.3525892496109009,0.3363727158326923,0.2689041943996916,3.938462971715064
impulse_noise/s5,22912.0,0.3728944659233093,0.34301303403098626,0.2768594193915291,3.84344710729423
impulse_noise/s5,23040.0,0.36406800150871277,0.3468412099360274,0.2604906030637509,3.819403501874991
impulse_noise/s5,23168.0,0.3266303837299347,0.34316651426219236,0.25805569296003156,3.869217758785182
impulse_noise/s5,23296.0,0.3231908082962036,0.3395345677229216,0.23757240603109547,3.91788797009295
impulse_noise/s5,23424.0,0.3234144449234009,0.3366036363048269,0.219986486681973,3.9549323585319747
impulse_noise/s5,23552.0,0.34676286578178406,0.3384507689370009,0.22293516877057695,3.9170638894260965
impulse_noise/s5,23680.0,0.32910847663879395,0.33675217033732685,0.21690288157369197,3.938229990229548
impulse_noise/s5,23808.0,0.3374820351600647,0.3368848730323701,0.22035440832619047,3.8826925417137934
impulse_noise/s5,23936.0,0.34969884157180786,0.33921468549408607,0.21801617416877211,3.8494079557074135
impulse_noise/s5,24064.0,0.34495407342910767,0.3402582105731809,0.22678148849314494,3.8176137949547284
impulse_noise/s5,24192.0,0.39809995889663696,0.3507748920865365,0.2298082691565681,3.6897906619878587
impulse_noise/s5,24320.0,0.32991763949394226,0.34698266434242847,0.21582206447671085,3.756074066697672
impulse_noise/s5,24448.0,0.3660779595375061,0.3504545361960789,0.2214387373769717,3.7192951215435675
impulse_noise/s5,24576.0,0.3628591299057007,0.35270991687055553,0.24172758452508022,3.7137526536640535
impulse_noise/s5,24704.0,0.3078044056892395,0.34454527847395255,0.24730317641761568,3.8921389627696543
impulse_noise/s5,24832.0,0.37708085775375366,0.35046083834300723,0.24535377925476748,3.7746184318088294
impulse_noise/s5,24960.0,0.3676297962665558,0.3535824670563797,0.24637319107137323,3.712736997028559
impulse_noise/s5,25000.0,0.32742932438850403,0.34882735020767497,0.22430533814930537,3.7431138372044965
