corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
glass_blur/s5,128.0,0.05897032469511032,0.05897032469511032,0.20596590909090906,0.20596590909090906,6.373224518515847,6.3735196373679415
glass_blur/s5,256.0,0.06237925961613655,0.05959013104438781,0.17739246806912093,0.17739246806912093,6.3751454793985936,6.377390703162602
glass_blur/s5,384.0,0.07195816934108734,0.06183886528015135,0.1642048753189983,0.1642048753189983,6.35303919959797,6.35807710876712
glass_blur/s5,512.0,0.06311213970184326,0.06207036972045897,0.1564098752135443,0.15408549504825506,6.357412613895265,6.36594344410707
glass_blur/s5,640.0,0.06536005437374115,0.0626684942028739,0.16487975117600898,0.1661646702389145,6.348899064270958,6.361254207679568
glass_blur/s5,768.0,0.06724542379379272,0.06350066321940459,0.1416240483079068,0.14480858090373613,6.3425768939134555,6.3602184174105485
glass_blur/s5,896.0,0.059852272272109985,0.06283731941080557,0.1348371728342186,0.1369689673818399,6.35658865241443,6.3779876044378145
glass_blur/s5,1024.0,0.069831483066082,0.06410898552994673,0.16515959503778269,0.16426228394982667,6.32675516527604,6.3549363487432
glass_blur/s5,1152.0,0.06639179587364197,0.06452404195607313,0.1676378280831438,0.16238838842922282,6.331000237890066,6.363187558847219
glass_blur/s5,1280.0,0.06437568366527557,0.06449706772138267,0.18866664524574087,0.18515255754352933,6.340760990340736,6.3779162207845275
glass_blur/s5,1408.0,0.06794867664575577,0.06512463298035959,0.1756260187182232,0.1663004724051725,6.331284731816139,6.374235627743065
glass_blur/s5,1536.0,0.07282756268978119,0.06652516565479988,0.17464427699319074,0.1684015559075948,6.322426368262993,6.371502673766248
glass_blur/s5,1664.0,0.07485489547252655,0.06803966198529564,0.17553666476403676,0.1713576531282246,6.302741725966922,6.357839976849961
glass_blur/s5,1792.0,0.07550787180662155,0.0693975183164458,0.16631999872633865,0.16068156944947265,6.290257456691575,6.351921486159391
glass_blur/s5,1920.0,0.07710826396942139,0.07079947207153227,0.17151380080027626,0.1677393150860106,6.278461718248208,6.3489401428439916
glass_blur/s5,2048.0,0.08065230399370193,0.0725908960573813,0.17266626334563948,0.1672986324129492,6.2589968157096765,6.335289789602148
glass_blur/s5,2176.0,0.079951211810112,0.07392913528515051,0.1705968374462545,0.16700362996238746,6.255699342517984,6.338771457042936
glass_blur/s5,2304.0,0.0791931003332138,0.07488621983934382,0.16817846143096374,0.16577309113184613,6.250610223062304,6.337501755758241
glass_blur/s5,2432.0,0.07527356594800949,0.07495664640455575,0.1657847551727939,0.16417454860892178,6.245684151498779,6.338899569272776
glass_blur/s5,2560.0,0.07791075110435486,0.07549375634997377,0.17063896833881242,0.16956106146547653,6.247308028766542,6.34488706616119
glass_blur/s5,2688.0,0.07193602621555328,0.07484689632553368,0.18525211930118846,0.18453054527854212,6.260203104171472,6.360969806097755
glass_blur/s5,2816.0,0.07099790126085281,0.07414707904104624,0.17230720382972117,0.1718241666740654,6.262475692677585,6.3673964674397885
glass_blur/s5,2944.0,0.07261229306459427,0.07386802704532769,0.17629655793559845,0.1731322933933826,6.260698252795608,6.371527881288241
glass_blur/s5,3072.0,0.07583318650722504,0.07422532876567266,0.16863653878333448,0.16651831210631396,6.258489943110221,6.376016118637791
glass_blur/s5,3200.0,0.07311191409826279,0.07402288973523449,0.16170090612768673,0.15744201058356552,6.262802087748551,6.382748396431756
glass_blur/s5,3328.0,0.0741567462682724,0.07404722728669592,0.15989895368878201,0.15472357733280004,6.262230667547785,6.388766685875844
glass_blur/s5,3456.0,0.07049750536680222,0.0734018233012607,0.14836210949414333,0.14541413028063474,6.265135075756904,6.3952590432373935
glass_blur/s5,3584.0,0.06863738596439362,0.07253556196728486,0.13650686668616202,0.13220904589034224,6.272901869631574,6.402434095810323
glass_blur/s5,3712.0,0.07007192075252533,0.07208762720096494,0.14587443141800926,0.14015646873651008,6.272450702595628,6.4059096367128285
glass_blur/s5,3840.0,0.08044560253620148,0.07360725908009885,0.14878784251949378,0.14211920634427533,6.252167013672111,6.395269317952377
glass_blur/s5,3968.0,0.08898839354515076,0.07640382898283556,0.15357905160395866,0.14394963399906033,6.215440880647675,6.3772975949030455
glass_blur/s5,4096.0,0.07503294199705124,0.07615457680360205,0.1469723403299227,0.13820182110680895,6.233583490404391,6.399249103898588
glass_blur/s5,4224.0,0.08076880872249603,0.07699352806158277,0.14926454187374988,0.14106898768307044,6.222052167504493,6.39707188013514
glass_blur/s5,4352.0,0.08430764079093933,0.0783233667396476,0.14899113960143584,0.13833957026717936,6.2080240995316345,6.388405622896489
glass_blur/s5,4480.0,0.08313730359077454,0.07919862798530704,0.15371514303897768,0.14658475364992996,6.207895667757311,6.39455760584728
glass_blur/s5,4608.0,0.07159055769443512,0.07781534247787578,0.14887129410047265,0.13712491773259775,6.219852006335751,6.403439470754751
glass_blur/s5,4736.0,0.07377131283283234,0.07708006436059514,0.148469626629242,0.13776544079620176,6.233887952450183,6.420975950456862
glass_blur/s5,4864.0,0.092134989798069,0.07981732353104493,0.16937842774354214,0.15937190664869705,6.206055261154022,6.4056737563734325
glass_blur/s5,4992.0,0.07852041721343994,0.07958152238238947,0.1683958896465034,0.15653202015325998,6.209069588740853,6.411161461710379
glass_blur/s5,5120.0,0.09789696335792542,0.08291160255975964,0.1661885707550973,0.15540573249928974,6.165329228549088,6.386023500228347
glass_blur/s5,5248.0,0.0860891342163086,0.08348933558822308,0.16341962174514776,0.15904226721026832,6.156857885830163,6.3874930090140545
glass_blur/s5,5376.0,0.08548058569431305,0.08385138106205761,0.18016106910212368,0.17258201358703912,6.164278555104531,6.3956245266545
glass_blur/s5,5504.0,0.08429621160030365,0.08393225934173872,0.1637338561758018,0.15117060413677824,6.162596037100014,6.398774888508085
glass_blur/s5,5632.0,0.08924724161624908,0.08489861975528605,0.1597102673573549,0.14561833830643833,6.161192322392526,6.401989944527937
glass_blur/s5,5760.0,0.0823478251695633,0.08443483892151826,0.16683084013178304,0.1452589702712521,6.160363169364694,6.405080083216039
