corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
snow/s5,128.0,0.20625236630439758,0.20625236630439758,0.45454545454545453,0.45454545454545453,5.62189227884466,5.623816706917503
snow/s5,256.0,0.18593114614486694,0.20255759900266473,0.4512349737039819,0.4512349737039819,5.61471167298567,5.623822057811413
snow/s5,384.0,0.18021038174629211,0.19849446859241515,0.44101266834729363,0.44101266834729363,5.630244771186753,5.650564634192478
snow/s5,512.0,0.17368030548095703,0.19398280257215003,0.43468616641430396,0.43468616641430396,5.644309830756585,5.674321768980609
snow/s5,640.0,0.19770632684230804,0.19465980698490604,0.43897379735172415,0.43897379735172415,5.598544237694297,5.638398599874318
snow/s5,768.0,0.19331669807434082,0.19441560536480326,0.4162758478139641,0.4162758478139641,5.563176777180343,5.619762842093277
snow/s5,896.0,0.2051880657672882,0.1963742345288914,0.4284573857267032,0.4284573857267032,5.532943897696574,5.607395296607331
snow/s5,1024.0,0.22317689657211304,0.20124744580947715,0.47276899375093356,0.46992808466002445,5.466094037664096,5.564543831039946
snow/s5,1152.0,0.17831555008888245,0.19707801022391447,0.4750561032547571,0.473154337664975,5.531722768300041,5.639927076594297
snow/s5,1280.0,0.23475304245948792,0.2039280160849278,0.4804611104432671,0.48486984587490056,5.451425689610029,5.591037719629005
snow/s5,1408.0,0.21737314760684967,0.20637258545254994,0.4822714871562366,0.482381880296421,5.435248143665775,5.593584607650142
snow/s5,1536.0,0.2521604895591736,0.2146976589264815,0.480384218674836,0.48045811821495943,5.3463365173094815,5.530618434761455
snow/s5,1664.0,0.22220489382743835,0.21606261072665545,0.48402786539389847,0.484077335333981,5.327408207017874,5.532936208297182
snow/s5,1792.0,0.2176259458065033,0.21634685346844595,0.493181876833932,0.4903740839839046,5.354646426071922,5.5665359301737745
snow/s5,1920.0,0.25250545144081116,0.222921144008876,0.49233662829378916,0.4904570314272419,5.272135428752176,5.510574721824626
snow/s5,2048.0,0.23840847611427307,0.22573702257349365,0.4760166685272472,0.4752749549223685,5.253255576350303,5.510735664371381
snow/s5,2176.0,0.2430478185415268,0.2288844400222269,0.46250909215460345,0.45788034172489134,5.221670909419688,5.4935407871870146
snow/s5,2304.0,0.2339569479227066,0.22980671418595047,0.4705122848307675,0.45992403041087765,5.226658879719634,5.524212955299079
snow/s5,2432.0,0.2565033435821533,0.23466064680344187,0.4743202072007616,0.47007311126678586,5.183368201912592,5.51149194913715
snow/s5,2560.0,0.2449566125869751,0.23653264058226608,0.4657639403575346,0.46808613233561697,5.202021647293978,5.544405099748447
snow/s5,2688.0,0.25499898195266724,0.23989015719506626,0.45228825759471325,0.4515184026378923,5.180323010574431,5.546008290312743
snow/s5,2816.0,0.2099737972021103,0.2344508190145288,0.43758552781133697,0.43707017036090307,5.255584187720618,5.620048288951124
snow/s5,2944.0,0.2728133201599121,0.24142581922278028,0.4628671715100685,0.46252218015895163,5.16207705303137,5.563643156993111
snow/s5,3072.0,0.211295023560524,0.23594749273873367,0.4549978586141781,0.4547669139907031,5.247259130120972,5.65261933544225
snow/s5,3200.0,0.2652229964733124,0.24127031159956613,0.44017418634502825,0.4320133887045202,5.173092031555207,5.606767061365428
snow/s5,3328.0,0.25091972947120667,0.24302475121259165,0.427409992511961,0.42194697921542257,5.171499631869754,5.629310384302718
snow/s5,3456.0,0.25412094593048096,0.2450422411612988,0.4462413999460234,0.4345781431111506,5.127954311504713,5.612238805218996
snow/s5,3584.0,0.2505376935005188,0.24604141431388424,0.43999424293907347,0.42934569910746445,5.08656536789074,5.599929307599709
snow/s5,3712.0,0.27187269926071167,0.25073801157694375,0.4435601956864872,0.4317830713033439,5.040333706432637,5.58723387730259
snow/s5,3840.0,0.26415547728538513,0.2531775507966604,0.4312262466992186,0.4186936262443872,5.0206887700818665,5.595303782630492
snow/s5,3968.0,0.2934103012084961,0.26049259632608507,0.45137872712922894,0.4316254853371517,4.939508529300267,5.544571364168054
snow/s5,4096.0,0.263210654258728,0.2609867886774747,0.458412618987335,0.4451893744818949,4.963591061309815,5.573400501243847
snow/s5,4224.0,0.3046358823776245,0.2689229875320474,0.4866233234543316,0.4697652010994503,4.884323217195116,5.527450185755057
snow/s5,4352.0,0.3035884499549866,0.2752257988816727,0.4853635471057922,0.47924364701698735,4.816383860290784,5.487016639112376
snow/s5,4480.0,0.2982310652732849,0.2794085745892385,0.48555328359974514,0.4762912017221155,4.787928654834256,5.499457774747783
snow/s5,4608.0,0.2842811942100525,0.2802945054293865,0.49497781794693685,0.4761226226404244,4.792874322456882,5.5292617725713455
snow/s5,4736.0,0.2582513988018036,0.276286667860735,0.45893143184877583,0.4393362184617716,4.851590896079231,5.5864505420030435
snow/s5,4864.0,0.31210756301879883,0.28279955788947386,0.47302434694008955,0.4529337495487892,4.777214072449906,5.542769101403307
snow/s5,4992.0,0.29164016246795654,0.28440694054010707,0.4630886124144401,0.4553213530037349,4.796166143195821,5.574670444166317
snow/s5,5120.0,0.29245781898498535,0.285870736620994,0.45617915376503837,0.44297338506861583,4.77784418067604,5.5945476854232385
snow/s5,5248.0,0.30210578441619873,0.28882256349284935,0.4569773673964306,0.4476206131451065,4.73434604224939,5.5563612783212815
snow/s5,5376.0,0.3714407682418823,0.3038440552654008,0.46887534511661877,0.4602873526012695,4.555400426592025,5.4760068845034695
snow/s5,5504.0,0.33031654357910156,0.30865723495880093,0.48639589218550505,0.47264070711324646,4.549222427359076,5.44357496047953
snow/s5,5632.0,0.3133087754249573,0.30950296958901113,0.4821121261737678,0.4705797295551484,4.572721843366607,5.484297560688227
snow/s5,5760.0,0.32987910509109497,0.3132077214984809,0.47717836545516684,0.46765048011542987,4.521189277822547,5.522102022712437
snow/s5,5888.0,0.33520668745040894,0.3172075334897405,0.4829148562137893,0.47085486685413075,4.5075036988593045,5.526726223779985
snow/s5,6016.0,0.28072232007980347,0.3105738583242974,0.4624781268869168,0.4482065637618561,4.594090675175427,5.585274094376146
snow/s5,6144.0,0.3596650958061218,0.31949953786644725,0.46920023370115915,0.4619709228488458,4.485798639729654,5.524289145915366
snow/s5,6272.0,0.3254621624946594,0.3205836514352131,0.4814480903288751,0.46808590703104547,4.484035691747635,5.5662933873961205
snow/s5,6400.0,0.3042343854904175,0.3176110576270684,0.4602049199722221,0.44893560718607173,4.549199017377391,5.632272831101568
snow/s5,6528.0,0.3196444809436798,0.31798077095736144,0.458639243948347,0.44308912547166784,4.529251592151284,5.64341874089326
snow/s5,6656.0,0.3910260498523712,0.3312617307564541,0.4710208988414554,0.46009478647276936,4.3428138931276115,5.550962475088783
snow/s5,6784.0,0.38338375091552734,0.3407384616944674,0.4632970479847759,0.44513576615119266,4.239138793037465,5.480650202621699
snow/s5,6912.0,0.3391488790512085,0.34044944666842036,0.4353992635269987,0.4284070004813768,4.257189310270043,5.5419983478893275
snow/s5,7040.0,0.3310183882713318,0.33873470877804057,0.4585627301296437,0.4469088185040621,4.313621541446207,5.604028569612017
snow/s5,7168.0,0.290629118680954,0.32998823785129755,0.45831472016943087,0.45051334131263654,4.428291200503225,5.656726630456536
snow/s5,7296.0,0.3949991762638092,0.3418084084717542,0.4788098539977182,0.46558124501093845,4.2840053210185065,5.569974555999701
snow/s5,7424.0,0.3662572205066681,0.3462536470235567,0.5038933733373154,0.48367422186682657,4.23143283389128,5.506269233030424
snow/s5,7552.0,0.35101523995399475,0.3471193911927272,0.4974410185150623,0.4725422476959748,4.255168332609546,5.551933037551556
snow/s5,7680.0,0.40605834126472473,0.35783556393309035,0.5212724999976862,0.4994394385402806,4.145811353260114,5.56102806027843
snow/s5,7808.0,0.36029183864593506,0.35828215933542573,0.5209551446265502,0.5034987150558903,4.1704414866584765,5.583336564577083
snow/s5,7936.0,0.3853370249271393,0.3632012258066463,0.5091207992954592,0.4801313712357612,4.115068916742201,5.569005134240271
snow/s5,8064.0,0.36580121517181396,0.36367395114576767,0.4849279730820842,0.4642305047115426,4.0998301140319535,5.594398879523563
snow/s5,8192.0,0.3975104093551636,0.3698260344565669,0.49275137041032074,0.4765716601788012,4.0210443046959545,5.601143831923928
snow/s5,8320.0,0.38741013407707214,0.3730231434784769,0.4669967851507105,0.4538413592932471,4.01364677429286,5.624230736117564
snow/s5,8448.0,0.3790183663368225,0.3741131839981761,0.48358875700171533,0.4667760339070497,4.00500360662345,5.60258943255694
snow/s5,8576.0,0.37646448612213135,0.37454069347525887,0.47455115138131354,0.4614885020369506,4.004626460172495,5.591718375493348
snow/s5,8704.0,0.4178677201271057,0.38241833468468556,0.48503010960236687,0.4664716418594462,3.9028757253225064,5.559432397569753
snow/s5,8832.0,0.37708351016044617,0.3814483665893693,0.4925614783288571,0.4899520908315301,3.9531099511849392,5.615328357182984
snow/s5,8960.0,0.38381218910217285,0.3818781525007881,0.49941098962510266,0.4697716475814374,3.97401467499906,5.652155713360226
snow/s5,9088.0,0.3929010033607483,0.3838823072025991,0.4680974393358125,0.4304359789594746,3.940675998403982,5.630181952332153
snow/s5,9216.0,0.42134392261505127,0.39069351000486313,0.4711540709603373,0.44310177103898707,3.844365201366036,5.570686390291479
snow/s5,9344.0,0.4081454873085022,0.3938665967873429,0.4775907417172505,0.4433160616046111,3.8198637364631445,5.6007700379686005
snow/s5,9472.0,0.4194295406341553,0.39851440475949057,0.4798334717280767,0.4499161238840785,3.772891032190337,5.584613134131708
