corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
motion_blur/s5,128.0,0.09995676577091217,0.09995676577091217,0.30823863636363635,0.30823863636363635,6.052107550881125,6.052655220031738
motion_blur/s5,256.0,0.1087498739361763,0.1015555127100511,0.30319074004507884,0.30319074004507884,6.036354371607526,6.040173270485618
motion_blur/s5,384.0,0.10647305846214294,0.10244961193770416,0.31169173507149905,0.31169173507149905,6.0426151894071385,6.051713588092669
motion_blur/s5,512.0,0.10137148201465607,0.10225358831533177,0.3093762854610861,0.306535376370177,6.046233653649181,6.060778521822908
motion_blur/s5,640.0,0.10606038570404053,0.102945733295097,0.30860106712684277,0.3066993015370606,6.047724498940431,6.069276122756968
motion_blur/s5,768.0,0.10957515984773636,0.10415108357739505,0.30472468129978725,0.3011272183843133,6.0302905082724525,6.05893029185663
motion_blur/s5,896.0,0.09597329050302505,0.10266421210932777,0.291024373432089,0.2909405346209039,6.050465220460701,6.083472804131171
motion_blur/s5,1024.0,0.14025668799877167,0.1094992077255903,0.3084543326280926,0.31072258929167945,5.969591803903767,6.015865199067268
motion_blur/s5,1152.0,0.11276289820671082,0.11009260599488493,0.29971942927996276,0.3035622291952565,5.985072635027876,6.038624639157617
motion_blur/s5,1280.0,0.11120010912418365,0.11029397020021198,0.30652705596427254,0.30625859970922126,5.994167181212893,6.054845308981465
motion_blur/s5,1408.0,0.1201295554637909,0.11208225842995359,0.30850158291823204,0.30832187253261917,5.979631262714659,6.047527198567306
motion_blur/s5,1536.0,0.12795184552669525,0.11496763790208843,0.31395560509402304,0.302471666736712,5.963105945000098,6.045763656213916
motion_blur/s5,1664.0,0.1028987467288971,0.11277329405241726,0.3075343306827757,0.29468144632788157,5.985924461696863,6.072408860559946
motion_blur/s5,1792.0,0.11997098475694656,0.11408196508960441,0.2947130643413622,0.28094377812031734,5.955583446252115,6.05139728942596
motion_blur/s5,1920.0,0.12588027119636536,0.11622711165447003,0.3003347786086804,0.2934417027086421,5.93051356549474,6.040378768359147
