corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
elastic_transform/s5,128.0,0.18300923705101013,0.18300923705101013,0.5696022727272727,0.5696022727272727,5.544855377890847,5.5462163578380235
elastic_transform/s5,256.0,0.1691940277814865,0.18049738082018765,0.5230911908339594,0.5230911908339594,5.599979007270979,5.606622628570946
elastic_transform/s5,384.0,0.19455885887145996,0.18305401319314624,0.5126168302276918,0.5126168302276918,5.593540416983785,5.610730141880011
elastic_transform/s5,512.0,0.17041248083114624,0.1807555527636917,0.4774542417226696,0.4774542417226696,5.632946314997825,5.659978862710511
elastic_transform/s5,640.0,0.18360885977745056,0.1812743358571024,0.456240029582944,0.456240029582944,5.634767166096774,5.67665322100102
elastic_transform/s5,768.0,0.18603315949440002,0.1821395765184292,0.4495284495555245,0.4495284495555245,5.620872063223187,5.675608844260646
elastic_transform/s5,896.0,0.1772322654724121,0.1812473381464261,0.4589818546611362,0.4589818546611362,5.6244720593749715,5.693531799141714
elastic_transform/s5,1024.0,0.18898090720176697,0.18265344161103353,0.4758990101450581,0.47822339031034733,5.6044421593581335,5.690595207412676
elastic_transform/s5,1152.0,0.1927618831396103,0.18449134007077475,0.45984768447727026,0.4614036745052738,5.596476301689622,5.700537400811914
elastic_transform/s5,1280.0,0.19738739728927612,0.1868360777468659,0.4609827474599908,0.46202436061923285,5.577820135511919,5.697868994666281
elastic_transform/s5,1408.0,0.20175033807754517,0.18954776144335303,0.4746558061509029,0.4725121752905608,5.562732920682751,5.698237151114774
elastic_transform/s5,1536.0,0.23973330855369568,0.19867240637250622,0.48019314296052173,0.47927467932673895,5.453550142004979,5.620053222249191
elastic_transform/s5,1664.0,0.2270810604095459,0.20383761619742252,0.45290821966778727,0.4494524712848417,5.406637154649656,5.594411590934206
elastic_transform/s5,1792.0,0.2137448638677597,0.20563893395566563,0.4584034363065352,0.4589309931741502,5.394309287008074,5.595354742242557
elastic_transform/s5,1920.0,0.2282344251871109,0.20974720508865566,0.46931345736222596,0.4696666152653402,5.351019202379242,5.57945214602841
elastic_transform/s5,2048.0,0.2677609920501709,0.2202951663543857,0.4766168598871099,0.47917765154126074,5.249231899698708,5.508818545155366
elastic_transform/s5,2176.0,0.221533864736557,0.2205203842420532,0.46368566653599913,0.4653999154945629,5.284280916207182,5.563208068494492
elastic_transform/s5,2304.0,0.20294904708862305,0.21732559566870224,0.4583866858629415,0.45720986078561643,5.353378058074303,5.634531388038479
elastic_transform/s5,2432.0,0.23692390322685242,0.22088892431563864,0.45587249218924175,0.4574090803606192,5.313321900174549,5.611898652102341
elastic_transform/s5,2560.0,0.2410307377576828,0.22455107221419213,0.482081998903542,0.4756209546215715,5.307528045028431,5.634937747633563
elastic_transform/s5,2688.0,0.2592676281929016,0.23086317330123018,0.5040177017453462,0.4973681597053495,5.242651511537869,5.5987631598911705
elastic_transform/s5,2816.0,0.21702998876571655,0.2283480488402277,0.48693540364771104,0.4819675283977959,5.285004305724064,5.652044982049718
elastic_transform/s5,2944.0,0.2518600523471832,0.23262295856876505,0.4881551049211949,0.4848295024811691,5.233033666257559,5.625625604416074
elastic_transform/s5,3072.0,0.18544761836528778,0.22404562398631464,0.4807071363522048,0.473832146289047,5.36003953981009,5.738448501585898
