corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
shot_noise/s5,128.0,0.041524093598127365,0.041524093598127365,0.1690340909090909,0.1690340909090909,6.580911116166548,6.5811754573475225
shot_noise/s5,256.0,0.03958746790885925,0.04117197983644225,0.15215298647633357,0.15215298647633357,6.585152317221946,6.586805797178524
shot_noise/s5,384.0,0.04445679858326912,0.04176921960859259,0.17081109012052081,0.17081109012052081,6.573987888074896,6.577764042327531
shot_noise/s5,512.0,0.04777636379003525,0.042861427641582156,0.1745202338823321,0.1745202338823321,6.558643694332279,6.565444924096496
shot_noise/s5,640.0,0.04078754782676697,0.04248435858434303,0.17080486730966032,0.16796395821875124,6.568609151010128,6.577973957811166
shot_noise/s5,768.0,0.04811963066458702,0.04350895350802375,0.17735697728993788,0.1731308315348665,6.551425552679465,6.565471414957361
shot_noise/s5,896.0,0.0422397181391716,0.04327818344095972,0.15927409223541292,0.15360411036631558,6.5576211411219205,6.574371196866915
shot_noise/s5,1024.0,0.05561644211411476,0.04552150319971518,0.1582743923228797,0.1573196937162939,6.526137444988894,6.549503673381644
shot_noise/s5,1152.0,0.05248521268367767,0.04678763219679927,0.17310103948886985,0.16729665447123804,6.514702654269909,6.5425278960725
shot_noise/s5,1280.0,0.05645123869180679,0.048544651559527904,0.18018540659998722,0.1791407356377709,6.497515835113381,6.531258025234958
shot_noise/s5,1408.0,0.051654476672410965,0.04911007430732482,0.17872948706280134,0.1780301618732185,6.505159546008051,6.541627076996814
shot_noise/s5,1536.0,0.047940585762262344,0.04889744002640437,0.16458337563708186,0.15946647199777436,6.508311793944539,6.5482828397594
shot_noise/s5,1664.0,0.04892496392130852,0.0489024443709324,0.1672520944347407,0.1615023490233035,6.5058420855894346,6.547486521079857
shot_noise/s5,1792.0,0.05432528257369995,0.04988841495325377,0.16800553429102474,0.1641565311643602,6.492419546536069,6.5397276707527405
shot_noise/s5,1920.0,0.055013507604599,0.05082024998077108,0.16618552295514877,0.1607680084653981,6.489390734150129,6.54201489479337
shot_noise/s5,2048.0,0.057532791048288345,0.05204071199304694,0.18356220958154584,0.1724459395512169,6.480252696696421,6.537530171072392
shot_noise/s5,2176.0,0.07289847731590271,0.0558330329608389,0.21120693368681992,0.1991167033359386,6.4397992582319805,6.506887957436228
shot_noise/s5,2304.0,0.04835502430796623,0.05447339502395296,0.2080186911457224,0.19940870223314894,6.465823975137351,6.531732837388446
shot_noise/s5,2432.0,0.06123097240924835,0.055702045457643026,0.18496499159341748,0.1838500403378931,6.4455387736930785,6.522373968924306
shot_noise/s5,2560.0,0.053511425852775574,0.05530375098403076,0.1777968125542712,0.17188515096999454,6.45496952812166,6.537074682960357
shot_noise/s5,2688.0,0.058241166174411774,0.05583782647319094,0.17299827947847907,0.1633590680047071,6.448237130358164,6.5348428808444545
shot_noise/s5,2816.0,0.05495351552963257,0.05567704266527123,0.15661455072526284,0.14732094635025844,6.458173700390947,6.5453279755219755
shot_noise/s5,2944.0,0.051393698900938034,0.05489825288993792,0.17250643478302716,0.16111980706091678,6.47563126170696,6.5629305958403865
shot_noise/s5,3072.0,0.05774376541376114,0.055415618803360316,0.18676050592913385,0.17113185431350625,6.469108988201729,6.559578552794481
shot_noise/s5,3200.0,0.05960600823163986,0.056177507790320234,0.1973355452914036,0.17705934049085953,6.456102383348937,6.554260584039744
shot_noise/s5,3328.0,0.06010586395859718,0.05689175436637059,0.1889188361041627,0.16837236842776546,6.4443304127348116,6.549552019290883
