corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
brightness/s5,10112.0,0.6762542724609375,0.665750972764648,0.7074558706439024,0.6938627846295629,1.8826146764885756,3.6934531729650564
brightness/s5,10240.0,0.693331241607666,0.6707655670997422,0.7124807894393064,0.6907263269007815,1.8127400534457092,3.6853723265742113
brightness/s5,10368.0,0.7050613164901733,0.6770011578980024,0.7140367268147422,0.6909510948674653,1.7673840235626037,3.641265284242711
brightness/s5,10496.0,0.7417107820510864,0.688766544107654,0.7359977262148273,0.7158949478038404,1.676012021933198,3.591042958581915
brightness/s5,10624.0,0.6096983551979065,0.6743905097604271,0.7228063291190165,0.7031507501827361,1.855988561888455,3.8056390964758466
brightness/s5,10752.0,0.7300877571105957,0.6845172820059123,0.7346368814763664,0.7276773616925752,1.725005731455989,3.6730459033503164
brightness/s5,10880.0,0.7149457931518555,0.6900497385779019,0.7133726231370716,0.7110381512156907,1.6644922634727128,3.590963704710309
brightness/s5,11008.0,0.6645474433898926,0.6854129576346274,0.6968134915215107,0.697575126020421,1.709027903633403,3.6340759211773173
brightness/s5,11136.0,0.683533787727356,0.6850712903787598,0.7048400232499369,0.7001845884930089,1.6978805269249548,3.663338647346485
brightness/s5,11264.0,0.6478592157363892,0.6783054586256014,0.6779300982086355,0.6541524931234192,1.826247768823527,3.7731361926991402
brightness/s5,11392.0,0.6386221647262573,0.671090314280266,0.7107941153297476,0.6902281152313796,1.903362077254254,3.8478983537662215
brightness/s5,11520.0,0.6751368641853333,0.6718260506266418,0.704643168113302,0.6932002258986921,1.8711323680959295,3.8999746023138715
brightness/s5,11648.0,0.700369119644165,0.6770156995389187,0.7248024513816318,0.7148179198164799,1.8005929546095567,3.8962100892521363
brightness/s5,11776.0,0.6847595572471619,0.6784236736676901,0.722026847619109,0.7153429876457427,1.7906897319902964,3.9054149803788953
brightness/s5,11904.0,0.6699543595314026,0.6768837983701832,0.7028650798111389,0.7012316694157451,1.7985435016043165,3.9474069098459053
brightness/s5,12032.0,0.7027599811553955,0.6815885588765853,0.7117319955760516,0.7176116960551683,1.7446604295982648,3.893204586405675
brightness/s5,12160.0,0.7145088315010071,0.6875740629901165,0.6970065424930594,0.6962937800038729,1.7238397414998836,3.8999758931939326
brightness/s5,12288.0,0.6794841885566711,0.68610317672949,0.6830167763796512,0.6820231089282123,1.7487406923232711,3.9274728112710946
brightness/s5,12416.0,0.7318117022514343,0.6944138177334798,0.6870814784029069,0.6905485274643404,1.6351128383957954,3.7504568547230184
brightness/s5,12544.0,0.6765822172164917,0.6911717085485728,0.7107218987655821,0.7107184357405913,1.7079670681467167,3.8027830265671083
brightness/s5,12672.0,0.7034813761711121,0.693409829934489,0.7208654859505136,0.7110491181403957,1.6904901779771435,3.8570333173776747
brightness/s5,12800.0,0.6922658085823059,0.6932018260522739,0.7082859864627404,0.6919006493336533,1.6815383058963131,3.855031419328513
brightness/s5,12928.0,0.68819659948349,0.6922917848579495,0.7140695446568759,0.6927702693886438,1.7249489564511489,3.979294725448506
brightness/s5,13056.0,0.7075906991958618,0.6950734056466608,0.7236230009686524,0.7088482795081004,1.6829903282113294,3.9056474877080305
brightness/s5,13184.0,0.6901689171791077,0.694181680470742,0.7282104386649655,0.7121215755384804,1.6607640800630266,3.817501188906723
brightness/s5,13312.0,0.6829618215560913,0.6921417061226236,0.7142359134864644,0.6977838646166686,1.6462902556751158,3.772934438842454
brightness/s5,13440.0,0.6864266991615295,0.6911026139478792,0.6922261073752365,0.6799214300326459,1.6509983286732917,3.8356010947238266
