corruption,n_refreshes,r,a,x,acc,n
brightness/s5,211,0.7004811763763428,0.999,6.906731369065424,0.65625,32
brightness/s5,212,0.7067673206329346,0.999,6.906743073856989,0.6875,32
brightness/s5,213,0.6629285216331482,0.999,6.906748926252771,0.65625,32
brightness/s5,214,0.5801546573638916,0.9350921223222329,4.787212489554116,0.625,32
brightness/s5,215,0.6915387511253357,0.999,5.846983634101335,0.5625,32
brightness/s5,216,0.7069726586341858,0.999,6.376869206374944,0.6875,32
brightness/s5,217,0.7837470769882202,0.999,6.641811992511748,0.6875,32
brightness/s5,218,0.7582820057868958,0.999,6.7742833855801505,0.71875,32
brightness/s5,219,0.7113125324249268,0.999,6.840519082114351,0.75,32
brightness/s5,220,0.7779568433761597,0.999,6.873636930381452,0.75,32
brightness/s5,221,0.6614811420440674,0.999,6.890195854515003,0.59375,32
brightness/s5,222,0.7346568703651428,0.999,6.898475316581778,0.6875,32
brightness/s5,223,0.6580110788345337,0.999,6.902615047615166,0.71875,32
brightness/s5,224,0.7228406667709351,0.999,6.9046849131318595,0.75,32
brightness/s5,225,0.7041622996330261,0.999,6.905719845890206,0.625,32
brightness/s5,226,0.7991430759429932,0.999,6.906237312269379,0.78125,32
brightness/s5,227,0.7406771183013916,0.999,6.906496045458966,0.71875,32
brightness/s5,228,0.7758247256278992,0.999,6.90662541205376,0.78125,32
brightness/s5,229,0.6817713379859924,0.999,6.9066900953511565,0.59375,32
brightness/s5,230,0.7815316915512085,0.999,6.906722436999855,0.75,32
brightness/s5,231,0.8320963382720947,0.999,6.906738607824204,0.84375,32
brightness/s5,232,0.7063373327255249,0.999,6.906746693236379,0.6875,32
brightness/s5,233,0.7564052939414978,0.999,6.906750735942466,0.65625,32
brightness/s5,234,0.7276511788368225,0.999,6.906752757295509,0.65625,32
brightness/s5,235,0.6577481031417847,0.999,6.906753767972031,0.53125,32
brightness/s5,236,0.7481525540351868,0.999,6.906754273310292,0.75,32
brightness/s5,237,0.7195888757705688,0.999,6.906754525979423,0.71875,32
brightness/s5,238,0.7934572696685791,0.999,6.906754652313988,0.78125,32
