corruption,n_refreshes,r,a,x,acc,n
brightness/s5,1,0.4510727524757385,0.7268051473883718,0.4892365661698685,0.7578125,128
brightness/s5,2,0.45884743332862854,0.7393503973002616,0.7659157692038916,0.7109375,128
brightness/s5,3,0.4474847912788391,0.7210156017155698,0.8577103425598382,0.703125,128
brightness/s5,4,0.4869334101676941,0.7846700194342882,1.0754009848468753,0.765625,128
brightness/s5,5,0.47287386655807495,0.7619834948595564,1.119492929706561,0.71875,128
brightness/s5,6,0.49551987648010254,0.7985251689622775,1.2482974757922918,0.734375,128
brightness/s5,7,0.4157631993293762,0.6698295394013751,0.9778558343194808,0.6875,128
brightness/s5,8,0.49006327986717224,0.7897203872004466,1.1505483211416352,0.734375,128
brightness/s5,9,0.5634963512420654,0.9082122262388599,1.7212736482217679,0.7109375,128
brightness/s5,10,0.48830699920654297,0.7868864471043946,1.5137662323121357,0.703125,128
brightness/s5,11,0.5164356231689453,0.8322748847731558,1.5578012942357407,0.734375,128
brightness/s5,12,0.5738389492034912,0.9249010754172873,2.034340920835398,0.6953125,128
brightness/s5,13,0.5418057441711426,0.8732121932350382,1.9820023165226752,0.7578125,128
brightness/s5,14,0.5317456126213074,0.8569791327625614,1.886212670652104,0.6796875,128
brightness/s5,15,0.5148455500602722,0.8297091377149901,1.7348899719425317,0.703125,128
brightness/s5,16,0.5851091146469116,0.9430866504539136,2.2712591053236357,0.7109375,128
brightness/s5,17,0.5554918646812439,0.8952961611010167,2.2086389461065217,0.6796875,128
brightness/s5,18,0.5056043863296509,0.8147975663372091,1.8450645903894412,0.7421875,128
brightness/s5,19,0.6128121614456177,0.9877883754490121,3.1190723700867755,0.6796875,128
brightness/s5,20,0.5649954080581665,0.9106311091159776,2.7202188053938148,0.6796875,128
brightness/s5,21,0.6461369395256042,0.999,4.813486792021184,0.65625,128
brightness/s5,22,0.5562729835510254,0.8965565770097494,3.486511683186539,0.6796875,128
brightness/s5,23,0.6233696341514587,0.999,5.196633230917546,0.71875,128
brightness/s5,24,0.5887776613235474,0.9490062291147818,4.060172553809518,0.7109375,128
brightness/s5,25,0.611945390701294,0.9863897514013363,4.171700516662545,0.65625,128
brightness/s5,26,0.632254421710968,0.999,5.539227647655549,0.71875,128
brightness/s5,27,0.6169244050979614,0.9944239049702088,5.361451255598277,0.734375,128
brightness/s5,28,0.6274281740188599,0.999,6.134103017123415,0.71875,128
