global_idx,corruption,n,model_acc,model_nll,model_ent,model_acc_run,model_nll_run,model_ent_run
24,brightness/s5,64,0.75,1.4044394493103027,3.138575792312622,0.7225,1.5118398237228394,3.445400676727295
25,brightness/s5,64,0.765625,1.194862723350525,2.9036169052124023,0.7241586538461539,1.4996483967854426,3.4245628393613377
26,brightness/s5,64,0.703125,1.5457274913787842,3.0768442153930664,0.7233796296296297,1.5013550299185294,3.411684371806957
27,brightness/s5,64,0.65625,1.6164377927780151,3.0289621353149414,0.7209821428571429,1.5054651285920824,3.398015720503671
28,brightness/s5,64,0.71875,1.5402801036834717,2.8291513919830322,0.7209051724137931,1.5066656449745441,3.378399709175373
29,brightness/s5,64,0.6875,1.3436874151229858,3.4272680282592773,0.7197916666666667,1.5012330373128255,3.3800286531448362
30,brightness/s5,64,0.703125,1.302343726158142,2.6837425231933594,0.7192540322580645,1.4948172530820292,3.357567810243176
31,brightness/s5,64,0.71875,1.357632040977478,2.6337027549743652,0.71923828125,1.490530215203762,3.3349470272660255
32,brightness/s5,64,0.734375,1.4176172018051147,3.0652682781219482,0.7196969696969697,1.4883207299492576,3.3267749439586294
33,brightness/s5,64,0.625,1.5193195343017578,2.6956498622894287,0.7169117647058824,1.489232459489037,3.308212441556594
34,brightness/s5,64,0.765625,1.2915208339691162,2.62850284576416,0.7183035714285714,1.4835835559027535,3.288792167391096
35,brightness/s5,64,0.71875,1.6367889642715454,3.9157211780548096,0.7183159722222222,1.4878392616907756,3.3062068621317544
36,brightness/s5,64,0.59375,1.7145531177520752,2.8590030670166016,0.7149493243243243,1.4939666632059458,3.294120273074588
37,brightness/s5,64,0.765625,1.112438678741455,2.06707763671875,0.7162828947368421,1.4839264530884593,3.2618296773810136
38,brightness/s5,64,0.65625,1.8880767822265625,2.6481218338012695,0.7147435897435898,1.4942892820407183,3.246093578827687
39,brightness/s5,64,0.703125,1.3278288841247559,3.1546831130981445,0.714453125,1.4901277720928192,3.243808317184448
40,brightness/s5,64,0.625,1.430208444595337,2.188084602355957,0.7122713414634146,1.4886663250806855,3.2180589582861923
41,brightness/s5,64,0.6875,1.1375012397766113,2.179445505142212,0.7116815476190477,1.4803052516210646,3.193330066544669
42,brightness/s5,64,0.671875,1.565659523010254,2.873563528060913,0.7107558139534884,1.4822902346766271,3.18589363541714
43,brightness/s5,64,0.6875,1.3786824941635132,2.718550205230713,0.7102272727272727,1.4799355133013292,3.1752721938219937
44,brightness/s5,64,0.71875,1.1962605714797974,2.0904815196990967,0.7104166666666667,1.473631625705295,3.1511657343970403
45,brightness/s5,64,0.71875,1.3943023681640625,2.655886650085449,0.7105978260869565,1.4719070766283118,3.1403987977815713
46,brightness/s5,64,0.75,1.154106855392456,2.399718761444092,0.711436170212766,1.4651453697935064,3.124639648072263
47,brightness/s5,64,0.671875,1.5768135786056519,2.7771944999694824,0.7106119791666666,1.467471790810426,3.1174012074867883
48,brightness/s5,64,0.703125,1.1757444143295288,2.20517635345459,0.7104591836734694,1.4615181708822444,3.0987843737310294
49,brightness/s5,64,0.609375,1.7551884651184082,2.5535950660705566,0.7084375,1.4673915767669679,3.08788058757782
50,brightness/s5,64,0.703125,1.294951319694519,2.1103878021240234,0.7083333333333334,1.4640103952557433,3.0687140623728433
51,brightness/s5,64,0.734375,1.1454843282699585,2.4854698181152344,0.7088341346153846,1.457884893967555,3.057497826906351
52,brightness/s5,64,0.703125,1.374334454536438,2.7009873390197754,0.7087264150943396,1.4563084705820624,3.050771213927359
53,brightness/s5,64,0.765625,1.1451354026794434,2.0420284271240234,0.7097800925925926,1.4505460063616435,3.0320907919495195
54,brightness/s5,64,0.71875,1.3823349475860596,2.408679723739624,0.7099431818181818,1.4493058052929966,3.020756045254794
55,brightness/s5,64,0.71875,1.1217247247695923,2.1355161666870117,0.7101004464285714,1.4434561431407928,3.0049481902803694
56,brightness/s5,64,0.71875,1.2702057361602783,2.178511619567871,0.7102521929824561,1.4404166623165733,2.990449303074887
57,brightness/s5,64,0.671875,1.3860043287277222,1.9588606357574463,0.7095905172413793,1.4394785186340069,2.972663291569414
58,brightness/s5,64,0.734375,1.3965786695480347,2.477259635925293,0.710010593220339,1.4387514025478039,2.9642666194398526
59,brightness/s5,64,0.71875,1.1913752555847168,2.099046468734741,0.71015625,1.434628466765086,2.949846283594767
60,brightness/s5,64,0.578125,1.9063054323196411,2.5660581588745117,0.7079918032786885,1.4423608760364721,2.9435546749927957
61,brightness/s5,64,0.6875,1.0218554735183716,1.6362916231155396,0.7076612903225806,1.4355785308345672,2.9224697870592915
62,brightness/s5,64,0.796875,1.0352357625961304,1.88218092918396,0.7090773809523809,1.4292238837196714,2.905957265505715
63,brightness/s5,64,0.71875,1.2352294921875,2.1984245777130127,0.709228515625,1.4261927213519812,2.894902067258954
64,brightness/s5,64,0.765625,1.0562195777893066,1.4552268981933594,0.7100961538461539,1.4205008268356323,2.8727532185040987
65,brightness/s5,64,0.796875,0.9368858337402344,1.783785343170166,0.7114109848484849,1.4131733269402476,2.8562537052414636
66,brightness/s5,64,0.6875,1.2610911130905151,1.780282974243164,0.711054104477612,1.4109034431514456,2.840194440599698
67,brightness/s5,64,0.796875,1.2598148584365845,2.3033370971679688,0.7123161764705882,1.4086815521997564,2.832299479666878
68,brightness/s5,64,0.671875,1.4192862510681152,2.2305757999420166,0.7117300724637681,1.4088352434877036,2.8235788466273872
69,brightness/s5,64,0.671875,1.568888783454895,2.068112850189209,0.7111607142857143,1.411121722630092,2.812786475249699
70,brightness/s5,64,0.75,1.171507477760315,1.8741304874420166,0.7117077464788732,1.4077468741107995,2.7995659683791683
71,brightness/s5,64,0.765625,1.0733731985092163,1.9118260145187378,0.7124565972222222,1.4031027952829997,2.7872362467977734
72,brightness/s5,64,0.71875,1.0715128183364868,1.3310985565185547,0.712542808219178,1.3985604668316776,2.767289155150113
73,brightness/s5,64,0.6875,1.4557695388793945,2.3648550510406494,0.7122043918918919,1.39933356239989,2.761850856445931
74,brightness/s5,64,0.75,1.0080900192260742,1.7580019235610962,0.7127083333333334,1.3941169818242392,2.7484662040074666
75,brightness/s5,64,0.75,1.06157648563385,1.9102449417114258,0.7131990131578947,1.3897414489796287,2.7374369768719924
76,brightness/s5,64,0.734375,1.1456295251846313,2.073862314224243,0.713474025974026,1.3865711642550183,2.7288191241103332
77,brightness/s5,64,0.8125,0.8867765069007874,1.6162444353103638,0.7147435897435898,1.3801635404427846,2.7145553460487952
78,brightness/s5,64,0.765625,0.875673770904541,1.527726173400879,0.7153876582278481,1.3737775939929335,2.6995321919646442
79,brightness/s5,64,0.65625,1.6061969995498657,2.279019355773926,0.7146484375,1.376682836562395,2.6942757815122604
80,brightness/s5,64,0.765625,1.1924080848693848,1.4237196445465088,0.7152777777777778,1.3744078396279136,2.6785899032781155
81,brightness/s5,64,0.609375,1.525821328163147,2.0839791297912598,0.7139862804878049,1.3762543455856602,2.6713385523819344
82,brightness/s5,64,0.6875,1.3902469873428345,1.636956810951233,0.7136671686746988,1.3764229316309273,2.658876121762287
83,brightness/s5,64,0.71875,1.0208219289779663,1.6923378705978394,0.7137276785714286,1.3721895863612492,2.6473697140103294
84,brightness/s5,64,0.75,0.9197120070457458,1.4079656600952148,0.7141544117647058,1.3668663207222433,2.632788489846622
85,brightness/s5,64,0.734375,0.9769643545150757,1.667065143585205,0.7143895348837209,1.3623325769291368,2.6215591486110243
86,brightness/s5,64,0.625,1.4011402130126953,2.0475406646728516,0.7133620689655172,1.3627786417117065,2.6149612350025397
87,brightness/s5,64,0.765625,0.9877520203590393,1.9540860652923584,0.7139559659090909,1.3585169755599715,2.6074512898921967
88,brightness/s5,64,0.75,1.2214059829711914,1.5895825624465942,0.7143609550561798,1.356976402609536,2.596014562617527
89,brightness/s5,64,0.734375,1.089693307876587,1.6923680305480957,0.7145833333333333,1.3540065904458365,2.5859740455945333
90,brightness/s5,64,0.734375,0.9076816439628601,1.4676942825317383,0.7148008241758241,1.3491019207042652,2.5736852569894477
91,brightness/s5,64,0.640625,1.7341214418411255,1.7038674354553223,0.7139945652173914,1.353286915499231,2.5642307154510333
92,brightness/s5,64,0.59375,1.6632806062698364,1.7315702438354492,0.7127016129032258,1.356620180991388,2.5552773770465644
93,brightness/s5,64,0.609375,1.6057742834091187,1.496049404144287,0.7116023936170213,1.3592707565490236,2.5440089943561146
94,brightness/s5,64,0.765625,1.008148193359375,1.4240448474884033,0.712171052631579,1.35557472956808,2.5322198980732966
95,brightness/s5,64,0.703125,1.1965649127960205,1.6101255416870117,0.7120768229166666,1.3539183773100376,2.5226147485276065
96,brightness/s5,64,0.640625,1.501725435256958,2.545517921447754,0.711340206185567,1.3554421614125831,2.52285086371235
97,brightness/s5,64,0.734375,1.2490822076797485,1.500586986541748,0.7115752551020408,1.354356855762248,2.512419599659589
98,brightness/s5,64,0.65625,1.4324582815170288,1.8211007118225098,0.7110164141414141,1.3551457590527005,2.5054365805905277
99,brightness/s5,64,0.65625,1.6344196796417236,2.1201486587524414,0.71046875,1.3579384982585907,2.5015837013721467
100,brightness/s5,64,0.671875,1.3448585271835327,1.5458688735961914,0.7100866336633663,1.3578089935944813,2.49212117832486
101,brightness/s5,64,0.71875,1.2293373346328735,1.7070176601409912,0.710171568627451,1.3565494675262302,2.4844240850093318
102,brightness/s5,64,0.71875,1.1095772981643677,1.287076473236084,0.710254854368932,1.3541516794741733,2.4727993509144457
103,brightness/s5,64,0.65625,1.3671715259552002,1.8302218914031982,0.7097355769230769,1.3542768703057215,2.4666207214960685
104,brightness/s5,64,0.71875,1.2528331279754639,1.5967243909835815,0.7098214285714286,1.3533107394263857,2.458335994538807
105,brightness/s5,64,0.671875,1.3113839626312256,1.696650743484497,0.7094634433962265,1.3529152037962429,2.4511502846232
106,brightness/s5,64,0.640625,1.268605351448059,2.1778178215026855,0.708820093457944,1.3521272612509327,2.4485957756220738
107,brightness/s5,64,0.625,1.4449143409729004,1.6716755628585815,0.7080439814814815,1.352986400877988,2.441402069948338
108,brightness/s5,64,0.703125,1.1116348505020142,1.348510980606079,0.7079988532110092,1.350772166470869,2.4313755461929043
109,brightness/s5,64,0.75,1.2166186571121216,1.407767415046692,0.7083806818181818,1.349552589113062,2.4220700177279384
110,brightness/s5,64,0.640625,1.6145257949829102,1.6838111877441406,0.7077702702702703,1.3519397351118896,2.4154190372776343
111,brightness/s5,64,0.734375,1.3337821960449219,1.7715598344802856,0.7080078125,1.351777614227363,2.409670294395515
112,brightness/s5,64,0.703125,1.2314509153366089,1.4431753158569336,0.7079646017699115,1.350712776184082,2.4011172414880937
113,brightness/s5,64,0.75,1.1708964109420776,1.308415412902832,0.7083333333333334,1.3491354396468715,2.391532137728574
114,brightness/s5,64,0.671875,1.26443612575531,1.4593186378479004,0.7080163043478261,1.3483989238739014,2.3834259333817855
115,brightness/s5,64,0.765625,0.8270922899246216,1.2404272556304932,0.7085129310344828,1.343904901167442,2.373572496504619
116,brightness/s5,64,0.65625,1.3643505573272705,1.4417307376861572,0.7080662393162394,1.3440796503653893,2.3656080370275383
117,brightness/s5,64,0.640625,1.4389230012893677,1.626359462738037,0.7074947033898306,1.3448834075766094,2.359343218601356
118,brightness/s5,64,0.75,1.2319704294204712,1.3052713871002197,0.7078518907563025,1.3439345590206755,2.3504854721181534
119,brightness/s5,64,0.78125,0.8932430148124695,1.8656821250915527,0.7084635416666667,1.3401787961522738,2.3464454442262648
120,brightness/s5,64,0.65625,1.4638276100158691,1.6226125955581665,0.7080320247933884,1.3412006871759399,2.340463354567851
121,brightness/s5,64,0.703125,1.1601731777191162,1.5959248542785645,0.7079918032786885,1.3397168551312117,2.334360579975316
122,brightness/s5,64,0.671875,1.3495142459869385,1.356534481048584,0.7076981707317073,1.3397965087154047,2.3264107742929845
123,brightness/s5,64,0.71875,1.2088004350662231,1.4225953817367554,0.7077872983870968,1.338740088766621,2.3191219404820473
124,brightness/s5,64,0.703125,0.8657110929489136,1.4431877136230469,0.70775,1.3349558568000794,2.3121144666671753
125,brightness/s5,64,0.65625,1.4264971017837524,1.5397063493728638,0.7073412698412699,1.33568237461741,2.305984243514046
126,brightness/s5,64,0.671875,1.2473456859588623,1.5219050645828247,0.7070620078740157,1.3349868101397837,2.299810391711438
127,brightness/s5,64,0.734375,1.398293137550354,1.1446139812469482,0.707275390625,1.3354813908226788,2.290785419754684
128,brightness/s5,64,0.734375,0.8960973620414734,1.3280634880065918,0.7074854651162791,1.3320753130801888,2.2833224590434584
129,brightness/s5,64,0.671875,1.345239281654358,1.446828842163086,0.7072115384615385,1.3321765743769132,2.2768878927597633
130,brightness/s5,64,0.828125,0.6360329985618591,1.2062498331069946,0.7081345419847328,1.3268625012790884,2.268715083144093
131,brightness/s5,64,0.765625,0.9489933848381042,1.2710330486297607,0.7085700757575758,1.3239998564575657,2.261156885912924
132,brightness/s5,64,0.734375,1.2726011276245117,1.301301121711731,0.7087640977443609,1.3236133998497985,2.2539399252798322
133,brightness/s5,64,0.734375,1.044577717781067,1.4703280925750732,0.7089552238805971,1.3215310440134647,2.2480920757820355
134,brightness/s5,64,0.671875,1.1559007167816162,1.5214769840240479,0.7086805555555555,1.320304152700636,2.2427097417690134
135,brightness/s5,64,0.671875,0.9929686784744263,1.1989367008209229,0.7084099264705882,1.3178972742136787,2.2350349399973366
136,brightness/s5,64,0.734375,1.1132630109786987,1.4022806882858276,0.7085994525547445,1.3164035934601388,2.228956441809661
137,brightness/s5,64,0.75,1.124578595161438,1.3226474523544312,0.7088994565217391,1.315013557240583,2.2223889853643333
138,brightness/s5,64,0.65625,1.2975044250488281,1.188663363456726,0.7085206834532374,1.314887592260786,2.214952110386581
139,brightness/s5,64,0.734375,0.8288583159446716,1.1465520858764648,0.7087053571428571,1.311415954572814,2.20732068164008
140,brightness/s5,64,0.65625,1.3729618787765503,1.2291011810302734,0.7083333333333334,1.3118524504891524,2.2003829546854003
141,brightness/s5,64,0.734375,1.0976927280426025,1.2717924118041992,0.7085167253521126,1.3103442834296697,2.1938435846651103
142,brightness/s5,64,0.703125,1.1669741868972778,1.318922996520996,0.7084790209790209,1.3093416953420305,2.187725258873893
143,brightness/s5,64,0.703125,1.409737229347229,1.5391688346862793,0.7084418402777778,1.3100388865504,2.1832213948170343
144,brightness/s5,64,0.75,1.0808788537979126,1.5026676654815674,0.7087284482758621,1.3084584725314172,2.1785279208216175
145,brightness/s5,64,0.703125,1.1413840055465698,1.114621639251709,0.7086900684931506,1.3073141268671375,2.171240891495796
146,brightness/s5,64,0.796875,1.1280016899108887,0.9115399718284607,0.7092899659863946,1.3060943143708366,2.1626714974844536
147,brightness/s5,64,0.6875,1.2254791259765625,1.2275773286819458,0.7091427364864865,1.3055496171519563,2.1563532936411933
148,brightness/s5,64,0.625,1.531121015548706,1.2891169786453247,0.7085780201342282,1.3070635191546192,2.150532915688201
149,brightness/s5,64,0.6875,1.2892800569534302,1.1941558122634888,0.7084375,1.3069449627399445,2.1441570683320363
150,brightness/s5,64,0.734375,1.1377781629562378,1.3861029148101807,0.7086092715231788,1.305824652807602,2.1391368421497723
151,brightness/s5,64,0.734375,1.0306748151779175,0.925358772277832,0.7087787828947368,1.3040144565074068,2.131151460111141
152,brightness/s5,64,0.65625,1.5441521406173706,1.6397212743759155,0.7084354575163399,1.3055839838545307,2.127939498112872
153,brightness/s5,64,0.796875,0.6789957880973816,1.0100038051605225,0.7090097402597403,1.3015152293366272,2.120680175431363
154,brightness/s5,64,0.734375,0.8383534550666809,1.1115450859069824,0.7091733870967742,1.2985270888574663,2.1141696264666896
155,brightness/s5,64,0.6875,1.142637014389038,1.1905566453933716,0.7090344551282052,1.2975277935083096,2.1082490304341683
156,brightness/s5,64,0.671875,1.508691668510437,1.1373642683029175,0.708797770700637,1.298872786342718,2.102065051057536
157,brightness/s5,64,0.75,1.0952017307281494,1.2641098499298096,0.7090585443037974,1.2975837290287018,2.096761537126348
158,brightness/s5,64,0.75,1.026214838027954,1.0923079252243042,0.7093160377358491,1.2958770064437914,2.0904442188124985
159,brightness/s5,64,0.671875,1.1595767736434937,1.0694258213043213,0.70908203125,1.2950251299887896,2.0840628538280725
160,brightness/s5,64,0.71875,0.9927686452865601,1.1859062910079956,0.7091420807453416,1.2931477605185895,2.0784842416366436
161,brightness/s5,64,0.703125,0.9867520928382874,0.9426291584968567,0.7091049382716049,1.2912564292366122,2.071472790506151
162,brightness/s5,64,0.671875,1.224561333656311,1.2826563119888306,0.7088765337423313,1.290847256871089,2.0666334256072716
163,brightness/s5,64,0.859375,0.6947495341300964,0.6206474304199219,0.7097942073170732,1.2872125146592535,2.057816437831739
164,brightness/s5,64,0.703125,1.129382610321045,1.5867881774902344,0.7097537878787878,1.2862559697844766,2.0549617211023965
165,brightness/s5,64,0.6875,1.5071066617965698,1.2189772129058838,0.7096197289156626,1.2875863956399711,2.049925669848201
166,brightness/s5,64,0.765625,1.12287437915802,1.0469272136688232,0.7099550898203593,1.2866000961400792,2.0439196910686834
167,brightness/s5,64,0.765625,0.7817907333374023,0.7861529588699341,0.7102864583333334,1.283595278504349,2.036432984329405
168,brightness/s5,64,0.734375,1.102573275566101,1.2261528968811035,0.7104289940828402,1.2825241423922884,2.031638427598942
169,brightness/s5,64,0.640625,1.1184732913970947,0.8137179613113403,0.7100183823529411,1.2815591373864341,2.024474189561956
170,brightness/s5,64,0.671875,1.2032537460327148,1.0756460428237915,0.7097953216374269,1.281101211121208,2.018925486949452
171,brightness/s5,64,0.671875,1.383657693862915,1.2300598621368408,0.7095748546511628,1.281697469741799,2.014339058898216
172,brightness/s5,64,0.796875,0.7675095200538635,1.0179716348648071,0.7100794797687862,1.278725285061522,2.0085797096263467
173,brightness/s5,64,0.671875,1.0114655494689941,1.0441288948059082,0.7098599137931034,1.277189309569611,2.0030368888515167
174,brightness/s5,64,0.640625,1.7580971717834473,1.1974139213562012,0.7094642857142858,1.279937354496547,1.9984333290372576
175,brightness/s5,64,0.578125,1.7062946557998657,1.4794244766235352,0.7087180397727273,1.2823598391630433,1.9954844151030888
176,brightness/s5,64,0.734375,1.0044900178909302,1.6234924793243408,0.7088629943502824,1.2807899531671556,1.9933827657484064
177,brightness/s5,64,0.796875,0.8619580864906311,1.0920462608337402,0.7093574438202247,1.278436965152119,1.9883190775185489
178,brightness/s5,64,0.640625,1.4838848114013672,1.0761748552322388,0.7089734636871509,1.2795847184831204,1.9832232997404131
179,brightness/s5,64,0.734375,1.2416026592254639,1.212051510810852,0.7091145833333333,1.2793737070428,1.9789390120241377
180,brightness/s5,64,0.75,0.7763878703117371,1.1021509170532227,0.7093404696132597,1.2765947797680428,1.9740948789027515
181,brightness/s5,64,0.75,0.9448907971382141,1.0767124891281128,0.7095638736263736,1.2747722304129339,1.9691642064314623
182,brightness/s5,64,0.625,1.4222264289855957,1.2934181690216064,0.7091017759562842,1.275577991060872,1.9654716051341405
183,brightness/s5,64,0.765625,1.0684454441070557,0.9610531330108643,0.7094089673913043,1.2744522706969925,1.9600128090899924
184,brightness/s5,64,0.75,1.1852315664291382,0.9725368022918701,0.7096283783783783,1.273969996619869,1.9546751009451377
185,brightness/s5,64,0.640625,1.371688723564148,1.1888245344161987,0.7092573924731183,1.2744953661195693,1.9505576247810035
186,brightness/s5,64,0.75,0.8915351629257202,0.9585607051849365,0.7094752673796791,1.2724474505944685,1.9452528284195272
187,brightness/s5,64,0.703125,1.0672149658203125,1.0154941082000732,0.7094414893617021,1.2713557884414146,1.9403073033119769
188,brightness/s5,64,0.71875,1.3287492990493774,0.7760898470878601,0.7094907407407407,1.2716594578097107,1.9341474225912145
189,brightness/s5,64,0.609375,1.3426969051361084,1.1887381076812744,0.7089638157894737,1.2720333391114285,1.9302242156706357
190,brightness/s5,64,0.671875,1.063930630683899,1.2018723487854004,0.7087696335078534,1.2709437961353682,1.9264108551110273
191,brightness/s5,64,0.65625,1.5169541835784912,1.14034104347229,0.70849609375,1.2722251002366345,1.922316741508742
192,brightness/s5,64,0.65625,1.5442553758621216,1.0025856494903564,0.7082253886010362,1.2736345835300307,1.917551295436108
193,brightness/s5,64,0.75,0.9945733547210693,0.92109215259552,0.7084407216494846,1.2721961235877164,1.9124149081018782
194,brightness/s5,64,0.75,0.9379575848579407,1.3728766441345215,0.7086538461538462,1.2704820797993586,1.909648045209738
195,brightness/s5,64,0.75,0.9022753834724426,0.8952498435974121,0.7088647959183674,1.268603474205854,1.9044725441811037
196,brightness/s5,64,0.734375,1.0730880498886108,0.9984634518623352,0.7089942893401016,1.2676110101230254,1.8998735132556277
197,brightness/s5,64,0.71875,1.4452649354934692,1.1084721088409424,0.7090435606060606,1.2685082521703508,1.8958765364656545
198,brightness/s5,64,0.75,1.204321265220642,1.162442684173584,0.7092493718592965,1.2681857044972367,1.8921909392179557
199,brightness/s5,64,0.625,1.4031150341033936,1.0557098388671875,0.708828125,1.2688603511452674,1.8880085337162018
200,brightness/s5,64,0.734375,1.4393702745437622,1.1383378505706787,0.7089552238805971,1.269708659221877,1.8842788288249306
201,brightness/s5,64,0.71875,1.0666322708129883,1.0180988311767578,0.7090037128712872,1.2687033305663873,1.879990809034593
202,brightness/s5,64,0.796875,0.7455511093139648,0.8550841212272644,0.7094365763546798,1.266126226028198,1.8749420076168228
203,brightness/s5,64,0.765625,0.8995094895362854,1.0112495422363281,0.7097120098039216,1.2643290851630418,1.8707082210218204
204,brightness/s5,64,0.703125,1.3896676301956177,1.10524582862854,0.7096798780487805,1.264940492699786,1.8669742581320972
205,brightness/s5,64,0.765625,1.0442836284637451,1.0987427234649658,0.7099514563106796,1.2638693428733974,1.8632449788375967
206,brightness/s5,64,0.703125,1.2402522563934326,1.1744459867477417,0.7099184782608695,1.2637552506681802,1.8599174474748437
207,brightness/s5,64,0.6875,1.439902424812317,0.9975093603134155,0.7098106971153846,1.2646021120823348,1.855771254748106
208,brightness/s5,64,0.640625,1.198965311050415,1.1501312255859375,0.7094796650717703,1.2642880604027562,1.8523949866659903
209,brightness/s5,64,0.65625,1.2365626096725464,1.0774028301239014,0.7092261904761905,1.264156034446898,1.8487045478253137
210,brightness/s5,64,0.734375,1.0377435684204102,1.1861202716827393,0.7093453791469194,1.2630829895842133,1.8455643379857756
211,brightness/s5,64,0.71875,1.2299667596817017,0.9953834414482117,0.7093897405660378,1.2629267809525975,1.8415540507379569
212,brightness/s5,64,0.671875,1.1770261526107788,1.0404025316238403,0.7092136150234741,1.2625234916176595,1.8377927760003319
213,brightness/s5,64,0.6875,1.4473344087600708,0.9898891448974609,0.7091121495327103,1.2633870940342127,1.833830609499851
214,brightness/s5,64,0.71875,1.3417547941207886,1.0418274402618408,0.7091569767441861,1.263751594964848,1.8301468738289766
215,brightness/s5,64,0.71875,1.4320076704025269,0.9997001886367798,0.7092013888888888,1.2645305582770594,1.8263022132493831
216,brightness/s5,64,0.671875,1.342283844947815,1.1641223430633545,0.7090293778801844,1.2648888683538833,1.823250693110277
217,brightness/s5,64,0.796875,0.9438940286636353,0.7597798109054565,0.7094323394495413,1.2634164149608087,1.8183723863111723
218,brightness/s5,64,0.640625,1.2838306427001953,0.8731448650360107,0.7091181506849316,1.2635096306125868,1.8140562789080894
219,brightness/s5,64,0.71875,1.2479119300842285,1.0003745555877686,0.7091619318181818,1.2634387319738214,1.8103577256202699
220,brightness/s5,64,0.703125,1.5864723920822144,0.9554940462112427,0.7091346153846154,1.2649004227435428,1.80648956417498
221,brightness/s5,64,0.671875,1.270272135734558,0.8864278793334961,0.7089667792792793,1.2649246196489077,1.8023451421711896
222,brightness/s5,64,0.65625,1.0525544881820679,0.9493385553359985,0.7087303811659192,1.2639722872208052,1.7985200005261888
223,brightness/s5,64,0.84375,0.7291846871376038,0.7427694201469421,0.7093331473214286,1.2615848425775766,1.7938068282923527
224,brightness/s5,64,0.734375,1.0823159217834473,1.0286085605621338,0.7094444444444444,1.2607880918184917,1.7904059471024407
225,brightness/s5,64,0.78125,0.9935848116874695,1.2587579488754272,0.7097621681415929,1.2596057764196817,1.7880535223315248
226,brightness/s5,64,0.8125,0.9012836217880249,0.9374760985374451,0.7102147577092511,1.2580272647252693,1.7843064852222996
227,brightness/s5,64,0.703125,1.2258347272872925,1.3280377388000488,0.7101836622807017,1.2578860693856289,1.7823053065099215
228,brightness/s5,64,0.65625,1.2065036296844482,0.8712433576583862,0.7099481441048034,1.257661691919685,1.7783268700520545
229,brightness/s5,64,0.59375,1.5757070779800415,1.175124168395996,0.7094429347826087,1.2590444979460342,1.7757042496100717
230,brightness/s5,64,0.703125,1.0832632780075073,0.9722082614898682,0.7094155844155844,1.2582835402839627,1.7722259119991617
231,brightness/s5,64,0.75,0.8578562140464783,0.7606955766677856,0.7095905172413793,1.2565575604294907,1.7678658674503196
232,brightness/s5,64,0.734375,1.2706809043884277,0.866910457611084,0.7096968884120172,1.256618175639615,1.7639991060347004
