global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
11,gaussian_noise/s5,0.4296875,3.308208465576172,3.377558708190918,0.3639322916666667,3.4196077585220337,3.8566808104515076,0.1640625,5.344901084899902,6.528127670288086,0.140625,5.476621111234029,6.541956067085266,0.4296875,3.078014373779297,3.2740111351013184,0.38671875,3.195793787638346,3.7443127036094666,0.5
12,gaussian_noise/s5,0.328125,3.4740734100341797,3.346529483795166,0.36117788461538464,3.423797424022968,3.817438400708712,0.09375,5.592609882354736,6.473552227020264,0.13701923076923078,5.4855433243971605,6.536694233234112,0.34375,3.334965467453003,3.371086835861206,0.38341346153846156,3.206499301470243,3.715603021474985,0.5
13,gaussian_noise/s5,0.3828125,3.2897393703460693,3.1945295333862305,0.3627232142857143,3.414221848760332,3.772944910185678,0.1640625,5.364098072052002,6.437324523925781,0.13895089285714285,5.476868663515363,6.529596396854946,0.4375,3.055924415588379,3.2079193592071533,0.3872767857142857,3.1957439524786815,3.6793399027415683,0.5
14,gaussian_noise/s5,0.3203125,3.497060537338257,3.0963783264160156,0.35989583333333336,3.4197444279988605,3.7278404712677,0.1640625,5.342767238616943,6.43020486831665,0.140625,5.467928568522136,6.522970294952392,0.34375,3.289790630340576,3.0249204635620117,0.384375,3.2020137310028076,3.635711940129598,0.5
15,gaussian_noise/s5,0.3828125,3.541292667388916,3.169222116470337,0.361328125,3.427341192960739,3.692926824092865,0.1171875,5.569006443023682,6.511255741119385,0.13916015625,5.474245935678482,6.52223813533783,0.390625,3.3889880180358887,3.254225969314575,0.384765625,3.213699623942375,3.611869066953659,0.5
16,gaussian_noise/s5,0.390625,3.14985990524292,2.813082218170166,0.3630514705882353,3.411018764271456,3.6411712590385887,0.2265625,4.905946731567383,6.29452657699585,0.14430147058823528,5.44081657073077,6.508843337788301,0.421875,2.8167684078216553,2.6264970302581787,0.3869485294117647,3.1903507288764503,3.553906005971572,0.5
17,gaussian_noise/s5,0.375,3.1676199436187744,2.9681646823883057,0.3637152777777778,3.397496607568529,3.6037820047802396,0.1484375,5.462327480316162,6.439275741577148,0.14453125,5.442011621263292,6.504978471332127,0.3828125,3.0124423503875732,3.012418031692505,0.38671875,3.1804669300715127,3.523823340733846,0.5
18,gaussian_noise/s5,0.3125,3.4348506927490234,3.1386544704437256,0.36101973684210525,3.3994626120517126,3.5793016082362126,0.21875,5.030605316162109,6.343066215515137,0.1484375,5.420358657836914,6.496456773657548,0.3671875,3.078352928161621,3.0282294750213623,0.38569078947368424,3.1750925089183606,3.497739453064768,0.5
19,gaussian_noise/s5,0.328125,3.2245519161224365,3.006180763244629,0.359375,3.390717077255249,3.5506455659866334,0.203125,5.094298839569092,6.326139450073242,0.151171875,5.404055666923523,6.4879409074783325,0.3515625,2.9180471897125244,2.8871891498565674,0.383984375,3.162240242958069,3.467211937904358,0.5
20,gaussian_noise/s5,0.3125,3.2855384349823,3.0045480728149414,0.35714285714285715,3.3857085704803467,3.524640923454648,0.140625,5.3067216873168945,6.4017653465271,0.15066964285714285,5.399420715513683,6.4838373093377974,0.3515625,3.010587692260742,3.021524429321289,0.38244047619047616,3.155018692924863,3.445988723209926,0.5
21,gaussian_noise/s5,0.421875,2.9139199256896973,2.5664165019989014,0.3600852272727273,3.3642636320807715,3.481085267933932,0.25,4.8422627449035645,6.278317451477051,0.1551846590909091,5.374095353213224,6.4744954976168545,0.453125,2.5043206214904785,2.5922672748565674,0.3856534090909091,3.1254415078596636,3.407183202830228,0.5
22,gaussian_noise/s5,0.3671875,3.0225830078125,2.816969871520996,0.36039402173913043,3.3494079527647598,3.452210685481196,0.203125,4.9573140144348145,6.272581100463867,0.15726902173913043,5.355974425440249,6.465716610784116,0.40625,2.736380100250244,2.7298216819763184,0.38654891304347827,3.108525794485341,3.377732701923536,0.5
23,gaussian_noise/s5,0.3515625,3.2897708415985107,2.8568801879882812,0.3600260416666667,3.346923073132833,3.4274052480856576,0.203125,5.0801191329956055,6.234739303588867,0.1591796875,5.344480454921722,6.456092556317647,0.375,3.0737717151641846,2.7564773559570312,0.3860677083333333,3.1070777078469596,3.351847062508265,0.5
24,gaussian_noise/s5,0.359375,3.488657236099243,2.9226107597351074,0.36,3.3525924396514895,3.4072134685516358,0.171875,5.261027812957764,6.471773624420166,0.1596875,5.341142349243164,6.456719799041748,0.3671875,3.208474636077881,2.910552978515625,0.3853125,3.111133584976196,3.3341952991485595,0.5
25,gaussian_noise/s5,0.390625,3.1527678966522217,2.4702229499816895,0.36117788461538464,3.3449068803053637,3.371175371683561,0.234375,4.838057041168213,6.044305801391602,0.16256009615384615,5.3217929143172045,6.44085772220905,0.421875,2.887347459793091,2.3429927825927734,0.38671875,3.1025264263153076,3.2960721254348755,0.5
26,gaussian_noise/s5,0.3359375,3.3760251998901367,2.5687332153320312,0.3602430555555556,3.3460594106603554,3.3414552918186895,0.234375,4.810252666473389,6.139134407043457,0.1652199074074074,5.3028469792118775,6.429682784610325,0.390625,3.0257952213287354,2.4782555103302,0.38686342592592593,3.0996845298343234,3.2657826211717396,0.5
27,gaussian_noise/s5,0.359375,3.415562868118286,2.717921733856201,0.36021205357142855,3.3485416769981384,3.319186236177172,0.140625,5.250487804412842,6.190872669219971,0.16434151785714285,5.300977008683341,6.421153851917812,0.359375,3.2306008338928223,2.788560152053833,0.38588169642857145,3.104360112122127,3.2487389615603854,0.5
