corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
gaussian_noise/s5,1,0.29223987460136414,0.04677094891667366,0.29223987460136414,0.04677094891667366,-0.44226513847982973,-1.507296480826009,0.9860760569572449,0.013923943042755127,0.328125,0.1640625,0.328125,128
gaussian_noise/s5,2,0.47603484988212585,0.045086488127708435,0.47603484988212585,0.045086488127708435,-0.26909962379551816,-2.280167325078092,0.9996792078018188,0.00032079219818115234,0.34375,0.15625,0.34375,128
gaussian_noise/s5,3,0.5146323442459106,0.04093223810195923,0.5146323442459106,0.04093223810195923,-0.10527676480281271,-2.7171055430793114,0.9999710321426392,2.8967857360839844e-05,0.3359375,0.1015625,0.3359375,128
gaussian_noise/s5,4,0.5638683438301086,0.05069220811128616,0.5638683438301086,0.05069220811128616,0.07579993253030756,-2.823533204675621,0.9999908208847046,9.179115295410156e-06,0.3125,0.1640625,0.3125,128
gaussian_noise/s5,5,0.580963134765625,0.04646315425634384,0.580963134765625,0.04646315425634384,0.20126416805717223,-2.9225258273430788,0.9999963045120239,3.6954879760742188e-06,0.328125,0.1484375,0.328125,128
gaussian_noise/s5,6,0.5858167409896851,0.046373412013053894,0.5858167409896851,0.046373412013053894,0.2739813247704388,-2.9730358634639975,0.9999977350234985,2.2649765014648438e-06,0.296875,0.1328125,0.296875,128
gaussian_noise/s5,7,0.6189596056938171,0.04177279770374298,0.6189596056938171,0.04177279770374298,0.3795579733286675,-3.0529377107080307,0.999998927116394,1.0728836059570312e-06,0.3046875,0.1328125,0.3046875,128
gaussian_noise/s5,8,0.6338595747947693,0.04878038167953491,0.6338595747947693,0.04878038167953491,0.4641842385661427,-3.0116772317086475,0.9999990463256836,9.5367431640625e-07,0.3125,0.1171875,0.3125,128
gaussian_noise/s5,9,0.6246856451034546,0.04932887852191925,0.6246856451034546,0.04932887852191925,0.486834419701502,-2.985167864881589,0.9999990463256836,9.5367431640625e-07,0.3515625,0.1796875,0.3515625,128
gaussian_noise/s5,10,0.6411769390106201,0.05216139554977417,0.6411769390106201,0.05216139554977417,0.5336552368821874,-2.9425047158699673,0.9999990463256836,9.5367431640625e-07,0.3359375,0.1171875,0.3359375,128
