corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,fixed_ts_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.5_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 1.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 2.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 4.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.25_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.1_duo_acc_ema
jpeg_compression/s5,128.0,0.5833410024642944,0.141324982047081,0.5833410024642944,0.141324982047081,0.5133384146341463,0.3475609756097561,2.3106254368293575,5.979069616736434,0.5445884146341463,0.5430640243902438,0.5430640243902438,0.5430640243902438,0.5430640243902438,0.5438262195121951,0.5438262195121951
jpeg_compression/s5,256.0,0.5275440216064453,0.11811996251344681,0.5806191985200091,0.1401930298747086,0.506008464401271,0.3456738512209631,2.355547463312208,5.981894501391515,0.5357712544072197,0.5321797329551223,0.5329047478272224,0.5336297626993223,0.5329047478272224,0.5335943961201955,0.5343565912421467
jpeg_compression/s5,384.0,0.5786985158920288,0.12695354223251343,0.5805255066844978,0.13954720120923567,0.5091360049698591,0.3537261616341968,2.373517955000401,5.9825922441336035,0.5399140856355629,0.536590049865997,0.5357588467847741,0.5341282683317484,0.5334722614189205,0.5386322584763935,0.5400841018913178
jpeg_compression/s5,512.0,0.5978837609291077,0.1466417759656906,0.5813722507939909,0.1398932780266237,0.5194390919447683,0.3587626364340353,2.377794955898981,5.966993764790878,0.5524743154382457,0.5479794561845219,0.545777338464986,0.542777570572629,0.5414589884700642,0.5490650893174267,0.551140939307968
jpeg_compression/s5,640.0,0.5917017459869385,0.1329101026058197,0.581876128608281,0.13955263532316986,0.5204517304271223,0.3698076859108671,2.3807059586507977,5.966288517456767,0.5577786637606017,0.5514994068153825,0.5450080795985982,0.5423310141826108,0.5403757415008732,0.5532439029457501,0.556572200289958
jpeg_compression/s5,768.0,0.6158077120780945,0.15874657034873962,0.5835313278019304,0.14048892483661227,0.5304399654846241,0.3836496075374354,2.3608206291156697,5.946700876565701,0.5664634726828526,0.5592574942095161,0.5541462159842164,0.5502367475144265,0.548467580501385,0.5623231566808363,0.5660968570142928
jpeg_compression/s5,896.0,0.6129022836685181,0.13402950763702393,0.584964057356398,0.1401738313146811,0.5356665303403411,0.3970105907581435,2.351030631910852,5.946246174219402,0.5728344389950141,0.5654777803049815,0.5578042204116557,0.5535790261567178,0.5519782510069046,0.568288828858746,0.5710155083395236
jpeg_compression/s5,1024.0,0.6157459020614624,0.13172531127929688,0.586465610756645,0.13976170838612578,0.5373840229908737,0.3956777861648639,2.342041825790591,5.947022654860375,0.5733751824577135,0.5651571706388322,0.5574889763510579,0.5543537767902246,0.5521431706017261,0.5699872449102632,0.5739416051067313
jpeg_compression/s5,1152.0,0.5661507844924927,0.12482565641403198,0.5854746436218083,0.139033120485048,0.5375251927240445,0.3930589903371552,2.362951308822981,5.951553030308202,0.5746266523011198,0.5626920324459629,0.554991512807828,0.5528797409267886,0.5508795434177426,0.5677873881668711,0.5721647420388687
jpeg_compression/s5,1280.0,0.596515953540802,0.14671456813812256,0.5860132441056616,0.13940782524861262,0.536128535474879,0.3942773493770452,2.36349242677533,5.938693664693268,0.5770974944378365,0.5618743791494999,0.5534567763121394,0.5500216156749824,0.5482117998443703,0.567971961571571,0.572657687472409
