corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,fixed_ts_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.5_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 1.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 2.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 4.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.25_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.1_duo_acc_ema
pixelate/s5,128.0,0.534212052822113,0.14331591129302979,0.534212052822113,0.14331591129302979,0.4977134146341463,0.48437499999999994,2.6800244261578814,5.83800448440924,0.53125,0.5304878048780488,0.5297256097560976,0.5289634146341464,0.5282012195121951,0.53125,0.53125
pixelate/s5,256.0,0.4979885518550873,0.12199435383081436,0.532445052774941,0.14227583531926316,0.48515963929716627,0.47454082391433666,2.7019019791631633,5.852023215217848,0.5237024092801904,0.5184767705053612,0.5148498824741371,0.514160234181164,0.5134705858881908,0.5206908090422369,0.5222151992861392
pixelate/s5,384.0,0.5821086168289185,0.15418358147144318,0.5348676656556228,0.14285670098522316,0.49034596155323606,0.4711639459688912,2.6904749493132325,5.842286821562632,0.5326934054224686,0.524191355109253,0.5186974546360277,0.5165862380663595,0.5159622314907426,0.5284068831369674,0.5298233599727649
pixelate/s5,512.0,0.5602412223815918,0.17408843338489532,0.5361054001300603,0.14438020012667058,0.49122766658088757,0.47074828186715256,2.6768461677000284,5.821462488248548,0.5346938843828523,0.5255138614641129,0.516118428614752,0.514970355799484,0.5144057430680663,0.5300903445873452,0.532097013990824
pixelate/s5,640.0,0.5201631784439087,0.15184086561203003,0.5353277307795162,0.14474413502839542,0.488140113545229,0.46892215152881556,2.6899633670283376,5.819746432153017,0.5333808138883512,0.5213379436567017,0.5113867518875893,0.5096229394235665,0.5091120673447523,0.5262410256498226,0.5303061024866409
pixelate/s5,768.0,0.5484845638275146,0.1870606541633606,0.535969527513565,0.14680835547400348,0.4893433151114178,0.46444413591631667,2.6880333206023046,5.79676239687291,0.5339030148269971,0.5208685379546956,0.512626710066046,0.5095435698175161,0.5090813232786248,0.5260299524172398,0.5311581391327667
pixelate/s5,896.0,0.5797907114028931,0.1349671185016632,0.5381071462398735,0.14623073415827956,0.49188202396458447,0.4581429391604507,2.6732739733042337,5.806778053986859,0.5388743221605369,0.5256676360672765,0.5144364818622581,0.5101595893470803,0.5097413400992196,0.5302634191711015,0.5356285125645079
pixelate/s5,1024.0,0.5456984043121338,0.17361730337142944,0.5384774515116911,0.14756666436379906,0.4862039312612332,0.4613647593474393,2.6655038696743203,5.793864093207218,0.535973583584876,0.5204732150257749,0.5080616531305738,0.5041918414020875,0.5023633719755579,0.5260444143719485,0.5337989099408784
pixelate/s5,1152.0,0.5196691751480103,0.14644643664360046,0.5375599746159018,0.1475120191091552,0.48396634708407826,0.46050612669093105,2.676622917832273,5.7954826040918395,0.5370855565928592,0.5208111303118403,0.5066808592573485,0.5016921717861839,0.49858770896777127,0.5266142500057904,0.5336306615229482
pixelate/s5,1280.0,0.5321312546730042,0.15054500102996826,0.5372951590089312,0.14765996944675586,0.48407960375662284,0.4559182443170173,2.6760439070769144,5.7950014310168125,0.5365673001652224,0.5211540625843599,0.505394311082943,0.5001182589451432,0.4973092833670315,0.5264048329915569,0.5334784272316504
