corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,fixed_ts_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.5_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 1.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 2.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 4.0_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.25_duo_acc_ema,Proxy-weighted Nuclear Norm - beta = 0.1_duo_acc_ema
glass_blur/s5,128.0,0.3964196741580963,0.07444313913583755,0.3964196741580963,0.07444313913583755,0.33765243902439024,0.20083841463414634,3.3679475726150883,6.249081588372952,0.3548018292682926,0.3532774390243902,0.3532774390243902,0.352515243902439,0.352515243902439,0.35403963414634143,0.35403963414634143
glass_blur/s5,256.0,0.3297548294067383,0.05757235735654831,0.3931677305116886,0.07362017417099417,0.31748623423920136,0.19213279515677367,3.4136670415707018,6.265370820493339,0.33514118519754493,0.3330740539893501,0.3323490391172501,0.331659390824277,0.33093437595217706,0.33448871715442313,0.3337265220324719
glass_blur/s5,384.0,0.41508400440216064,0.06381498277187347,0.3942368170429311,0.07314187215152487,0.3127730888029894,0.18890332030544482,3.4096297685284376,6.2744169996281425,0.3294726309848101,0.32840162767269565,0.3277456207598675,0.3255972239403481,0.32494121702752005,0.32815725091723824,0.3281926174963651
glass_blur/s5,512.0,0.3986974060535431,0.0724291279911995,0.3944544067507659,0.07310710414370412,0.3045860309752212,0.18811909588612824,3.4108668806575104,6.277132026006869,0.32568210691724936,0.3209392478823141,0.3203456806518492,0.31618954646833397,0.3155959792378691,0.3222425215021531,0.3222745218393642
glass_blur/s5,640.0,0.3478942811489105,0.06477765738964081,0.39218318111165096,0.07270078966789616,0.2942038091096439,0.18714925332706783,3.4536365407673637,6.2838576625859215,0.31626635016129456,0.30900050328911344,0.30846343264215503,0.30470288529347767,0.3041658146465192,0.3116297591937982,0.3116587136928453
glass_blur/s5,768.0,0.38917553424835205,0.06342996656894684,0.3920364666305144,0.07224855439477666,0.2834341128231816,0.18714545765048793,3.4572650569223202,6.291559341100491,0.3055717540721766,0.2982352858433917,0.2970614997315394,0.29293387182116565,0.2924479203315619,0.30133930025804107,0.30136549882618546
glass_blur/s5,896.0,0.3550425171852112,0.05634146183729172,0.39023188373074347,0.07147259866026519,0.2789133168376318,0.17978033378131597,3.4829377534867136,6.3024810313108555,0.30050543601652624,0.29085566315752454,0.2905186145697034,0.2875088750981516,0.28706917717091346,0.295188623255491,0.29517514795635225
glass_blur/s5,1024.0,0.3982693552970886,0.06426001340150833,0.3906239555144676,0.07112076523300875,0.2718112164842582,0.18356388321319547,3.4743700134655904,6.305867175374755,0.2935975717912769,0.28334188796109144,0.28307410039293207,0.2795886371352103,0.2791907902896843,0.2879874455512206,0.2865252231062533
glass_blur/s5,1152.0,0.36761218309402466,0.06545525044202805,0.38950143003054355,0.07084439865783895,0.26603575863923656,0.1831763333535219,3.486789571803826,6.3106059389798785,0.2916972972602809,0.27799331444903036,0.2762266250432181,0.27307291319610644,0.27271293398608554,0.2836467309240966,0.28377371466068485
glass_blur/s5,1280.0,0.40571293234825134,0.060879871249198914,0.3902922350216512,0.0703583241501004,0.2600850023142646,0.17698837182076552,3.4701691545629254,6.315727299811174,0.2863156389844659,0.27239163074180556,0.2700680825048987,0.26645235036958825,0.2661266344990102,0.2782691420199589,0.2791462343836416
glass_blur/s5,1408.0,0.40929651260375977,0.0661420226097107,0.39121927295248576,0.07015265090422773,0.25252560292682713,0.17425226861355403,3.463541621209992,6.317020795881069,0.2836212593071818,0.26884751359802866,0.2637707040392331,0.25901191249978806,0.2579921838625785,0.27416559489134884,0.277134248957477
glass_blur/s5,1536.0,0.37567025423049927,0.0646774172782898,0.39046078423434005,0.06988556633710881,0.24992426653878885,0.17036374215420325,3.4720452136765756,6.318494475903065,0.27577360821310143,0.2646926342549682,0.26009904273865164,0.25579319982877907,0.25487053043128005,0.26874233779282664,0.2706662359692579
glass_blur/s5,1664.0,0.4370858371257782,0.07091619074344635,0.3927351770583126,0.06993584069839356,0.2522552405743592,0.17047040560175084,3.4557542488225748,6.317425040972738,0.27781924931120006,0.26783015865663684,0.2621865817998151,0.2575655603447787,0.25673071194882624,0.27294443532593055,0.27396019923214826
glass_blur/s5,1792.0,0.414549857378006,0.06653259694576263,0.39379930780561473,0.06976982880802132,0.25116684765829883,0.17285350203465974,3.4397672234690955,6.318214920016469,0.27879644747313226,0.2645343077434531,0.2593907144066143,0.2559717235481311,0.2552163372243692,0.2714112053127545,0.2730924824700163
