corruption,t_frac,r_l,r_s,large_acc_run,small_acc_run,duo_acc_run,large_ent_run,small_ent_run,duo_ent_run
jpeg_compression/s5,0.0,0.5550985932350159,0.13505899906158447,0.46875,0.40625,0.46875,2.6777701377868652,5.932952880859375,0.7720396518707275
jpeg_compression/s5,0.01282051282051282,0.6614109873771667,0.1325429081916809,0.53125,0.41015625,0.53125,2.3469327688217163,5.94649863243103,0.6394079625606537
jpeg_compression/s5,0.02564102564102564,0.6573249101638794,0.11785321682691574,0.5416666666666666,0.390625,0.5416666666666666,2.199023723602295,5.956822395324707,0.62976602713267
jpeg_compression/s5,0.038461538461538464,0.6735208034515381,0.14396683871746063,0.54296875,0.38671875,0.54296875,2.058491587638855,5.931031346321106,0.5936674475669861
jpeg_compression/s5,0.05128205128205128,0.7367841601371765,0.16959905624389648,0.55,0.3984375,0.55,1.9164694547653198,5.889649391174316,0.5575253307819367
jpeg_compression/s5,0.0641025641025641,0.7182974219322205,0.1445046365261078,0.5546875,0.39453125,0.5546875,1.8341861764589946,5.877591609954834,0.54768534998099
jpeg_compression/s5,0.07692307692307693,0.7479602098464966,0.17343804240226746,0.5591517857142857,0.40401785714285715,0.5591517857142857,1.745401246207101,5.851335457393101,0.5328707311834607
jpeg_compression/s5,0.08974358974358974,0.7429008483886719,0.14055274426937103,0.5634765625,0.400390625,0.5634765625,1.6903676390647888,5.854182183742523,0.5253178961575031
jpeg_compression/s5,0.10256410256410256,0.7602840662002563,0.16296100616455078,0.5659722222222222,0.3993055555555556,0.5659722222222222,1.6206198003556993,5.838386058807373,0.5092616611056857
jpeg_compression/s5,0.11538461538461539,0.7476845979690552,0.17095990478992462,0.57265625,0.3984375,0.57265625,1.5650024175643922,5.821442461013794,0.497811084985733
jpeg_compression/s5,0.1282051282051282,0.76092928647995,0.1513243466615677,0.5816761363636364,0.39985795454545453,0.5816761363636364,1.5104353915561328,5.816643888300115,0.48430404337969696
jpeg_compression/s5,0.14102564102564102,0.7761897444725037,0.17944306135177612,0.5852864583333334,0.4095052083333333,0.5852864583333334,1.4617470900217693,5.796716849009196,0.4732467234134674
jpeg_compression/s5,0.15384615384615385,0.7125085592269897,0.16045469045639038,0.5817307692307693,0.40084134615384615,0.5817307692307693,1.441839419878446,5.789102554321289,0.4730459474600278
jpeg_compression/s5,0.16666666666666666,0.8294858336448669,0.21512165665626526,0.5876116071428571,0.40457589285714285,0.5876116071428571,1.3874140466962541,5.760812555040632,0.45655837655067444
jpeg_compression/s5,0.1794871794871795,0.7684969902038574,0.1977689266204834,0.5916666666666667,0.4036458333333333,0.5916666666666667,1.35804044008255,5.737910652160645,0.45158560276031495
jpeg_compression/s5,0.19230769230769232,0.7815676331520081,0.16899904608726501,0.58984375,0.40087890625,0.58984375,1.3288536258041859,5.734237015247345,0.44212495535612106
jpeg_compression/s5,0.20512820512820512,0.7998657822608948,0.22445204854011536,0.5932904411764706,0.40625,0.5932904411764706,1.293391837793238,5.707201789407169,0.43334636442801533
jpeg_compression/s5,0.21794871794871795,0.8030701875686646,0.19243893027305603,0.5920138888888888,0.4049479166666667,0.5920138888888888,1.2653018169932895,5.695402065912883,0.4263154086139467
jpeg_compression/s5,0.23076923076923078,0.8026552200317383,0.2129659354686737,0.5921052631578947,0.4050164473684211,0.5921052631578947,1.234143128520564,5.675614382091322,0.41886951107727854
jpeg_compression/s5,0.24358974358974358,0.8142902851104736,0.19523832201957703,0.592578125,0.407421875,0.592578125,1.2061027258634567,5.663913083076477,0.4117626816034317
jpeg_compression/s5,0.2564102564102564,0.7773151993751526,0.2069239467382431,0.5948660714285714,0.4088541666666667,0.5948660714285714,1.190980193160829,5.647938751039051,0.40984898237955003
jpeg_compression/s5,0.2692307692307692,0.8403183221817017,0.23987697064876556,0.5987215909090909,0.41051136363636365,0.5987215909090909,1.1616677723147653,5.624958016655662,0.40103641287846997
jpeg_compression/s5,0.28205128205128205,0.7899959087371826,0.2529849410057068,0.600203804347826,0.41372282608695654,0.600203804347826,1.1392088584277942,5.597130568131156,0.39589544871579047
jpeg_compression/s5,0.2948717948717949,0.799557089805603,0.24085083603858948,0.6041666666666666,0.4153645833333333,0.6041666666666666,1.122431146601836,5.575894832611084,0.3942051865160465
jpeg_compression/s5,0.3076923076923077,0.8050942420959473,0.22949525713920593,0.6009375,0.4159375,0.6009375,1.1073610830307006,5.558904685974121,0.3911091482639313
jpeg_compression/s5,0.32051282051282054,0.8102385997772217,0.2843950390815735,0.6012620192307693,0.4209735576923077,0.6012620192307693,1.0905098960949824,5.528665597622211,0.38713699923111844
jpeg_compression/s5,0.3333333333333333,0.7974839210510254,0.31246453523635864,0.6012731481481481,0.4227430555555556,0.6012731481481481,1.0748008445457176,5.492548783620198,0.3834302171512886
jpeg_compression/s5,0.34615384615384615,0.8235344886779785,0.26618582010269165,0.6010044642857143,0.421875,0.6010044642857143,1.0583868282181876,5.472281030246189,0.3790455833077431
jpeg_compression/s5,0.358974358974359,0.8144007921218872,0.2635064125061035,0.6021012931034483,0.42214439655172414,0.6021012931034483,1.042452672432209,5.45224561362431,0.37428156466319645
jpeg_compression/s5,0.3717948717948718,0.8209497928619385,0.31543630361557007,0.6046875,0.4231770833333333,0.6046875,1.0301909844080608,5.4224143346150715,0.372290567557017
jpeg_compression/s5,0.38461538461538464,0.8557462096214294,0.3150234520435333,0.6066028225806451,0.4274193548387097,0.6066028225806451,1.0137823358658822,5.395320784661077,0.3670409903410942
jpeg_compression/s5,0.3974358974358974,0.8339263200759888,0.31805163621902466,0.607421875,0.427734375,0.607421875,1.0004893019795418,5.365526989102364,0.36354366736486554
jpeg_compression/s5,0.41025641025641024,0.8315175771713257,0.3099535405635834,0.6098484848484849,0.4287405303030303,0.6098484848484849,0.9862002495563391,5.3396695165923145,0.3593750988895243
jpeg_compression/s5,0.4230769230769231,0.7833993434906006,0.3315732479095459,0.6079963235294118,0.4273897058823529,0.6079963235294118,0.9798214681008283,5.310288695728078,0.3590189529692425
jpeg_compression/s5,0.4358974358974359,0.8193695545196533,0.3075195252895355,0.6046875,0.42678571428571427,0.6046875,0.9705601964678083,5.289685712541853,0.3568805196455547
jpeg_compression/s5,0.44871794871794873,0.8131817579269409,0.2995132505893707,0.60546875,0.4281684027777778,0.60546875,0.9612119694550832,5.2699026399188575,0.35447090077731347
jpeg_compression/s5,0.46153846153846156,0.8415011167526245,0.3294185996055603,0.6062077702702703,0.42905405405405406,0.6062077702702703,0.9502660905992663,5.246241453531626,0.35109657331092936
jpeg_compression/s5,0.47435897435897434,0.8200844526290894,0.3193613886833191,0.6056743421052632,0.4282483552631579,0.6056743421052632,0.9432258825553091,5.224614005339773,0.34990169303981883
jpeg_compression/s5,0.48717948717948717,0.8117682933807373,0.31308865547180176,0.6055689102564102,0.4270833333333333,0.6055689102564102,0.9346184424864941,5.204561331333259,0.3481766142142125
jpeg_compression/s5,0.5,0.8268517851829529,0.30751389265060425,0.60546875,0.4265625,0.60546875,0.9271997228264809,5.187170672416687,0.34646519385278224
jpeg_compression/s5,0.5128205128205128,0.8368422985076904,0.32246872782707214,0.6021341463414634,0.4247332317073171,0.6021341463414634,0.9196214661365603,5.16686613966779,0.34462219440355535
jpeg_compression/s5,0.5256410256410257,0.8680498600006104,0.3992975950241089,0.6036086309523809,0.4265252976190476,0.6036086309523809,0.9090901194583803,5.136775612831116,0.3413770908401126
