corruption,t_frac,r_l,r_s,large_acc_run,small_acc_run,duo_acc_run,large_ent_run,small_ent_run,duo_ent_run
pixelate/s5,0.0,0.5049422979354858,0.15457797050476074,0.4453125,0.5,0.4375,2.9433889389038086,5.794839859008789,0.9044814109802246
pixelate/s5,0.01282051282051282,0.5807636380195618,0.17152681946754456,0.45703125,0.48046875,0.453125,2.6577872037887573,5.721481084823608,0.7926343679428101
pixelate/s5,0.02564102564102564,0.6406254768371582,0.1382385790348053,0.4739583333333333,0.4322916666666667,0.4713541666666667,2.3845712741216025,5.761940797170003,0.6935033996899923
pixelate/s5,0.038461538461538464,0.6832955479621887,0.15125124156475067,0.498046875,0.43359375,0.49609375,2.1842282712459564,5.765724062919617,0.6358676254749298
pixelate/s5,0.05128205128205128,0.6621252298355103,0.15853601694107056,0.5015625,0.4328125,0.5,2.0480457067489626,5.759778118133545,0.608264684677124
pixelate/s5,0.0641025641025641,0.7032626867294312,0.17033623158931732,0.5091145833333334,0.4322916666666667,0.5078125,1.9281627933184307,5.741321484247844,0.5806602587302526
pixelate/s5,0.07692307692307693,0.7718408107757568,0.17833445966243744,0.5390625,0.4419642857142857,0.5379464285714286,1.8127106257847376,5.717910085405622,0.5487620830535889
pixelate/s5,0.08974358974358974,0.7514280676841736,0.16351494193077087,0.552734375,0.4423828125,0.5517578125,1.7347446978092194,5.713558197021484,0.537757895886898
pixelate/s5,0.10256410256410256,0.7532652616500854,0.18335531651973724,0.5572916666666666,0.4409722222222222,0.5564236111111112,1.653960903485616,5.696209748586019,0.5153897404670715
pixelate/s5,0.11538461538461539,0.7813498377799988,0.2130783498287201,0.56796875,0.44609375,0.5671875,1.5739466428756714,5.66439299583435,0.4969447523355484
pixelate/s5,0.1282051282051282,0.8045625686645508,0.18429730832576752,0.5774147727272727,0.4474431818181818,0.5767045454545454,1.5029795603318648,5.6529247977516865,0.47700380466201087
pixelate/s5,0.14102564102564102,0.7945556640625,0.24283050000667572,0.5859375,0.4544270833333333,0.5852864583333334,1.4478067358334858,5.6096954345703125,0.4628054251273473
pixelate/s5,0.15384615384615385,0.7230521440505981,0.17013108730316162,0.5823317307692307,0.4495192307692308,0.5817307692307693,1.4217234208033636,5.606838336357703,0.45797372322816116
pixelate/s5,0.16666666666666666,0.8092057704925537,0.22370147705078125,0.5859375,0.45033482142857145,0.5853794642857143,1.379722535610199,5.585256951195853,0.447335422039032
pixelate/s5,0.1794871794871795,0.7910362482070923,0.18283674120903015,0.5885416666666666,0.44947916666666665,0.5880208333333333,1.3405139048894246,5.577136484781901,0.43753852049509684
pixelate/s5,0.19230769230769232,0.805131196975708,0.192051500082016,0.59130859375,0.4462890625,0.5908203125,1.3071469999849796,5.571227192878723,0.42930120415985584
pixelate/s5,0.20512820512820512,0.7862685918807983,0.25737297534942627,0.5942095588235294,0.4489889705882353,0.59375,1.2753780414076412,5.5372935182908005,0.4204816327375524
pixelate/s5,0.21794871794871795,0.7968100309371948,0.242642343044281,0.5954861111111112,0.4474826388888889,0.5950520833333334,1.2492976089318593,5.514215601815118,0.4154912415477965
pixelate/s5,0.23076923076923078,0.7933388948440552,0.21050629019737244,0.5966282894736842,0.4465460526315789,0.5962171052631579,1.2221073069070514,5.502624837975753,0.41079781086821304
pixelate/s5,0.24358974358974358,0.7867847681045532,0.22057455778121948,0.596484375,0.44921875,0.59609375,1.195503631234169,5.488829112052917,0.4050598070025444
pixelate/s5,0.2564102564102564,0.7975088357925415,0.2386949062347412,0.5982142857142857,0.4494047619047619,0.5978422619047619,1.1789592703183491,5.471412772224063,0.40214367565654574
pixelate/s5,0.2692307692307692,0.8202570676803589,0.29813098907470703,0.6022727272727273,0.4549005681818182,0.6019176136363636,1.1536022072488612,5.438397255810824,0.3953922282565724
pixelate/s5,0.28205128205128205,0.790410041809082,0.24729076027870178,0.6046195652173914,0.4578804347826087,0.6042798913043478,1.1278583822043047,5.41939347723256,0.387664377041485
