corruption,t_frac,r_l,r_s,large_acc_run,small_acc_run,duo_acc_run,large_ent_run,small_ent_run,duo_ent_run
elastic_transform/s5,0.0,0.5013135671615601,0.19932137429714203,0.390625,0.4921875,0.3984375,2.800171375274658,5.587095737457275,0.8615267276763916
elastic_transform/s5,0.01282051282051282,0.5227611064910889,0.17059177160263062,0.3828125,0.47265625,0.38671875,2.7815914154052734,5.645089626312256,0.8294459879398346
elastic_transform/s5,0.02564102564102564,0.5727553367614746,0.18736937642097473,0.390625,0.453125,0.3932291666666667,2.593241294225057,5.617421785990397,0.7680163184801737
elastic_transform/s5,0.038461538461538464,0.5655026435852051,0.19555318355560303,0.392578125,0.466796875,0.39453125,2.42608380317688,5.599077939987183,0.7235214561223984
elastic_transform/s5,0.05128205128205128,0.6185173988342285,0.19647720456123352,0.403125,0.4703125,0.4046875,2.260453152656555,5.585869216918946,0.6797008633613586
elastic_transform/s5,0.0641025641025641,0.5041713714599609,0.18995700776576996,0.3815104166666667,0.4609375,0.3828125,2.158976972103119,5.5755881468455,0.6662583450476328
elastic_transform/s5,0.07692307692307693,0.44685596227645874,0.207815483212471,0.36941964285714285,0.4799107142857143,0.3705357142857143,1.9766857624053955,5.561765602656773,0.6132171366895948
elastic_transform/s5,0.08974358974358974,0.21584190428256989,0.2115078866481781,0.333984375,0.4814453125,0.3349609375,1.79526087641716,5.545820236206055,0.5591709706932306
elastic_transform/s5,0.10256410256410256,0.11443518847227097,0.22113990783691406,0.2977430555555556,0.4809027777777778,0.3072916666666667,1.6151904728677537,5.527590486738417,0.6176510999600092
elastic_transform/s5,0.11538461538461539,0.0896928533911705,0.2693984806537628,0.26875,0.4859375,0.3296875,1.462071457505226,5.47714638710022,0.8239280298352242
elastic_transform/s5,0.1282051282051282,0.08761781454086304,0.23448055982589722,0.2450284090909091,0.49076704545454547,0.3487215909090909,1.34364130822095,5.4547481103376905,0.9996393444863233
elastic_transform/s5,0.14102564102564102,0.08815312385559082,0.2744383215904236,0.224609375,0.494140625,0.3639322916666667,1.2352653875326116,5.411728421847026,1.1166501107315223
elastic_transform/s5,0.15384615384615385,0.08826770633459091,0.21213725209236145,0.20733173076923078,0.4855769230769231,0.36538461538461536,1.1417829746810289,5.409132333902212,1.2634562769761453
elastic_transform/s5,0.16666666666666666,0.0883173942565918,0.2703441381454468,0.19252232142857142,0.49107142857142855,0.3794642857142857,1.06120154042063,5.382963929857526,1.3397379315325193
elastic_transform/s5,0.1794871794871795,0.08834626525640488,0.2325754165649414,0.1796875,0.48802083333333335,0.38385416666666666,0.9910270732517044,5.37070452372233,1.4373108595609665
elastic_transform/s5,0.19230769230769232,0.0883631706237793,0.21987128257751465,0.16845703125,0.48583984375,0.388671875,0.9293607831932604,5.366865903139114,1.5314404862001538
elastic_transform/s5,0.20512820512820512,0.08836740255355835,0.2929566502571106,0.15854779411764705,0.4866727941176471,0.3952205882352941,0.8752112279043478,5.335402909447165,1.5720170569770477
elastic_transform/s5,0.21794871794871795,0.08837547153234482,0.2782515585422516,0.14973958333333334,0.4891493055555556,0.4027777777777778,0.8266953024883859,5.312984281116062,1.6077712683214083
elastic_transform/s5,0.23076923076923078,0.08837929368019104,0.25026240944862366,0.14226973684210525,0.48601973684210525,0.4041940789473684,0.7832588302155369,5.300663471221924,1.6523889530646174
elastic_transform/s5,0.24358974358974358,0.08837991952896118,0.28865379095077515,0.13515625,0.4890625,0.411328125,0.7441481149813626,5.278349804878235,1.6874116100370884
elastic_transform/s5,0.2564102564102564,0.08837902545928955,0.29091283679008484,0.12872023809523808,0.4895833333333333,0.41555059523809523,0.7087505279341713,5.255764438992455,1.7160319976863407
elastic_transform/s5,0.2692307692307692,0.08838284760713577,0.34236204624176025,0.12286931818181818,0.4889914772727273,0.41832386363636365,0.6765629683055026,5.219685749574141,1.7245455038818447
elastic_transform/s5,0.28205128205128205,0.08838298916816711,0.3262385129928589,0.11752717391304347,0.49014945652173914,0.422554347826087,0.6471700435858625,5.185839362766432,1.7328324246665705
elastic_transform/s5,0.2948717948717949,0.08838501572608948,0.3220703601837158,0.11263020833333333,0.4899088541666667,0.4251302083333333,0.6202232083608882,5.157699426015218,1.7454581391066313
elastic_transform/s5,0.3076923076923077,0.08838453888893127,0.2943693697452545,0.108125,0.4878125,0.425625,0.5954295600904151,5.141561088562011,1.7600575095415116
elastic_transform/s5,0.32051282051282054,0.08838389813899994,0.3882371187210083,0.10396634615384616,0.49038461538461536,0.4305889423076923,0.5725410912429931,5.099699002045852,1.7562184408307076
elastic_transform/s5,0.3333333333333333,0.08838603645563126,0.35886943340301514,0.10011574074074074,0.4913194444444444,0.43373842592592593,0.5513474251169505,5.066329161326091,1.760906226657055
elastic_transform/s5,0.34615384615384615,0.08838464319705963,0.3871346712112427,0.09654017857142858,0.48995535714285715,0.43443080357142855,0.5316660493834726,5.029542650495257,1.7548757051782948
elastic_transform/s5,0.358974358974359,0.0883856788277626,0.3579902946949005,0.09321120689655173,0.49191810344827586,0.43830818965517243,0.5133416493381133,5.003512645589894,1.7604468593309666
elastic_transform/s5,0.3717948717948718,0.08838587999343872,0.39924660325050354,0.09010416666666667,0.4934895833333333,0.44166666666666665,0.49623780161637115,4.9692426204681395,1.754224394261837
elastic_transform/s5,0.38461538461538464,0.08838535100221634,0.3875673711299896,0.0871975806451613,0.4959677419354839,0.4458165322580645,0.4802369164620271,4.938345063117243,1.752000361200302
elastic_transform/s5,0.3974358974358974,0.08838662505149841,0.4160332679748535,0.08447265625,0.496337890625,0.44775390625,0.46523691410311585,4.9023447483778,1.7440293789841235
elastic_transform/s5,0.41025641025641024,0.08838628232479095,0.3943805694580078,0.08191287878787878,0.49644886363636365,0.4493371212121212,0.4511446289997724,4.8722773176251035,1.7393505415230086
elastic_transform/s5,0.4230769230769231,0.08838602900505066,0.4270975589752197,0.07950367647058823,0.49885110294117646,0.453125,0.4378810990567538,4.838137591586394,1.7327713988283102
elastic_transform/s5,0.4358974358974359,0.08838608860969543,0.41646718978881836,0.07723214285714286,0.4993303571428571,0.4549107142857143,0.42537516431808137,4.808298662730626,1.727469146677426
elastic_transform/s5,0.44871794871794873,0.08838602900505066,0.395869642496109,0.07508680555555555,0.5002170138888888,0.45703125,0.41356372790525914,4.78448705540763,1.7256897907290194
elastic_transform/s5,0.46153846153846156,0.08838628977537155,0.43438485264778137,0.07305743243243243,0.5019003378378378,0.45988175675675674,0.4023906415752355,4.751510652335915,1.7187737762122541
elastic_transform/s5,0.47435897435897434,0.08838648349046707,0.39424002170562744,0.07113486842105263,0.501233552631579,0.4603207236842105,0.39180565771982256,4.730915684449045,1.7173941311867613
elastic_transform/s5,0.48717948717948717,0.0883861556649208,0.3807027041912079,0.06931089743589744,0.5004006410256411,0.460536858974359,0.38176327559295503,4.709941179324419,1.7167066415915122
elastic_transform/s5,0.5,0.08838648349046707,0.43575558066368103,0.067578125,0.5001953125,0.461328125,0.3722230073220999,4.681425666809082,1.7106765855103732
elastic_transform/s5,0.5128205128205128,0.08838678896427155,0.3813849687576294,0.06592987804878049,0.49790396341463417,0.45998475609756095,0.3631479431415068,4.664088714413527,1.711103726087547
elastic_transform/s5,0.5256410256410257,0.08838672935962677,0.513015627861023,0.06436011904761904,0.5011160714285714,0.4640997023809524,0.3545048727821614,4.627298894382658,1.6969102610434805
elastic_transform/s5,0.5384615384615384,0.08838678151369095,0.3918514847755432,0.06304505813953488,0.49909156976744184,0.4629360465116279,0.3462637645719697,4.608676583267922,1.6961240619421005
elastic_transform/s5,0.5512820512820513,0.08838678896427155,0.5248545408248901,0.06161221590909091,0.5001775568181818,0.46484375,0.33839765793362114,4.571387572722002,1.684454177252271
elastic_transform/s5,0.5641025641025641,0.0883859246969223,0.5333497524261475,0.06024305555555556,0.5026041666666666,0.46805555555555556,0.33088066163440494,4.533270602756076,1.670316496491432
elastic_transform/s5,0.5769230769230769,0.08838643878698349,0.42980891466140747,0.05893342391304348,0.5015285326086957,0.46773097826086957,0.3236905118977555,4.511865330779034,1.6705669699155765
elastic_transform/s5,0.5897435897435898,0.08838634938001633,0.46248406171798706,0.057679521276595744,0.5019946808510638,0.4689162234042553,0.31680635375402955,4.486048520879542,1.6653366155446845
elastic_transform/s5,0.6025641025641025,0.08838628977537155,0.5216271877288818,0.056477864583333336,0.50390625,0.4715169270833333,0.31020886709514645,4.4523617178201675,1.6533677990858753
elastic_transform/s5,0.6153846153846154,0.08838655799627304,0.4838277995586395,0.05532525510204082,0.5043048469387755,0.4725765306122449,0.3038806642523886,4.425609301547615,1.6451426856980031
elastic_transform/s5,0.6282051282051282,0.08838676661252975,0.5152384042739868,0.05421875,0.50515625,0.4740625,0.29780544749213733,4.395583739280701,1.6366512051224709
elastic_transform/s5,0.6410256410256411,0.08838655799627304,0.5065822005271912,0.05315563725490196,0.5050551470588235,0.47457107843137253,0.29196853836580045,4.366669397728116,1.628062128144152
elastic_transform/s5,0.6538461538461539,0.08838670700788498,0.573743462562561,0.052133413461538464,0.5073617788461539,0.4774639423076923,0.2863560078455451,4.328951592628773,1.6142287589609623
elastic_transform/s5,0.6666666666666666,0.08838679641485214,0.5450426340103149,0.0511497641509434,0.5079599056603774,0.478626179245283,0.28095527831780753,4.299675811011836,1.6050843981639393
elastic_transform/s5,0.6794871794871795,0.08838672935962677,0.5311921238899231,0.050347222222222224,0.5076678240740741,0.4788773148148148,0.2757546531457693,4.270034578111437,1.5960473365805767
elastic_transform/s5,0.6923076923076923,0.0883866623044014,0.5337732434272766,0.04943181818181818,0.5086647727272727,0.4803977272727273,0.2707430007187544,4.241915455731479,1.5880348739298906
elastic_transform/s5,0.7051282051282052,0.08838639408349991,0.5443987846374512,0.04868861607142857,0.5089285714285714,0.48116629464285715,0.26591034750176085,4.213469002928052,1.5793246938181775
elastic_transform/s5,0.717948717948718,0.08838637918233871,0.5130645036697388,0.0478344298245614,0.5074013157894737,0.48012609649122806,0.26124728561147714,4.1891539724249585,1.5721452542041476
elastic_transform/s5,0.7307692307692307,0.08838675916194916,0.5622913837432861,0.04700969827586207,0.5087553879310345,0.48195043103448276,0.2567449828657745,4.159699296129161,1.5630775415178002
elastic_transform/s5,0.7435897435897436,0.08838647603988647,0.5977209210395813,0.04621292372881356,0.510593220338983,0.4842425847457627,0.25239526439012694,4.127600976976297,1.5520603871446546
elastic_transform/s5,0.7564102564102564,0.08838655054569244,0.5951288938522339,0.04544270833333333,0.5115885416666667,0.4856770833333333,0.24819058765788213,4.097244556744894,1.5425439529120921
elastic_transform/s5,0.7692307692307693,0.0883866623044014,0.5409740805625916,0.044825819672131145,0.5124231557377049,0.4869364754098361,0.2441237631364111,4.073292474277684,1.5354229282648837
