corruption,t_frac,r_l,r_s,large_acc_run,small_acc_run,duo_acc_run,large_ent_run,small_ent_run,duo_ent_run
frost/s5,0.0,0.3998156189918518,0.17512020468711853,0.515625,0.40625,0.5234375,3.8365139961242676,5.631356239318848,1.27034330368042
frost/s5,0.01282051282051282,0.566046953201294,0.13706038892269135,0.5234375,0.44140625,0.52734375,3.240944504737854,5.767022132873535,0.9969788193702698
frost/s5,0.02564102564102564,0.575474202632904,0.14850252866744995,0.4895833333333333,0.4348958333333333,0.4921875,2.951883872350057,5.785205523173015,0.903110146522522
frost/s5,0.038461538461538464,0.6037682294845581,0.14860697090625763,0.4921875,0.451171875,0.494140625,2.751715838909149,5.7951340675354,0.855150118470192
frost/s5,0.05128205128205128,0.6715986728668213,0.1677042543888092,0.4953125,0.4609375,0.496875,2.562719488143921,5.776891708374023,0.8042335152626038
frost/s5,0.0641025641025641,0.656590461730957,0.14073863625526428,0.48828125,0.4479166666666667,0.4895833333333333,2.429832319418589,5.782820065816243,0.770544022321701
frost/s5,0.07692307692307693,0.7113335132598877,0.1992180347442627,0.5,0.45089285714285715,0.5011160714285714,2.2785102469580516,5.740050315856934,0.7287253567150661
frost/s5,0.08974358974358974,0.6887890100479126,0.18818479776382446,0.501953125,0.4462890625,0.5029296875,2.187112405896187,5.72037798166275,0.7062562331557274
frost/s5,0.10256410256410256,0.714594304561615,0.22003188729286194,0.5060763888888888,0.4539930555555556,0.5069444444444444,2.092132316695319,5.684802426232232,0.68283126089308
frost/s5,0.11538461538461539,0.7362682819366455,0.16684935986995697,0.5140625,0.453125,0.51484375,1.999910295009613,5.681439781188965,0.6573683351278305
frost/s5,0.1282051282051282,0.765396237373352,0.19819627702236176,0.5262784090909091,0.45738636363636365,0.5269886363636364,1.9175834980877964,5.662298115816983,0.6324416913769462
frost/s5,0.14102564102564102,0.7448906898498535,0.16282619535923004,0.529296875,0.4557291666666667,0.5299479166666666,1.8447405993938446,5.667098005612691,0.6127798482775688
frost/s5,0.15384615384615385,0.7135319709777832,0.19812160730361938,0.5258413461538461,0.45372596153846156,0.5264423076923077,1.8035575151443481,5.646765818962684,0.6019885402459365
frost/s5,0.16666666666666666,0.7627920508384705,0.18426823616027832,0.5279017857142857,0.45535714285714285,0.5284598214285714,1.743765081678118,5.6441901411329,0.5866925248077938
frost/s5,0.1794871794871795,0.781542181968689,0.2360428422689438,0.5338541666666666,0.4625,0.534375,1.6859912594159445,5.611268202463786,0.5685018281141917
frost/s5,0.19230769230769232,0.73719722032547,0.20691485702991486,0.53369140625,0.458984375,0.5341796875,1.6513767503201962,5.598157316446304,0.5595081839710474
frost/s5,0.20512820512820512,0.7761218547821045,0.26214364171028137,0.5395220588235294,0.4618566176470588,0.5399816176470589,1.6036560535430908,5.562836226295023,0.5456766608883353
frost/s5,0.21794871794871795,0.7591897249221802,0.2072821408510208,0.5364583333333334,0.4613715277777778,0.5368923611111112,1.5718144377072651,5.553548812866211,0.5373809287945429
frost/s5,0.23076923076923078,0.7378342151641846,0.2215307354927063,0.5361842105263158,0.46175986842105265,0.5365953947368421,1.543069506946363,5.534915723298726,0.5326677309839349
frost/s5,0.24358974358974358,0.770393431186676,0.2743986248970032,0.53984375,0.4640625,0.540234375,1.5079009175300597,5.503323173522949,0.5231495931744575
frost/s5,0.2564102564102564,0.7648382186889648,0.19020266830921173,0.5390625,0.4635416666666667,0.5394345238095238,1.4787536973044986,5.502547763642811,0.5148605377901168
frost/s5,0.2692307692307692,0.791377067565918,0.24470169842243195,0.5440340909090909,0.46732954545454547,0.5443892045454546,1.4466661648316816,5.485585039312189,0.5057493895292282
frost/s5,0.28205128205128205,0.7615619897842407,0.26785358786582947,0.5448369565217391,0.46671195652173914,0.5451766304347826,1.4202592787535295,5.458602988201639,0.4986120993676393
frost/s5,0.2948717948717949,0.7552982568740845,0.2291567027568817,0.5436197916666666,0.4641927083333333,0.5439453125,1.39610805362463,5.444514830907186,0.4928952033321063
frost/s5,0.3076923076923077,0.7349233627319336,0.19971296191215515,0.5453125,0.46125,0.545625,1.3726596927642822,5.441159572601318,0.4874621653556824
frost/s5,0.32051282051282054,0.7812155485153198,0.3457944393157959,0.5474759615384616,0.46243990384615385,0.5477764423076923,1.346078558610036,5.399340372819167,0.47955445028268373
frost/s5,0.3333333333333333,0.7557540535926819,0.3316822648048401,0.5451388888888888,0.4626736111111111,0.5454282407407407,1.3224999242358737,5.363496533146611,0.4722485663714232
frost/s5,0.34615384615384615,0.7535628080368042,0.3314155042171478,0.5424107142857143,0.46261160714285715,0.5426897321428571,1.300701909831592,5.3311408417565485,0.466365815273353
frost/s5,0.358974358974359,0.7175483703613281,0.3067744970321655,0.5412176724137931,0.4620150862068966,0.5414870689655172,1.2789674647923173,5.30703329217845,0.4602844334881881
frost/s5,0.3717948717948718,0.7846649885177612,0.3629941940307617,0.54296875,0.4635416666666667,0.5432291666666667,1.2556828737258912,5.272404686609904,0.45347043573856355
frost/s5,0.38461538461538464,0.7378072142601013,0.353685587644577,0.5441028225806451,0.46799395161290325,0.5443548387096774,1.2345645427703857,5.2431165787481495,0.4471767765860404
frost/s5,0.3974358974358974,0.7039399147033691,0.3314695358276367,0.543212890625,0.469970703125,0.54345703125,1.2118417229503393,5.217274308204651,0.44007480703294277
frost/s5,0.41025641025641024,0.7213817834854126,0.3103262186050415,0.5423768939393939,0.4715909090909091,0.5426136363636364,1.1918846802277998,5.197927677270138,0.43423880546381977
frost/s5,0.4230769230769231,0.5989065170288086,0.3227154016494751,0.5379136029411765,0.46989889705882354,0.5381433823529411,1.174707928124596,5.177304660572725,0.4296809903839055
frost/s5,0.4358974358974359,0.5854212045669556,0.32299503684043884,0.534375,0.46919642857142857,0.5345982142857143,1.1520416123526438,5.157576669965471,0.4221358797379902
frost/s5,0.44871794871794873,0.580443263053894,0.33974117040634155,0.5305989583333334,0.4685329861111111,0.5308159722222222,1.1306120993362532,5.131716781192356,0.4148057976530658
frost/s5,0.46153846153846156,0.47853124141693115,0.2877560257911682,0.5253378378378378,0.46790540540540543,0.5255489864864865,1.1080677791221722,5.121509783976787,0.4076816834308006
frost/s5,0.47435897435897434,0.3225859999656677,0.33379700779914856,0.5164473684210527,0.46710526315789475,0.5170641447368421,1.0851582598529363,5.099992225044652,0.40002443014006867
frost/s5,0.48717948717948717,0.2963102161884308,0.35980087518692017,0.5076121794871795,0.4675480769230769,0.5104166666666666,1.0621673277555368,5.07425211637448,0.39539422133030033
frost/s5,0.5,0.18186412751674652,0.3045497238636017,0.4966796875,0.4669921875,0.508203125,1.0380307262763382,5.060677123069763,0.44278624653816223
frost/s5,0.5128205128205128,0.13417263329029083,0.3995829224586487,0.4851371951219512,0.4645579268292683,0.5047637195121951,1.0137286831329508,5.032396432830066,0.47343739649144617
frost/s5,0.5256410256410257,0.09797915071249008,0.389982670545578,0.47358630952380953,0.46577380952380953,0.5050223214285714,0.9905044276799474,5.007332830202012,0.501540257817223
frost/s5,0.5384615384615384,0.10752809792757034,0.3288097381591797,0.46275436046511625,0.4647529069767442,0.5030886627906976,0.9682354431512744,4.992292953091998,0.5348147652870001
frost/s5,0.5512820512820513,0.09454755485057831,0.39319711923599243,0.4524147727272727,0.46431107954545453,0.5017755681818182,0.9464560072996061,4.968071899630806,0.5634126798673109
frost/s5,0.5641025641025641,0.08856771141290665,0.41653677821159363,0.4423611111111111,0.4644097222222222,0.5010416666666667,0.9255140964976616,4.9410361713833275,0.5863021426730686
frost/s5,0.5769230769230769,0.08840017020702362,0.3991889953613281,0.4327445652173913,0.4622961956521739,0.49813179347826086,0.9054521608530827,4.916081055350926,0.6112362975659578
frost/s5,0.5897435897435898,0.08840584754943848,0.3717379570007324,0.42353723404255317,0.4627659574468085,0.4978390957446808,0.8862467716160686,4.897450690573835,0.6377781198379842
frost/s5,0.6025641025641025,0.08840546756982803,0.42220449447631836,0.4147135416666667,0.4625651041666667,0.4969075520833333,0.867847663917928,4.868603537480037,0.6573477139075597
frost/s5,0.6153846153846154,0.08840297907590866,0.36363840103149414,0.40625,0.4614158163265306,0.4950573979591837,0.8501792736208941,4.852758757922114,0.6812811992606338
frost/s5,0.6282051282051282,0.0884544849395752,0.43734776973724365,0.3984375,0.46203125,0.495,0.8332277715578675,4.825437707901001,0.6975397038459777
frost/s5,0.6410256410256411,0.08875040709972382,0.37275242805480957,0.390625,0.45940563725490197,0.49172794117647056,0.8171684320869983,4.808675392001283,0.7188571364271874
frost/s5,0.6538461538461539,0.08839089423418045,0.46895408630371094,0.3831129807692308,0.4606370192307692,0.49233774038461536,0.8014700541142912,4.77674897817465,0.7302861099059765
frost/s5,0.6666666666666666,0.08838789165019989,0.4766714572906494,0.3758844339622642,0.45990566037735847,0.4910082547169811,0.7863613649958938,4.746609678808248,0.7427943382623061
frost/s5,0.6794871794871795,0.08839991688728333,0.462032675743103,0.36906828703703703,0.4587673611111111,0.48929398148148145,0.771812540980237,4.720910293084604,0.7560671082249394
frost/s5,0.6923076923076923,0.08838625997304916,0.39909082651138306,0.3625,0.4588068181818182,0.4887784090909091,0.757789295885331,4.703478566083041,0.7732559854334051
frost/s5,0.7051282051282052,0.08838509768247604,0.47387826442718506,0.3560267857142857,0.458984375,0.48842075892857145,0.7442651054667034,4.676712355443409,0.7845484571797507
frost/s5,0.717948717948718,0.08838505297899246,0.44716677069664,0.34978070175438597,0.4575109649122807,0.4864309210526316,0.7312146156511613,4.653374659387689,0.7963539361953735
frost/s5,0.7307692307692307,0.088385209441185,0.45972323417663574,0.34375,0.4582435344827586,0.4866648706896552,0.7186134388742583,4.629809034281764,0.806458134075691
frost/s5,0.7435897435897436,0.08838657289743423,0.5324538350105286,0.3380561440677966,0.4593485169491525,0.4872881355932203,0.7064394695729695,4.596337948815298,0.81267987671545
frost/s5,0.7564102564102564,0.08838561177253723,0.4832460284233093,0.332421875,0.4591145833333333,0.48658854166666665,0.694670281058643,4.571538730462392,0.8211488922437032
frost/s5,0.7692307692307693,0.08838668465614319,0.42874062061309814,0.32697233606557374,0.460297131147541,0.48732069672131145,0.683286981127076,4.555584161007991,0.8347007915621898
frost/s5,0.782051282051282,0.08838516473770142,0.48429396748542786,0.32169858870967744,0.4618195564516129,0.4884072580645161,0.6722702630030389,4.532992382203379,0.8411365074496115
frost/s5,0.7948717948717948,0.08838621526956558,0.5345384478569031,0.3165922619047619,0.462921626984127,0.48908730158730157,0.6616031518818105,4.50387222047836,0.8447476625442505
frost/s5,0.8076923076923077,0.08838692307472229,0.531413197517395,0.3116455078125,0.462646484375,0.4884033203125,0.6512691937134605,4.47593704238534,0.8506126534193754
frost/s5,0.8205128205128205,0.088386669754982,0.5098397135734558,0.30685096153846153,0.4626201923076923,0.4879807692307692,0.641253119394801,4.450688688571637,0.8567832524959857
frost/s5,0.8333333333333334,0.08838632702827454,0.51222163438797,0.30232007575757575,0.4628314393939394,0.48780776515151514,0.631540273894092,4.425648147409612,0.8623078935074083
frost/s5,0.8461538461538461,0.08838614821434021,0.5699073672294617,0.29780783582089554,0.46361940298507465,0.488222947761194,0.6221172603434942,4.3967731497181,0.8637001612293187
frost/s5,0.8589743589743589,0.08838636428117752,0.5239763259887695,0.29342830882352944,0.46403952205882354,0.48828125,0.6129713587731257,4.373342854135177,0.8685844917507732
frost/s5,0.8717948717948718,0.08838489651679993,0.5190351009368896,0.28917572463768115,0.4633152173913043,0.487205615942029,0.6040904989754579,4.349464952081874,0.8737564907557722
frost/s5,0.8846153846153846,0.08838661015033722,0.5184443593025208,0.28504464285714287,0.4630580357142857,0.48660714285714285,0.595463268923673,4.3271977356501985,0.8791753930704934
frost/s5,0.8974358974358975,0.088386669754982,0.42160558700561523,0.2810299295774648,0.46258802816901406,0.4858054577464789,0.5870789825788397,4.315545424609117,0.8895103990192145
frost/s5,0.9102564102564102,0.08838599920272827,0.574449896812439,0.2771267361111111,0.4627821180555556,0.4856770833333333,0.5789275887155882,4.288146661387549,0.8903240768445863
frost/s5,0.9230769230769231,0.08838692307472229,0.5670263767242432,0.2733304794520548,0.4643621575342466,0.4869434931506849,0.5709993782128712,4.26152085604733,0.8926760407343303
frost/s5,0.9358974358974359,0.08838648349046707,0.5795276165008545,0.26974239864864863,0.46484375,0.48711993243243246,0.5632854713604084,4.235178799242587,0.8938432086158443
frost/s5,0.9487179487179487,0.0883871540427208,0.5185149908065796,0.26625,0.464375,0.48635416666666664,0.5557771918944006,4.215626932779948,0.8994283668200175
frost/s5,0.9615384615384616,0.08838632702827454,0.5309590101242065,0.26274671052631576,0.46391858552631576,0.4856085526315789,0.5484665234117098,4.194517455602947,0.9029688858672192
frost/s5,0.9743589743589743,0.08838669210672379,0.5658144950866699,0.2593344155844156,0.4642857142857143,0.4856939935064935,0.5413456437487515,4.172043082001921,0.9051780600052375
frost/s5,0.9871794871794872,0.088386170566082,0.5317170023918152,0.25600961538461536,0.46424278846153844,0.4853766025641026,0.5344073425134038,4.153445109342917,0.9082222221753536
frost/s5,1.0,0.2499973326921463,0.3713870048522949,0.25276898734177217,0.46232199367088606,0.4831882911392405,0.527644645639318,4.1515096471279485,0.9232127145875858
