corruption,n_refreshes,r,a,x,acc,n
brightness/s5,43,0.795830249786377,0.999,6.90675471866813,0.7578125,128
brightness/s5,44,0.7310981154441833,0.999,6.906754748658342,0.6953125,128
brightness/s5,45,0.7451648712158203,0.999,6.906754763653447,0.734375,128
brightness/s5,46,0.7874923944473267,0.999,6.906754771151,0.6953125,128
brightness/s5,47,0.7596582770347595,0.999,6.906754774899777,0.59375,128
brightness/s5,48,0.7826575040817261,0.999,6.906754776774164,0.7265625,128
brightness/s5,49,0.7394672632217407,0.999,6.906754777711359,0.671875,128
brightness/s5,50,0.7307678461074829,0.999,6.906754778179955,0.6640625,128
brightness/s5,51,0.7495555281639099,0.999,6.906754778414254,0.6953125,128
brightness/s5,52,0.7729367017745972,0.999,6.906754778531404,0.6875,128
brightness/s5,53,0.7822840809822083,0.999,6.9067547785899785,0.6953125,128
brightness/s5,54,0.7389057278633118,0.999,6.906754778619266,0.6484375,128
brightness/s5,55,0.776909589767456,0.999,6.90675477863391,0.7421875,128
brightness/s5,56,0.7359179854393005,0.999,6.906754778641231,0.6953125,128
brightness/s5,57,0.8103312253952026,0.999,6.906754778644892,0.734375,128
brightness/s5,58,0.7983317375183105,0.999,6.9067547786467225,0.7421875,128
brightness/s5,59,0.7648941278457642,0.999,6.906754778647638,0.6640625,128
brightness/s5,60,0.7892118096351624,0.999,6.906754778648096,0.7890625,128
brightness/s5,61,0.7652168273925781,0.999,6.906754778648324,0.65625,128
brightness/s5,62,0.7627190351486206,0.999,6.9067547786484385,0.6796875,128
brightness/s5,63,0.754046618938446,0.999,6.906754778648496,0.6640625,128
brightness/s5,64,0.7838462591171265,0.999,6.906754778648525,0.71875,128
brightness/s5,65,0.7932572364807129,0.999,6.906754778648539,0.703125,128
brightness/s5,66,0.783243715763092,0.999,6.906754778648546,0.7890625,128
brightness/s5,67,0.7836066484451294,0.999,6.9067547786485495,0.71875,128
brightness/s5,68,0.7758548259735107,0.999,6.906754778648551,0.671875,128
brightness/s5,69,0.8043808341026306,0.999,6.906754778648552,0.734375,128
brightness/s5,70,0.8078956007957458,0.999,6.906754778648553,0.703125,128
brightness/s5,71,0.7919362783432007,0.999,6.906754778648553,0.703125,128
brightness/s5,72,0.7624084949493408,0.999,6.906754778648553,0.7109375,128
brightness/s5,73,0.7996999025344849,0.999,6.906754778648553,0.71875,128
brightness/s5,74,0.8184314966201782,0.999,6.906754778648553,0.7578125,128
brightness/s5,75,0.793573260307312,0.999,6.906754778648553,0.6875,128
brightness/s5,76,0.8022679090499878,0.999,6.906754778648553,0.7734375,128
brightness/s5,77,0.7733199596405029,0.999,6.906754778648553,0.734375,128
brightness/s5,78,0.8052111864089966,0.999,6.906754778648553,0.734375,128
brightness/s5,79,0.8168516159057617,0.999,6.906754778648553,0.703125,128
brightness/s5,80,0.804089367389679,0.999,6.906754778648553,0.71875,128
brightness/s5,81,0.8178024888038635,0.999,6.906754778648553,0.6953125,128
brightness/s5,82,0.8424255847930908,0.999,6.906754778648553,0.7890625,128
brightness/s5,83,0.7676171660423279,0.999,6.906754778648553,0.7109375,128
brightness/s5,84,0.8347619771957397,0.999,6.906754778648553,0.7578125,128
brightness/s5,85,0.8168833255767822,0.999,6.906754778648553,0.6796875,128
brightness/s5,86,0.7742294073104858,0.999,6.906754778648553,0.65625,128
brightness/s5,87,0.8044349551200867,0.999,6.906754778648553,0.71875,128
brightness/s5,88,0.7890505790710449,0.999,6.906754778648553,0.6171875,128
brightness/s5,89,0.7849140763282776,0.999,6.906754778648553,0.78125,128
brightness/s5,90,0.7982401847839355,0.999,6.906754778648553,0.671875,128
brightness/s5,91,0.8222615122795105,0.999,6.906754778648553,0.75,128
brightness/s5,92,0.7971469163894653,0.999,6.906754778648553,0.6953125,128
brightness/s5,93,0.7993687987327576,0.999,6.906754778648553,0.6796875,128
brightness/s5,94,0.8356416821479797,0.999,6.906754778648553,0.7265625,128
brightness/s5,95,0.841210126876831,0.999,6.906754778648553,0.671875,128
brightness/s5,96,0.7899057269096375,0.999,6.906754778648553,0.671875,128
brightness/s5,97,0.8098439574241638,0.999,6.906754778648553,0.6796875,128
brightness/s5,98,0.8217156529426575,0.999,6.906754778648553,0.7421875,128
brightness/s5,99,0.8160995244979858,0.999,6.906754778648553,0.7109375,128
brightness/s5,100,0.8019416332244873,0.999,6.906754778648553,0.6875,128
brightness/s5,101,0.8295150995254517,0.999,6.906754778648553,0.7109375,128
brightness/s5,102,0.8287093639373779,0.999,6.906754778648553,0.7890625,128
brightness/s5,103,0.788451075553894,0.999,6.906754778648553,0.7265625,128
brightness/s5,104,0.7967680096626282,0.999,6.906754778648553,0.6875,128
brightness/s5,105,0.7980372309684753,0.999,6.906754778648553,0.640625,128
brightness/s5,106,0.7952715158462524,0.999,6.906754778648553,0.7265625,128
brightness/s5,107,0.8116265535354614,0.999,6.906754778648553,0.6796875,128
brightness/s5,108,0.8258192539215088,0.999,6.906754778648553,0.7265625,128
brightness/s5,109,0.8187383413314819,0.999,6.906754778648553,0.7265625,128
brightness/s5,110,0.8313872218132019,0.999,6.906754778648553,0.6640625,128
brightness/s5,111,0.8157233595848083,0.999,6.906754778648553,0.6875,128
brightness/s5,112,0.8345850706100464,0.999,6.906754778648553,0.7734375,128
brightness/s5,113,0.7874040603637695,0.999,6.906754778648553,0.75,128
brightness/s5,114,0.7969992160797119,0.999,6.906754778648553,0.7265625,128
brightness/s5,115,0.800957441329956,0.999,6.906754778648553,0.6015625,128
brightness/s5,116,0.822211742401123,0.999,6.906754778648553,0.7109375,128
brightness/s5,117,0.8204870223999023,0.999,6.906754778648553,0.7421875,128
brightness/s5,118,0.8225669860839844,0.999,6.906754778648553,0.7421875,128
brightness/s5,119,0.8176288604736328,0.999,6.906754778648553,0.734375,128
brightness/s5,120,0.8294934034347534,0.999,6.906754778648553,0.7734375,128
brightness/s5,121,0.8284918665885925,0.999,6.906754778648553,0.765625,128
brightness/s5,122,0.8170064687728882,0.999,6.906754778648553,0.71875,128
brightness/s5,123,0.844973087310791,0.999,6.906754778648553,0.7578125,128
brightness/s5,124,0.818547248840332,0.999,6.906754778648553,0.765625,128
brightness/s5,125,0.8130502700805664,0.999,6.906754778648553,0.7265625,128
brightness/s5,126,0.8196972608566284,0.999,6.906754778648553,0.6953125,128
brightness/s5,127,0.8503479957580566,0.999,6.906754778648553,0.71875,128
brightness/s5,128,0.8063052296638489,0.999,6.906754778648553,0.765625,128
brightness/s5,129,0.81084144115448,0.999,6.906754778648553,0.7265625,128
brightness/s5,130,0.8340299129486084,0.999,6.906754778648553,0.7265625,128
brightness/s5,131,0.8080974221229553,0.999,6.906754778648553,0.6953125,128
brightness/s5,132,0.802891731262207,0.999,6.906754778648553,0.7578125,128
brightness/s5,133,0.8320513963699341,0.999,6.906754778648553,0.765625,128
brightness/s5,134,0.8133833408355713,0.999,6.906754778648553,0.7734375,128
brightness/s5,135,0.8172374367713928,0.999,6.906754778648553,0.7734375,128
brightness/s5,136,0.8102390766143799,0.999,6.906754778648553,0.7421875,128
brightness/s5,137,0.8235260844230652,0.999,6.906754778648553,0.734375,128
brightness/s5,138,0.8224271535873413,0.999,6.906754778648553,0.703125,128
brightness/s5,139,0.8284530639648438,0.999,6.906754778648553,0.71875,128
brightness/s5,140,0.7787973284721375,0.999,6.906754778648553,0.71875,128
brightness/s5,141,0.8174734115600586,0.999,6.906754778648553,0.7265625,128
brightness/s5,142,0.8186911344528198,0.999,6.906754778648553,0.6875,128
brightness/s5,143,0.8122919797897339,0.999,6.906754778648553,0.703125,128
brightness/s5,144,0.8363355994224548,0.999,6.906754778648553,0.6875,128
brightness/s5,145,0.8151274919509888,0.999,6.906754778648553,0.7421875,128
brightness/s5,146,0.8454533815383911,0.999,6.906754778648553,0.75,128
brightness/s5,147,0.8266557455062866,0.999,6.906754778648553,0.7578125,128
brightness/s5,148,0.8187750577926636,0.999,6.906754778648553,0.65625,128
brightness/s5,149,0.827728271484375,0.999,6.906754778648553,0.7578125,128
brightness/s5,150,0.8139759302139282,0.999,6.906754778648553,0.7734375,128
brightness/s5,151,0.8184359669685364,0.999,6.906754778648553,0.7421875,128
brightness/s5,152,0.867464542388916,0.999,6.906754778648553,0.7109375,128
brightness/s5,153,0.8629112243652344,0.999,6.906754778648553,0.71875,128
brightness/s5,154,0.8240764737129211,0.999,6.906754778648553,0.7265625,128
brightness/s5,155,0.8415439128875732,0.999,6.906754778648553,0.6953125,128
brightness/s5,156,0.8488891124725342,0.999,6.906754778648553,0.6875,128
brightness/s5,157,0.839485764503479,0.999,6.906754778648553,0.671875,128
brightness/s5,158,0.817703902721405,0.999,6.906754778648553,0.6796875,128
brightness/s5,159,0.8806381225585938,0.999,6.906754778648553,0.7890625,128
brightness/s5,160,0.8234649300575256,0.999,6.906754778648553,0.703125,128
brightness/s5,161,0.8294118642807007,0.999,6.906754778648553,0.7421875,128
brightness/s5,162,0.8129249811172485,0.999,6.906754778648553,0.6953125,128
brightness/s5,163,0.8020973205566406,0.999,6.906754778648553,0.6953125,128
brightness/s5,164,0.84423828125,0.999,6.906754778648553,0.7265625,128
brightness/s5,165,0.841550350189209,0.999,6.906754778648553,0.765625,128
brightness/s5,166,0.8386110663414001,0.999,6.906754778648553,0.71875,128
brightness/s5,167,0.824123740196228,0.999,6.906754778648553,0.6640625,128
brightness/s5,168,0.8457224369049072,0.999,6.906754778648553,0.75,128
brightness/s5,169,0.8285700082778931,0.999,6.906754778648553,0.6796875,128
brightness/s5,170,0.8454990983009338,0.999,6.906754778648553,0.703125,128
brightness/s5,171,0.8466230630874634,0.999,6.906754778648553,0.75,128
brightness/s5,172,0.8213404417037964,0.999,6.906754778648553,0.7265625,128
brightness/s5,173,0.8483535647392273,0.999,6.906754778648553,0.78125,128
brightness/s5,174,0.822821855545044,0.999,6.906754778648553,0.609375,128
brightness/s5,175,0.8251136541366577,0.999,6.906754778648553,0.6796875,128
brightness/s5,176,0.8179253339767456,0.999,6.906754778648553,0.6484375,128
brightness/s5,177,0.8483039140701294,0.999,6.906754778648553,0.7734375,128
brightness/s5,178,0.8387322425842285,0.999,6.906754778648553,0.71875,128
brightness/s5,179,0.8441543579101562,0.999,6.906754778648553,0.71875,128
brightness/s5,180,0.7889532446861267,0.999,6.906754778648553,0.6171875,128
brightness/s5,181,0.8348678946495056,0.999,6.906754778648553,0.6484375,128
brightness/s5,182,0.8269251585006714,0.999,6.906754778648553,0.6875,128
brightness/s5,183,0.8205662965774536,0.999,6.906754778648553,0.6953125,128
brightness/s5,184,0.8316749334335327,0.999,6.906754778648553,0.7109375,128
brightness/s5,185,0.8698022961616516,0.999,6.906754778648553,0.6875,128
brightness/s5,186,0.8174608945846558,0.999,6.906754778648553,0.7109375,128
brightness/s5,187,0.8317046165466309,0.999,6.906754778648553,0.765625,128
brightness/s5,188,0.821165919303894,0.999,6.906754778648553,0.7734375,128
brightness/s5,189,0.842323899269104,0.999,6.906754778648553,0.7578125,128
brightness/s5,190,0.828194260597229,0.999,6.906754778648553,0.75,128
brightness/s5,191,0.8168599605560303,0.999,6.906754778648553,0.71875,128
brightness/s5,192,0.8450632095336914,0.999,6.906754778648553,0.7421875,128
brightness/s5,193,0.837173342704773,0.999,6.906754778648553,0.703125,128
brightness/s5,194,0.8581742644309998,0.999,6.906754778648553,0.7578125,128
brightness/s5,195,0.8134239315986633,0.999,6.906754778648553,0.734375,128
brightness/s5,196,0.7345317602157593,0.999,6.906754778648553,0.5,40
